Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
1	123.72075	35.67354	278.6282	77.24686	159.55188	20.052254	183.45828	129.80507	25.297468	35.5	3999	27.127083	17.006958	85.9242	-13.970378	27.127623	17.00525	86.49473	-13.7665825	-26.875063	4.8012495	0.8001665	0.8041402	3.624926	0.32229373	3.9426994	2.2641048	9.731032	1.6655248e-07	159.34818196296692
2	120.729935	35.879715	244.81627	77.958374	124.90082	4.2044005	132.41194	116.84734	24.685184	25.6	7999	162.3278	111.21211	553.9785	-103.83137	162.32726	111.21427	555.4035	-89.84223	-177.74156	51.323513	4.996096	0.5680022	5.632413	2.88816	38.177757	23.383368	91.41034	8.633651	411.0566575527191
3	132.25932	62.361504	550.17316	61.707283	133.03008	59.034313	309.59512	108.326775	27.552448	29.9	11999	629.84705	396.78638	1671.3243	-395.88678	629.84033	396.80392	1672.2615	-397.83545	-703.4432	765.90564	5.6377783	0.050666932	5.76585	5.4696455	169.66188	40.02399	238.68974	80.422104	663.7580151557922
4	265.26587	95.68563	635.6719	116.00511	315.05884	42.044827	389.60324	274.17328	58.294117	67.8	15999	1141.3622	707.9563	2444.1084	-388.6623	1141.3666	707.96924	2451.519	-389.86462	-1231.777	2637.5068	5.645618	0.028383953	5.7241187	5.529792	242.28098	20.948376	315.10944	174.39464	916.1358857154846
5	289.2747	86.75718	571.3141	163.76247	240.68657	66.82247	422.30756	165.76823	60.731342	49.7	19999	1265.8418	879.2762	2639.9714	-291.34613	1265.8596	879.2764	2613.0894	-287.85977	-1338.0232	3485.5315	5.6072755	0.023327138	5.6899924	5.5097227	232.499	24.505043	351.1627	152.54272	1168.418461561203
6	332.9628	96.81902	740.48987	204.99426	339.92618	75.50305	484.20853	214.01546	70.66071	74.8	23999	1116.9244	851.729	2995.7512	-254.79362	1116.9214	851.7358	3003.1008	-294.45407	-1171.3615	4079.861	5.593763	0.023461489	5.678363	5.509791	202.52377	22.398678	301.25266	139.47798	1420.180208683014
7	304.5042	99.473595	610.97235	96.47732	319.57172	43.006096	392.152	268.37643	68.169495	70.7	27999	943.5978	774.5988	2962.1655	-203.91937	943.5997	774.61725	2981.4224	-233.11342	-989.09186	4289.399	5.6018353	0.022518817	5.6731443	5.523983	184.37332	18.276203	258.62842	122.669815	1671.2783420085907
8	319.20157	83.30787	549.9575	187.00656	269.10532	37.068077	363.5349	239.94748	70.82456	59.7	31999	821.07336	694.65393	2232.4321	-348.58322	821.07104	694.6604	2232.6484	-326.4691	-857.3156	3400.7124	5.6009393	0.022926638	5.687056	5.50974	158.15404	16.276937	229.58318	106.593475	1922.1084034442902
9	315.544	89.43319	701.60675	193.47232	362.21307	113.41222	540.0303	198.55188	67.59322	83.9	35999	689.7562	611.15717	2034.7795	-141.37828	689.75616	611.17456	1994.6232	-153.31448	-717.40576	2683.6265	5.582781	0.024454571	5.673928	5.496462	135.59193	14.855484	187.97707	93.3832	2174.5193614959717
10	341.7378	91.54425	546.92804	170.35889	343.52795	52.99314	480.33734	280.2327	75.54717	76.1	39999	537.31055	475.8605	2001.8707	-185.63606	537.3173	475.8634	1994.0848	-192.96509	-554.26025	2080.2183	5.5437164	0.028436497	5.6549892	5.4483113	106.58878	12.546248	155.88078	71.06162	2426.0874979496
