Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	Averagealpha	Stdalpha	Maxalpha	Minalpha	Time
45	1290.7334	113.11369	1386.7278	1104.6455	1485.1638	14.932838	1512.8813	1467.5779	1000.0	1000.0	179999	101.26513	22.349783	119.410095	-20.270065	101.26525	22.349619	118.22771	-17.530874	-101.011696	0.6733895	0.43155727	0.055005923	0.7058372	0.31283474	0.0067371204	1.3009378e-06	0.0067406977	0.006731296	6362.70402097702
46	1396.4802	15.883235	1422.7905	1383.4133	1414.4664	18.690224	1452.5349	1390.777	1000.0	1000.0	183999	103.53198	22.69534	121.272415	-16.69868	103.53204	22.694977	120.9977	-16.69343	-103.283325	0.7300088	0.44112593	0.05779343	0.76284033	0.32209763	0.0067371484	1.252834e-06	0.006740161	0.0067333896	6503.323592662811
47	1429.5277	30.35877	1481.9349	1409.0115	1501.0271	25.771822	1539.3933	1446.1038	1000.0	1000.0	187999	105.97677	22.856565	124.09729	-17.981655	105.97674	22.856651	124.54111	-15.607223	-105.738014	0.7419978	0.46270627	0.06157736	0.72319317	0.34983367	0.00673707	1.3434366e-06	0.006740267	0.006731444	6646.254769325256
48	1473.3546	43.11581	1546.5988	1440.6451	1506.4336	47.153053	1569.7084	1382.9309	1000.0	1000.0	191999	108.45714	23.236732	127.16335	-16.24841	108.45714	23.23668	126.750496	-16.369379	-108.21486	0.82111645	0.46247706	0.048583183	0.6568974	0.36064652	0.006737112	1.3017055e-06	0.006740283	0.0067314184	6790.263517618179
49	1496.7095	47.031895	1538.6641	1418.139	1346.3864	14.668556	1370.2932	1329.1227	1000.0	1000.0	195999	111.13035	23.580002	131.28275	-16.058159	111.13035	23.580048	131.18997	-19.021797	-110.904884	0.8714213	0.50269246	0.08147718	0.9757015	0.36275387	0.0067371805	1.2153566e-06	0.006740238	0.006731332	6930.3488874435425
50	1558.2999	42.500595	1616.1945	1497.8918	1579.6232	36.06106	1637.6045	1528.281	1000.0	1000.0	199999	114.21071	23.90616	137.26733	-18.078102	114.21084	23.905666	134.867	-17.762327	-114.00589	0.92598414	0.54247177	0.07857216	0.8214728	0.37903962	0.0067371624	1.2697775e-06	0.006740193	0.006731771	7072.020867586136
51	1626.4921	48.438995	1676.4481	1548.5864	1765.6387	14.431234	1803.8452	1751.1641	1000.0	1000.0	203999	117.7437	24.413002	138.52112	-18.948305	117.74379	24.41282	138.05891	-19.864826	-117.52013	0.97368824	0.5392558	0.05576657	0.8310923	0.38948748	0.006737196	1.2103012e-06	0.006740318	0.0067317197	7213.190669775009
52	1676.9207	49.839493	1736.9084	1625.1497	1676.4514	8.532395	1690.4657	1662.3667	1000.0	1000.0	207999	120.23417	24.61538	142.20343	-19.694496	120.23407	24.615355	142.40549	-19.655382	-120.014404	0.9701966	0.53196406	0.06531889	0.7675728	0.38797748	0.0067372033	1.2020564e-06	0.006740386	0.0067327153	7354.208165884018
53	1720.0681	25.364002	1763.2399	1700.7334	1723.4675	12.28612	1744.2577	1707.4307	1000.0	1000.0	211999	123.65089	25.302668	147.40382	-19.638193	123.65098	25.302576	147.51952	-19.22041	-123.46118	1.019497	0.5753675	0.05966285	0.90057915	0.41852054	0.006737184	1.2668268e-06	0.006740341	0.006731813	7495.033361196518
54	1754.2772	32.356167	1793.5936	1710.4841	1651.7141	26.566593	1709.4991	1614.2434	1000.0	1000.0	215999	127.01362	25.828667	152.3977	-20.347527	127.01358	25.828608	151.0652	-21.640766	-126.840096	1.0636326	0.59939325	0.06898443	0.9135026	0.4333099	0.006737115	1.3412937e-06	0.0067405337	0.0067320154	7637.486944198608
55	1832.0144	24.190384	1860.4546	1794.0704	1858.491	26.287586	1900.3142	1808.3136	1000.0	1000.0	219999	130.71216	26.537155	155.89249	-25.413076	130.71205	26.537558	156.1172	-21.77617	-130.53777	1.1098865	0.612221	0.06054605	0.87211734	0.4632469	0.006737184	1.2799256e-06	0.006740495	0.0067323525	7783.677630186081
56	1846.7051	48.173477	1915.4111	1785.021	1803.5149	16.654535	1832.8306	1771.0979	1000.0	1000.0	223999	134.55498	27.152166	160.42505	-23.559486	134.55507	27.151865	160.23479	-24.283619	-134.4006	1.2329582	0.64535034	0.07352803	1.076563	0.48664275	0.006737147	1.3523263e-06	0.006740505	0.006732108	7924.826413631439
57	1839.7229	41.99848	1897.3688	1780.808	1773.7559	30.251875	1826.5608	1725.1349	1000.0	1000.0	227999	138.28645	27.423777	164.10617	-22.36546	138.28653	27.423237	163.44296	-21.446918	-138.12262	1.2487929	0.6401783	0.0643241	0.9058421	0.49832875	0.0067371563	1.3313189e-06	0.006740627	0.0067321532	8065.161673784256
58	1888.693	19.329683	1908.8394	1858.7916	1945.1168	23.146717	1979.1385	1908.5409	1000.0	1000.0	231999	141.87402	27.951454	167.1474	-22.01656	141.87418	27.951077	167.59113	-25.032297	-141.7151	1.2552221	0.65998745	0.06642005	0.9511897	0.4980775	0.0067371596	1.3244739e-06	0.006740653	0.0067319027	8205.316384077072
59	1956.6335	42.578945	2005.7457	1906.5328	2121.674	9.774495	2132.8452	2098.157	1000.0	1000.0	235999	145.58179	28.306446	171.0881	-21.243275	145.58195	28.305801	172.7423	-20.246687	-145.44228	1.3088472	0.6924447	0.07695406	1.0643555	0.51601005	0.0067371572	1.3497128e-06	0.00674073	0.0067319027	8346.466187000275
60	2005.2032	27.292364	2046.6598	1979.248	2079.1274	15.126525	2103.2048	2053.7417	1000.0	1000.0	239999	149.2132	28.952078	176.08536	-26.548876	149.2133	28.951557	177.60228	-27.549118	-149.09181	1.4066548	0.7246344	0.07722414	1.0236301	0.55472916	0.006737201	1.2844309e-06	0.006740804	0.0067319446	8488.132089138031
61	2090.3918	27.787832	2125.3613	2052.3142	2271.0125	14.663364	2295.6306	2242.09	1000.0	1000.0	243999	153.13524	29.275661	179.37685	-22.900324	153.1353	29.275326	178.74884	-22.722246	-153.01328	1.3844109	0.70377576	0.06560426	0.95317227	0.5493548	0.0067371656	1.3498618e-06	0.0067407656	0.006731868	8629.951823472977
62	2148.9495	36.5089	2201.9224	2106.2656	1678.0182	34.869637	1760.9696	1631.8708	1000.0	1000.0	247999	156.29333	30.198473	183.8915	-26.179018	156.29349	30.197638	184.08983	-23.903145	-156.16966	1.474739	0.72073936	0.052389856	0.9172904	0.5880062	0.0067371735	1.31051e-06	0.006740492	0.006731829	8774.891416549683
