Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	$\alpha$	Stdalpha	Maxalpha	Minalpha	Time
24	1078.8585	40.724026	1141.1388	1032.6361	1026.1019	4.6868696	1032.1658	1018.26294	1000.0	1000.0	95999	86.39229	86.39234	-86.11145	0.58427453	0.3107163	0.026017908	0.46985394	0.25472093	1.0476794	0.05537402	1.180492	0.91392815	2400.874093770981
25	1096.3732	58.743732	1173.1573	1031.3726	1041.0676	34.395878	1085.6781	991.48444	1000.0	1000.0	99999	87.52202	87.52197	-87.25686	0.5862212	0.32902944	0.03743175	0.5393539	0.25658238	0.9959089	0.13048075	1.3552549	0.84586775	2502.823677778244
26	1087.3369	40.0546	1130.2668	1022.4535	1154.4274	86.29973	1305.6432	1024.4286	1000.0	1000.0	103999	89.01063	89.01059	-88.74665	0.6068863	0.34117535	0.035158843	0.50226176	0.2616404	0.9810559	0.05837214	1.157957	0.8584774	2605.4448544979095
27	1122.4789	66.83343	1235.01	1060.4401	1089.2147	52.515182	1134.7307	986.9613	1000.0	1000.0	107999	90.30676	90.30678	-90.03791	0.6027755	0.34020618	0.033456992	0.510249	0.26518932	1.022798	0.06206571	1.1880064	0.89927655	2708.219289302826
28	1075.9658	38.47634	1134.7839	1027.8893	1021.69714	7.09032	1033.71	1007.4375	1000.0	1000.0	111999	91.63515	91.63513	-91.35602	0.6078106	0.3418648	0.03405018	0.5940214	0.27405414	1.0593662	0.08503432	1.2979363	0.9332164	2810.173105955124
29	1193.702	38.603825	1227.829	1129.0537	1343.908	35.894558	1383.5751	1269.9331	1000.0	1000.0	115999	92.85412	92.85415	-92.57319	0.60008126	0.33795753	0.03465456	0.49409285	0.26450968	1.0640594	0.069798194	1.2625353	0.9414171	2912.2011075019836
30	1220.493	109.14782	1321.6409	1056.8943	1377.7672	8.469891	1398.838	1364.8783	1000.0	1000.0	119999	94.16882	94.16877	-93.88425	0.6212052	0.35397857	0.0394868	0.5582919	0.27882612	1.1130886	0.07959943	1.3431704	0.97504675	3012.999271631241
31	1253.8195	48.518066	1327.4551	1192.6167	1320.3762	7.5920777	1333.2288	1306.4448	1000.0	1000.0	123999	95.92292	95.92287	-95.62534	0.6393351	0.36760524	0.04665246	0.6077362	0.28481576	1.1798289	0.056890037	1.3162884	1.0787126	3113.836998939514
32	1437.7583	77.90579	1501.4713	1305.5162	1607.0498	17.453382	1638.0084	1568.2303	1000.0	1000.0	127999	98.61794	98.61789	-98.334816	0.74444485	0.42101538	0.049714033	0.62006146	0.30778766	1.1959552	0.072111756	1.4145156	1.0812125	3215.2978105545044
33	1508.0022	56.270313	1582.1935	1434.5767	1627.5349	24.82996	1662.6766	1571.6805	1000.0	1000.0	131999	102.56235	102.56233	-102.288506	0.8236089	0.4841457	0.0647757	0.7649069	0.34371045	1.2203763	0.07419143	1.4498862	1.0682769	3316.8811213970184
34	1368.8597	245.61613	1638.9935	1017.0955	1323.0706	230.57082	1648.0009	951.07544	1000.0	1000.0	135999	108.62409	108.62407	-108.41057	1.0509843	0.61435884	0.076799594	0.9201859	0.4061103	1.1720754	0.08077404	1.4558063	1.013294	3419.3660695552826
35	1669.8152	105.62177	1750.1405	1491.7998	1356.3713	414.34976	1920.8516	728.44556	1000.0	1000.0	139999	114.52479	114.52479	-114.315544	1.1699184	0.6282281	0.06990937	0.9172633	0.43389496	1.0726461	0.055338632	1.2231131	0.94187456	3520.9485914707184
36	1689.343	63.146877	1749.7784	1585.052	1048.7241	82.28419	1203.0372	967.87744	1000.0	1000.0	143999	119.95659	119.9566	-119.74713	1.6058615	0.6672173	0.09906887	1.1095731	0.4783457	1.1816416	0.08371354	1.3616997	0.9744162	3623.2777197360992
37	1245.043	256.57687	1578.2124	950.4617	2087.3086	34.799477	2147.6523	2036.0748	1000.0	1000.0	147999	126.93515	126.93516	-126.78259	2.0467384	0.7799227	0.14552481	1.352882	0.43926373	1.1489195	0.14869727	1.5271533	0.93247354	3725.1739342212677
38	1502.8674	399.88647	1877.499	854.4707	1821.4753	369.13242	2189.149	1054.6959	1000.0	1000.0	151999	133.29254	133.29242	-133.21053	1.8846321	0.81698847	0.098875225	1.2857068	0.582005	0.953021	0.06780123	1.1273968	0.8317755	3826.197542667389
39	1833.7119	139.55731	1932.8676	1592.9723	1291.197	177.12468	1619.6774	1084.0298	1000.0	1000.0	155999	138.71078	138.71094	-138.64047	1.8050792	0.8169218	0.072951645	1.0942626	0.621677	0.9313192	0.05960118	1.1045283	0.84137374	3928.0076689720154
40	1683.689	217.22502	1838.5178	1310.5724	1850.4688	367.48502	2257.3948	1252.3357	1000.0	1000.0	159999	144.35815	144.35825	-144.28302	2.2302866	0.82624704	0.08470516	1.1681104	0.6314241	1.070248	0.07447577	1.2744359	0.9124292	4029.8317246437073
41	1199.763	236.74873	1513.0908	861.2115	1952.7761	55.669453	2049.6045	1873.0092	1000.0	1000.0	163999	149.6718	149.67184	-149.5716	2.3073359	0.8173893	0.08737783	1.1995454	0.57622236	1.0175631	0.084545575	1.2991865	0.89735556	4131.165048599243
42	2114.2588	279.67493	2394.4998	1650.4468	2194.917	222.93909	2350.9531	1538.1787	1000.0	1000.0	167999	154.08131	154.08139	-153.9935	2.3872364	0.8154017	0.072602354	1.1071022	0.60033065	1.0280033	0.05780711	1.1840925	0.91278183	4232.234089374542
43	2410.493	133.11212	2554.4143	2216.6592	2575.1929	58.93046	2736.4565	2513.2458	1000.0	1000.0	171999	158.94904	158.9491	-158.87878	2.4899333	0.8215287	0.06779183	1.1108292	0.63977253	1.0668408	0.05917485	1.2146314	0.94950557	4333.154945373535
44	2664.6157	75.9399	2761.394	2548.3872	2524.1694	631.70154	2976.5286	1128.6565	1000.0	1000.0	175999	164.44666	164.44678	-164.38521	2.6880093	0.83033395	0.07059462	1.0552821	0.61939585	1.1405994	0.06667578	1.3092344	0.96987087	4434.300409317017
45	2720.7598	96.02612	2840.074	2610.025	3084.576	84.14749	3195.0637	2871.8916	1000.0	1000.0	179999	171.38039	171.38022	-171.34503	3.325737	0.84230113	0.06909862	1.0988711	0.64106363	1.1837338	0.051869206	1.3100246	1.0623435	4535.537330627441
46	2708.578	179.89574	2896.7686	2419.7876	2695.2642	55.15049	2769.5247	2610.8018	1000.0	1000.0	183999	179.2932	179.2933	-179.33284	3.9257011	0.89582217	0.077249326	1.2399874	0.65375847	1.2107571	0.078834586	1.4539696	1.0762128	4637.055724143982
47	2910.1453	204.58907	3163.7493	2688.99	3044.0105	79.33931	3159.3472	2891.0544	1000.0	1000.0	187999	188.58086	188.581	-188.69681	4.2590084	0.97016746	0.072193444	1.4095467	0.78897095	1.0983591	0.06351038	1.2575936	0.96331066	4737.923530101776
48	3081.5427	108.687584	3223.028	2953.3625	2386.1516	595.6914	3039.141	1152.9508	1000.0	1000.0	191999	197.65094	197.65106	-197.71727	4.7088056	0.98981935	0.06817159	1.3277898	0.77596325	1.204683	0.09443653	1.5113362	1.0373863	4839.368891000748
49	1598.4274	1046.7548	3217.4878	454.08752	303.13904	78.6691	414.7238	175.54373	1000.0	1000.0	195999	219.04147	219.04164	-219.92003	11.559534	1.4724671	0.26854056	2.3932755	0.9529139	1.8011048	0.39871615	3.0298193	1.1941204	4941.966263532639
50	241.18253	207.48685	426.4429	-96.01701	490.36963	12.679504	516.5698	473.11588	1000.0	1000.0	199999	317.6558	317.65643	-323.23877	50.104492	2.2588837	0.2502479	2.871744	1.5375959	2.8789132	0.7185676	4.5605936	1.8190962	5044.302943468094
51	120.8268	82.732216	242.27275	13.08626	-39.32238	847.71747	856.91406	-1982.5312	1000.0	1000.0	203999	444.82715	444.82755	-451.35977	37.63648	2.2652879	0.19242826	2.7764554	1.8486712	0.39234132	0.4323357	1.8580536	0.044433963	5145.285710573196
52	335.02698	406.62656	627.954	-357.12152	914.87	150.02852	991.5621	466.88797	1000.0	1000.0	207999	446.67877	446.6794	-449.004	21.95396	1.8720459	0.15512644	2.2651024	1.4214212	0.26183033	0.2873456	1.0848057	0.043858897	5245.826500892639
53	-37.6705	748.7097	744.71246	-1022.5007	-634.7562	657.76373	531.6976	-1343.0441	1000.0	1000.0	211999	439.9139	439.91437	-441.81354	57.4405	1.8119668	0.2401818	2.5491536	1.2578369	2.1175292	0.50029415	2.7685978	1.0854083	5346.449070453644
54	-42.28559	502.6329	491.26407	-829.1891	-538.35486	310.56067	-103.79991	-980.69196	1000.0	1000.0	215999	522.55707	522.5567	-529.96075	84.46519	2.3588126	0.11255896	2.6818697	1.8828789	1.2869256	0.76553804	2.5797853	0.35381037	5448.309688329697
55	197.83206	266.56668	484.9268	-145.97212	326.29745	90.249916	529.8849	229.58524	1000.0	1000.0	219999	573.6004	573.6006	-577.8746	49.098083	2.0888062	0.18298364	2.6898835	1.607335	0.49216077	0.15689121	0.757003	0.28426242	5550.956438302994
56	868.65295	342.2519	1319.8541	364.5617	1966.9307	54.14256	2039.4305	1839.8491	1000.0	1000.0	223999	542.446	542.44617	-544.04974	30.305162	1.7158399	0.10753965	2.1247623	1.380747	0.68941027	0.07498831	0.8675458	0.5481889	5653.32745718956
57	1587.1995	251.11113	1913.8661	1296.7885	2225.2368	144.26607	2409.9197	1970.6533	1000.0	1000.0	227999	499.58185	499.5814	-500.67087	23.171343	1.6543809	0.1245559	2.3781333	1.3768189	0.7181929	0.07589541	0.8964771	0.5897768	5755.37052488327
58	1459.8301	1102.3132	2513.5579	-233.09363	2254.421	932.251	2970.593	180.19557	1000.0	1000.0	231999	461.41772	461.41772	-462.35843	21.811283	1.6512378	0.11271836	2.1011975	1.3311392	0.9345653	0.14756785	1.3100519	0.7499249	5856.796010255814
59	353.81186	184.63074	556.7194	160.08495	596.96375	135.22449	766.01	330.3047	1000.0	1000.0	235999	435.8898	435.8899	-436.63013	27.738367	1.6398731	0.1829201	2.513082	1.1801326	1.0488399	0.12688185	1.4429561	0.75965756	5959.33191204071
60	461.76428	118.992744	563.2041	264.7464	588.4651	73.32848	659.8574	389.30853	1000.0	1000.0	239999	413.11377	413.11447	-413.86957	30.36209	1.7532698	0.16677134	2.5136878	1.36619	1.1660986	0.16752696	1.4801992	0.84616804	6062.0441789627075
61	-144.0076	331.63272	324.66858	-566.01056	267.1386	68.16242	347.83478	142.31805	1000.0	1000.0	243999	400.40033	400.4004	-401.25174	22.135187	1.8821653	0.18027176	2.5767856	1.3000948	0.8960938	0.31456465	1.4302003	0.52350223	6164.668944597244
62	369.2696	283.5769	807.6769	26.88239	768.1564	125.295815	1091.5221	642.8082	1000.0	1000.0	247999	375.1892	375.18933	-375.68832	14.9656315	1.6223993	0.17458741	2.1209333	1.1866231	0.6078787	0.06718743	0.7783566	0.47813797	6266.507534503937
63	809.8458	208.63573	1120.2518	555.28015	1750.5289	444.24326	2218.924	846.88416	1000.0	1000.0	251999	345.76035	345.76044	-346.11707	12.281338	1.4269432	0.10817719	1.8947766	1.1298094	0.66392326	0.048692368	0.79383224	0.58372253	6368.233689785004
64	2853.6309	123.35035	2982.9875	2723.0754	2955.762	57.035217	3017.9658	2852.8342	1000.0	1000.0	255999	322.80396	322.80417	-323.2125	11.064451	1.3841683	0.11197712	1.7775924	1.0658796	0.6632609	0.04755282	0.7766469	0.57404953	6469.034729480743
65	2856.057	262.95477	3075.1438	2418.3284	2392.6875	706.9176	3190.293	1240.9976	1000.0	1000.0	259999	305.7987	305.79843	-306.15012	10.310968	1.343419	0.09871916	1.9180714	1.0477979	0.72703433	0.041287165	0.83121604	0.6254726	6570.167913913727
66	3119.606	87.8756	3249.4731	3008.4858	3345.3777	60.649254	3421.9302	3210.162	1000.0	1000.0	263999	293.54007	293.53976	-293.941	9.926533	1.3367163	0.098420896	1.8404647	1.0758173	0.7366487	0.048491213	0.85902905	0.63757044	6670.995111942291
67	3260.2468	52.577087	3314.8032	3185.0347	2790.1616	481.67703	3135.7524	1764.8108	1000.0	1000.0	267999	284.64667	284.64627	-285.09116	9.320447	1.3467705	0.09547367	1.818867	1.0732391	0.73770386	0.06800415	0.9197935	0.6342273	6772.302675962448
68	3481.6616	60.455887	3567.207	3405.6626	3395.4563	58.06781	3490.5002	3329.3323	1000.0	1000.0	271999	279.43396	279.43402	-279.89218	8.534076	1.3392103	0.07894073	1.6377738	1.1030182	0.75917935	0.05284608	0.91117895	0.6521534	6873.696847915649
69	3645.1992	90.12106	3752.9573	3543.4333	3792.9988	235.83783	3946.4958	3180.8396	1000.0	1000.0	275999	276.30835	276.30835	-276.71136	8.291881	1.3370651	0.07737824	1.6908699	1.1181427	0.79928684	0.05438777	0.91563815	0.68811977	6975.010867595673
70	3064.7642	1093.2345	3803.3774	1184.2278	4205.5566	124.98723	4446.912	3947.963	1000.0	1000.0	279999	275.08453	275.08435	-275.48508	8.473023	1.3428538	0.07529588	1.6118234	1.0978663	0.8614985	0.042760853	0.9775083	0.7850839	7075.541310310364
71	3560.4163	725.20276	4076.7747	2322.142	3685.3008	982.1731	4204.948	1154.4454	1000.0	1000.0	283999	276.15402	276.15408	-276.5705	9.214639	1.3406996	0.07028578	1.5899355	1.1378847	0.8802112	0.037472356	0.97508276	0.8095139	7175.157475948334
72	3443.9321	1044.5183	4223.071	1645.2096	4122.8916	113.42328	4390.752	3939.045	1000.0	1000.0	287999	278.54095	278.5406	-278.9289	9.7665415	1.3401262	0.0783355	1.6141164	1.0846741	0.9802367	0.06591429	1.1602063	0.834425	7275.3392379283905
73	3559.5024	646.2834	4179.9683	2615.9016	2697.8877	1176.9751	4378.003	1134.7942	1000.0	1000.0	291999	281.81543	281.81512	-282.1946	10.725929	1.3415946	0.074252374	1.6488044	1.105392	0.9979948	0.081515156	1.1545863	0.83681977	7377.1270842552185
74	4375.0283	158.48557	4556.0327	4205.413	4639.422	106.98751	4766.704	4492.916	1000.0	1000.0	295999	286.8103	286.81003	-287.1503	11.50943	1.3443159	0.07289754	1.6034906	1.0775112	1.0716597	0.057106894	1.3478777	0.97001874	7477.803752422333
75	3210.1758	1329.9147	4385.034	1112.6198	4735.5576	174.01585	5037.2207	4434.0664	1000.0	1000.0	299999	292.5803	292.5801	-292.97476	13.023519	1.3757144	0.08351123	1.745337	1.1310594	1.124269	0.08262489	1.3513583	0.963249	7579.406093597412
76	3836.6055	1314.2247	4687.731	1562.8878	4151.948	98.79094	4280.591	3992.5232	1000.0	1000.0	303999	299.52557	299.5252	-299.94995	13.097596	1.379618	0.07408509	1.657217	1.1585966	1.0647426	0.05025451	1.1869117	0.9456636	7680.469462633133
77	4601.669	112.731415	4731.337	4482.011	4448.3813	116.52938	4589.2695	4166.6597	1000.0	1000.0	307999	305.23535	305.23538	-305.6208	14.5327015	1.3810564	0.07517738	1.615379	1.1333807	1.143777	0.052752465	1.2723658	1.013294	7781.328288078308
78	4737.843	96.334526	4848.6323	4584.8716	4793.853	121.80479	4997.917	4602.1904	1000.0	1000.0	311999	312.49768	312.49756	-312.86746	15.229854	1.3884664	0.080064245	1.6349996	1.1249471	1.1781071	0.06279146	1.3278455	1.0514555	7882.503264427185
79	4052.3389	1280.8921	4887.1743	1836.5615	4914.4136	95.280914	5058.8267	4764.167	1000.0	1000.0	315999	319.9239	319.9236	-320.3678	15.114884	1.4329116	0.0875413	1.7824717	1.1637762	1.1568097	0.080125324	1.3375024	0.99761796	7983.918984174728
80	4814.0312	72.12288	4901.35	4701.3496	4945.5684	108.48037	5086.0376	4769.5073	1000.0	1000.0	319999	328.04578	328.04544	-328.54526	15.110737	1.4497616	0.07558947	1.7365966	1.2023878	1.1304741	0.048549645	1.2547773	1.0027946	8085.513768911362
81	4912.8325	52.991623	4978.898	4847.1133	4879.2075	789.2694	5214.975	2521.4114	1000.0	1000.0	323999	334.7621	334.76224	-335.26782	15.20816	1.4526099	0.07154709	1.752835	1.2460707	1.0703537	0.07888224	1.2621872	0.9104134	8186.233664512634
82	4914.431	52.43564	4982.2383	4854.9565	4780.09	74.32662	4902.2686	4634.399	1000.0	1000.0	327999	341.9026	341.90228	-342.3573	15.756568	1.4471338	0.07738107	1.7458532	1.1668108	1.1531609	0.052723818	1.294927	1.0307885	8287.96494960785
83	4391.2373	1204.0157	5242.1147	2314.659	4803.1562	307.10138	5143.0513	4034.6335	1000.0	1000.0	331999	347.5438	347.54355	-348.04456	15.646361	1.4605957	0.08353123	1.8426996	1.2011474	1.1090004	0.06689712	1.3381251	0.95375556	8389.030272245407
84	4619.595	723.7147	5077.2183	3366.8398	4703.698	494.6884	4996.8926	3283.717	1000.0	1000.0	335999	354.6836	354.68356	-355.15207	17.734005	1.468118	0.078042224	1.7439096	1.2159979	1.2122034	0.070147894	1.4204878	1.055475	8490.164846897125
85	5099.0806	111.22583	5215.749	4950.9834	4864.1343	911.31256	5458.2266	2188.334	1000.0	1000.0	339999	361.458	361.45813	-362.06973	16.614273	1.5146004	0.07720014	1.7628534	1.269018	1.0158895	0.09541266	1.2407196	0.8521045	8591.257731676102
86	5148.2256	61.781937	5224.8784	5052.3584	5068.374	99.827995	5278.7515	4943.305	1000.0	1000.0	343999	366.69528	366.6956	-367.2957	17.036913	1.5246089	0.07127465	1.7769278	1.2798635	1.0616355	0.06522217	1.2444876	0.91498727	8692.135035037994
87	4723.2817	472.55826	5199.0317	4006.553	4908.2686	815.71387	5311.895	2475.0837	1000.0	1000.0	347999	373.73883	373.73865	-374.34055	18.155832	1.5257286	0.08317714	1.8694303	1.2457057	1.0926112	0.06753336	1.3037685	0.9644466	8793.306389331818
88	5186.48	169.43135	5427.1704	4947.986	5258.3804	96.802895	5439.365	5090.5015	1000.0	1000.0	351999	379.4387	379.4384	-380.07626	18.27132	1.5314447	0.072493955	1.7948747	1.253314	1.0275581	0.050213248	1.109358	0.8795884	8894.086047887802
89	5300.4946	136.91615	5527.647	5160.8345	5439.8564	70.34296	5532.5967	5304.5264	1000.0	1000.0	355999	384.38596	384.3861	-385.02875	19.744879	1.5301653	0.07170838	1.8270053	1.252879	1.0416533	0.052405164	1.1808195	0.95764005	8994.282556533813
90	5244.5254	78.66489	5371.5283	5171.5493	4667.542	1114.2819	5420.17	1932.2927	1000.0	1000.0	359999	390.09793	390.0978	-390.7605	19.821566	1.5300543	0.07412574	1.942171	1.2989649	1.0382199	0.09569671	1.2658174	0.8153855	9094.85210442543
91	4310.157	1098.0924	5419.847	3124.2815	5324.0083	92.883934	5492.0967	5183.036	1000.0	1000.0	363999	395.61923	395.61893	-396.28772	20.8552	1.5322489	0.071106814	1.8619001	1.3278539	1.0631092	0.09198713	1.3038584	0.88146913	9196.407518148422
92	5291.529	142.96455	5409.6963	5056.5215	5255.639	166.67041	5532.587	5030.6865	1000.0	1000.0	367999	400.3226	400.32272	-400.91745	21.272034	1.5411063	0.0688966	1.8335893	1.3296522	1.0617049	0.072677135	1.3327842	0.95053965	9297.684608221054
93	5306.6426	111.00105	5488.279	5186.915	5477.7725	100.171524	5651.7817	5290.7456	1000.0	1000.0	371999	404.7312	404.73077	-405.19257	22.948387	1.551149	0.07064453	1.7854512	1.2837324	1.1747413	0.069491014	1.32217	0.98085636	9398.416098594666
94	5303.6675	426.5183	5553.989	4564.93	5411.1587	91.18992	5513.0083	5232.5557	1000.0	1000.0	375999	408.6697	408.66977	-409.246	21.812696	1.5616733	0.074190125	1.8890153	1.2984586	1.0634055	0.06431031	1.2099543	0.9207205	9498.371757268906
95	5284.4604	326.03714	5633.3184	4769.5337	5344.1313	153.74112	5493.742	5016.8145	1000.0	1000.0	379999	411.7786	411.77832	-412.3777	21.192263	1.5561622	0.079463474	1.8641075	1.313295	0.98005855	0.08903367	1.2187986	0.79151094	9598.485715150833
96	5436.557	57.52363	5523.279	5373.776	5131.634	140.37448	5319.074	4829.0396	1000.0	1000.0	383999	413.9289	413.92892	-414.499	23.216644	1.5626098	0.085386015	1.9129592	1.3051221	1.0507059	0.07315291	1.1825066	0.90985113	9699.225648641586
97	5500.707	173.81544	5768.8086	5295.177	5452.351	84.35511	5575.015	5288.6675	1000.0	1000.0	387999	417.5259	417.52576	-418.0545	22.889818	1.5587888	0.070140235	1.8520114	1.3210394	1.0776297	0.05284727	1.2162336	0.960617	9799.984483003616
98	5366.155	85.735596	5491.29	5262.148	5081.3384	1122.9834	5664.501	1750.931	1000.0	1000.0	391999	420.5815	420.58096	-421.084	23.12553	1.5619988	0.077086255	1.8746207	1.3105843	1.0807022	0.07017564	1.2578851	0.9235207	9901.190199136734
99	5499.4233	50.839333	5547.0605	5415.297	5438.7676	176.6221	5663.752	5048.65	1000.0	1000.0	395999	423.40576	423.40552	-423.88644	24.384306	1.5609932	0.076650515	1.8332351	1.291501	1.1097369	0.07164962	1.2767227	0.9808382	10002.038704872131
100	5435.0156	235.94836	5660.679	5101.821	5314.9697	910.78217	5797.521	2617.4526	1000.0	1000.0	399999	427.27124	427.2712	-427.7365	25.131199	1.5742983	0.07580203	1.9320685	1.3396649	1.1350281	0.079359524	1.3379424	0.9840993	10103.020257472992
