Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	$\alpha$	Stdalpha	Maxalpha	Minalpha	Time
24	1070.0558	625.5654	3011.461	337.69473	807.7061	307.33026	1514.5574	507.11157	219.27777	167.7	95999	281.37903	281.3762	-279.8134	224.77525	3.9997182	0.09792509	4.293076	3.6544936	1.69537	0.037670705	1.787756	1.6027957	5704.293807029724
25	1413.5588	678.45526	3020.233	491.7715	1362.0239	679.7399	2352.3696	428.26526	286.42856	281.3	99999	285.34158	285.33984	-283.47623	222.5277	3.9985971	0.10020522	4.330847	3.6153114	1.7200967	0.040455043	1.8254092	1.6293044	5947.413246870041
26	1276.6089	666.63824	3287.426	535.32526	1050.8107	474.9339	2324.8706	574.9496	256.9375	226.5	103999	290.88242	290.8827	-288.87463	221.30016	4.0012712	0.100284174	4.411788	3.5924196	1.6983405	0.034764793	1.7857076	1.6247196	6192.544412851334
27	1177.8412	582.63806	2737.7646	518.8965	998.1666	408.73837	1749.1006	389.93762	235.17647	188.1	107999	294.45465	294.4535	-292.26453	216.88863	4.0004587	0.09802045	4.3472495	3.661941	1.7054956	0.04140787	1.8008553	1.6230569	6433.7672917842865
28	1003.55316	605.24963	2638.8481	417.92175	1244.3547	529.1547	2111.8555	449.16003	201.57895	241.2	111999	298.1595	298.1598	-295.925	221.6511	3.9992003	0.09574029	4.321478	3.6760168	1.6715205	0.044418342	1.7645385	1.5392458	6676.287529230118
29	1457.9755	883.5768	3526.71	393.72098	924.41815	381.46683	1621.9327	418.90106	288.5	193.0	115999	301.06577	301.06836	-298.47366	226.73328	4.0004725	0.09733534	4.3095574	3.6841588	1.7389774	0.049031466	1.8688446	1.6193633	6920.277359247208
30	1144.6583	639.37866	2568.2305	427.6217	1551.1438	1353.271	4506.052	477.89648	228.88235	308.0	119999	304.8446	304.84515	-302.23062	230.81017	4.000156	0.09301276	4.318577	3.6701167	1.7366472	0.03907233	1.8481241	1.6418667	7163.148273468018
31	1325.4678	458.54947	2116.5464	639.85126	1932.8523	1348.1324	4849.803	255.57787	264.0	383.0	123999	310.4537	310.45535	-307.84113	229.17963	4.001811	0.09516652	4.3540254	3.5769382	1.7172832	0.04013698	1.8760972	1.6358141	7408.298710346222
32	1470.3965	860.2504	3167.4656	403.1281	2572.5532	1605.2152	5426.909	866.2615	290.26666	480.9	127999	315.04935	315.0492	-312.19257	232.51878	3.998757	0.090943076	4.3076777	3.6831088	1.7281524	0.051132556	1.8742127	1.6034583	7653.169344425201
33	1882.7242	969.54504	3273.1274	416.61356	1176.719	528.4726	1974.135	245.20078	362.54544	227.7	131999	319.26593	319.2671	-316.2425	234.66379	3.9999182	0.08937217	4.292003	3.658674	1.7629372	0.041304804	1.8670911	1.689897	7895.578206777573
34	2194.068	1101.1323	4383.3374	800.5242	2444.1577	1448.6405	5144.1943	560.86835	429.66666	483.9	135999	323.2317	323.2297	-320.07684	233.2555	4.000358	0.09203118	4.3178043	3.5860374	1.7535815	0.049540937	1.8617855	1.6119236	8138.357832193375
35	1206.491	811.69666	3004.1033	375.3512	1113.804	283.41144	1524.507	660.0397	235.61111	208.2	139999	327.3386	327.33517	-324.21094	233.64206	3.998539	0.08955279	4.311644	3.5872345	1.738625	0.038991462	1.8306805	1.6486228	8377.251457452774
36	1507.9906	1130.0037	5082.8984	600.5259	1570.4866	769.75964	2658.108	424.41397	291.7143	302.9	143999	330.344	330.34167	-327.1703	231.68129	3.9999394	0.08930506	4.2762995	3.6737008	1.697053	0.040949255	1.789462	1.5986165	8620.114200115204
37	1869.593	855.3506	2867.6409	601.7165	1236.4758	684.86786	2650.0308	425.22403	358.2	241.9	147999	331.71933	331.72125	-328.49033	230.388	3.9998972	0.088478714	4.287152	3.686272	1.6808248	0.039925694	1.7847788	1.5804027	8861.000676631927
38	1534.1959	1078.3844	4639.6694	566.14404	1307.6577	771.17267	3322.4995	340.27063	303.0	251.5	151999	335.1736	335.17227	-331.92935	226.61284	3.9990757	0.09213276	4.264025	3.6625187	1.6696264	0.054321196	1.8065156	1.5531186	9100.840059757233
39	1609.7802	601.4661	2775.3813	491.11713	1371.3368	794.9203	3170.6013	228.9568	315.33334	269.8	155999	336.41135	336.41003	-333.27203	223.34541	3.999332	0.091400236	4.3200746	3.6125958	1.6079234	0.049561393	1.7863752	1.4847339	9341.341219425201
40	1304.1476	836.6799	3498.9727	357.75504	1286.1708	1468.8286	4838.371	351.04227	263.5	274.9	159999	338.2784	338.27765	-334.98312	223.13322	3.9997904	0.08653562	4.2823296	3.696888	1.6100014	0.042693466	1.7211922	1.5109808	9584.253752946854
41	1463.2499	993.15454	3781.9246	453.83612	1095.8368	685.7475	2701.981	496.8482	285.57144	216.4	163999	338.71964	338.71887	-335.3365	221.83672	3.9996495	0.08853353	4.3079844	3.6746776	1.6079072	0.044470582	1.7022997	1.4862721	9822.765093564987
42	1387.2662	743.44855	2615.9014	549.7845	2374.231	947.1337	4193.328	913.32886	268.07693	455.1	167999	338.79468	338.79553	-335.34317	220.18213	4.0006366	0.087735675	4.314245	3.641492	1.5884918	0.048179813	1.7122931	1.4589381	10062.765365600586
43	1829.3329	1424.832	5370.5815	536.6735	1073.206	875.8901	3205.6194	345.55484	355.07693	225.8	171999	339.05444	339.05267	-335.60144	218.24857	4.0007486	0.085979395	4.295124	3.6232615	1.5572076	0.041147888	1.6821874	1.473552	10301.20159292221
44	1462.9481	1258.598	5107.978	273.9696	1737.891	1190.423	3903.3354	295.36005	302.25	343.8	175999	338.6894	338.69016	-335.16364	211.5181	3.9989662	0.089766875	4.286449	3.5933402	1.5369344	0.057120938	1.6950028	1.4268956	10544.12366938591
45	1737.8156	1044.4518	3932.7864	266.60477	1910.0131	1169.4553	3728.0425	384.22086	353.33334	362.4	179999	337.7378	337.7371	-334.2546	205.06122	3.9993932	0.08378747	4.26533	3.7171268	1.5008987	0.04192163	1.6007123	1.4020118	10788.478010892868
46	1188.1327	602.1552	2715.8884	383.14362	1277.1594	833.8128	3094.7686	295.23767	226.5	241.6	183999	336.85645	336.85828	-333.3109	207.57	3.9981527	0.082243554	4.2914963	3.7091372	1.4934497	0.043018136	1.5935879	1.3917052	11027.697004079819
47	1339.5261	883.27203	3571.7524	287.4428	2224.3687	1881.1074	5557.1836	346.81088	255.6	420.2	187999	335.89243	335.8919	-332.6878	201.15158	3.9990988	0.08370614	4.279861	3.640273	1.3806645	0.05462686	1.5454134	1.2680076	11268.595733165741
48	1849.3798	1220.1929	3551.714	433.89053	1650.761	1405.9121	5377.799	352.92627	358.54544	321.4	191999	336.7317	336.73196	-333.517	193.18298	3.9994621	0.083161615	4.304738	3.7115011	1.3610349	0.046081375	1.5195146	1.2801156	11506.237566947937
49	2040.4718	1247.7162	5010.332	669.21106	2142.7793	1577.194	4829.212	309.14658	398.0909	409.7	195999	337.1262	337.12646	-333.81046	189.92216	4.000494	0.0839912	4.300998	3.6708343	1.3651294	0.043768756	1.4704019	1.2677317	11747.108103752136
50	1980.9407	1438.3849	5557.588	452.95767	2128.9475	1133.3462	5185.0522	927.54517	388.5	395.2	199999	337.9414	337.94153	-334.72537	182.42097	3.9999607	0.08352229	4.3031483	3.7119389	1.3029524	0.05518503	1.4247367	1.1632733	11986.02450466156
51	1367.3909	679.334	2338.0837	359.1555	1249.7507	535.3226	1975.2444	454.30804	263.4	243.8	203999	337.64664	337.648	-334.54114	174.93266	3.998802	0.08071177	4.2712874	3.7176466	1.2654107	0.038336035	1.3590189	1.1566454	12222.780560016632
52	1737.3796	979.6142	4218.742	591.3423	3135.104	1769.4602	5657.776	542.9786	333.9091	572.8	207999	337.9199	337.91873	-334.8167	171.59898	3.9995427	0.08305085	4.2890196	3.6819324	1.2337624	0.053041507	1.3230473	1.1046368	12465.441394329071
53	1328.7075	1053.2031	3835.8818	268.4512	1580.7712	1221.1067	4483.6704	397.4294	251.41176	299.3	211999	336.52225	336.5227	-333.44177	173.13057	4.0002007	0.08240205	4.3043265	3.6825466	1.2063322	0.03029692	1.2888232	1.1441718	12703.822687625885
54	2252.1807	1769.581	5442.7817	420.92416	1522.0254	1038.6902	3730.32	338.01813	421.8889	286.8	215999	336.6605	336.6602	-333.5597	172.03917	3.999362	0.08226723	4.2663813	3.6974905	1.1926042	0.03876254	1.2883121	1.096003	12941.674149513245
55	1842.3685	1396.8539	5590.7183	346.76962	3093.8657	1600.6998	5601.3877	559.9328	352.0	568.0	219999	336.94824	336.94888	-333.90845	170.11722	3.9997249	0.0847675	4.3054996	3.6775768	1.1710615	0.048264537	1.2915077	1.0701159	13182.144046783447
56	1921.8519	1488.9995	5529.158	459.1931	1422.4434	912.4168	3875.4683	434.47244	375.0	273.5	223999	336.99817	336.9961	-333.9855	169.19205	3.999404	0.08317569	4.306686	3.6553323	1.1446359	0.044026736	1.2519277	1.0340089	13418.623734235764
57	2269.373	1357.6168	5096.1724	541.0494	1307.6887	1045.2449	4112.948	435.88037	441.66666	263.5	227999	337.2232	337.22516	-334.19705	165.7697	4.0003977	0.085140586	4.3043923	3.6892734	1.1377083	0.044131145	1.2353308	1.0460829	13653.893534183502
58	1665.4135	1066.2245	3913.8867	444.3265	1734.3115	1378.7926	5110.4287	493.8893	318.83334	328.8	231999	337.77408	337.776	-334.7175	163.12158	3.9981217	0.08083859	4.2763777	3.7136784	1.133299	0.030706264	1.2132518	1.0661746	13891.87334227562
59	2144.0747	1674.4078	5415.1514	541.44495	1798.1312	1232.6112	4612.239	308.85095	411.2	344.1	235999	338.6873	338.68573	-335.6563	157.7613	4.0020604	0.08334509	4.302623	3.7431238	1.109536	0.0411592	1.2062554	1.0171524	14131.072869062424
60	3087.022	1798.0365	5604.2593	434.06247	1634.4851	906.7354	4076.1287	744.2287	574.5714	298.4	239999	340.0111	340.01028	-337.0515	156.41199	3.9768198	0.08318477	4.284152	3.635568	1.0975453	0.050910894	1.1814107	0.9682759	14369.76507306099
61	2062.1748	1595.9197	5485.6055	689.22784	2192.0532	1622.6179	5786.1733	284.88538	387.0	395.3	243999	341.3006	341.30075	-338.3105	155.47923	3.9498296	0.084121116	4.215305	3.6579998	1.097851	0.051196117	1.2206602	0.996782	14604.413089990616
62	2050.8323	1136.2239	4537.348	737.75146	2225.4526	1601.8715	5836.5474	589.9356	376.45456	400.3	247999	341.81552	341.81387	-338.81076	156.21335	3.9369702	0.08539248	4.2278376	3.6324134	1.0771104	0.050980184	1.1964319	0.9947197	14843.364951372147
63	2405.5361	1494.4944	5399.408	427.49173	1296.7441	546.5897	2579.7239	606.1221	443.33334	226.8	251999	341.3066	341.30676	-338.31387	153.40933	3.8790946	0.08775655	4.1898456	3.5620534	1.0638398	0.04691721	1.229895	0.9706285	15078.98087143898
64	1802.5864	799.0948	2884.4214	605.09174	1528.8766	770.73517	3012.319	607.2196	314.76923	282.1	255999	340.04276	340.0424	-336.90958	153.17343	3.8683863	0.087237254	4.1890607	3.5318522	1.0922184	0.04766227	1.2219033	1.0109364	15316.673016309738
65	2771.693	1335.5458	5332.2837	1627.2119	2536.8652	1101.6448	5041.3613	843.3798	496.25	466.6	259999	339.87936	339.87912	-336.79044	152.53629	3.8609145	0.0862875	4.178437	3.5125382	1.0807163	0.04674812	1.2067783	0.9967029	15555.048258304596
66	2031.7991	1403.2806	4849.4478	495.54486	2649.5342	2020.3357	5591.8823	640.7126	369.22223	484.7	263999	340.2729	340.27216	-337.1015	153.01704	3.8501275	0.081742816	4.1209555	3.5544176	1.0991442	0.036498774	1.178623	1.0144615	15792.306956291199
67	3476.591	1788.7827	5666.1704	963.7255	2140.0024	1356.7655	4387.995	280.3527	642.1429	376.4	267999	340.64603	340.64493	-337.4413	150.89192	3.8364935	0.0845527	4.1215425	3.4796872	1.0915811	0.04067121	1.1753217	0.96599674	16028.021498918533
68	4393.8623	2012.9785	5659.084	385.98505	2965.5286	1730.7717	5535.9536	463.10907	795.6	535.4	271999	340.78757	340.78705	-337.60895	149.00641	3.828971	0.08946322	4.124646	3.5001585	1.0973511	0.053346306	1.2185004	0.9887827	16265.841366767883
69	3151.352	1580.858	4600.0977	735.203	2705.7615	1520.255	5766.268	849.26636	574.7143	477.9	275999	341.41815	341.41867	-338.20868	145.39233	3.8096945	0.090142705	4.1104994	3.51383	1.081411	0.04573451	1.1913832	0.9775201	16500.97678923607
70	1961.5046	1379.6447	5787.7056	661.94653	1970.1699	1018.56433	3632.0767	242.09819	362.5	350.4	279999	341.133	341.133	-337.82343	141.07689	3.7259555	0.10603054	4.1027894	3.366123	1.0976472	0.086156726	1.2696608	0.91831553	16740.710738420486
71	4796.2256	1393.6798	5882.1753	2051.5212	2878.5522	2021.0369	5905.5415	763.9335	872.0	500.8	283999	339.3254	339.3236	-335.88034	139.16534	3.6855118	0.091235206	3.9766858	3.340669	1.1260291	0.06356243	1.241427	0.9769376	16978.838663339615
72	2177.3787	1713.493	5964.896	369.11682	2134.1248	1726.2411	5600.6665	482.7354	386.0909	380.7	287999	339.13312	339.1345	-335.6416	140.1352	3.668209	0.09343224	3.9904203	3.3424292	1.1352043	0.05605587	1.2709787	1.0136442	17214.881605386734
73	2399.2454	1600.9303	5286.733	564.288	2556.8687	1509.8949	6147.3647	860.79956	420.77777	435.9	291999	338.61588	338.61627	-335.2406	139.82022	3.6678088	0.09449512	4.087903	3.3288975	1.1033015	0.05682417	1.196025	0.98368895	17450.83643722534
74	1912.3735	1492.1187	5708.9062	606.87836	2148.175	1373.3309	4081.6597	505.87735	344.58334	371.7	295999	337.84476	337.84433	-334.38782	139.53888	3.6132462	0.09836891	3.9568264	3.2388625	1.1013689	0.06443142	1.2364147	0.96601105	17691.383345603943
75	2165.7688	1546.8285	5535.7554	406.41562	4013.5703	1373.5145	5763.5205	1443.6765	387.7	718.8	299999	335.85153	335.8506	-332.37402	139.50275	3.5873315	0.09702016	3.9138432	3.2262888	1.1168146	0.057615053	1.3027706	1.0232061	17930.227965831757
76	2133.3552	734.0068	3140.913	1070.5085	3324.564	1901.4785	5816.076	589.41583	383.33334	587.5	303999	336.26724	336.26584	-332.7392	135.93866	3.592019	0.09269813	3.926234	3.2712944	1.1233689	0.040426698	1.2216969	1.0463008	18169.792988300323
77	2821.8198	1425.1486	4761.68	729.1003	3895.5815	2162.8696	6064.2476	658.80634	502.125	679.4	307999	335.70612	335.7072	-332.23645	133.79945	3.5534215	0.10042551	3.8902087	3.1365528	1.102667	0.06591079	1.2242299	0.9604454	18406.783039093018
78	3626.2803	1194.905	5651.9775	2121.3635	2826.968	1731.93	6145.656	425.5055	627.3333	463.4	311999	334.88586	334.8848	-331.25833	135.79842	3.5161822	0.09516046	3.8769088	3.1367638	1.158539	0.063069604	1.2561581	0.9586509	18643.1213991642
79	3041.8394	1939.9429	6204.3433	981.67554	3724.65	2187.7722	6325.202	734.704	512.8889	611.9	315999	335.7891	335.7886	-332.3348	135.68086	3.5039396	0.10028243	3.7936733	3.0456033	1.1107831	0.06451703	1.3185518	0.99107766	18881.868133544922
80	3188.224	1671.2477	6139.9805	992.28723	2758.5637	2007.801	6468.695	660.2999	528.0	448.0	319999	336.91187	336.91125	-333.33475	135.2806	3.502916	0.0965295	3.8454754	3.1472645	1.137066	0.062214598	1.2745737	1.0155004	19117.342821121216
81	3649.041	2413.4556	6188.0146	734.74976	3999.3594	1889.0449	6131.9775	1350.918	612.5	690.5	323999	337.27887	337.27808	-333.6374	135.58748	3.5004554	0.10074268	3.8408625	3.0975356	1.1450117	0.069161415	1.3128183	1.017775	19354.64987707138
82	1997.8038	1420.8135	5745.2856	360.3399	5530.2515	1075.0894	6066.998	2337.1604	354.33334	938.9	327999	338.1934	338.1927	-334.67264	133.9474	3.4976435	0.0946163	3.8009844	3.1747882	1.1229478	0.04660071	1.2935023	1.0380915	19593.620624542236
83	4043.4065	1867.1497	5998.1875	1525.135	3880.5925	1707.5194	6253.2324	486.77243	695.5	639.3	331999	339.43893	339.43967	-335.87238	133.74524	3.499377	0.09466866	3.8027384	3.1822767	1.1224091	0.039619952	1.1925921	1.0309399	19829.012149572372
84	3370.3425	1860.415	6037.6313	875.67267	4379.101	1882.6235	6250.5156	1661.3591	569.8571	707.7	335999	340.50507	340.50247	-336.98483	132.15443	3.4876337	0.09660206	3.8069835	3.1565516	1.1082246	0.057683125	1.2499415	0.9831923	20071.396540164948
85	3777.3503	1921.7645	6071.5166	488.8343	5066.5933	1655.0575	6331.096	2085.9214	635.3333	829.7	339999	341.56183	341.56213	-338.04755	133.51543	3.4594128	0.09723668	3.8239338	3.0953636	1.107667	0.055430878	1.2354256	1.0131316	20311.676338911057
86	2475.5425	2037.7126	6254.1006	490.671	4774.553	2180.1912	6233.958	878.2985	409.3	780.7	343999	342.47888	342.47916	-339.00443	130.73936	3.4409168	0.10020862	3.805267	3.0308573	1.0944147	0.06709826	1.2840791	0.98762244	20551.299439668655
87	2542.6775	1733.5535	6080.8745	727.0906	4646.4956	2035.5978	6161.7505	915.73596	428.33334	761.1	347999	342.44464	342.4441	-338.84775	132.00665	3.4143715	0.100826815	3.7879872	3.061481	1.1116421	0.06735162	1.271557	0.99182165	20792.121394872665
88	4043.8086	2125.535	6472.2207	526.9744	3431.2988	1776.7312	6006.1655	1497.5391	665.4	590.8	351999	342.81317	342.81305	-339.08612	133.39891	3.4099643	0.09932324	3.8195994	2.9673612	1.1355096	0.069761135	1.288675	0.99658227	21027.595980405807
89	4529.6914	1847.7911	6279.4556	1715.2825	4407.971	2133.1528	6229.7666	281.12228	742.5	728.5	355999	343.82245	343.82092	-340.27505	133.51938	3.4075596	0.09548041	3.7173438	3.013408	1.102653	0.054609694	1.2065495	1.0136329	21262.11190056801
90	3153.65	1894.6636	5859.9604	406.62195	3610.5366	2025.6761	6143.024	996.99817	533.5	610.1	359999	345.12296	345.12335	-341.47824	130.61987	3.3640454	0.11431784	3.7416344	2.961749	1.1300571	0.10785691	1.3517281	0.9565698	21496.178574323654
91	4920.5093	2148.3718	6198.6875	648.13153	4113.702	1789.3556	6183.346	1630.713	823.6	694.4	363999	345.34045	345.34177	-341.7052	131.58046	3.3424132	0.097910665	3.6985822	2.9781878	1.1300248	0.05176937	1.2380902	1.0155594	21735.277323007584
92	4137.842	1833.1191	6214.679	1468.0602	4033.1484	1944.4872	6465.6997	1033.332	671.8	643.5	367999	346.20972	346.20856	-342.65338	129.75122	3.3396466	0.10031829	3.6931615	2.9697104	1.1101757	0.05876285	1.2138696	0.9633467	21972.837846040726
93	4011.2566	2249.5176	6325.666	808.14795	3524.1245	2014.7482	6476.3423	1066.4557	649.0	561.1	371999	347.4955	347.49588	-343.78043	127.50323	3.296608	0.10645629	3.6461816	2.9347572	1.1534263	0.091822356	1.3574296	1.0046518	22206.640473365784
94	3736.7488	2258.8218	6527.5522	1251.3903	4711.02	1985.6085	6264.433	1283.4596	595.4286	769.8	375999	348.3922	348.3914	-344.84125	127.84514	3.299916	0.09876861	3.6552744	2.9656458	1.1068423	0.048910018	1.2161998	1.0153681	22446.64307284355
95	3278.4812	1463.9918	5037.719	608.3882	4116.845	2042.5258	6595.5273	354.20615	537.2857	617.8	379999	350.0314	350.03204	-346.4259	130.99846	3.302036	0.09870742	3.617016	2.9151495	1.1196107	0.060339734	1.2710015	1.0045236	22679.336626291275
96	2707.4688	1462.7097	6257.105	945.47784	4172.1494	2182.8123	6330.874	390.06567	430.44446	685.1	383999	351.12695	351.1262	-347.40546	131.71594	3.3007782	0.09918885	3.6813834	2.9256027	1.1490684	0.060193505	1.3093027	1.0367745	22916.433830022812
97	5330.6357	1803.0654	6433.4644	1734.0934	4952.5703	2258.374	6443.1743	490.94302	845.4	790.7	387999	351.97916	351.97864	-348.27844	130.5174	3.3005605	0.09909985	3.6046576	2.9456544	1.1373585	0.055869892	1.2704285	1.0471667	23149.28939962387
98	4033.294	2264.5015	6429.2563	973.3137	4395.277	2052.8137	6700.534	1077.3724	639.0	675.4	391999	353.16223	353.16187	-349.4387	131.04796	3.2707052	0.098781414	3.678184	2.9371655	1.1644322	0.06765255	1.2750478	0.98774606	23384.07903265953
99	3451.245	1966.1069	6494.6523	651.7665	4060.9453	1818.4513	6525.5234	882.5062	535.875	638.7	395999	354.74316	354.74255	-351.0132	133.49312	3.2707963	0.10192112	3.6546392	2.8532295	1.1651074	0.06445963	1.3694386	1.045947	23621.100445985794
100	3573.2363	1971.4685	6425.419	1275.7783	4550.3765	1817.139	6786.703	1635.9287	568.4286	701.8	399999	356.82968	356.8301	-353.12146	133.67001	3.2709835	0.097725846	3.599248	2.9193869	1.1496319	0.051974207	1.2738605	1.0440078	23851.894225120544
101	4065.1345	2025.1329	6306.9736	1229.1877	5247.526	1549.0812	6502.7236	1827.7905	625.6667	825.4	403999	358.4342	358.43365	-354.5654	138.22668	3.2715352	0.10498481	3.7052624	2.9133406	1.2031581	0.087757714	1.4480064	0.9986186	24088.85116457939
102	3391.9302	1734.8035	6422.765	1025.1936	4093.53	1508.413	6659.0454	1948.4883	530.625	613.0	407999	360.70776	360.70828	-356.86566	142.37389	3.2670727	0.09607827	3.6030536	2.9114308	1.1823771	0.053905334	1.338328	1.0949271	24322.336757659912
