Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
18	4038.9473	130.09274	4197.2153	3853.1392	4573.716	153.55298	4788.2456	4297.7944	1000.0	1000.0	71999	265.61688	73.73135	346.47437	-8.57737	265.6169	73.73092	345.7105	-9.046575	-265.16794	13.238604	1.0881927	0.054315325	1.3239199	0.9179163	7.7259064	0.38753697	9.183231	6.3958635	1796.6934490203857
19	4093.665	71.459785	4188.388	3998.772	4572.292	66.70845	4744.352	4498.3833	1000.0	1000.0	75999	279.12225	75.31655	357.0907	-17.898859	279.12253	75.31621	356.36212	-19.376577	-278.6328	13.491595	1.1085238	0.05695653	1.360723	0.91377866	7.86479	0.3965754	9.564297	6.6460342	1897.8918662071228
20	4275.6875	73.30462	4376.9707	4169.843	4737.7373	79.96752	4854.426	4598.642	1000.0	1000.0	79999	291.85645	76.49877	371.81467	-13.789797	291.85666	76.49849	370.8848	-17.69359	-291.34955	13.6551075	1.1462336	0.05876104	1.3562713	0.93746895	8.0053835	0.41848618	9.539917	6.594119	1999.5715029239655
21	4418.327	114.74342	4555.575	4270.6436	4881.5015	82.81834	4984.6533	4746.7856	1000.0	1000.0	83999	304.14627	78.20371	383.29883	-13.996462	304.1462	78.20371	382.09213	-14.272039	-303.61325	13.65039	1.18356	0.062728226	1.4328479	0.97999156	8.168052	0.4295452	9.825559	6.879209	2100.2950336933136
22	4490.8535	114.78103	4680.708	4373.4316	5002.667	131.69783	5240.455	4782.4775	1000.0	1000.0	87999	317.12265	79.28967	400.4614	-12.1279955	317.1227	79.28972	400.00363	-13.341914	-316.57535	14.458094	1.2550982	0.0634411	1.5403521	1.041278	8.435776	0.44174942	10.066535	6.927416	2201.244359970093
23	4603.7334	64.868675	4686.862	4505.198	5257.472	106.40682	5499.1187	5106.505	1000.0	1000.0	91999	329.22113	81.3174	417.8948	-8.79945	329.2211	81.31769	417.21832	-12.020986	-328.646	14.833224	1.3021744	0.065365836	1.5386126	1.0617915	8.626848	0.44353884	10.067448	6.92969	2302.241849899292
24	4719.335	95.14368	4866.0938	4600.952	5306.4463	53.846565	5385.2676	5226.8037	1000.0	1000.0	95999	341.93524	82.82213	433.31253	-11.125373	341.9354	82.821884	432.14835	-12.185103	-341.3479	15.357928	1.3516972	0.0634027	1.5899694	1.1587485	8.853805	0.44678494	10.807656	7.471555	2404.007871389389
25	4894.0845	77.56175	4957.9873	4762.235	5484.9663	66.91635	5619.3726	5390.361	1000.0	1000.0	99999	354.1384	84.45811	445.3957	-10.453363	354.13864	84.45795	445.121	-11.090411	-353.53625	15.946399	1.3907795	0.067184426	1.644265	1.1805453	8.994457	0.45640567	10.643845	7.3368382	2506.384351491928
26	5062.098	140.1082	5223.8706	4838.43	5562.361	97.478676	5730.906	5388.294	1000.0	1000.0	103999	366.38464	85.674736	458.23395	-11.060812	366.38464	85.67518	459.5309	-12.161663	-365.7639	16.220741	1.4373719	0.06866303	1.7211293	1.1640486	9.1468525	0.45920992	10.939767	7.5440354	2607.7483038902283
27	5232.3433	88.72474	5336.367	5118.5986	5768.128	84.70706	5900.113	5626.042	1000.0	1000.0	107999	378.33112	86.74683	471.8781	-6.6525135	378.33124	86.74668	471.9278	-8.994508	-377.68732	15.811809	1.4874759	0.07151373	1.7491007	1.240897	9.384162	0.4885198	11.149685	7.8322716	2710.5549750328064
