Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	Averagealpha	Stdalpha	Maxalpha	Minalpha	Time
17	468.0303	161.17987	969.2984	252.52843	450.3858	134.52274	709.9497	235.9555	101.92308	95.3	67999	211.10304	211.10455	-209.8471	105.237236	3.8507793	0.08367307	4.1572666	3.5565367	1.2639748	0.05326219	1.4122008	1.1180472	4079.0043041706085
18	554.4522	236.24434	1432.455	294.81445	615.6532	172.75659	878.2187	391.15796	115.171425	125.4	71999	213.47057	213.46948	-212.13556	110.85139	3.8507833	0.07522453	4.10857	3.5919955	1.3016344	0.038791023	1.4039124	1.1981214	4322.83460855484
19	546.0882	186.13533	1160.2053	263.02228	494.68295	164.6157	798.5855	227.16379	112.22222	98.1	75999	215.39668	215.39558	-214.03946	113.780205	3.8488407	0.08217975	4.123073	3.5742385	1.2632817	0.050446674	1.414357	1.1525656	4566.275343418121
20	602.73755	200.5484	1119.1892	343.392	537.5865	248.30823	1246.051	356.625	121.78125	115.2	79999	218.05162	218.05257	-216.58072	115.058525	3.8506851	0.0825678	4.1800847	3.520576	1.2522414	0.050974596	1.3706433	1.1494149	4808.8802309036255
21	655.134	270.71762	1636.9291	313.42355	616.1307	175.37141	1009.8238	338.05182	132.29033	124.3	83999	220.77238	220.77084	-219.15483	115.20112	3.849102	0.074448384	4.085015	3.587872	1.2395787	0.04175584	1.359265	1.1540449	5048.907470941544
22	649.31635	249.85228	1380.8608	378.63327	637.14215	252.72127	1073.314	293.54645	127.870964	124.3	87999	221.86238	221.86308	-220.06747	114.46292	3.8496904	0.07886837	4.147234	3.5398088	1.2336147	0.052379195	1.3715767	1.0852873	5292.3610191345215
23	679.3913	294.78314	1529.2589	231.37894	528.56384	182.87071	934.2813	294.47916	136.31035	113.4	91999	222.84093	222.84102	-220.9313	118.0161	3.8515465	0.08162628	4.109317	3.47058	1.2343119	0.054031916	1.3462332	1.0692952	5534.967726230621
24	612.48834	234.94234	1105.4268	248.46971	370.11823	111.507935	588.7273	213.95386	126.125	84.4	95999	225.23679	225.23712	-223.17694	124.09686	3.8508031	0.070456505	4.0971794	3.5431798	1.2825892	0.042600993	1.4234297	1.1878055	5778.3426060676575
25	607.2416	313.6468	1533.6125	218.41832	643.3557	255.4364	1073.1827	278.71893	122.333336	137.4	99999	228.80193	228.8034	-226.77573	128.15295	3.8485825	0.079068564	4.103694	3.57551	1.264283	0.05790478	1.3913331	1.1541693	6019.404870271683
26	658.0805	197.75568	1113.009	283.8401	848.984	284.65195	1324.391	451.98276	134.6207	162.9	103999	231.39052	231.38947	-229.23543	130.2778	3.8500812	0.079042874	4.120544	3.5705278	1.2626137	0.04906103	1.3603885	1.1376266	6262.024069786072
27	741.6298	337.66058	1534.6763	347.67282	514.27594	273.6835	1239.9146	323.15045	144.89285	102.4	107999	233.19006	233.19144	-230.85826	133.99013	3.8496256	0.078818664	4.110658	3.5732553	1.2593004	0.048130136	1.408773	1.1615587	6503.4735226631165
28	825.7482	354.65265	2188.8823	499.11417	1022.2863	474.02676	1970.6038	481.80933	168.83333	208.5	111999	234.24097	234.2407	-231.8897	136.61484	3.8494487	0.0763947	4.115957	3.5185378	1.2483684	0.03877823	1.37631	1.167514	6747.197999238968
29	782.4011	363.6806	1713.4141	246.3938	806.8242	235.60388	1385.5812	573.51416	155.0	163.5	115999	235.50514	235.50572	-233.06685	138.53354	3.852294	0.0791475	4.1033564	3.5489507	1.2526091	0.054244787	1.3685864	1.1640453	6989.788714885712
30	919.1502	481.15585	2163.2507	381.36676	884.9474	400.73254	1591.1194	394.044	186.04546	167.1	119999	236.5896	236.58818	-233.98784	137.95924	3.8478665	0.075446814	4.0880384	3.5748656	1.2703456	0.051276352	1.3976115	1.1683196	7229.821853399277
31	982.5511	443.7158	2164.372	505.62357	723.98926	188.55064	1139.0396	467.51117	199.95	138.3	123999	237.88235	237.88336	-235.2483	136.93272	3.8496559	0.07717918	4.0999837	3.5854561	1.2498281	0.051265344	1.3577105	1.1176292	7470.501280784607
32	893.12085	394.79504	1847.6685	389.0183	893.42365	451.2181	1700.2997	176.19171	178.0	176.1	127999	239.91376	239.91432	-237.18121	137.95786	3.8517408	0.08132802	4.099969	3.5501447	1.2679656	0.065770194	1.4010081	1.1172384	7709.8755486011505
33	1162.5216	517.5761	2162.2996	460.26764	1153.508	588.0187	2382.4988	542.8144	227.0	229.9	131999	241.35905	241.35962	-238.58417	138.42055	3.8484864	0.07654098	4.2031884	3.5689452	1.2445693	0.05874725	1.3537146	1.1224821	7953.901748895645
34	976.4081	402.96893	2223.0322	481.1742	1395.1163	413.11835	2048.6333	767.7228	187.38095	272.5	135999	242.65306	242.65366	-239.86534	138.91493	3.8506405	0.08069615	4.130639	3.567806	1.2393284	0.0716901	1.3683931	1.0843831	8191.236467599869
35	928.4033	411.96033	2024.4645	400.90695	1155.7712	575.1744	2043.7206	493.01962	186.2	227.7	139999	245.06136	245.06194	-242.27701	138.18536	3.8492227	0.07684903	4.092095	3.5733716	1.2178005	0.06003184	1.34329	1.110551	8431.343015670776
36	1029.6556	489.73788	2151.5408	382.0621	1047.252	546.94904	2159.0908	285.72186	202.2381	205.0	143999	246.4499	246.45056	-243.64679	138.81775	3.8484097	0.07241715	4.178675	3.564596	1.1987398	0.054133262	1.3417645	1.0961429	8672.135336637497
37	1069.0066	694.5699	3204.116	311.80643	1312.199	716.4255	2518.8184	524.3951	206.05	270.0	147999	247.56444	247.5659	-244.73178	137.86534	3.8515475	0.08544951	4.144345	3.5246038	1.187771	0.07472544	1.3632023	1.0204784	8912.194499015808
38	1114.4835	987.409	4477.267	269.34616	1311.8889	960.8243	3209.8135	451.85724	224.70589	263.0	151999	249.6446	249.64444	-246.70094	141.2687	3.8505778	0.08268053	4.145278	3.549683	1.1942339	0.06500198	1.3333609	1.0547483	9151.552949905396
39	1151.5765	581.14294	2750.5269	509.1353	727.68567	460.2256	1655.9719	202.06079	227.4375	151.6	155999	251.55408	251.55348	-248.68187	139.5121	3.847447	0.07905811	4.121915	3.5425618	1.1727833	0.058364514	1.2999789	1.0596038	9393.69018793106
40	1542.5099	706.9639	3264.5833	634.6936	1502.8748	1075.4099	3230.6152	482.31897	304.2857	308.8	159999	253.49783	253.49866	-250.57463	140.82297	3.8511865	0.07965176	4.1200957	3.536735	1.1793406	0.05072246	1.3058596	1.0722092	9636.284179925919
41	1903.8595	949.85754	3322.325	530.6256	1607.6943	1227.5604	4662.9434	526.36383	370.45456	317.9	163999	256.9389	256.93863	-254.00394	139.2956	3.8488526	0.078821205	4.112974	3.5292892	1.1710376	0.057913583	1.2825229	1.0604744	9877.413708209991
42	1260.02	529.87274	2105.695	376.12234	1311.5972	837.6416	3114.8345	356.96652	244.94118	264.3	167999	259.5093	259.50955	-256.5715	138.84073	3.8503299	0.07789489	4.1329184	3.5549595	1.1576505	0.0434851	1.2887764	1.0631688	10115.755708694458
43	1854.6125	1087.7056	4862.3887	800.194	1444.9255	991.73517	4189.417	528.3319	365.18182	281.3	171999	262.13385	262.1352	-259.15945	136.43962	3.8481576	0.0795128	4.1501327	3.5392349	1.1472261	0.058211017	1.2890477	0.9944506	10356.870589494705
44	1485.7913	773.944	3119.5403	438.16324	822.1107	592.8134	2413.517	380.03894	285.85715	168.2	175999	264.10995	264.11093	-261.0675	138.06429	3.8400323	0.07771747	4.116576	3.566863	1.1804111	0.05578552	1.3240726	1.078766	10595.331275463104
45	1439.1267	1105.348	3206.2312	276.7512	1368.3512	868.01715	2730.096	397.41983	274.35715	269.4	179999	266.8507	266.8506	-263.85754	138.09274	3.8391082	0.08242763	4.0839753	3.4655335	1.152758	0.07134058	1.3406546	1.025699	10837.422505140305
46	1087.184	523.1243	2191.2312	322.74023	1133.5883	300.96198	1529.2897	666.71387	213.06667	220.7	183999	267.85727	267.85812	-264.83148	135.80312	3.8396258	0.07663583	4.0896955	3.6139948	1.1395664	0.05200365	1.2339469	1.031841	11079.94443821907
47	2002.0759	1219.0087	5274.104	897.2992	1605.4098	1299.1467	5074.603	452.4589	383.53845	310.3	187999	269.41647	269.41638	-266.47437	133.48819	3.8403873	0.076511435	4.0911903	3.5217042	1.1065336	0.054447215	1.2736865	1.0196552	11317.558547258377
48	1271.3936	745.2117	2582.3247	474.54477	1314.4465	741.2767	3295.1125	725.40094	247.875	251.0	191999	271.07568	271.07715	-268.01138	134.62975	3.826318	0.08060363	4.079339	3.5321023	1.1196902	0.06411337	1.2405411	0.9664655	11558.351791381836
49	1431.9728	630.91864	2934.0059	425.75238	1636.5035	590.7221	2873.9214	1012.3488	268.46667	307.2	195999	272.16623	272.16644	-269.07043	137.74628	3.8142738	0.077992044	4.096	3.5529926	1.1212777	0.05907193	1.2563398	0.9740244	11794.802407979965
50	2040.5935	944.43066	3557.2168	909.65344	2076.8015	1316.6061	5074.1953	473.84488	390.0	392.2	199999	273.49673	273.49777	-270.31726	136.39256	3.7933438	0.07982235	4.042461	3.5296535	1.1268704	0.06377226	1.2633355	0.98579985	12032.202748775482
51	1441.9872	742.6621	3597.7932	649.01135	1889.5515	1422.5425	5214.1406	350.97952	271.13333	364.1	203999	274.22318	274.22424	-271.04892	135.0009	3.7676582	0.08849852	4.0726514	3.4364696	1.1076362	0.067431465	1.2414255	0.97734743	12273.199415445328
52	1686.6771	959.02826	4230.0938	411.78934	1817.6638	1334.8353	5495.099	811.0655	329.83334	346.1	207999	274.19336	274.1945	-271.03757	134.45293	3.7349467	0.08222072	4.047761	3.4231105	1.1117008	0.057257604	1.2646645	0.9756342	12509.420984745026
53	1601.479	823.95074	3323.4792	623.23914	2454.596	1817.0902	5226.6323	817.62787	307.83334	480.6	211999	274.6992	274.7016	-271.3088	134.01253	3.7117846	0.080585435	4.021768	3.4503086	1.1719375	0.06719643	1.3077106	1.0086285	12752.643070220947
54	2024.6147	1377.0532	5283.3506	430.8202	1872.5817	1178.9553	5009.437	487.51285	384.0909	368.2	215999	275.13898	275.14102	-271.74298	131.549	3.699439	0.08085689	3.9706292	3.4402626	1.1650289	0.072232984	1.3037664	0.9870189	12990.871621847153
55	1468.4901	840.93555	3355.6108	320.57172	1480.2362	778.33856	3162.0076	653.69666	279.84616	278.3	219999	275.94855	275.9482	-272.58347	133.34152	3.6919281	0.09211855	3.986213	3.339423	1.1441522	0.07958596	1.3650109	0.9899839	13230.898594141006
56	2168.973	1197.0481	3704.8625	431.0794	2091.2905	1270.2053	4110.427	415.71683	406.72726	390.4	223999	278.06644	278.0673	-274.72067	133.39278	3.6918826	0.081664935	3.9757676	3.419946	1.1432195	0.05541816	1.2439997	1.00293	13472.234196901321
57	2245.5198	1136.4342	4063.0957	839.67053	2341.5483	1383.1913	5387.999	751.9435	421.0	451.3	227999	279.76767	279.76984	-276.40018	136.19814	3.6835244	0.09044388	3.9865062	3.3069112	1.1306502	0.07192284	1.2837911	0.99714226	13717.158215761185
58	2115.9893	966.88983	3769.7922	506.91254	1624.6896	1178.2109	4972.609	710.278	401.2	314.4	231999	280.7588	280.75937	-277.3531	135.6224	3.6785102	0.08306215	3.939791	3.3875353	1.1293715	0.051669847	1.2888205	1.0384909	13955.884639978409
59	1985.9387	1518.6825	5247.815	630.92126	1687.0258	1046.6124	3537.5522	324.44528	377.54544	309.4	235999	281.08463	281.08627	-277.65	134.29684	3.680253	0.08267871	3.9453063	3.3664544	1.1292334	0.054785274	1.2599038	1.0311154	14195.572084665298
60	2713.328	1266.7305	5424.429	1617.9912	2680.4119	1870.1487	5917.025	731.0804	499.85715	485.1	239999	282.49377	282.49503	-279.00632	134.1556	3.6701674	0.08971849	4.022367	3.3484435	1.1447448	0.09174422	1.3408798	0.9761077	14438.654664993286
61	2267.3252	1258.3838	5189.729	1074.1323	1479.7028	423.04654	2234.649	691.88245	417.9091	274.5	243999	283.93954	283.9394	-280.459	133.78204	3.637871	0.0869748	3.9455228	3.236888	1.1483369	0.0660509	1.3428203	1.0207496	14680.45333647728
62	2096.2852	1285.0416	4323.563	683.5446	2172.0308	1209.2676	4279.1147	654.61475	395.4	414.0	247999	286.0265	286.02756	-282.49207	135.53888	3.6275167	0.09121851	3.9010592	3.2294276	1.1481797	0.06921589	1.301134	0.97505593	14920.577587127686
63	2130.9631	1093.7418	4581.7466	998.3857	1995.8425	1077.5656	4685.641	953.98785	390.6	365.4	251999	285.86093	285.8613	-282.24054	136.38066	3.5907369	0.08296525	3.8615365	3.2530901	1.170557	0.054689426	1.2756093	1.0159518	15162.257265806198
64	2525.4624	1051.6722	4349.732	1273.565	2894.907	1521.6779	5428.9165	1059.0212	464.0	527.8	255999	286.02277	286.02484	-282.487	135.5216	3.5913284	0.08836882	3.9165387	3.275942	1.1393249	0.057555176	1.2453606	1.0355595	15409.764241218567
65	1966.3503	1114.2983	4251.7188	676.99524	2645.8408	1370.9062	5433.612	1115.3457	362.8	476.1	259999	287.6464	287.64584	-284.06207	133.89821	3.587022	0.08512981	3.946478	3.2876403	1.1539277	0.06387195	1.3083473	1.0137061	15651.516581058502
66	1918.1282	1246.6567	5371.0376	445.88348	3550.3796	1227.6177	5331.597	1857.8027	355.30768	673.7	263999	289.24805	289.24976	-285.68564	133.11172	3.5898306	0.0836283	3.9238257	3.2614772	1.1291753	0.043615624	1.21117	0.9957552	15893.598817825317
67	1992.3922	1188.6204	3599.0364	376.57974	3075.054	1753.1691	5602.711	904.79004	379.36365	557.0	267999	290.09845	290.09967	-286.53583	132.13991	3.5788755	0.08675284	3.8820982	3.3009915	1.130227	0.056784164	1.2827524	1.0094005	16135.56532406807
68	3090.2722	1529.4315	5380.8745	1142.5394	2190.9546	1117.2847	4540.663	830.15753	569.4286	393.9	271999	291.2992	291.3005	-287.71222	131.17204	3.5690796	0.0941927	3.886737	3.2464223	1.1387937	0.07460979	1.2690736	0.9839353	16373.969758987427
69	3100.1914	1825.2716	5603.3193	719.9179	1845.0104	1451.9873	5353.112	448.5758	564.5714	354.0	275999	292.94376	292.94547	-289.3738	130.11984	3.5444267	0.09432059	3.8561726	3.2476423	1.1310359	0.07671787	1.3166265	0.9913888	16610.002768039703
70	2074.3594	1583.0128	5534.7026	470.58057	3014.8645	1714.9918	5544.9214	595.0268	369.0909	556.0	279999	293.8384	293.83963	-290.204	130.49704	3.5431752	0.08844126	3.8716507	3.223593	1.152621	0.067620404	1.3337994	1.0159111	16852.415350437164
71	2358.904	1499.988	5404.231	515.6327	2945.4805	1752.5916	5519.4336	586.21857	444.8889	547.9	283999	294.7533	294.75653	-291.1204	132.05681	3.5397394	0.08996418	3.8705792	3.176073	1.1419095	0.070048206	1.2976576	1.0069518	17092.57026219368
72	2344.6711	1657.7705	5458.2266	825.7076	2597.1963	1345.3776	5613.997	457.90775	431.1111	480.3	287999	294.96722	294.96875	-291.34857	132.964	3.538354	0.08621296	3.833424	3.2452917	1.1328305	0.056593582	1.2673473	0.9987361	17331.03036737442
73	3010.8562	1864.4717	5592.683	826.3521	1564.907	597.2317	2721.6948	757.9111	545.0	286.7	291999	296.22662	296.2285	-292.5756	130.56581	3.5411582	0.09084778	3.8547506	3.2019923	1.131865	0.06933968	1.2777846	1.0176879	17570.27902197838
74	2745.2842	1644.6282	5534.1704	1119.0148	2951.8308	2077.8586	5666.2188	749.9115	494.375	545.5	295999	297.49515	297.49728	-293.91785	132.49677	3.539065	0.090246	3.863044	3.2384756	1.0974427	0.052703377	1.2630168	1.0204158	17811.441514730453
75	1963.9086	1270.0839	4946.389	442.09497	1833.2478	1410.5239	5500.1094	607.0863	370.0	336.4	299999	298.6016	298.60385	-294.9861	131.75829	3.539152	0.08598272	3.8260307	3.246065	1.1176984	0.05722536	1.2161953	0.9968035	18048.32109260559
76	2714.4338	1895.3978	5600.8765	785.0192	4220.584	1521.3029	5689.567	1440.1936	497.22223	769.4	303999	299.75235	299.75342	-296.0778	128.93842	3.498607	0.0943815	3.8101757	3.141928	1.1171194	0.07795036	1.2798525	0.98478717	18290.022278785706
77	3070.3315	1271.4252	5219.3535	1097.5851	3834.5093	1953.6047	5563.457	765.2524	565.8571	715.7	307999	300.03064	300.03207	-296.29068	128.72267	3.4797359	0.09319703	3.8031406	3.1840987	1.1380856	0.071924455	1.2912458	0.9996372	18529.892827272415
78	3011.9626	1817.7655	5586.6733	1026.1964	3772.8345	1692.1284	5832.3076	1186.769	551.0	681.3	311999	300.66077	300.66068	-296.95288	128.93683	3.4737153	0.09224632	3.779843	3.1696162	1.1402268	0.07384421	1.2906277	0.9773738	18770.167673110962
79	2593.9058	1692.3978	5546.3647	795.1762	3454.175	1762.0126	5607.733	1146.4341	466.625	632.0	315999	301.34338	301.34537	-297.76083	130.29343	3.4371107	0.08602594	3.7417397	3.172056	1.1005375	0.05548571	1.2445586	0.987942	19008.30423641205
80	5654.05	129.85834	5786.9053	5447.3203	3737.9395	1752.5074	5602.232	397.80014	1000.0	678.1	319999	301.23395	301.235	-297.423	127.44783	3.4297862	0.09195878	3.7570095	3.1020236	1.1426818	0.078332305	1.363785	1.0189424	19247.978318691254
81	4285.072	1524.1278	5567.0083	1510.1602	3898.191	1761.912	5695.007	399.22134	770.8	693.7	323999	302.06635	302.0683	-298.30386	129.81476	3.4099102	0.08844686	3.7477176	3.0510938	1.1468953	0.06433496	1.3134452	0.9917465	19485.581454992294
82	4137.977	1517.0436	5830.6636	1796.694	3816.0942	2151.8674	5770.525	754.1104	718.1667	693.5	327999	303.23206	303.23245	-299.4397	124.88448	3.4129598	0.08932112	3.7171226	3.0701716	1.156976	0.06134697	1.2762934	1.036382	19721.504370212555
83	3896.0488	1711.2671	5655.258	1276.5703	3310.724	1710.7345	5896.097	1618.7147	700.0	571.7	331999	305.4102	305.41077	-301.7428	124.60014	3.391102	0.09642014	3.7552423	3.0803661	1.1141471	0.07637488	1.2635803	0.98279506	19959.508697271347
84	2570.212	1818.4446	5841.712	417.2864	2522.6477	1092.994	4674.56	1404.2117	458.22223	438.2	335999	305.95255	305.95468	-302.21994	122.18431	3.3722486	0.09383155	3.6750944	3.0000184	1.1335952	0.07870711	1.3106648	0.9957141	20194.076583623886
85	2842.838	1904.6876	5956.4927	886.2754	3197.0483	1773.2529	5748.729	835.59674	491.5	577.0	339999	306.09537	306.09427	-302.28018	124.7465	3.3614395	0.0976938	3.6987455	3.047096	1.142071	0.08221247	1.2978144	0.9678139	20431.235345602036
86	3916.8787	1483.3967	5639.6597	2147.0483	3216.9912	1952.7429	5615.459	884.73224	698.1667	588.6	343999	306.17545	306.1766	-302.2856	123.70333	3.2856421	0.09669945	3.6497478	2.9474525	1.1563495	0.09061115	1.3395623	0.9210608	20669.916763305664
87	3597.175	1843.2675	5827.7925	1335.8247	4246.7583	1575.5815	5763.4517	1846.1088	630.8	746.1	347999	305.43127	305.43323	-301.562	122.60261	3.280333	0.09908007	3.6231363	2.8279955	1.1591748	0.09268836	1.441715	1.0226641	20909.671211242676
88	2721.7925	1796.9685	5831.324	419.87463	4463.6304	1769.5681	5875.4756	1137.1754	474.7	781.8	351999	305.8888	305.8901	-301.97018	121.65656	3.2432778	0.09616668	3.5613658	2.904574	1.1811991	0.09852619	1.3952416	0.96362376	21148.322303771973
89	4386.432	1884.8685	5865.886	950.11304	3282.0066	1615.5697	6028.1694	1431.6078	769.2	570.2	355999	306.55505	306.55573	-302.689	121.61726	3.2387056	0.09553736	3.542837	2.9390762	1.1682204	0.07926739	1.3413743	1.0008438	21385.479690551758
90	1956.3766	968.0934	3857.205	680.588	2774.6565	1394.215	5824.9385	801.1388	347.83334	478.0	359999	307.166	307.1675	-303.34064	123.23778	3.2398229	0.09998431	3.5536146	2.9359405	1.1497358	0.0812581	1.342488	1.0044854	21619.29275536537
91	2544.4644	1561.8955	5651.2046	741.1542	4027.4636	1787.8103	5930.685	960.2678	444.33334	693.5	363999	308.16284	308.1614	-304.25537	125.55808	3.240195	0.10099119	3.612832	2.9272163	1.1684643	0.0991275	1.3925894	1.0160427	21857.465040683746
92	4381.099	1196.3324	5816.4707	2422.6587	3300.4778	1609.1481	5844.374	536.4275	748.2	562.3	367999	308.65268	308.6533	-304.75427	124.54421	3.238905	0.10121278	3.5761309	2.873394	1.1452278	0.09627607	1.3803669	0.99863446	22094.326408147812
93	2990.9502	1301.9883	4606.4043	790.36395	3293.907	1843.5822	6110.3203	1071.8354	511.125	574.3	371999	309.10535	309.1054	-305.162	124.30272	3.2299259	0.098054595	3.626038	2.9112675	1.1676263	0.0770124	1.3096439	1.0266819	22333.06236219406
94	2911.7678	1673.8302	5756.85	700.8742	4404.4087	1908.1035	5922.0	852.96674	516.8571	757.0	375999	309.84335	309.8441	-305.94443	124.866974	3.2321963	0.094567314	3.6140845	2.8496602	1.1463703	0.07246622	1.2986919	0.99914426	22573.26258134842
95	2716.0244	1749.938	5829.565	1103.9424	4162.532	1880.6512	5826.754	582.5399	464.1111	734.2	379999	311.41406	311.4152	-307.5533	125.554634	3.22446	0.10019831	3.5694084	2.8505497	1.1489248	0.077736385	1.3425641	0.9973043	22814.680304288864
96	3581.2004	2049.0178	5844.2954	946.50287	4324.105	1698.336	5816.984	1450.27	629.0	771.2	383999	312.87897	312.8804	-308.93674	127.330215	3.2191277	0.09954028	3.579663	2.855774	1.1650099	0.076924056	1.3971499	1.0574138	23053.30667257309
97	3659.5017	1548.4236	5519.0015	854.99036	3265.3674	1921.3325	5701.5913	515.9055	659.2857	575.7	387999	313.59036	313.5909	-309.63525	125.75981	3.2202325	0.0994347	3.5462112	2.7800078	1.1640316	0.078325704	1.3084546	1.0096961	23289.472406625748
98	3602.8223	1152.2161	5216.684	2084.8967	3232.28	1909.1383	5852.0747	728.88947	638.5	556.1	391999	314.0339	314.03555	-310.05267	125.57119	3.2027414	0.103341036	3.5269463	2.8580592	1.1646924	0.09086438	1.3946487	0.9913614	23525.035459518433
99	2898.7722	1858.466	5758.8994	777.35187	5050.2163	1398.0654	5949.9844	1591.0487	500.14285	862.7	395999	314.481	314.4822	-310.47836	129.71237	3.199585	0.098674126	3.5506265	2.87414	1.1693561	0.072891556	1.3514289	1.0137154	23760.02819085121
100	5211.5073	713.3496	5918.3535	4310.3086	4723.2803	1522.2693	6012.4766	2089.4668	893.6	803.4	399999	315.16068	315.16183	-311.14563	130.4316	3.1871395	0.105120644	3.5335994	2.8143373	1.1807638	0.104417056	1.3798661	0.9713881	23998.39387321472
101	3540.217	1813.7574	5840.422	1610.9792	3593.5957	1743.1647	5891.571	682.322	608.1667	618.9	403999	315.4261	315.42825	-311.4132	126.17912	3.1593056	0.09916331	3.524	2.7916067	1.1752986	0.080096215	1.3286263	1.0178225	24230.667447566986
102	2702.1768	1582.014	6099.1123	786.2239	4229.7847	1955.1782	5922.2866	1019.40674	457.9	728.2	407999	315.86847	315.87155	-311.69736	129.05066	3.1387749	0.114906214	3.5678782	2.7746139	1.2276376	0.12643094	1.5408009	0.9810192	24466.344314098358
