Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
11	251.9497	20.74986	276.57062	219.12779	471.64493	7.335591	490.66022	462.9058	1000.0	1000.0	43999	109.08123	39.678913	258.5723	-17.701204	109.08175	39.677734	257.00626	-20.933655	-111.38424	6.1961355	504.14716148376465
12	223.40579	11.183468	235.71579	209.80359	281.46246	4.4733057	291.32224	274.33557	1000.0	1000.0	47999	106.26978	42.085934	276.26434	-8.050444	106.27026	42.087803	275.24496	-6.3001494	-109.376724	5.9835477	550.8489909172058
13	214.87433	105.50901	372.33792	78.48486	21.503536	16.813337	52.40789	7.621428	1000.0	1000.0	51999	105.08704	43.13198	284.63657	3.920642	105.08749	43.131676	283.22278	8.08852	-108.36481	5.7244687	597.6289224624634
14	227.41824	106.7521	318.74356	51.920334	322.0595	72.21868	447.82907	235.95366	1000.0	1000.0	55999	104.73673	44.01776	285.85504	17.29487	104.73697	44.017902	285.85345	12.169435	-107.99239	5.0705485	644.7179307937622
15	217.97849	26.997896	247.7415	181.64703	218.62692	16.266638	235.46527	184.41696	1000.0	1000.0	59999	103.57876	42.156914	286.2381	16.99575	103.57908	42.156754	285.3721	17.045757	-106.376144	4.3991237	691.6683959960938
16	241.23318	30.136093	291.21292	217.20825	196.2696	27.307796	255.0521	170.01364	1000.0	1000.0	63999	102.30647	38.726505	278.4605	25.015684	102.30689	38.72653	280.2303	25.893265	-104.23664	3.814106	738.9489929676056
17	266.0852	95.143875	428.61652	186.41164	345.76935	57.862026	467.4793	277.50107	1000.0	1000.0	67999	97.34449	36.77117	269.23047	9.9529	97.34489	36.77061	270.08392	11.089382	-98.7464	3.3410287	785.9599666595459
18	355.4994	184.19167	633.0145	159.28415	280.6314	60.37079	418.62848	166.7051	1000.0	1000.0	71999	91.883	36.441776	252.2228	-7.1468344	91.88361	36.440952	252.84453	-4.2094064	-93.279	3.5399854	832.8061037063599
19	242.72247	31.468166	292.13577	204.58826	183.29471	41.487038	267.8829	141.2202	1000.0	1000.0	75999	86.88005	36.49134	242.81259	-15.231494	86.88016	36.492012	243.63367	-19.633766	-88.37725	3.9793463	879.5217444896698
20	376.31723	55.015167	427.45367	287.02243	249.69453	100.097916	516.01385	133.42229	1000.0	1000.0	79999	82.81123	37.050392	231.54327	-27.154482	82.81116	37.05097	231.77312	-24.080738	-84.23029	4.537695	926.595029592514
21	402.46326	63.900826	452.94	293.29266	298.68823	3.0094287	302.94974	293.82083	1000.0	1000.0	83999	80.26704	38.037163	217.71722	-21.060156	80.2672	38.038628	219.93253	-17.032131	-81.62622	4.79872	973.7775092124939
22	447.1462	52.640945	496.5395	358.85208	531.4076	88.17182	671.721	374.00427	1000.0	1000.0	87999	77.37355	40.04104	208.72066	-20.06456	77.37369	40.041855	207.50455	-18.602064	-78.86492	5.246338	1021.1383807659149
23	403.7254	66.23694	517.43933	352.79614	422.1629	38.920963	466.46402	315.66574	1000.0	1000.0	91999	74.279526	42.23413	216.13014	-28.69405	74.28029	42.235077	212.66609	-28.194326	-75.49517	5.564347	1068.0786125659943
24	511.99554	103.625694	677.1254	392.3024	517.0187	4.83288	523.4075	508.0055	1000.0	1000.0	95999	70.8222	44.134003	214.71121	-36.41426	70.82308	44.134514	214.1371	-35.790882	-72.09548	5.864377	1115.0313193798065
25	508.88492	95.75476	613.2741	365.4745	408.62558	2.3328576	412.83447	404.1542	1000.0	1000.0	99999	67.80766	46.103252	219.1829	-44.852715	67.80808	46.103394	217.70676	-45.218666	-69.11433	5.5846596	1162.5511121749878
26	410.8094	62.505314	477.92142	312.59338	471.19034	49.741905	601.0751	434.38916	1000.0	1000.0	103999	65.36873	48.666782	227.68341	-46.159058	65.369095	48.666782	224.14902	-46.876705	-66.36877	5.397463	1209.7976853847504
27	498.4818	75.15706	623.136	424.14832	471.55878	19.356153	496.50888	445.75156	1000.0	1000.0	107999	62.670666	50.69619	225.96042	-44.68725	62.671185	50.697	225.87357	-46.44499	-63.742275	5.3050885	1256.8458290100098
28	498.54858	25.731438	535.1932	470.31888	782.38947	300.46298	1174.1552	511.41837	1000.0	1000.0	111999	60.26654	52.24725	230.34692	-51.428215	60.266956	52.24807	223.08443	-52.63007	-61.349842	5.709016	1303.6399893760681
29	629.01526	90.55953	767.54846	519.45624	627.9298	42.613064	741.73444	577.35913	1000.0	1000.0	115999	58.158176	53.732998	229.08827	-63.891098	58.158813	53.733047	224.44249	-61.45006	-59.469173	6.256978	1350.7094702720642
30	510.79605	17.80907	538.1315	488.56958	544.5082	16.462328	576.0693	521.6093	1000.0	1000.0	119999	56.127354	55.912594	238.59071	-65.90693	56.12769	55.91325	235.92667	-64.15515	-57.539284	6.617702	1397.7076151371002
31	484.72424	65.512566	542.3453	377.86328	469.82935	35.559044	541.691	432.6512	1000.0	1000.0	123999	55.70788	58.364502	243.9267	-67.31762	55.7083	58.3669	238.9772	-67.18256	-56.88221	6.614578	1445.025973558426
32	509.4997	57.12377	591.1105	436.42145	526.1673	22.685696	559.3543	478.67764	1000.0	1000.0	127999	56.110985	59.954475	250.5693	-65.83524	56.11176	59.95592	248.17828	-64.61774	-57.43796	6.520295	1491.9608693122864
33	467.19043	45.70776	513.05896	410.0264	720.7101	7.7436	735.3506	709.9848	1000.0	1000.0	131999	55.92295	61.588207	255.70987	-67.54246	55.923237	61.589176	253.85106	-68.99838	-57.33599	6.548943	1539.0385632514954
34	591.83826	123.51435	698.3575	394.7368	390.0687	33.987473	437.74033	346.75943	1000.0	1000.0	135999	55.060547	63.634567	260.91898	-66.48814	55.06052	63.635918	257.45154	-65.09267	-56.395187	7.141029	1586.0817384719849
35	610.65497	107.62398	733.081	437.32904	646.20886	85.443565	794.5164	525.0971	1000.0	1000.0	139999	53.659576	65.909225	261.83148	-58.26997	53.6599	65.91022	256.58905	-66.5332	-55.04722	7.5453935	1633.0723116397858
36	571.3075	129.17259	714.3941	375.45795	235.13135	165.90488	549.51276	76.901146	1000.0	1000.0	143999	52.188904	68.08258	262.18857	-73.737885	52.18863	68.08504	264.05853	-71.33274	-53.74956	7.8036404	1680.0609579086304
37	493.0209	120.53742	660.7615	320.2016	540.7997	131.36696	847.0058	382.65814	1000.0	1000.0	147999	51.45939	69.89234	273.52618	-73.64017	51.459797	69.89428	275.77353	-72.434395	-53.107048	7.8980255	1727.1995813846588
38	622.678	42.652233	667.30164	557.21344	704.33734	70.15063	816.2156	611.66986	1000.0	1000.0	151999	49.86582	70.68187	275.87167	-69.8271	49.866535	70.68339	276.53137	-71.58187	-51.2092	8.01282	1773.9893159866333
39	693.6367	163.07938	974.6495	574.4751	779.9837	77.1243	859.8326	564.3232	1000.0	1000.0	155999	48.04697	71.59298	283.4993	-78.11927	48.04703	71.59347	281.79105	-97.773544	-49.63444	7.9993515	1820.6603598594666
40	738.5083	275.75018	1180.6171	505.12308	745.612	7.986591	759.74976	735.5016	1000.0	1000.0	159999	47.99088	72.25494	276.83728	-81.67073	47.990345	72.25599	277.8738	-98.64272	-49.403137	7.86226	1867.7794320583344
41	683.8564	15.880892	704.0054	659.4873	960.2791	118.23557	1195.8077	694.1692	1000.0	1000.0	163999	48.45593	72.00525	269.44748	-77.029915	48.456123	72.00685	270.8416	-80.55903	-49.768864	7.9321313	1914.927936077118
42	591.5535	112.23796	716.9195	439.5679	726.10754	188.26337	1113.4122	499.9818	1000.0	1000.0	167999	48.78467	71.55361	269.34525	-111.05101	48.78407	71.55508	272.6694	-110.203384	-50.058556	8.22952	1961.7966475486755
43	558.431	86.751465	645.8121	416.10632	589.3177	65.177185	739.8331	500.31802	1000.0	1000.0	171999	49.094536	70.9362	265.6006	-106.936646	49.094517	70.93831	267.1991	-107.93075	-50.624374	9.098595	2008.8325011730194
44	530.27734	44.90333	604.98047	492.2821	593.6708	13.982015	615.1736	569.6872	1000.0	1000.0	175999	50.5298	70.789566	256.53403	-97.80578	50.529896	70.79204	254.35687	-98.93573	-51.836735	8.689379	2056.4697217941284
45	684.5074	146.04948	836.29443	528.8436	573.02905	79.29773	775.6125	481.21796	1000.0	1000.0	179999	52.284016	69.619156	255.11989	-85.63982	52.28464	69.620964	253.33987	-83.50386	-53.622097	8.622543	2103.71177482605
46	650.43695	196.91728	978.6043	493.89047	506.39682	1.8551373	509.6514	503.1051	1000.0	1000.0	183999	53.15322	67.838135	252.58469	-106.677185	53.15348	67.840546	251.5504	-111.39623	-54.523907	8.451429	2150.8819675445557
47	609.4841	118.940926	788.4442	473.1476	602.7398	45.92096	723.45215	565.93976	1000.0	1000.0	187999	53.48375	66.23885	254.88339	-97.85834	53.482784	66.24263	246.34175	-94.93772	-54.63742	8.248558	2198.5591893196106
48	561.3328	55.57462	648.19025	493.53055	923.9562	277.59058	1249.0818	526.2857	1000.0	1000.0	191999	55.43483	64.48551	263.17096	-88.63953	55.43415	64.489044	259.27563	-86.068375	-56.990337	8.14628	2245.5884323120117
49	566.0609	80.09998	682.5615	460.38986	726.3997	40.139137	807.55273	651.7443	1000.0	1000.0	195999	57.731754	62.53763	261.9173	-70.25724	57.732475	62.53808	260.07108	-68.64456	-59.242085	7.4821377	2292.549119949341
50	604.93604	28.176952	650.947	574.91473	619.0075	5.5414405	627.6191	612.1358	1000.0	1000.0	199999	58.895046	61.11944	263.4521	-71.35166	58.895794	61.12008	260.52097	-64.57428	-60.337982	7.016624	2339.585741996765
51	633.72266	112.95976	829.17426	561.09564	533.62646	5.648167	544.4662	524.042	1000.0	1000.0	203999	60.526306	61.040314	259.4989	-60.036606	60.52694	61.041916	256.47888	-61.160988	-61.980797	6.7123632	2386.7793214321136
52	1243.2883	179.55356	1427.1675	978.32666	1352.2292	131.3927	1545.3099	1078.5303	1000.0	1000.0	207999	62.076664	61.104675	259.65018	-52.371185	62.076824	61.105797	252.90283	-49.416664	-63.724026	7.1893377	2433.3772592544556
53	1147.9102	196.2575	1436.9137	902.53314	1182.2164	48.195827	1264.8744	1102.9869	1000.0	1000.0	211999	63.673553	61.54579	265.10663	-49.246452	63.67444	61.54628	262.98962	-45.87769	-65.45481	7.2038302	2480.3030507564545
54	1424.9608	80.89872	1511.1141	1292.2438	1252.7711	121.168976	1439.0465	1022.57367	1000.0	1000.0	215999	65.7754	63.059338	300.5587	-41.62061	65.77548	63.060394	302.57172	-38.290462	-67.397804	7.8395667	2527.1896126270294
55	1416.9637	103.1162	1546.6002	1270.3975	1655.3926	72.071266	1764.5074	1550.9396	1000.0	1000.0	219999	67.07312	64.92934	329.61978	-47.296894	67.07385	64.93011	327.37103	-42.588802	-68.75386	8.315881	2573.457159757614
56	1940.7335	59.801987	2021.9115	1864.0378	1763.1576	71.751755	1871.0479	1660.2905	1000.0	1000.0	223999	68.70557	67.237785	341.84436	-50.069313	68.70597	67.238396	342.74588	-45.4568	-70.31115	8.330026	2620.114857673645
57	1803.4939	617.3031	2311.6626	747.2695	985.89276	0.45802778	986.5008	985.18024	1000.0	1000.0	227999	70.774574	68.93656	348.6614	-47.489857	70.77431	68.9384	351.27527	-53.454166	-72.584175	8.616488	2667.276081800461
58	2115.2021	94.75224	2279.305	2058.6282	2230.789	133.19026	2431.3687	2039.8408	1000.0	1000.0	231999	72.70909	70.07044	355.20624	-51.08202	72.70921	70.07162	355.10898	-54.210022	-74.19537	8.926875	2713.6842453479767
59	2249.511	116.18568	2371.5127	2105.5315	1962.4576	156.5099	2284.344	1746.5345	1000.0	1000.0	235999	73.58085	71.10403	355.9386	-47.156986	73.58055	71.106026	357.29468	-47.95642	-75.049484	8.623286	2760.1514987945557
60	2271.832	117.91455	2442.6008	2109.518	2337.7114	109.01915	2528.0266	2189.1863	1000.0	1000.0	239999	74.77429	71.60778	353.29776	-44.97263	74.77443	71.60836	353.37463	-57.52961	-76.09567	8.597096	2806.882784843445
61	2336.9604	64.98444	2423.784	2245.822	2329.9702	63.860546	2419.289	2220.3923	1000.0	1000.0	243999	77.00684	72.06165	344.4736	-51.533802	77.00702	72.06297	346.11197	-49.02187	-78.531845	8.688542	2853.221856355667
62	2292.062	247.48068	2516.9429	1894.258	2362.3938	253.41481	2761.8608	1907.2325	1000.0	1000.0	247999	79.30876	72.426315	339.865	-60.993484	79.308044	72.42837	339.61435	-61.067444	-80.750374	8.656324	2899.7472336292267
63	2458.6672	140.73302	2590.944	2222.5002	2450.929	83.32548	2566.6318	2308.5571	1000.0	1000.0	251999	81.64413	71.93741	331.7698	-59.308258	81.64317	71.94027	331.50848	-61.50123	-83.238815	8.793852	2946.030378103256
64	2479.1511	147.4869	2709.5632	2300.8591	2411.105	42.399837	2490.188	2360.8599	1000.0	1000.0	255999	84.52143	71.573784	321.90237	-60.812855	84.52133	71.57444	323.5902	-61.310413	-85.81869	9.1910095	2992.0735318660736
65	2462.5422	86.48632	2572.7173	2342.3809	2402.9565	132.81935	2630.6162	2215.3408	1000.0	1000.0	259999	86.8984	71.748314	317.22675	-58.968597	86.89818	71.74902	315.451	-58.012035	-88.317894	9.622345	3038.4936645030975
66	2338.222	224.14989	2641.3389	2018.3376	2486.4353	48.541153	2577.5913	2412.6277	1000.0	1000.0	263999	89.33781	72.455956	308.72885	-61.52772	89.3373	72.456314	307.77438	-58.935417	-90.937195	9.860252	3084.9959030151367
67	2389.9146	105.62788	2502.6953	2219.163	2480.1165	247.07559	2837.1497	1894.1036	1000.0	1000.0	267999	91.47321	73.63968	301.62314	-57.62394	91.47399	73.63951	301.63562	-57.37604	-93.05892	10.290566	3131.4993391036987
68	2397.418	112.317505	2591.0215	2318.1262	2459.5435	65.664665	2588.075	2388.207	1000.0	1000.0	271999	93.56888	75.19163	296.48538	-56.94354	93.56975	75.190636	294.3131	-58.620663	-94.92117	10.916176	3177.635392189026
69	2445.093	71.243416	2552.4966	2356.5166	2717.5078	105.47898	2886.6257	2595.052	1000.0	1000.0	275999	96.03529	75.63668	298.9441	-56.366264	96.0352	75.63666	294.1932	-53.99051	-97.66238	11.194254	3224.0204949378967
70	2229.2104	187.01736	2504.5854	1976.6024	2814.6853	56.184845	2904.23	2743.693	1000.0	1000.0	279999	99.21968	75.76221	297.2496	-55.828663	99.22013	75.76178	295.06088	-55.964363	-100.78622	11.637295	3270.6405477523804
71	2557.2532	94.80306	2702.6504	2438.83	2547.5347	55.86834	2624.9907	2460.706	1000.0	1000.0	283999	101.77081	75.89749	299.974	-67.221054	101.77012	75.89925	300.91025	-64.880455	-103.18637	11.952553	3317.336767435074
72	2433.8765	226.89804	2708.2664	2106.4207	2589.815	57.89677	2711.483	2491.274	1000.0	1000.0	287999	105.16046	76.2533	309.5202	-74.74679	105.16059	76.25431	304.1983	-70.607864	-106.57756	12.252166	3363.735067844391
73	2391.2708	122.0877	2545.832	2218.1714	2372.931	209.82378	2566.1372	1879.7588	1000.0	1000.0	291999	107.67658	76.31596	311.2841	-73.20654	107.6765	76.31712	311.0669	-75.64989	-109.16478	12.927436	3410.353426218033
74	2388.2437	154.58517	2512.7024	2123.2769	2455.1333	124.19308	2667.0884	2251.6572	1000.0	1000.0	295999	110.41059	77.1261	307.33926	-74.56409	110.41053	77.12611	306.7682	-77.10924	-111.76578	13.146115	3456.7673099040985
75	2501.1597	150.84966	2670.9268	2261.43	2508.9724	61.34541	2609.8416	2401.5703	1000.0	1000.0	299999	112.35464	78.17575	308.73334	-88.135925	112.3544	78.17618	311.58072	-85.461975	-113.62254	13.519313	3503.0433201789856
76	2503.852	68.75962	2621.259	2446.7156	2520.2842	170.49617	2783.1028	2160.9714	1000.0	1000.0	303999	114.2084	78.75666	324.2267	-90.01948	114.2084	78.757576	328.14648	-89.08409	-115.625626	13.929102	3549.685103416443
77	2485.437	72.78263	2568.9106	2390.2258	2597.9473	68.11603	2695.0303	2493.0042	1000.0	1000.0	307999	116.55366	78.98421	326.59146	-85.68072	116.55373	78.98559	326.94482	-85.767944	-118.0675	14.464879	3596.235774040222
78	2564.5225	172.5428	2707.7412	2270.343	2510.8022	137.37054	2769.3572	2325.2146	1000.0	1000.0	311999	119.56931	78.85509	312.8607	-81.59849	119.56968	78.855095	309.99423	-78.15491	-121.09031	14.698125	3642.6982700824738
79	2524.4595	88.213036	2671.1582	2435.7173	2414.983	98.254906	2540.3848	2200.3625	1000.0	1000.0	315999	122.77891	78.756935	311.82132	-86.75415	122.77965	78.75623	310.3698	-94.00338	-124.38594	14.631025	3689.0293838977814
80	2564.232	15.532654	2581.7585	2545.8748	2589.2788	64.08859	2736.8254	2507.8855	1000.0	1000.0	319999	124.72671	79.08053	314.9118	-87.72125	124.72712	79.0801	309.73837	-90.8595	-125.95927	14.948359	3735.5148050785065
81	2519.664	49.958057	2585.9854	2451.276	2443.2717	82.68834	2574.0903	2309.7693	1000.0	1000.0	323999	126.25348	79.4607	319.23242	-117.197525	126.25413	79.46075	315.59985	-112.31694	-127.5807	14.675549	3781.9652614593506
82	2519.311	29.124615	2564.5557	2484.3464	2460.8704	96.49446	2595.289	2281.4617	1000.0	1000.0	327999	127.8798	79.98724	322.95602	-117.36985	127.8795	79.98678	318.9795	-119.40649	-129.08537	14.91516	3828.836781024933
83	2593.4846	54.628548	2666.1091	2530.4849	2654.4263	102.9509	2793.2812	2411.9517	1000.0	1000.0	331999	129.49721	79.848175	323.1396	-113.79641	129.49786	79.84769	319.82376	-110.84983	-130.87723	15.234146	3875.397626876831
84	2553.5012	117.02553	2703.4448	2375.6565	2635.4988	170.54887	2854.5364	2214.4167	1000.0	1000.0	335999	131.50989	79.724846	322.93195	-104.34088	131.50987	79.72516	319.9033	-110.83281	-133.16512	14.84297	3922.1890099048615
85	2563.4746	32.139317	2613.444	2526.1704	2517.9329	48.402653	2585.1372	2439.18	1000.0	1000.0	339999	133.81734	79.66621	325.46918	-112.98519	133.81754	79.66683	320.67007	-124.650665	-135.28104	14.547447	3969.1492400169373
86	2487.6387	59.89396	2584.5396	2421.7185	2496.938	112.85776	2665.5557	2229.136	1000.0	1000.0	343999	135.7496	79.817184	319.3064	-149.11981	135.7493	79.8179	321.47858	-127.2781	-137.18631	14.934453	4015.9300124645233
87	2522.0806	116.80925	2648.6191	2355.248	2463.6255	99.287	2601.9429	2294.3242	1000.0	1000.0	347999	136.703	80.365685	321.94156	-168.2435	136.70209	80.36822	321.1063	-163.63263	-138.00453	14.965303	4062.780609369278
88	2261.2605	257.39413	2597.5613	1898.4152	2630.0745	178.16283	2877.1719	2387.2188	1000.0	1000.0	351999	137.0301	81.40409	316.1175	-176.37007	137.0306	81.40514	315.54666	-176.79576	-138.28482	15.127626	4109.380199670792
89	2583.4023	142.71655	2743.7131	2361.3704	2586.9038	62.697506	2679.082	2442.512	1000.0	1000.0	355999	137.85104	82.38353	316.62152	-206.89479	137.8508	82.384995	319.33923	-209.30208	-139.34804	15.49547	4156.168067455292
90	2556.291	53.303005	2612.839	2471.849	2403.3628	113.453896	2596.9617	2240.7063	1000.0	1000.0	359999	138.11455	83.22738	319.53714	-225.87741	138.11424	83.2289	316.2667	-231.64725	-139.27777	15.937086	4202.802895069122
91	2527.7876	116.3364	2661.9375	2370.4365	2592.966	102.28819	2724.606	2358.5073	1000.0	1000.0	363999	138.58292	84.053314	319.95837	-246.09056	138.58296	84.054695	321.29446	-270.6568	-139.81621	15.294504	4249.5193548202515
92	2484.5852	115.31484	2625.1438	2312.0366	2721.7292	80.2507	2836.4592	2575.1404	1000.0	1000.0	367999	138.7474	84.67281	321.478	-310.71924	138.74702	84.67466	319.67535	-306.38135	-139.84735	15.785041	4296.216226100922
93	2513.2273	121.70247	2720.6113	2426.0068	2653.7483	83.90829	2795.7131	2492.6006	1000.0	1000.0	371999	139.3703	84.91204	322.98178	-316.46658	139.37024	84.91352	323.68408	-315.94525	-140.73119	15.618288	4343.002677679062
94	2498.4146	182.97429	2657.3792	2204.8115	2689.271	72.57812	2760.225	2513.4368	1000.0	1000.0	375999	140.89687	84.32275	321.99966	-335.8437	140.8963	84.32608	324.377	-352.0662	-142.37694	16.394669	4389.792153596878
95	2491.4556	68.94735	2610.1633	2440.5713	2539.346	80.32017	2669.6543	2374.0706	1000.0	1000.0	379999	143.09047	83.69029	322.6288	-427.81433	143.08972	83.6932	322.9209	-428.1054	-144.61166	16.511051	4436.474498748779
96	2536.815	138.47467	2733.1804	2374.7974	2227.9668	67.02622	2315.3865	2099.3948	1000.0	1000.0	383999	144.61334	83.645874	321.9283	-467.2598	144.61295	83.64902	321.83707	-456.03635	-146.08888	17.209137	4482.982587814331
97	2178.641	246.67459	2498.7354	1828.42	2660.0073	85.68954	2862.75	2566.2542	1000.0	1000.0	387999	145.05959	83.56567	325.5287	-468.46143	145.05875	83.56863	324.59335	-451.76886	-146.3707	16.679684	4529.792723655701
98	2467.0886	75.635956	2542.4597	2357.0789	2659.5017	43.50761	2720.3003	2593.4368	1000.0	1000.0	391999	145.24516	84.27952	327.94513	-454.57462	145.2449	84.28097	330.25684	-461.67157	-146.44675	16.971186	4576.465931177139
99	2481.3596	67.88311	2574.0432	2413.48	2633.4038	68.72465	2757.5884	2534.2043	1000.0	1000.0	395999	145.26273	84.83505	332.1094	-456.35446	145.26285	84.836075	334.6006	-453.51523	-146.58672	16.703829	4623.056814432144
100	2506.357	77.61366	2591.6855	2385.9966	2633.2207	82.23764	2763.8254	2495.6953	1000.0	1000.0	399999	145.29657	85.530716	332.16998	-560.68054	145.29634	85.53179	334.27414	-547.2444	-146.4901	17.173183	4669.576868057251
101	2577.1196	45.54147	2647.152	2519.749	2683.312	61.059067	2794.6472	2592.9016	1000.0	1000.0	403999	145.53983	86.0709	336.80786	-452.39352	145.53926	86.07261	333.55417	-468.39902	-146.90219	17.336079	4716.442378759384
102	2500.3267	102.871666	2588.5469	2325.349	2683.1697	56.15078	2753.7703	2599.9336	1000.0	1000.0	407999	145.9107	86.81284	330.47922	-479.95544	145.9109	86.81379	332.9285	-479.6544	-147.16125	17.205145	4762.939812898636
103	2558.924	75.02583	2642.5283	2453.2876	2531.2808	36.13226	2561.0051	2438.4458	1000.0	1000.0	411999	146.22374	87.13147	333.6093	-516.44525	146.22388	87.133064	330.64374	-521.0727	-147.69342	16.977388	4809.6272513866425
104	2513.587	73.74876	2611.0044	2415.054	2458.8384	54.181854	2561.762	2377.6306	1000.0	1000.0	415999	147.03468	87.282364	334.89346	-602.0553	147.03479	87.28321	333.5703	-600.37396	-148.30753	17.43577	4856.558521986008
105	2446.0444	92.59576	2563.8105	2305.4993	2441.689	44.24401	2511.1335	2349.2354	1000.0	1000.0	419999	147.57591	87.24081	333.8038	-663.27386	147.57541	87.24375	332.49277	-638.2022	-149.0012	17.557318	4903.139483690262
106	2471.5981	106.00204	2624.3413	2324.7502	2569.702	122.020386	2821.8655	2439.5642	1000.0	1000.0	423999	147.89874	87.79014	333.67978	-661.7582	147.89874	87.79542	334.43878	-718.08203	-149.23178	18.346	4949.593918561935
107	2526.904	66.4224	2590.2483	2415.244	2639.2292	60.70773	2718.0654	2487.9346	1000.0	1000.0	427999	147.66528	88.80689	337.62503	-800.3159	147.66458	88.81355	335.9837	-928.8903	-148.8142	19.125874	4996.2958548069
108	2454.0393	46.279972	2492.6628	2376.6501	2421.389	55.69275	2525.6738	2335.4648	1000.0	1000.0	431999	147.89935	89.101295	338.216	-816.52795	147.89871	89.10755	336.55685	-934.28455	-149.24042	19.006115	5042.982932806015
109	2573.307	39.264465	2630.5247	2519.5798	2678.3792	85.37382	2779.1904	2488.1306	1000.0	1000.0	435999	147.83267	90.1347	338.774	-813.2495	147.83176	90.13932	338.193	-853.7218	-148.94374	18.794529	5089.682733058929
110	2559.4897	94.43384	2696.527	2464.24	2697.726	83.18374	2847.4094	2529.0015	1000.0	1000.0	439999	148.08643	90.198494	334.43713	-885.8587	148.08607	90.20328	335.223	-934.4608	-149.2736	19.356476	5136.099435091019
111	2509.0886	44.949192	2577.1396	2459.2314	2486.6926	39.945553	2548.338	2390.452	1000.0	1000.0	443999	147.96085	90.73182	331.57324	-884.1394	147.9612	90.73604	333.24014	-883.9913	-149.3683	18.97125	5182.551843166351
112	2593.7551	49.613674	2652.8276	2516.6536	2690.5127	39.102463	2764.4185	2628.6614	1000.0	1000.0	447999	148.16516	90.98027	332.72772	-1024.8837	148.16534	90.983116	330.7937	-1067.8428	-149.39766	19.184296	5229.357664823532
113	2463.1934	53.10972	2535.9275	2408.8997	2215.7563	74.71536	2386.3823	2121.863	1000.0	1000.0	451999	148.34601	91.59215	334.93195	-1144.8374	148.34491	91.596664	334.3912	-1066.5281	-149.57477	19.949184	5276.159866809845
114	2581.7817	51.00615	2629.7454	2501.9907	2658.2725	111.17418	2788.4448	2455.7332	1000.0	1000.0	455999	148.64542	91.69405	336.3913	-963.2144	148.64581	91.69719	336.60083	-935.1452	-149.65881	19.512455	5322.995696306229
