Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
60	76.05896	125.95615	275.1421	-33.72358	140.34277	207.71515	475.9344	-177.61185	1000.0	1000.0	239999	71.15672	21.11416	203.88045	-18.859253	-72.64358	13.197255	2752.4165995121
61	-33.99247	323.73633	284.43594	-494.44943	-60.768883	359.10794	285.20163	-879.7948	1000.0	1000.0	243999	71.37608	20.951706	193.87585	-17.545223	-72.855156	12.670588	2798.4603502750397
62	-110.48162	204.18942	180.97394	-392.3368	95.80614	253.9722	348.43634	-384.94333	1000.0	1000.0	247999	71.265175	20.73275	200.87238	-14.309141	-72.7047	12.858437	2844.418386697769
63	-46.75337	197.81824	173.67647	-355.02325	62.15143	273.7795	338.72052	-572.81537	1000.0	1000.0	251999	70.98698	20.52981	207.11359	-19.822617	-72.40974	12.511168	2890.6685268878937
64	5.4980297	374.95642	371.52908	-622.0678	-126.37673	303.58154	325.53424	-595.80554	1000.0	1000.0	255999	70.367455	20.086098	203.56467	-29.384007	-71.76569	12.110727	2936.826516866684
65	-44.550026	231.5118	125.611855	-442.68933	-64.93822	407.44678	468.36884	-842.7896	1000.0	1000.0	259999	69.85925	19.72552	211.97282	-23.031454	-71.235306	11.944666	2982.5647287368774
66	-155.577	241.71716	235.10863	-388.0123	37.483234	244.22594	327.0796	-389.0068	1000.0	1000.0	263999	69.25891	19.334942	202.27156	-17.282276	-70.623	11.658399	3028.399294614792
67	-494.38693	285.73685	-198.62405	-821.81976	125.883934	205.18796	507.27145	-219.19954	1000.0	1000.0	267999	68.96987	18.919527	195.36487	-44.85401	-70.326706	11.588278	3074.6514921188354
68	-158.0192	355.34485	242.54805	-724.1465	43.67594	469.2294	461.2988	-993.9744	1000.0	1000.0	271999	68.04158	18.261108	222.74483	-28.045103	-69.35131	11.396973	3120.902927875519
69	157.0483	276.53186	371.68408	-316.44067	97.84955	424.7864	457.2349	-1008.8555	1000.0	1000.0	275999	67.137886	17.58825	225.53111	-16.564796	-68.44481	10.823186	3167.0378658771515
70	155.25146	334.77386	458.00647	-388.8019	68.60838	132.30649	210.95535	-276.6758	1000.0	1000.0	279999	66.25206	16.937956	204.32436	-20.085821	-67.54844	10.788122	3213.1992704868317
71	-139.4885	339.92007	274.28348	-571.5933	108.78422	361.63766	432.0613	-860.7606	1000.0	1000.0	283999	65.76182	16.333467	189.76813	-31.523926	-67.04987	10.649762	3259.2933266162872
72	-186.47379	429.91928	211.17398	-911.13556	-68.73732	484.07272	545.3869	-1023.37305	1000.0	1000.0	287999	65.30343	15.693312	186.07626	-36.83485	-66.57037	10.560205	3305.7984631061554
73	-126.39099	381.9545	223.02196	-705.42523	277.0816	160.33452	426.59814	-164.72554	1000.0	1000.0	291999	64.77385	15.090588	181.14484	-40.996357	-66.02598	10.339939	3351.8233823776245
74	327.95538	77.943085	376.74808	193.02336	11.001101	338.6994	449.0163	-718.55414	1000.0	1000.0	295999	63.93709	14.238023	176.40117	-43.65752	-65.151634	9.590839	3398.019763469696
75	-257.33786	373.2806	243.17177	-809.60034	230.14433	211.3584	459.75247	-345.89804	1000.0	1000.0	299999	63.223305	13.3061285	171.80594	-42.97668	-64.444855	9.39876	3444.1752576828003
76	211.64383	120.961426	325.9374	13.685383	289.1034	158.96803	481.42017	-111.3857	1000.0	1000.0	303999	62.6291	12.453224	159.3521	-43.99735	-63.84583	8.878893	3490.386296749115
77	269.6181	95.56773	422.61804	170.53893	127.77251	277.52106	442.4017	-461.3331	1000.0	1000.0	307999	62.052086	11.738072	159.98734	-28.821428	-63.23111	8.06713	3536.412716627121
78	187.37628	231.80328	445.77542	-184.91443	252.95764	161.56708	495.06168	-63.496075	1000.0	1000.0	311999	61.25648	11.336369	159.91228	-26.971216	-62.41453	7.8136935	3582.62970495224
79	295.85468	99.08557	415.5477	142.13542	302.5875	165.1134	547.1763	19.033546	1000.0	1000.0	315999	60.747696	11.051125	156.44241	-37.474457	-61.91773	7.654353	3628.824691057205
80	405.5243	94.69922	548.89703	284.948	172.49777	288.18094	524.4644	-491.86362	1000.0	1000.0	319999	60.66387	10.989997	162.52824	-41.19483	-61.83069	7.524431	3675.1463029384613
81	269.34253	141.01277	421.21255	52.62047	287.3708	195.07578	600.69336	50.84326	1000.0	1000.0	323999	60.79141	11.011258	172.10777	-41.7887	-61.95967	7.616283	3721.2414214611053
82	404.0732	67.56412	485.64838	301.64862	487.31885	100.433754	619.9553	285.21274	1000.0	1000.0	327999	61.023964	10.817773	160.4822	-37.174866	-62.188408	7.1948166	3767.430011510849
83	237.6446	228.93051	541.05084	-59.58968	421.43726	140.26	602.1441	59.77422	1000.0	1000.0	331999	61.3483	10.878347	149.98909	-30.831839	-62.513115	7.035842	3813.5998079776764
84	363.403	192.51036	543.0363	63.847427	574.6308	65.26014	673.722	494.7642	1000.0	1000.0	335999	61.691105	10.79181	140.3223	-27.598627	-62.841118	6.944996	3859.742380142212
85	292.39124	285.96884	559.7546	-184.68408	270.30777	206.55959	551.40924	-114.04833	1000.0	1000.0	339999	61.95942	10.811432	135.08775	-34.861073	-63.10602	6.6978493	3906.2459647655487
