Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	Averagealpha	Stdalpha	Maxalpha	Minalpha	Time
12	3189.5957	1332.5326	4013.4514	883.04456	4504.788	168.27411	4827.1133	4305.0386	1000.0	1000.0	47999	233.24773	51.27548	309.4684	-2.837433	233.24747	51.276295	309.26614	-4.936177	-233.09465	13.059944	1.2625649	0.061374705	1.5287371	1.0551381	8.22575e-20	8.4583754e-20	3.305592e-19	6.3491973e-21	921.117954492569
13	4147.709	91.11259	4290.5415	4043.422	4445.096	997.5597	4911.9136	1470.6533	1000.0	1000.0	51999	253.72308	57.413494	327.20462	-4.627919	253.72302	57.41408	327.00204	-10.120652	-253.53421	13.737026	1.3463441	0.0629157	1.6159112	1.139484	1.5795562e-21	1.6213685e-21	6.3430237e-21	1.2263341e-22	1004.5914146900177
14	4452.1055	235.64795	4720.7603	4088.516	5458.957	49.429604	5537.3696	5372.5796	1000.0	1000.0	55999	274.82803	61.133785	357.68146	-12.363243	274.8276	61.13522	357.31653	-11.737555	-274.60574	14.769144	1.4523953	0.077573486	1.7469856	1.2181352	3.051861e-23	3.743392e-23	1.2251419e-22	2.4442654e-24	1088.3502478599548
15	5044.0503	190.90584	5193.9004	4716.6685	5725.395	77.610695	5858.5586	5576.218	1000.0	1000.0	59999	297.63602	64.78416	384.705	-9.74792	297.63556	64.78515	384.4807	-11.785755	-297.44733	15.292879	1.6337516	0.08986822	1.9444269	1.3390597	6.1531584e-25	0.0	2.4418422e-24	5.1448627e-26	1165.019884109497
16	5376.0127	111.68813	5561.7095	5272.534	5688.964	72.905846	5786.7407	5565.0044	1000.0	1000.0	63999	322.826	68.4321	417.6039	-7.1375465	322.8259	68.43309	418.812	-5.362974	-322.6398	15.918494	1.7652923	0.07452161	2.0546665	1.4814054	1.28316754e-26	0.0	5.1397625e-26	1.03718675e-27	1249.2875180244446
17	5583.1865	153.35165	5798.5835	5404.2544	5979.7095	61.40015	6070.827	5862.151	1000.0	1000.0	67999	348.7304	72.209145	442.8642	-5.6807075	348.73007	72.20971	443.93338	-6.086893	-348.54407	16.47911	1.8681136	0.063590206	2.0872927	1.6238344	2.613901e-28	0.0	1.0362139e-27	2.0404794e-29	1334.9621353149414
18	5936.316	181.74542	6169.0454	5688.152	6550.6484	79.65884	6669.3843	6421.26	1000.0	1000.0	71999	373.30145	75.588295	474.59607	-4.1204348	373.3014	75.58893	474.99832	-4.716078	-373.07312	17.065996	1.9431235	0.07003656	2.170724	1.6905645	5.1106206e-30	0.0	2.0384568e-29	4.089052e-31	1412.2950747013092
19	6026.903	106.27094	6144.596	5886.7725	6188.6357	62.710045	6320.8057	6114.0503	1000.0	1000.0	75999	397.234	78.95434	505.45264	-5.888215	397.23376	78.95497	505.83508	-4.8903265	-396.97766	17.264103	1.9990612	0.06676221	2.2297957	1.7683779	1.0140891e-31	0.0	4.085154e-31	7.922662e-33	1492.3000791072845
20	6309.959	154.44264	6461.343	6052.3525	6748.814	39.61733	6811.2153	6684.1763	1000.0	1000.0	79999	420.2105	81.52866	532.3666	-6.309173	420.21048	81.529465	531.24176	-11.985946	-419.91345	18.207365	2.049972	0.06580786	2.2796493	1.7936763	1.969717e-33	0.0	7.914869e-33	1.548201e-34	1574.4949791431427
21	6432.5894	37.615925	6489.4473	6390.771	6816.389	86.223885	6931.28	6646.337	1000.0	1000.0	83999	442.62512	83.851776	553.8349	-6.068115	442.62503	83.852165	552.8371	-2.936612	-442.32532	18.896778	2.1192987	0.064986825	2.3332849	1.900787	3.888117e-35	0.0	1.5466898e-34	3.077459e-36	1662.100174665451
22	6605.6343	66.542534	6681.391	6518.1973	6973.724	50.449482	7031.5913	6844.521	1000.0	1000.0	87999	464.28094	86.156136	573.3233	-3.6112628	464.28073	86.15675	572.7303	-1.2955319	-463.98682	19.995821	2.1609986	0.0656383	2.3962283	1.9280586	7.62514e-37	0.0	3.0743848e-36	6.0122335e-38	1747.6429958343506
23	6666.453	24.962479	6704.9756	6637.5835	6992.4976	118.05727	7124.8765	6762.169	1000.0	1000.0	91999	485.03723	88.12524	592.115	-2.7220426	485.03745	88.1262	593.555	-3.0302105	-484.69876	20.13823	2.1978612	0.06284805	2.435948	1.9670508	1.4897668e-38	0.0	6.0059523e-38	1.147012e-39	1837.5431199073792
24	6732.278	86.30424	6857.0356	6635.61	7013.6865	92.03026	7184.0693	6832.0537	1000.0	1000.0	95999	504.63663	88.62295	610.635	1.7683644	504.63608	88.624	608.80334	3.2881463	-504.27902	20.903038	2.223583	0.059922505	2.426831	2.0005498	2.84741e-40	0.0	1.145849e-39	2.2101e-41	1927.8187036514282
25	6924.223	117.02242	7049.402	6780.3804	6871.0366	52.381557	6944.628	6780.536	1000.0	1000.0	99999	522.55304	88.77849	625.7162	3.5173113	522.5531	88.77943	625.04	9.747016	-522.11255	20.787	2.2525928	0.06111469	2.4447203	2.023185	5.47e-42	0.0	2.2082e-41	4.25e-43	2018.150558233261
26	6991.024	68.54496	7035.813	6872.813	7240.618	113.63379	7413.7485	7061.002	1000.0	1000.0	103999	538.1233	89.13016	643.0257	19.67089	538.123	89.13048	642.9354	16.038113	-537.6334	20.945223	2.2721512	0.058384046	2.468668	2.0522587	1.05e-43	0.0	4.23e-43	8e-45	2106.7984671592712
27	7087.921	67.962776	7149.0557	6984.2056	7179.454	71.76538	7297.237	7064.7056	1000.0	1000.0	107999	552.95966	88.232475	656.4465	31.860022	552.9597	88.232666	655.21814	33.33867	-552.4597	21.817562	2.2920775	0.06055565	2.504785	2.0414174	1e-45	0.0	8e-45	0.0	2185.632045507431
28	7142.028	92.07425	7238.727	6991.4077	7206.875	83.76892	7316.5996	7031.084	1000.0	1000.0	111999	566.6011	87.240776	666.26276	47.9813	566.60114	87.24094	665.8439	47.916687	-566.06274	21.447268	2.3092866	0.059741065	2.5277908	2.0803425	0.0	0.0	0.0	0.0	2263.3385491371155
29	7255.801	39.03901	7317.7725	7219.9927	7437.65	53.677734	7515.6045	7351.773	1000.0	1000.0	115999	579.7588	85.36992	678.63696	67.75611	579.7586	85.369354	678.53534	66.34345	-579.19763	20.877825	2.3211455	0.06040626	2.5203803	2.0631819	0.0	0.0	0.0	0.0	2343.9956998825073
30	7247.633	49.651905	7329.42	7204.369	7445.138	74.090065	7549.164	7319.6514	1000.0	1000.0	119999	591.87006	83.67339	686.7535	91.458	591.8701	83.67432	686.7539	91.47834	-591.24634	20.969799	2.3305311	0.05882061	2.5732117	2.1068318	0.0	0.0	0.0	0.0	2421.081746816635
31	7368.8022	28.084726	7409.6025	7340.0713	7607.9946	60.92776	7747.973	7552.456	1000.0	1000.0	123999	603.1624	82.481346	699.9203	115.78116	603.16266	82.48067	700.3488	118.32531	-602.53735	20.824612	2.3419197	0.06038184	2.5407045	2.1141121	0.0	0.0	0.0	0.0	2504.895593881607
32	7445.378	63.378426	7530.8545	7370.147	7572.9087	76.08451	7694.9204	7404.0615	1000.0	1000.0	127999	614.2676	79.89341	707.3442	146.51395	614.2676	79.89333	708.11914	148.5227	-613.62836	20.834759	2.3471153	0.058108572	2.5762393	2.128759	0.0	0.0	0.0	0.0	2591.922532081604
33	7511.058	72.713875	7590.865	7404.8936	7662.5054	113.44333	7851.959	7497.9717	1000.0	1000.0	131999	624.7043	77.859825	716.6742	184.59128	624.7043	77.8605	716.8539	183.65106	-624.05817	20.577715	2.3591387	0.058800243	2.622129	2.148096	0.0	0.0	0.0	0.0	2676.725685119629
34	7513.9736	69.48396	7608.999	7447.277	7357.4053	50.97527	7428.156	7241.94	1000.0	1000.0	135999	634.52765	76.36662	725.1926	208.44801	634.52734	76.36731	725.70685	208.3554	-633.82825	20.09564	2.370071	0.057007648	2.5557218	2.1819308	0.0	0.0	0.0	0.0	2756.8789160251617
35	7610.9785	105.046875	7700.745	7442.1914	7610.9287	66.26153	7718.3853	7480.1055	1000.0	1000.0	139999	643.16833	75.7732	737.56995	230.51993	643.16815	75.77304	738.43384	229.71362	-642.42303	20.050169	2.382753	0.057683285	2.5799718	2.1625092	0.0	0.0	0.0	0.0	2847.068035840988
36	7651.3936	42.295883	7718.735	7613.0195	7548.1577	62.852036	7659.2393	7424.685	1000.0	1000.0	143999	651.54895	75.170975	744.582	242.3164	651.54895	75.1707	744.61255	238.67157	-650.79175	20.29918	2.3868299	0.058003746	2.5882356	2.1574676	0.0	0.0	0.0	0.0	2932.941027402878
37	7710.005	82.4624	7831.1265	7627.9263	7691.7686	74.90899	7807.8823	7564.943	1000.0	1000.0	147999	659.2798	75.463005	752.9054	254.5566	659.27985	75.4629	752.381	255.7716	-658.4878	20.445086	2.4003863	0.05835883	2.6835837	2.1715293	0.0	0.0	0.0	0.0	3009.8429505825043
38	7752.756	72.47261	7871.4385	7676.943	7569.1587	96.5856	7764.6885	7436.9893	1000.0	1000.0	151999	666.83307	75.21301	758.0223	266.8374	666.83307	75.212685	757.9221	265.4719	-666.03973	20.632563	2.4080777	0.056049168	2.604186	2.1889772	0.0	0.0	0.0	0.0	3084.992614507675
39	7675.079	68.00056	7785.1606	7605.3135	7568.5	64.50603	7673.1475	7460.7173	1000.0	1000.0	155999	674.07355	74.4345	765.4924	281.63702	674.07355	74.43549	765.87305	277.24344	-673.23364	20.642544	2.413606	0.05663335	2.6166427	2.2127635	0.0	0.0	0.0	0.0	3165.4743189811707
40	7778.0366	91.66912	7844.953	7621.197	7837.1733	110.47414	8021.9985	7586.101	1000.0	1000.0	159999	680.767	73.765274	770.1762	286.62247	680.767	73.766174	770.46124	285.88132	-679.9089	20.660126	2.427213	0.055843275	2.6100752	2.203584	0.0	0.0	0.0	0.0	3243.5081737041473
41	7833.8335	126.27194	7979.3384	7650.739	7987.315	104.7878	8194.264	7848.497	1000.0	1000.0	163999	686.81665	72.93094	774.9232	308.21194	686.8166	72.9313	776.9393	308.8528	-685.9078	19.827219	2.433132	0.05539473	2.6251245	2.2100184	0.0	0.0	0.0	0.0	3319.1146335601807
42	7773.244	48.015163	7852.551	7734.1357	7873.8335	80.10348	8005.2134	7747.075	1000.0	1000.0	167999	692.6571	72.67787	780.92474	315.07166	692.6571	72.67821	780.2785	315.42743	-691.729	20.028149	2.4395444	0.05524163	2.6143305	2.1602104	0.0	0.0	0.0	0.0	3395.144671678543
43	7834.9927	86.47798	7980.3774	7761.875	7783.539	87.63497	7934.405	7651.884	1000.0	1000.0	171999	697.97784	72.501205	785.8333	328.52115	697.97766	72.501015	785.4961	328.8344	-697.034	20.407557	2.4428813	0.055472698	2.6462193	2.2102816	0.0	0.0	0.0	0.0	3475.987984418869
44	7835.1064	65.55105	7940.325	7759.937	7685.9287	69.22712	7760.5557	7503.844	1000.0	1000.0	175999	703.40765	71.96017	789.1949	337.16296	703.40784	71.96065	789.6243	334.4674	-702.445	20.099789	2.4476519	0.055756442	2.6405544	2.2192092	0.0	0.0	0.0	0.0	3552.7526404857635
45	7883.38	143.88435	8132.1943	7787.674	7942.1377	73.81205	8050.108	7825.577	1000.0	1000.0	179999	708.0618	71.947495	795.8477	344.55765	708.062	71.94714	794.9858	342.94446	-707.06116	19.597324	2.4436986	0.05647745	2.6723378	2.2294476	0.0	0.0	0.0	0.0	3629.7926092147827
46	7977.9844	43.226204	8030.461	7915.614	8066.896	92.81908	8239.029	7946.7734	1000.0	1000.0	183999	712.21466	72.12782	801.861	343.0555	712.21466	72.12777	799.5255	339.4244	-711.15686	19.388748	2.4515023	0.05628196	2.6283464	2.2503507	0.0	0.0	0.0	0.0	3717.6967651844025
47	7910.0586	95.011154	8014.111	7763.46	7539.525	43.362194	7608.106	7474.74	1000.0	1000.0	187999	716.01227	72.846954	803.37646	335.80756	716.01184	72.847946	803.42206	333.1102	-714.93225	19.33305	2.4603217	0.054755423	2.6376762	2.271345	0.0	0.0	0.0	0.0	3806.2553696632385
48	7858.643	132.22731	7989.6016	7663.8438	7928.6484	71.02751	8038.9272	7754.5513	1000.0	1000.0	191999	719.85425	73.16049	808.0709	332.82718	719.85406	73.161385	808.15857	330.49472	-718.7652	19.628363	2.4620357	0.055971857	2.6766694	2.2628047	0.0	0.0	0.0	0.0	3892.482048511505
49	7875.446	87.64515	8023.2124	7809.061	8166.3047	113.899	8318.543	7955.839	1000.0	1000.0	195999	723.66296	72.89652	809.144	334.29257	723.66315	72.89634	809.4608	332.35507	-722.57776	20.102978	2.4698362	0.054409668	2.6622663	2.222385	0.0	0.0	0.0	0.0	3969.3104553222656
50	8012.996	63.450653	8104.1455	7924.774	7847.8984	71.15842	7934.8735	7674.7188	1000.0	1000.0	199999	727.5029	71.885925	811.3957	335.70865	727.50275	71.88585	812.7929	337.47568	-726.3804	19.648003	2.4784532	0.055249114	2.684259	2.2627652	0.0	0.0	0.0	0.0	4051.342792034149
51	8025.712	94.91463	8186.1616	7944.0156	7879.6313	63.521328	7966.124	7798.1953	1000.0	1000.0	203999	730.83905	71.61663	815.65546	354.66537	730.83887	71.616615	814.38055	354.2903	-729.69525	19.248922	2.4764233	0.05529766	2.6710982	2.2761648	0.0	0.0	0.0	0.0	4127.662604093552
52	7997.7593	87.27564	8062.675	7847.5493	8139.3555	51.875065	8207.764	8059.001	1000.0	1000.0	207999	734.0061	71.80641	817.43115	354.03772	734.00616	71.80637	817.74316	356.6412	-732.83124	19.2122	2.4722955	0.05547096	2.6492167	2.2690098	0.0	0.0	0.0	0.0	4219.667666435242
53	8047.301	62.667725	8146.7026	7975.3433	8204.603	114.163216	8422.403	8057.409	1000.0	1000.0	211999	736.91174	71.729645	819.681	350.32812	736.91187	71.73027	819.9805	353.52176	-735.7376	19.36236	2.4780664	0.056186046	2.7575736	2.279606	0.0	0.0	0.0	0.0	4307.138419151306
54	7991.535	70.09903	8080.0444	7894.552	8104.6006	88.1163	8180.668	7863.956	1000.0	1000.0	215999	740.0571	71.61181	821.31134	351.77594	740.0571	71.61192	821.5946	349.36966	-738.8403	19.34028	2.4813504	0.054829042	2.6681314	2.2818272	0.0	0.0	0.0	0.0	4392.3661959171295
55	8103.267	35.23104	8163.228	8072.629	8148.0845	78.91352	8308.215	8042.7373	1000.0	1000.0	219999	742.675	71.99678	827.6767	351.11746	742.6746	71.99638	827.9704	347.07687	-741.4579	19.234919	2.4831595	0.05362703	2.7024	2.3034153	0.0	0.0	0.0	0.0	4468.911412239075
56	8067.3623	83.70358	8202.113	7997.177	8211.119	42.857876	8281.392	8146.1426	1000.0	1000.0	223999	745.20056	71.404854	828.2475	364.30887	745.20056	71.404976	828.18866	362.36102	-743.9419	19.57162	2.4844756	0.05443114	2.689397	2.2851944	0.0	0.0	0.0	0.0	4554.529407501221
57	8058.3916	140.24179	8285.151	7906.8213	7848.2397	41.942398	7907.708	7767.817	1000.0	1000.0	227999	747.50824	71.0557	828.79626	370.22733	747.50806	71.05565	828.6805	368.742	-746.226	19.174524	2.4840376	0.054880105	2.7058382	2.2765129	0.0	0.0	0.0	0.0	4636.030053138733
58	8051.417	116.74988	8207.106	7894.6396	8095.7764	105.535835	8255.224	7888.262	1000.0	1000.0	231999	750.05585	70.46487	834.5908	387.2371	750.05615	70.46397	833.995	388.76505	-748.7825	19.476995	2.4942563	0.05407029	2.7166226	2.308359	0.0	0.0	0.0	0.0	4708.261878490448
59	8119.2944	67.81368	8167.064	8003.1426	8106.617	133.04501	8396.991	7935.7896	1000.0	1000.0	235999	752.3233	70.27133	834.8848	395.02228	752.32306	70.27114	834.60114	397.70624	-751.0453	19.440666	2.4982798	0.054319452	2.6715353	2.2887366	0.0	0.0	0.0	0.0	4776.433708190918
60	8229.907	22.053812	8260.527	8198.848	8207.07	88.07934	8341.595	8002.686	1000.0	1000.0	239999	755.21295	69.7618	835.88544	395.48044	755.2127	69.762054	835.77783	393.4139	-753.9089	19.35432	2.495516	0.052704737	2.6947074	2.3091333	0.0	0.0	0.0	0.0	4861.929317235947
61	8136.5684	41.973274	8199.268	8097.793	8186.1094	75.26497	8302.656	8076.454	1000.0	1000.0	243999	757.4372	69.9481	837.6789	383.156	757.4374	69.9477	837.5848	377.3114	-756.12335	19.108986	2.4962304	0.05416499	2.6895378	2.2939432	0.0	0.0	0.0	0.0	4951.934437274933
62	8147.5166	28.042486	8181.812	8107.071	8044.358	87.96246	8145.7417	7858.9326	1000.0	1000.0	247999	759.17377	70.94239	838.55676	378.04382	759.1735	70.942245	839.4901	379.98276	-757.82263	19.044485	2.4973955	0.053120576	2.6915398	2.314792	0.0	0.0	0.0	0.0	5039.903987169266
63	8167.702	95.20416	8247.352	8005.987	8170.697	81.90148	8297.386	8052.7065	1000.0	1000.0	251999	761.0592	70.671005	842.5107	375.92413	761.05927	70.67135	843.4734	376.4352	-759.70264	19.652552	2.5040941	0.053150322	2.6792436	2.2971277	0.0	0.0	0.0	0.0	5117.390321731567
64	8224.667	84.5769	8303.027	8081.8896	8105.932	48.717915	8212.595	8019.6953	1000.0	1000.0	255999	763.3309	70.89695	843.3998	372.65414	763.3308	70.89684	843.6881	372.51895	-761.9456	19.184864	2.5049007	0.05454958	2.7069583	2.3190446	0.0	0.0	0.0	0.0	5203.57636141777
65	8139.4014	93.04775	8232.83	7984.94	8327.638	73.199196	8475.065	8224.713	1000.0	1000.0	259999	765.42566	71.196236	843.69403	365.67593	765.42554	71.19624	843.7707	362.44727	-764.0501	19.020945	2.5113106	0.05419206	2.6929119	2.3020003	0.0	0.0	0.0	0.0	5282.530798912048
66	8212.131	84.14037	8291.953	8079.903	8190.953	130.62766	8366.878	7967.994	1000.0	1000.0	263999	767.6042	70.538445	844.9739	366.91638	767.6042	70.5376	845.51044	363.62918	-766.2061	19.385742	2.4983492	0.05410679	2.685358	2.2982635	0.0	0.0	0.0	0.0	5369.052988767624
67	8170.259	130.6222	8321.997	7990.8496	8213.739	91.03008	8327.397	8031.6157	1000.0	1000.0	267999	769.1457	70.34105	847.5512	378.93082	769.1456	70.34136	846.49493	376.06317	-767.7256	19.621817	2.5130255	0.05516082	2.7178628	2.3118424	0.0	0.0	0.0	0.0	5455.354568481445
68	8266.425	105.162636	8377.937	8094.1963	8130.9756	118.29269	8345.295	7936.8975	1000.0	1000.0	271999	770.88654	70.27789	848.84534	378.60364	770.8867	70.27789	848.7685	373.27362	-769.45825	19.079496	2.5186865	0.05486431	2.6998723	2.3141935	0.0	0.0	0.0	0.0	5533.042177438736
69	8173.8403	133.89008	8351.191	8014.8013	8175.336	48.13858	8272.366	8116.8804	1000.0	1000.0	275999	772.9637	70.864716	853.15106	374.88882	772.96375	70.864624	852.62726	373.42072	-771.5184	19.347094	2.5243974	0.05273585	2.7465615	2.311579	0.0	0.0	0.0	0.0	5616.361471414566
70	8334.436	52.226353	8409.517	8267.25	8333.425	86.00577	8473.969	8204.989	1000.0	1000.0	279999	774.9709	70.17062	852.7767	369.60834	774.9711	70.170044	852.5232	367.5442	-773.51373	19.076004	2.522004	0.054689728	2.7530355	2.3200626	0.0	0.0	0.0	0.0	5693.705806493759
71	8213.765	46.75135	8274.169	8142.941	8337.622	77.75499	8469.649	8233.038	1000.0	1000.0	283999	776.9544	69.535	853.4041	386.3715	776.9544	69.53407	853.61505	386.05264	-775.4695	19.22515	2.5224273	0.053224016	2.7037063	2.3104956	0.0	0.0	0.0	0.0	5787.537255525589
72	8294.019	126.49786	8503.324	8164.557	8162.0923	112.17424	8306.067	7890.321	1000.0	1000.0	287999	778.35504	68.79411	854.7893	396.7201	778.3552	68.79378	855.81757	400.13712	-776.86584	18.818798	2.520063	0.053435076	2.72422	2.318797	0.0	0.0	0.0	0.0	5864.444651842117
73	8242.414	49.154453	8312.632	8177.7915	8240.302	55.383434	8326.427	8121.005	1000.0	1000.0	291999	780.24664	68.470894	857.65485	405.89005	780.24646	68.471085	857.4571	405.5331	-778.7635	19.07647	2.5264947	0.054072622	2.7251458	2.299393	0.0	0.0	0.0	0.0	5941.057994127274
74	8190.0728	35.369377	8226.499	8139.7847	8330.641	130.10771	8527.805	8060.392	1000.0	1000.0	295999	782.2062	68.29754	858.7556	414.49976	782.2062	68.29695	859.61017	412.78162	-780.688	18.778406	2.529077	0.053687632	2.7192144	2.32182	0.0	0.0	0.0	0.0	6017.976257801056
75	8329.28	140.38611	8467.099	8096.714	8331.597	59.802925	8430.803	8212.403	1000.0	1000.0	299999	783.3234	68.171295	858.6657	409.33057	783.3233	68.171036	858.8512	407.16284	-781.81366	18.71905	2.5288448	0.055350453	2.7279387	2.3148592	0.0	0.0	0.0	0.0	6094.688601493835
76	8290.35	48.960182	8374.396	8251.713	8330.001	67.57393	8451.041	8235.422	1000.0	1000.0	303999	784.87585	68.562935	859.80493	396.44708	784.87616	68.56289	860.6175	395.89194	-783.3472	18.52665	2.528481	0.05415251	2.705614	2.345747	0.0	0.0	0.0	0.0	6171.533962011337
77	8308.211	98.81002	8409.767	8152.59	8369.807	62.369995	8471.167	8287.486	1000.0	1000.0	307999	786.18854	68.538956	859.3617	376.12277	786.1888	68.538155	860.0685	391.51157	-784.6539	19.057535	2.5352592	0.05508339	2.7297413	2.330025	0.0	0.0	0.0	0.0	6256.388731718063
78	8338.925	22.699173	8364.805	8310.138	8117.6133	91.71007	8265.467	7965.5854	1000.0	1000.0	311999	787.7916	68.24252	861.98065	390.10764	787.79144	68.24295	861.3036	385.68298	-786.2396	18.231735	2.5319884	0.05376141	2.7282312	2.3373153	0.0	0.0	0.0	0.0	6337.425788640976
79	8269.006	29.215172	8295.027	8219.419	8384.716	94.34011	8528.55	8244.773	1000.0	1000.0	315999	789.1782	68.15111	863.25165	394.4868	789.17816	68.15123	865.3914	396.48245	-787.62	18.786013	2.533894	0.053543705	2.7281306	2.3534503	0.0	0.0	0.0	0.0	6423.594741106033
80	8325.383	37.394268	8379.421	8273.833	8260.726	150.06917	8505.068	7971.4824	1000.0	1000.0	319999	790.07074	67.94741	865.0385	392.6676	790.0706	67.94749	865.4761	390.79544	-788.495	18.43511	2.5251508	0.053749558	2.7015193	2.3195622	0.0	0.0	0.0	0.0	6503.166912078857
81	8326.23	138.05414	8554.64	8183.7305	8401.863	70.517784	8510.083	8314.629	1000.0	1000.0	323999	791.2974	67.70481	864.15765	401.76202	791.2973	67.70449	863.747	401.2538	-789.7064	18.356337	2.5389488	0.052911337	2.7106223	2.3229544	0.0	0.0	0.0	0.0	6578.953096866608
82	8294.727	61.31558	8391.259	8237.291	8330.817	112.638176	8558.025	8142.395	1000.0	1000.0	327999	792.67474	67.618576	864.21124	397.72525	792.67474	67.618095	863.7327	397.59048	-791.0915	18.598778	2.533383	0.053736985	2.7237358	2.3313937	0.0	0.0	0.0	0.0	6663.1728529930115
83	8392.541	43.38581	8431.277	8318.925	8334.343	57.67895	8426.7	8242.873	1000.0	1000.0	331999	794.08777	67.50446	866.2152	399.78625	794.0877	67.50472	867.0167	396.7953	-792.4924	18.14496	2.5289288	0.053289674	2.7058072	2.3514683	0.0	0.0	0.0	0.0	6738.747001409531
