Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
1	-84.481636	91.334755	22.829601	-211.2121	177.02042	60.823944	296.83282	58.279995	1000.0	1000.0	3999	7.3489423	10.080888	67.38454	-16.614372	7.34951	10.080947	67.46777	-16.411203	-7.670642	1.7685525	1.1114663	0.5578655	1.9695685	0.18295176	3.1612227	1.3059955	5.2474103	1.5550046e-07	77.9284975528717
2	160.20332	31.559982	214.25749	134.61522	277.03006	99.4306	430.7875	131.65242	1000.0	1000.0	7999	36.730495	21.658653	162.83101	-5.213221	36.730396	21.65908	165.33904	-4.8923483	-37.80418	6.033536	1.7303458	0.50897044	2.6140044	0.8707302	5.060916	1.0405691	8.406496	3.23173	181.5018651485443
3	83.080894	116.75962	273.56622	-13.684588	-88.673805	63.565723	-1.6847633	-217.57681	1000.0	1000.0	11999	87.96587	37.32108	251.11447	15.654644	87.96631	37.320854	251.22023	15.070916	-88.85452	11.27039	2.1678598	0.18041377	2.6391976	1.648734	6.028475	0.53411674	7.939621	4.6881523	288.87177777290344
4	-67.97323	40.885918	-26.685863	-134.06395	155.05011	91.42391	399.33496	85.313416	1000.0	1000.0	15999	127.66366	37.620354	253.76768	35.276695	127.66447	37.61999	253.35417	36.67558	-128.19301	13.6708	2.392372	0.07397288	2.6262197	2.1312249	6.7291045	0.44496927	8.603345	5.2581244	396.29000639915466
5	-49.577053	61.623016	19.768787	-146.81049	-4.9562597	32.573605	53.66264	-45.665546	1000.0	1000.0	19999	152.51387	29.101765	249.17165	68.455956	152.51414	29.100863	250.86841	70.31261	-152.54121	10.333015	2.223427	0.15524709	2.545743	1.7199298	5.967792	0.39464656	7.3922467	4.8015027	504.4536373615265
6	3.0033734	71.57437	123.469284	-58.10463	49.91082	317.22748	285.47806	-830.03564	1000.0	1000.0	23999	161.30292	31.147314	271.45367	101.60413	161.30305	31.144741	276.66968	101.7361	-160.93579	10.138905	1.7962952	0.22526996	2.2871804	1.2676914	4.9123936	0.44059348	6.3712068	3.7292612	612.2633833885193
7	109.088875	57.231228	174.49632	17.11485	63.674034	173.89223	454.9684	-136.59045	1000.0	1000.0	27999	153.0035	32.884037	296.14325	85.033676	153.00381	32.882282	295.7916	84.52898	-152.42021	10.058098	1.2092024	0.107074685	1.5111257	0.94696105	4.251995	0.2622044	5.2646604	3.439081	719.8049070835114
8	122.23385	149.4912	289.37582	-109.811325	132.8901	38.543377	233.594	85.65603	1000.0	1000.0	31999	138.22543	32.166077	301.52582	69.16765	138.22597	32.162132	302.83914	69.560616	-137.58653	10.739738	1.107721	0.06693177	1.376463	0.89222175	4.1209745	0.25224376	5.237974	3.3082876	827.3041076660156
9	205.26562	162.11497	452.42505	30.049015	407.61862	95.80347	562.8925	272.74445	1000.0	1000.0	35999	124.76098	31.664503	272.723	60.23476	124.76191	31.660019	270.32193	60.4905	-124.15719	11.004529	1.0210919	0.07782336	1.2746322	0.79639375	3.9473855	0.25978318	4.869783	3.0921996	934.6443250179291
10	188.7153	127.10205	373.05142	70.477844	244.27023	16.004032	269.3592	216.3406	1000.0	1000.0	39999	112.26588	29.973228	226.46825	49.122833	112.26639	29.96969	223.00809	49.20032	-111.67702	11.404102	0.9246846	0.06018968	1.2392805	0.7512597	3.7537377	0.22676218	4.6492467	3.0100336	1041.7565999031067
11	196.21353	67.439255	260.0015	87.70383	152.25879	57.254818	201.06894	-12.918046	1000.0	1000.0	43999	100.07304	27.715605	215.53029	38.10363	100.07308	27.71194	212.40997	38.855484	-99.377625	10.588889	0.94525903	0.05776888	1.1720105	0.76820904	3.6706169	0.22150968	4.7889204	3.0040276	1149.0827424526215
12	213.43408	79.78548	284.67932	79.94382	194.09634	136.98137	467.13727	42.065655	1000.0	1000.0	47999	88.22933	27.251257	193.11896	28.64298	88.22982	27.248674	193.70866	29.205795	-87.536316	9.573502	0.85061306	0.06834203	1.0859107	0.6567475	3.5288277	0.22365497	4.4150486	2.7979507	1255.8969717025757
13	238.36899	32.02304	265.45508	185.31064	251.60469	97.645836	339.77704	49.52971	1000.0	1000.0	51999	77.223114	27.182167	179.84225	21.886265	77.22404	27.178709	180.3435	22.596119	-76.57441	9.35715	0.80366725	0.05095281	1.0347565	0.636855	3.478584	0.21381828	4.3573527	2.7764745	1363.7022869586945
14	201.01724	131.43906	293.73218	-25.453222	348.19833	28.539406	394.4528	316.87885	1000.0	1000.0	55999	67.590225	28.440016	176.27936	15.797532	67.5909	28.437574	177.37106	16.14381	-66.942375	8.676461	0.7593231	0.045128945	0.9411717	0.620762	3.409935	0.20329936	4.266245	2.8329375	1471.6251981258392
15	313.93524	40.97495	372.8393	269.30756	184.73512	176.36794	503.4926	9.423504	1000.0	1000.0	59999	59.171124	30.739437	170.46986	8.117862	59.17168	30.737188	171.06895	8.946771	-58.512363	8.498309	0.737471	0.052151754	0.92357624	0.600955	3.344235	0.2116661	4.24571	2.7269301	1579.099957704544
16	334.00198	135.40555	533.453	151.6589	446.14218	68.96407	576.88696	324.46967	1000.0	1000.0	63999	51.94954	31.38575	167.59514	-0.7951211	51.950176	31.384243	168.31139	-1.3570973	-51.294575	8.050917	0.6997944	0.043668173	0.89163876	0.57827675	3.251447	0.1999805	4.1508026	2.6011395	1687.0088019371033
17	610.2602	76.386185	729.1033	518.364	700.02026	118.51091	988.42535	495.9707	1000.0	1000.0	67999	45.80332	32.000885	158.14922	-4.667045	45.80333	32.000114	158.23198	-3.5755134	-45.15418	7.782666	0.7040529	0.04888932	0.9929177	0.5613311	3.227185	0.19329248	4.059171	2.587357	1793.9195885658264
18	591.1444	256.2749	977.44946	335.69592	523.40173	139.64848	734.48914	238.49985	1000.0	1000.0	71999	41.51193	32.75971	151.02823	-9.72854	41.51167	32.760574	151.79697	-10.800432	-40.887894	7.2394276	0.7116034	0.05098121	0.91994935	0.56291354	3.1798723	0.19423994	4.050491	2.4336972	1901.678310394287
19	659.5638	76.82752	779.498	587.8544	929.6066	108.615845	1112.0193	728.3465	1000.0	1000.0	75999	38.782078	34.01153	163.29282	-15.471034	38.782036	34.011898	161.86868	-13.811857	-38.179077	7.1474395	0.71047926	0.05166717	0.92740077	0.5663246	3.1491656	0.19575597	4.121914	2.525937	2009.0368013381958
20	631.50476	238.96295	1026.46	428.16943	722.278	82.87324	886.9165	564.6189	1000.0	1000.0	79999	37.54914	35.59874	166.48622	-20.089005	37.549274	35.598736	162.0422	-18.240248	-36.970695	7.4000616	0.767031	0.052754372	0.96309906	0.5990222	3.2138784	0.19246258	4.125295	2.5963569	2115.897893190384
21	555.9424	335.22827	932.69855	32.266106	982.77814	98.583534	1103.6937	757.0668	1000.0	1000.0	83999	37.25345	37.475254	164.26503	-21.801361	37.25356	37.474808	165.34558	-20.71967	-36.66885	7.745384	0.7639328	0.053308833	0.98016816	0.6008003	3.219692	0.19384794	3.905814	2.6101916	2223.6947050094604
22	426.9578	380.9949	857.5289	-50.078934	922.9498	186.80287	997.55365	364.4442	1000.0	1000.0	87999	36.04955	38.529015	161.36478	-23.640833	36.04988	38.528465	159.99083	-22.899515	-35.44664	7.715574	0.7602334	0.055692524	0.9865592	0.59435403	3.1920123	0.1956002	4.0482993	2.5752623	2331.4725296497345
23	718.07227	409.546	1061.4567	56.424553	912.2965	174.72784	1198.5518	712.78253	1000.0	1000.0	91999	36.028397	39.85862	164.2425	-22.599146	36.02855	39.858597	164.04376	-22.532375	-35.44228	8.757647	0.8028465	0.06453798	1.0459932	0.6099131	3.2531726	0.2112228	4.1498146	2.5280316	2438.330642938614
24	904.9761	102.89415	1029.2711	747.7747	940.046	170.73816	1214.483	658.77936	1000.0	1000.0	95999	36.80501	41.417236	170.64772	-24.940088	36.805122	41.41681	171.29802	-24.599606	-36.192673	8.966994	0.77981704	0.059363827	1.0585343	0.6099522	3.2213135	0.20474799	4.0341606	2.5893054	2544.72975730896
25	938.6457	107.243866	1067.9207	790.63525	1083.3743	362.83325	1845.8641	606.35583	1000.0	1000.0	99999	37.0147	41.919525	173.13536	-30.52928	37.015076	41.918507	174.8144	-30.39384	-36.39767	9.584695	0.76510304	0.06550364	1.0494454	0.5870684	3.2241116	0.2170515	4.117932	2.5695097	2651.1150147914886
26	1147.3523	173.57771	1433.8926	974.3645	-58.64455	271.25583	551.96906	-317.26614	1000.0	1000.0	103999	38.442024	42.80256	171.65068	-30.52411	38.442123	42.80193	173.43977	-33.508263	-37.818985	10.56062	0.8408559	0.06666204	1.0887831	0.66151565	3.3492672	0.21554105	4.2171097	2.7140503	2757.538915872574
27	894.81134	454.46436	1494.7444	342.42606	1157.8367	425.4594	1889.1157	324.84045	1000.0	1000.0	107999	41.782562	44.05527	172.97903	-30.575521	41.78271	44.05544	174.48293	-29.699259	-41.193157	12.36985	0.9843868	0.10317986	1.3316841	0.6928496	3.5641153	0.24036045	4.431192	2.808355	2863.5684292316437
28	940.70483	325.34946	1458.465	611.86414	819.8872	453.9079	1474.4132	-1.5166736	1000.0	1000.0	111999	48.01505	45.651234	214.538	-29.105318	48.01512	45.650608	218.67682	-29.037924	-47.4186	13.974256	1.0822307	0.078331314	1.3833872	0.8109791	3.7771308	0.23712714	4.854539	2.9924316	2969.247628211975
29	893.70374	218.44759	1177.0442	563.98865	1428.885	191.33281	1707.56	1098.7769	1000.0	1000.0	115999	53.713795	46.76418	216.17021	-30.284496	53.71397	46.762974	212.01353	-30.85999	-53.09279	14.19935	1.0967665	0.07787487	1.3827904	0.85476	3.838081	0.23453292	4.8764253	3.0814962	3075.1360902786255
30	1453.1227	219.27795	1766.9724	1243.75	922.23846	281.35123	1202.3073	295.99628	1000.0	1000.0	119999	58.36924	48.17251	208.5097	-30.962742	58.369823	48.171986	204.09227	-33.13285	-57.692127	13.532197	1.0493655	0.07868124	1.4106343	0.7976615	3.8042808	0.21832794	4.688207	3.1442678	3180.5334243774414
31	1082.71	447.14178	1494.0463	348.55075	1835.7035	92.663826	2023.5311	1757.2856	1000.0	1000.0	123999	61.03657	49.46925	191.76913	-30.743732	61.03679	49.469322	187.76666	-32.273987	-60.336533	14.200339	1.0989579	0.09313163	1.4603815	0.85848147	3.8800645	0.23874183	4.8706946	3.2154515	3287.6478185653687
32	1435.2405	116.324936	1509.5613	1233.9236	1708.0518	129.03487	2005.8468	1578.7399	1000.0	1000.0	127999	66.011024	50.928818	183.32805	-33.113	66.01127	50.92807	185.24968	-34.77055	-65.322174	14.660612	1.1911218	0.074205354	1.4294765	0.9623559	3.9880784	0.22145052	4.912094	3.2993963	3393.9264845848083
33	1588.9524	146.52266	1750.7888	1410.5153	1200.0646	100.73172	1344.4252	1085.1034	1000.0	1000.0	131999	70.952644	52.30232	207.22107	-33.654633	70.95313	52.302887	208.44827	-35.97156	-70.245926	14.406752	1.1796076	0.07579976	1.4584435	0.9296806	3.9466894	0.23089048	5.035443	3.218964	3502.2935919761658
34	1582.8682	70.26713	1660.7252	1472.971	1705.2131	41.879826	1785.647	1648.0883	1000.0	1000.0	135999	74.563515	53.19308	208.50693	-32.779053	74.56337	53.193367	209.95142	-32.4511	-73.84	14.123613	1.160739	0.07728985	1.4625942	0.9124243	3.9477153	0.22453515	4.891429	3.1943603	3609.48975110054
35	1281.0769	403.5223	1759.4594	719.89087	1285.2673	163.13979	1447.4797	831.62573	1000.0	1000.0	139999	79.3224	53.354927	210.7577	-31.224983	79.32271	53.35552	210.87415	-31.670074	-78.61309	14.439187	1.2366512	0.068328604	1.4892036	1.003503	4.0311704	0.21168923	4.9694386	3.326981	3717.016204595566
36	1425.0421	232.06422	1683.4954	1184.2915	883.7103	183.24127	1097.0521	382.37784	1000.0	1000.0	143999	83.49351	53.847816	215.22066	-28.827637	83.4939	53.84789	213.48582	-29.145107	-82.749054	13.982405	1.1935273	0.06743983	1.4291588	0.9988466	3.9586987	0.21396376	4.8693433	3.2215838	3824.151253223419
37	1425.4207	61.33155	1520.9366	1364.1652	1256.6774	228.41371	1558.8131	682.96466	1000.0	1000.0	147999	85.74236	54.349045	227.34662	-31.297138	85.7426	54.348526	226.6119	-31.336601	-84.9798	13.575515	1.1048105	0.06471096	1.3795128	0.91013426	3.8785763	0.20138064	4.8327665	3.241137	3931.3995337486267
38	1193.314	388.58298	1522.5637	551.20245	1415.7474	310.15063	1863.2585	763.9585	1000.0	1000.0	151999	87.15505	54.887577	238.80238	-27.41355	87.15559	54.88682	237.26741	-27.184828	-86.40481	14.111159	1.2065425	0.0919014	1.5975935	0.9267709	3.9784064	0.22515604	4.9016767	3.2969537	4039.251412153244
39	1703.6614	167.02881	1992.0212	1588.8641	1522.0181	170.41911	1682.3179	1060.5587	1000.0	1000.0	155999	91.85673	55.31242	293.5144	-26.171885	91.85726	55.31182	294.7598	-27.619051	-91.13539	15.092263	1.3103628	0.0783984	1.6314691	1.065607	4.0617046	0.22099811	5.033456	3.3319085	4147.392098426819
40	1676.3949	144.9703	1901.0968	1503.9838	1758.4211	405.31488	2101.0305	711.0716	1000.0	1000.0	159999	96.16144	56.112667	317.98868	-27.337587	96.16169	56.11226	317.38342	-25.58273	-95.41713	15.454084	1.3034923	0.10139411	1.6329854	1.0173583	4.049492	0.21855593	4.9348764	3.3478484	4254.649338960648
41	1338.1156	323.5926	1658.8864	920.93	1765.642	76.79141	1871.5453	1637.4613	1000.0	1000.0	163999	101.38259	55.844883	340.30765	-25.760128	101.38319	55.843925	341.01416	-24.2462	-100.67196	15.668301	1.3837434	0.07200697	1.6746894	1.1539916	4.1009264	0.20724641	5.103947	3.3980706	4362.393536567688
42	1166.7075	309.48843	1625.9891	880.7377	1253.7659	434.64804	1755.6724	292.5147	1000.0	1000.0	167999	105.70518	54.523155	332.11682	-25.931543	105.7056	54.523716	335.5984	-24.64998	-104.941185	15.161037	1.3170456	0.077076994	1.5737935	1.068994	4.024351	0.2160259	4.942384	3.347727	4470.613429069519
43	1218.4448	504.082	1764.868	533.41876	1448.4128	548.9021	1971.2412	-18.22518	1000.0	1000.0	171999	107.68748	54.240955	336.50623	-24.817286	107.68778	54.240395	337.30878	-24.758015	-106.91263	15.343069	1.270062	0.082756504	1.5714015	1.0361516	4.0136733	0.21736589	4.912909	3.3307745	4578.268707752228
44	1305.8807	467.91736	1648.2626	502.19693	1777.5566	478.62964	2336.8184	987.5087	1000.0	1000.0	175999	107.68013	54.301266	344.86472	-25.880169	107.68061	54.30035	342.1121	-26.87044	-106.88164	14.671724	1.2010664	0.08859302	1.5167009	0.8916339	3.9387872	0.22222969	4.7508526	3.2097626	4686.190819740295
45	1624.9094	165.6765	1738.8875	1339.9933	1689.2375	102.81939	1849.9448	1516.5378	1000.0	1000.0	179999	107.90516	55.92069	341.1329	-27.993631	107.90486	55.920513	343.6618	-30.657097	-107.089584	14.896639	1.2045926	0.086164996	1.5139588	0.93891853	3.9697466	0.22139406	4.9720707	3.2973974	4791.868716001511
46	1403.44	336.99106	1739.4766	1021.3222	1443.991	237.20949	1671.3701	813.9729	1000.0	1000.0	183999	108.1289	57.82039	333.19174	-26.659676	108.12897	57.81961	332.31244	-26.491774	-107.33336	15.562008	1.2447957	0.07987959	1.5853021	0.936359	4.062785	0.23133759	5.0814004	3.2952783	4899.959271669388
47	1680.5325	231.55501	2022.2495	1369.3158	1903.9656	117.50148	2101.218	1733.5623	1000.0	1000.0	187999	110.12295	59.641205	314.27298	-28.99799	110.12322	59.640594	315.5296	-27.284014	-109.33891	15.92105	1.2800934	0.07410034	1.5670288	1.0308717	4.1209726	0.2257032	4.923209	3.4491034	5007.123998880386
48	1827.6627	83.972565	1971.33	1760.6852	1665.3103	124.749115	1861.9003	1478.909	1000.0	1000.0	191999	111.39479	60.937656	307.15384	-30.926548	111.39508	60.936386	305.77762	-32.876736	-110.58239	15.844256	1.2353266	0.0748855	1.5479076	1.0172735	4.1066604	0.22864708	4.9969144	3.419542	5114.399626493454
49	1552.7488	156.2661	1723.9265	1319.8384	1543.1974	278.3019	1851.6477	986.82104	1000.0	1000.0	195999	113.00385	61.544918	309.50208	-29.723312	113.00398	61.54449	308.38535	-29.44756	-112.18696	15.709215	1.2394571	0.068334416	1.5245696	1.0021507	4.128246	0.21880236	5.213094	3.3479025	5221.724672079086
