Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
1	-0.7139511	64.277466	64.61783	-104.16162	-190.25279	74.37273	-67.76316	-351.20596	1000.0	1000.0	3999	16.637352	23.243196	169.66194	-17.02442	16.637474	23.24342	166.85284	-17.612589	-18.718407	5.824163	1.5883313	0.9412482	2.8728232	0.1831569	6.280791	3.8858004	14.620179	1.3062757e-07	78.36513209342957
2	3.5449128	140.72379	143.95142	-215.83641	-4.3696837	131.76791	142.9289	-151.31087	1000.0	1000.0	7999	150.41455	66.882835	398.48602	6.690687	150.41483	66.883156	395.4746	6.7645564	-156.5726	32.413567	2.9560077	0.13309088	3.1892447	2.6386585	14.193428	1.169578	19.26614	10.649297	196.06829071044922
3	132.81702	125.40991	312.46268	-20.327923	178.95193	63.3897	347.8342	116.91816	1000.0	1000.0	11999	277.5535	56.84347	531.5528	91.11341	277.5525	56.849976	530.33905	92.572014	-280.385	39.751934	2.764163	0.095482275	3.012839	2.5090463	11.641656	1.4741131	15.800396	8.3312845	313.3618760108948
4	285.81677	253.83571	632.2295	-62.2509	-56.30404	193.00404	220.4232	-336.11102	1000.0	1000.0	15999	321.10938	43.05629	526.4457	186.53067	321.10907	43.05732	529.4716	184.58022	-321.59506	34.14793	2.4653692	0.19366334	2.8508792	1.9188774	8.30509	0.8483033	10.797198	6.003063	432.12039017677307
5	44.60057	327.37482	580.4946	-231.39246	-17.12077	49.20727	70.04515	-129.41818	1000.0	1000.0	19999	311.7017	37.64476	479.85886	225.62045	311.7016	37.639282	478.49725	224.58783	-310.91574	23.990282	1.5488808	0.38397557	2.2315333	0.78199244	5.7361975	0.6497404	7.649696	4.181114	551.2616288661957
6	187.81763	106.254974	317.26816	25.07207	308.1601	17.333607	336.38956	285.61163	1000.0	1000.0	23999	267.41647	34.089153	458.35474	175.40988	267.41675	34.086018	457.89432	178.05087	-266.37595	15.409847	0.6176217	0.13216308	1.0404842	0.39846203	4.2290664	0.37918848	5.585986	3.1989892	670.0590126514435
7	380.10513	46.524673	441.63788	313.52774	399.01782	30.352875	444.37042	347.68518	1000.0	1000.0	27999	219.8139	32.203304	423.8221	134.03438	219.81442	32.200867	424.82767	134.74919	-218.92856	11.646197	0.4493742	0.027926292	0.5621833	0.36447832	3.6966126	0.23674017	4.818923	2.9521947	788.8510265350342
8	351.98978	9.606849	363.83774	341.97812	322.28668	7.257819	333.72787	312.1448	1000.0	1000.0	31999	181.78114	31.442532	373.53934	100.30706	181.78146	31.439688	373.1207	99.514114	-181.02846	10.3060055	0.42897525	0.028994612	0.5661957	0.3317554	3.499495	0.26412424	4.8312397	2.5612981	907.9971857070923
9	277.11176	192.243	403.73645	-55.409405	324.04605	14.527139	356.19043	303.85867	1000.0	1000.0	35999	151.13606	33.704144	325.249	66.79134	151.13634	33.701363	327.84863	63.969193	-150.41335	9.811361	0.40986988	0.028318875	0.54012644	0.31995875	3.318269	0.25889385	4.490518	2.5122185	1027.6750466823578
10	347.64423	25.582014	373.82535	310.1543	480.52545	154.738	915.16833	379.54575	1000.0	1000.0	39999	125.19824	36.471283	293.40646	36.59488	125.19873	36.468204	294.9131	38.56806	-124.48408	10.334459	0.38758996	0.030617254	0.5329316	0.28514203	3.2584023	0.28086677	4.7706733	2.4673324	1147.6743586063385
11	255.35596	165.90598	378.70554	-30.340496	285.86127	9.939831	303.7463	269.8772	1000.0	1000.0	43999	103.88454	38.737247	283.57724	9.572038	103.88463	38.734818	282.23926	10.309921	-103.19181	10.796024	0.39280424	0.030330732	0.55156595	0.30966347	3.182336	0.27942967	4.240885	2.3286283	1267.281177997589
12	333.6964	14.703417	351.1313	314.03326	356.86954	9.558043	371.03693	339.93835	1000.0	1000.0	47999	86.81404	40.178143	274.84277	-7.724856	86.81466	40.174503	275.77576	-6.7825527	-86.13426	10.513002	0.40063754	0.03368608	0.54608095	0.3090647	3.100573	0.30197737	4.5214353	2.1819427	1387.0323069095612
13	369.55978	33.109974	426.10425	343.56323	319.04495	9.436667	341.8485	309.0834	1000.0	1000.0	51999	73.850525	41.59576	266.4582	-29.19195	73.85095	41.593433	265.6542	-26.311857	-73.204216	10.754746	0.4212281	0.03663987	0.5709739	0.31936133	3.0617125	0.312848	4.4328537	2.0921583	1506.974091053009
14	374.0036	46.528507	448.8874	321.19693	348.778	17.697767	383.02426	320.93985	1000.0	1000.0	55999	63.119663	42.380188	253.89288	-31.877615	63.120205	42.377934	251.53534	-30.980265	-62.463406	10.045466	0.38010257	0.030869447	0.5060323	0.27681887	2.8873925	0.29677165	4.1177526	1.8266462	1626.741980791092
15	344.37585	72.40217	461.34738	264.12115	343.398	52.844288	423.1889	240.91196	1000.0	1000.0	59999	53.932243	42.394924	236.91791	-35.434685	53.93291	42.393215	233.28418	-39.149193	-53.27025	9.435368	0.37176082	0.02991916	0.52991045	0.28799242	2.8053567	0.2890534	4.087072	1.9429415	1746.8740255832672
16	336.72382	39.97636	375.28943	272.7659	345.63702	16.354868	375.3797	320.19418	1000.0	1000.0	63999	45.819576	42.039703	224.13991	-41.520824	45.8196	42.039097	225.63994	-43.337955	-45.1402	8.616371	0.33734414	0.029834628	0.46357104	0.24547973	2.6889522	0.28445697	3.926889	1.794502	1866.4361929893494
17	349.60745	37.11721	405.5914	305.4293	310.42313	18.529408	345.63126	284.89236	1000.0	1000.0	67999	38.592094	41.624176	201.80238	-42.273457	38.59245	41.62351	199.7918	-48.243294	-37.932526	8.431984	0.33375147	0.027117655	0.45320866	0.24896982	2.7210107	0.29395103	4.051184	1.819717	1986.2951998710632
18	331.1748	5.898633	339.5756	323.0002	344.51498	11.268569	359.96896	324.54398	1000.0	1000.0	71999	33.40358	41.985733	205.02028	-53.398968	33.403557	41.98526	205.20976	-54.282303	-32.77587	8.050593	0.33946687	0.030523205	0.46414363	0.24739818	2.736009	0.30820906	4.021493	1.7788582	2106.1336073875427
19	350.52673	22.061455	383.32706	321.98035	336.29102	14.68933	366.07944	313.57434	1000.0	1000.0	75999	29.681843	42.60657	211.64249	-59.855244	29.682142	42.606174	208.92117	-59.110203	-29.075586	7.6594687	0.33729216	0.027115365	0.46700573	0.25533047	2.7045274	0.29234603	3.9061053	1.8918638	2225.943864583969
20	336.10403	34.547832	376.02493	298.65808	312.11078	8.785615	334.55597	304.53378	1000.0	1000.0	79999	26.835672	43.142902	202.68663	-63.693123	26.83562	43.14213	201.12065	-64.90363	-26.24154	7.1887383	0.3371535	0.028161855	0.46135733	0.25223967	2.653678	0.2975794	3.9314008	1.7109262	2346.679297685623
21	308.43185	42.526546	363.67834	244.29752	353.47855	18.2388	380.7936	328.45322	1000.0	1000.0	83999	24.934256	43.679893	196.06915	-64.93185	24.934305	43.67947	195.9974	-66.537155	-24.352568	6.572	0.3308958	0.027352009	0.4997973	0.2515677	2.6176846	0.29671404	3.889006	1.7908409	2466.0211610794067
22	368.61868	14.373569	390.66333	350.38867	357.30487	10.650186	374.4335	340.86362	1000.0	1000.0	87999	23.231852	43.62267	189.67749	-71.142265	23.231777	43.62227	188.70973	-69.200356	-22.654102	6.384158	0.32737634	0.027249228	0.43446276	0.25430125	2.6144035	0.29475397	3.6962783	1.6112303	2585.9764573574066
23	456.07883	133.9611	678.601	341.96576	299.65143	9.662799	317.2904	281.20667	1000.0	1000.0	91999	21.95257	43.338406	182.39326	-69.946	21.95256	43.338066	182.72087	-69.606514	-21.389761	5.935567	0.3287934	0.02782151	0.45076004	0.25264862	2.6109815	0.29731843	4.1705847	1.7601403	2705.387065887451
24	367.2214	24.834717	392.75812	328.46402	374.68842	14.385744	398.2556	351.57498	1000.0	1000.0	95999	21.22304	43.594494	172.42966	-70.566956	21.223036	43.59533	172.93901	-72.34782	-20.661833	5.996986	0.33381984	0.02720191	0.45382375	0.2625101	2.644132	0.2965406	4.0055337	1.6199913	2825.2821836471558
25	332.61227	11.840679	346.56332	320.4755	203.48386	0.9419413	204.76128	201.64713	1000.0	1000.0	99999	20.807322	44.19715	173.98544	-74.192856	20.807318	44.19734	185.52948	-74.50742	-20.27114	5.7197347	0.33747795	0.028338484	0.45693004	0.26150367	2.634944	0.29424018	3.9400363	1.585972	2945.466648340225
26	257.48715	143.98209	359.2703	8.939051	363.16724	23.331594	397.1562	328.6797	1000.0	1000.0	103999	20.606968	45.100002	180.29459	-73.0979	20.606882	45.100082	192.08527	-75.79582	-20.06683	5.6575613	0.34388062	0.02896134	0.49088904	0.26595598	2.6779623	0.3049327	3.9669096	1.7878767	3064.9665007591248
27	349.8235	24.64755	389.44833	324.72226	351.44476	13.572426	378.4867	333.26352	1000.0	1000.0	107999	20.359573	45.438774	177.04442	-75.84698	20.359446	45.438877	173.94835	-76.84739	-19.827427	5.4058576	0.34002852	0.028615281	0.58297634	0.26566538	2.6982315	0.30430913	4.564189	1.7561438	3184.4228987693787
28	345.15936	20.855436	369.91885	315.29755	290.4417	5.3159356	296.1314	276.73276	1000.0	1000.0	111999	20.63595	46.023876	179.48003	-78.059044	20.63592	46.02377	183.54651	-78.32955	-20.11994	5.137288	0.34011364	0.027323924	0.46062395	0.24000302	2.7407486	0.29432568	4.1151524	1.8071487	3304.845409631729
29	331.3175	23.354914	359.86957	302.80838	305.1415	2.8461285	311.4151	300.53098	1000.0	1000.0	115999	20.634958	46.14597	178.79956	-79.36896	20.634722	46.146355	185.82356	-81.60184	-20.129873	4.7274976	0.33991274	0.027371896	0.47500756	0.26088297	2.8156617	0.29049942	3.971547	1.8123612	3424.2675564289093
30	343.00873	13.93956	352.70117	319.00006	346.07388	15.193596	370.4202	326.2041	1000.0	1000.0	119999	21.13946	46.53163	178.35492	-80.04857	21.139648	46.53186	183.70929	-81.35977	-20.639503	4.592196	0.34124404	0.02590503	0.4512971	0.26251373	2.9039302	0.27402285	4.069545	2.0646603	3544.185250520706
31	326.25427	18.944864	357.9557	307.70642	320.35757	11.971476	334.82648	292.73935	1000.0	1000.0	123999	21.825327	46.926804	187.05144	-80.49342	21.825315	46.92696	191.89232	-83.34631	-21.334612	4.8199315	0.35905242	0.029026488	0.47932062	0.28258032	3.0076077	0.27389053	4.127368	2.2073169	3664.15100812912
32	352.93988	23.879488	392.68777	329.43643	324.08344	32.502106	393.20908	265.10815	1000.0	1000.0	127999	22.53537	47.25995	201.87602	-85.72237	22.53534	47.26006	202.12044	-83.649666	-22.046106	4.5450845	0.36176005	0.029185183	0.5062716	0.279395	3.102024	0.2691998	4.288142	2.280292	3783.956408262253
33	356.02063	27.377462	381.79596	310.14117	312.0759	18.777523	341.52737	278.12894	1000.0	1000.0	131999	23.645258	47.751698	218.14407	-75.27915	23.645382	47.751778	217.88669	-76.63626	-23.160597	4.64359	0.38100097	0.031248428	0.514031	0.2926903	3.2009883	0.25972605	4.21156	2.3264782	3904.1746439933777
34	330.84296	35.6105	387.41382	294.0693	326.92865	12.669537	346.61313	300.30997	1000.0	1000.0	135999	24.638863	47.78742	241.00342	-69.42969	24.639143	47.787624	232.4752	-71.47563	-24.159128	4.684725	0.37701598	0.028729865	0.53741956	0.30110607	3.2985668	0.24927962	4.33066	2.220469	4024.0890617370605
35	331.07544	29.027613	375.24567	300.8006	377.1057	18.16268	399.12485	329.40845	1000.0	1000.0	139999	25.61852	47.393215	256.8986	-61.24069	25.618475	47.393032	256.57605	-62.221462	-25.154829	5.5708284	0.40881976	0.03459286	0.56805223	0.31202433	3.4027412	0.2608135	4.576806	2.5075788	4144.039322137833
36	321.19476	31.429985	363.57446	287.27084	361.81866	9.62031	376.9666	344.07297	1000.0	1000.0	143999	27.821396	47.312927	268.2867	-62.495213	27.821625	47.312366	257.29858	-62.511967	-27.38507	6.231584	0.44739744	0.034473136	0.5708169	0.33868983	3.4904583	0.25090772	4.4556623	2.70762	4263.485162496567
37	369.8224	32.7025	423.40768	336.71405	360.42645	5.470257	368.6747	349.5607	1000.0	1000.0	147999	29.847786	46.62203	238.88562	-60.06876	29.847918	46.6224	234.77916	-64.61836	-29.380367	4.2832403	0.42160857	0.030700766	0.5514743	0.33468965	3.5881577	0.21673425	4.428185	2.8937616	4383.16696023941
38	378.94962	30.97183	414.94315	345.32864	354.5427	10.749664	372.91983	335.32767	1000.0	1000.0	151999	31.282495	46.593822	260.51007	-61.39542	31.282522	46.594013	263.2188	-61.122967	-30.820976	4.10432	0.4154352	0.028375534	0.54250884	0.33390227	3.6869645	0.23255658	4.6548724	2.893809	4502.6834025383
39	353.85043	21.936707	382.56003	330.26443	360.8597	13.9188	389.88245	334.89972	1000.0	1000.0	155999	32.532646	46.34505	287.50864	-59.062065	32.532684	46.345676	289.9518	-62.4536	-32.079712	4.18918	0.43326813	0.0300137	0.6057258	0.3540588	3.7810118	0.22468118	4.8384113	3.090134	4622.750906944275
40	370.92664	48.822803	435.01498	313.70694	351.20404	9.728219	373.72733	340.56567	1000.0	1000.0	159999	34.47218	46.231	351.67975	-62.31107	34.472355	46.23099	350.93073	-61.42945	-34.02856	4.5103626	0.46754897	0.03830616	0.6525575	0.34650016	3.880162	0.2260016	4.8796735	3.1718512	4742.282595396042
41	356.11023	13.574797	379.57126	347.249	347.486	16.67212	378.2778	316.46045	1000.0	1000.0	163999	37.18149	46.424625	425.4955	-65.20988	37.18131	46.424355	415.8286	-65.02023	-36.75309	5.304056	0.48967463	0.03777406	0.6535057	0.38256952	3.97897	0.22620103	4.8998632	3.2805037	4862.885775566101
42	339.7876	10.739667	347.5125	321.27667	348.27036	7.4966273	360.90387	335.4193	1000.0	1000.0	167999	39.465355	46.448055	483.0254	-63.65621	39.46538	46.44809	483.69843	-64.567635	-39.04903	5.826683	0.49253064	0.037810232	0.6590853	0.3754848	4.0823894	0.23878832	4.923668	3.253473	4982.010732889175
43	360.0963	30.711403	389.3938	311.42358	261.7406	74.47891	356.94888	119.438324	1000.0	1000.0	171999	42.09743	47.367928	553.27704	-62.364475	42.09734	47.36699	550.23206	-64.49309	-41.698845	7.0903664	0.5443312	0.046675533	0.7373367	0.40624237	4.1813555	0.25825933	5.264749	3.3229675	5102.070138454437
44	261.3373	70.49991	348.2497	154.0927	181.73854	125.15655	412.3602	-5.764039	1000.0	1000.0	175999	46.4984	48.163837	608.2198	-48.260788	46.49825	48.1634	601.14984	-51.524723	-46.094585	8.001544	0.61734813	0.049945813	0.81732184	0.46501145	4.2835608	0.2514062	5.3953886	3.42151	5220.930602312088
45	333.46954	25.153002	364.73105	301.0843	451.64093	13.044903	474.175	432.11417	1000.0	1000.0	179999	50.56204	47.794964	666.4941	-34.132984	50.562214	47.794785	656.05707	-33.44749	-50.17109	7.0417714	0.61463404	0.052368917	0.83299494	0.45560488	4.378727	0.22077571	5.5782766	3.7310848	5340.836491823196
46	331.59393	25.338133	358.2263	305.93512	351.99408	20.52686	381.27417	321.93225	1000.0	1000.0	183999	52.65812	49.308018	739.48914	-23.987883	52.65783	49.309017	743.6487	-25.825768	-52.22666	6.846923	0.56245697	0.041569024	0.73117995	0.42584115	4.4761043	0.23751354	5.505968	3.691737	5460.6373834609985
47	382.72406	77.65246	512.06726	310.16525	321.0385	7.7037635	333.45673	308.87036	1000.0	1000.0	187999	53.98785	51.646152	804.5975	-28.339256	53.987854	51.64623	775.02655	-26.267698	-53.56582	6.7698016	0.5336797	0.043926608	0.7144865	0.4065973	4.5709414	0.23110633	5.4965625	3.8135042	5580.505448579788
48	359.43756	76.48881	481.35074	287.3989	351.32538	9.352053	363.2132	335.32535	1000.0	1000.0	191999	54.076065	53.834568	786.11847	-27.251709	54.07629	53.83542	794.393	-28.23415	-53.655003	7.5541086	0.5321572	0.042446323	0.71169466	0.40601695	4.674379	0.25573042	5.804467	3.876319	5700.475980758667
49	377.4576	38.680874	434.4514	326.1946	351.95697	18.61384	384.9348	322.78995	1000.0	1000.0	195999	54.972977	57.05255	831.66003	-36.260036	54.973213	57.05379	826.3711	-33.93931	-54.57875	8.043586	0.55983603	0.044838097	0.76494366	0.42229357	4.778179	0.26139605	6.0079904	3.8253424	5819.9779171943665
50	367.90625	20.098982	397.7805	341.1482	316.79462	79.2053	399.39536	137.99207	1000.0	1000.0	199999	56.745056	60.773777	939.5136	-32.15138	56.744854	60.773678	946.6247	-25.959213	-56.387993	10.215602	0.60275215	0.058406018	0.8639419	0.41905513	4.8750396	0.2703094	5.8571143	3.847895	5939.048089027405
51	500.64798	152.33775	758.8068	371.14706	415.7911	133.35596	595.796	203.88861	1000.0	1000.0	203999	61.17905	64.28728	935.02545	-31.478682	61.17836	64.28777	936.711	-28.17047	-60.874813	10.152815	0.70833015	0.08828226	1.0980953	0.50140804	4.9764657	0.28390977	6.1989975	3.996256	6058.513228416443
52	314.49594	169.54457	491.52133	39.33978	429.3252	104.001045	643.7408	339.53687	1000.0	1000.0	207999	71.22619	73.76761	870.5298	-24.659466	71.22671	73.76818	869.8068	-28.270937	-70.921455	11.498687	0.89514345	0.0756878	1.1709636	0.6896934	5.072019	0.26477265	6.066049	4.2242866	6177.065717697144
53	212.51659	271.06808	535.81305	-142.97586	93.39337	141.85626	370.14304	-123.588135	1000.0	1000.0	211999	85.56256	72.47346	768.7586	-26.656464	85.56298	72.47432	766.79364	-25.78772	-85.42865	12.504432	1.200777	0.1436985	1.6480744	0.80794686	5.1882167	0.22841871	6.118618	4.4690924	6295.807525634766
54	304.97562	202.40497	497.9566	-34.273315	466.92596	29.254332	523.2644	424.64798	1000.0	1000.0	215999	102.26883	62.464233	700.41595	-23.955948	102.26858	62.46493	699.66016	-25.471975	-102.05208	10.527087	1.1396596	0.15128155	1.6676539	0.8094902	5.281295	0.2108116	6.168108	4.4601207	6414.777497053146
55	398.91928	23.567291	430.6905	375.40027	371.1639	11.919188	389.42636	346.35706	1000.0	1000.0	219999	107.40532	56.55596	649.50433	-17.132954	107.40532	56.554665	648.1578	-18.225674	-107.12472	10.015021	0.8411305	0.093839884	1.150566	0.5998193	5.3715587	0.22931378	6.2083616	4.634214	6534.292260885239
56	353.6668	65.38779	455.09534	291.40414	501.64795	22.21061	529.67413	451.05612	1000.0	1000.0	223999	106.06728	53.888927	591.17035	-16.616602	106.06723	53.88789	593.6682	-12.406137	-105.763794	8.79031	0.7169646	0.04343436	0.9220811	0.5743736	5.463844	0.23342478	6.3466783	4.6466746	6652.565377473831
57	406.3651	84.24463	508.3538	282.17703	382.4454	67.92071	494.42447	249.58768	1000.0	1000.0	227999	104.46654	51.31139	541.79755	-12.785683	104.46683	51.31161	539.3682	-11.355732	-104.17286	7.8637433	0.7674991	0.048285566	0.9654749	0.6176069	5.555241	0.21174376	6.3374043	4.865108	6772.3151795864105
58	469.6386	58.091972	569.5778	429.4059	473.933	15.803691	512.4218	455.81345	1000.0	1000.0	231999	104.03109	48.274845	492.2599	-21.178009	104.03103	48.275238	497.66248	-21.798317	-103.75431	6.7780743	0.73755515	0.056931153	0.99143314	0.5878667	5.654708	0.21568583	6.570415	4.983701	6891.364959955215
59	451.46796	111.604416	575.89545	337.7116	318.43445	15.582144	351.78897	302.8077	1000.0	1000.0	235999	103.74464	46.30299	466.76584	-24.216082	103.74468	46.30265	467.39145	-25.468628	-103.49841	6.616402	0.7548284	0.054784175	0.9349524	0.5675672	5.7622533	0.22795835	6.7195373	4.953922	7010.508016109467
60	352.89392	33.071163	401.78946	311.16122	181.9422	207.14848	555.83167	34.10859	1000.0	1000.0	239999	103.95684	45.29001	433.19943	-32.114178	103.95671	45.290062	428.08633	-35.03054	-103.72326	6.6237392	0.74073327	0.04165969	0.92589587	0.60207313	5.856423	0.24109289	6.6464915	5.0569715	7129.39997959137
61	313.3525	26.112759	339.45767	270.9144	279.52347	2.067792	282.12115	274.72662	1000.0	1000.0	243999	103.98258	45.645267	422.3396	-37.614902	103.98284	45.644646	420.37448	-36.78447	-103.72925	6.8323007	0.7326338	0.043620706	0.885007	0.5967664	5.950415	0.23077394	6.811598	5.160826	7249.667591571808
62	326.87946	56.197765	415.15982	259.94296	359.26434	26.14952	395.03125	309.4822	1000.0	1000.0	247999	104.87507	47.02478	407.65683	-41.145264	104.87473	47.02591	404.55225	-36.870705	-104.706825	7.1301055	0.8102792	0.0666073	1.0618632	0.61200595	6.053432	0.24433719	6.989547	5.2275853	7369.590199947357
63	380.62262	80.59486	520.1326	329.63992	309.43195	60.030792	348.33475	136.92778	1000.0	1000.0	251999	109.86986	46.729088	412.78497	-37.03713	109.86963	46.728638	408.9914	-38.838917	-109.78511	6.829613	0.89931697	0.054737985	1.0908077	0.69853985	6.157027	0.23771185	6.9469876	5.39052	7488.812320947647
64	384.69318	50.254425	450.15387	313.38385	342.27386	17.28899	379.49762	310.6216	1000.0	1000.0	255999	115.5836	45.49982	410.19864	-40.99142	115.58332	45.500286	409.34607	-39.20182	-115.49239	6.7322536	0.98643947	0.11956728	1.2735957	0.71220773	6.252611	0.24689542	7.242643	5.3959813	7607.918754577637
65	396.249	71.28377	503.13528	305.68665	347.44833	10.871382	361.2762	324.8075	1000.0	1000.0	259999	122.7163	43.944973	390.29083	-38.856373	122.71658	43.94593	395.09912	-38.117455	-122.61272	6.914286	0.9633645	0.10920781	1.3124758	0.7199144	6.341709	0.25058696	7.312191	5.5226817	7727.338934421539
66	360.21033	22.966408	394.892	338.44058	348.37946	37.168896	393.6692	299.09427	1000.0	1000.0	263999	124.42264	43.98222	372.93945	-41.58293	124.42304	43.97966	376.24585	-33.376637	-124.260185	6.4423847	0.8084877	0.08742787	1.081538	0.62170917	6.4361773	0.23395567	7.416755	5.6909447	7847.461795568466
67	380.2287	26.784374	409.52692	339.04453	354.7048	19.992619	381.05276	319.1154	1000.0	1000.0	267999	125.46668	44.45425	360.06067	-41.258427	125.46636	44.45594	356.8384	-40.372543	-125.3419	6.8305044	0.9719998	0.08942568	1.3489966	0.7536209	6.549325	0.24240857	7.4905224	5.7258115	7966.064626455307
68	420.2825	46.097225	490.125	374.2097	562.8685	185.55519	1101.1566	448.6222	1000.0	1000.0	271999	130.22296	43.314632	348.35287	-41.068115	130.22308	43.315098	350.19235	-40.14033	-130.1589	6.7564425	0.9755624	0.06729324	1.2273101	0.7938868	6.637525	0.23517302	7.4521875	5.6858716	8085.863857507706
69	434.34363	50.775307	485.29697	368.4271	364.2309	48.450146	447.6775	281.0377	1000.0	1000.0	275999	133.56615	42.07874	349.11328	-29.850996	133.56609	42.077644	345.6925	-30.593485	-133.50269	5.4780364	0.9482357	0.08561207	1.2394668	0.7008178	6.737605	0.25076577	7.627222	5.894763	8205.465162992477
70	272.0733	109.425934	370.1761	86.693924	408.15738	37.03128	451.00946	330.84387	1000.0	1000.0	279999	136.9745	41.73206	336.69144	-36.247692	136.97433	41.732513	333.06192	-34.57217	-136.94984	5.50946	0.9719644	0.102634385	1.3412201	0.7280278	6.8348417	0.23972216	7.7736034	6.0252934	8325.021752357483
71	360.05972	100.026566	455.18335	209.66089	442.6146	201.02673	989.4455	318.20602	1000.0	1000.0	283999	142.2353	41.379467	331.3151	-36.237045	142.23547	41.379494	332.93692	-32.347347	-142.22473	5.566956	0.99748474	0.09684637	1.3203192	0.7653556	6.928848	0.23712118	7.8842087	5.963355	8444.669582366943
72	396.58203	82.675964	531.3999	307.03467	321.53415	32.549797	370.54532	261.73633	1000.0	1000.0	287999	143.68584	41.85992	342.1642	-36.39854	143.68597	41.86027	347.63766	-31.676212	-143.68086	6.235511	0.8980814	0.060976174	1.1450757	0.6907908	7.0317364	0.24378164	7.9692917	6.07403	8563.9596722126
73	479.25723	110.43739	656.7297	364.0484	338.87155	9.996369	360.71133	322.16837	1000.0	1000.0	291999	145.35397	40.64061	375.24823	-29.30599	145.35406	40.64042	371.5332	-29.169788	-145.35216	6.968983	1.025086	0.08747167	1.3168644	0.77753115	7.13431	0.23902358	8.172306	6.360047	8683.388575077057
74	392.22516	31.835602	415.2489	337.53058	450.9703	10.3007	472.024	436.47455	1000.0	1000.0	295999	150.03809	38.075966	355.8767	2.664935	150.03809	38.077106	353.40997	-1.919733	-150.07967	6.5414314	1.0826335	0.0963294	1.4471911	0.8561942	7.2397013	0.23841326	8.104984	6.3437943	8802.726492404938
75	352.85287	188.94086	472.748	25.831528	360.30737	7.6224365	375.7812	349.79202	1000.0	1000.0	299999	162.42854	36.7383	356.13086	31.429668	162.42886	36.737225	355.93268	32.74775	-162.71419	6.9904747	1.4478296	0.15900634	2.0296707	1.1000406	7.334949	0.27811006	8.343565	6.326031	8922.533920049667
