Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	Averagesh_penalty	Stdsh_penalty	Maxsh_penalty	Minsh_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
16	984.6774	17.904495	1007.4202	957.25055	989.0236	6.8921742	1004.455	977.07043	1000.0	1000.0	63999	103.40144	34.81515	178.34148	11.748222	103.40146	34.81456	179.65616	11.521672	-103.07867	2.3305898	0.36195	0.016182872	0.43245512	0.307759	0.029287007	0.007500618	0.063260876	0.0038994043	3.1991773	0.21940455	4.2968135	2.5715094	1758.0001938343048
17	987.53564	6.464012	996.3352	980.7638	988.39374	3.6161034	993.8912	983.4978	1000.0	1000.0	67999	100.02231	30.558903	161.69615	17.341675	100.02237	30.558693	162.49403	13.688228	-99.73014	1.7882173	0.34946296	0.0140891345	0.41742763	0.30407652	0.024482884	0.0058813435	0.04146162	0.0035794466	3.0792909	0.20383489	4.1108627	2.4235795	1866.7393233776093
18	991.82	1.3613786	993.8264	989.9985	989.4005	3.533283	994.6769	983.0141	1000.0	1000.0	71999	97.59913	27.161345	156.0476	11.164371	97.59915	27.160975	151.29344	14.116341	-97.314095	1.5531127	0.33973247	0.017049722	0.40291578	0.2954009	0.022052562	0.0052330676	0.039513286	0.0031870785	2.9055707	0.19804153	3.7303894	2.2304387	1997.8211641311646
19	990.01746	3.6861398	994.84766	984.5236	990.31476	3.564811	998.12805	983.25397	1000.0	1000.0	75999	95.59537	24.262987	149.82852	13.311598	95.59543	24.262562	149.87798	14.710361	-95.310234	1.3314321	0.32414922	0.0131803	0.3740483	0.2850392	0.01937095	0.0046521053	0.037651494	0.0031415324	2.768263	0.20092101	3.5489032	2.1415236	2124.9256682395935
20	990.86835	3.0830688	994.69226	986.1039	994.63477	2.0348613	998.10376	991.62756	1000.0	1000.0	79999	93.92074	21.78997	127.004585	17.497496	93.92085	21.78972	130.60826	18.112078	-93.6505	1.1806855	0.30362746	0.010964352	0.35683706	0.27155286	0.017045772	0.0039987247	0.03211983	0.002807213	2.6038527	0.19078729	3.213124	1.991518	2223.8832564353943
21	991.66315	3.6810853	996.39465	986.64606	1000.3732	5.312755	1014.0446	992.5803	1000.0	1000.0	83999	92.48464	19.671926	121.10396	19.167912	92.48464	19.671728	120.044014	18.780237	-92.21738	1.0415086	0.29391313	0.010094166	0.33433828	0.2616568	0.015483975	0.0035869866	0.030916344	0.002636472	2.4586675	0.18229312	3.1312137	1.8906659	2322.2016146183014
22	998.1818	4.333352	1004.0805	992.6897	997.0856	3.1150434	1001.5917	991.90454	1000.0	1000.0	87999	91.35262	18.023903	123.36063	16.855167	91.35258	18.023684	125.33448	15.673454	-91.08376	1.0240138	0.28331032	0.009508864	0.32564297	0.25079885	0.014642389	0.0033313218	0.024368398	0.0025803037	2.3688421	0.18766692	3.2074761	1.6075891	2433.111222743988
23	998.8059	2.5062263	1002.2603	995.245	994.839	3.267609	1003.3086	990.96716	1000.0	1000.0	91999	90.35169	16.76982	111.19452	16.014217	90.35166	16.769686	115.34678	14.960565	-90.08919	0.9168137	0.27705535	0.00922191	0.32190883	0.24889798	0.013809761	0.0032357608	0.03271623	0.0023953505	2.273144	0.18459886	3.1141047	1.7737043	2551.9736948013306
24	1010.50525	14.01931	1034.4745	1000.6095	1026.6537	16.615131	1045.4917	988.60144	1000.0	1000.0	95999	89.7719	15.742693	108.69517	19.297667	89.77189	15.742357	109.1912	15.9565525	-89.51184	0.8917306	0.2761745	0.008802585	0.31206712	0.24551177	0.012932679	0.0029400797	0.021949572	0.0023784386	2.2302866	0.1956535	2.9165967	1.624165	2661.382786512375
25	1013.1888	15.88445	1039.2986	996.71533	1011.4137	15.872689	1048.3647	998.2145	1000.0	1000.0	99999	89.24715	15.017804	109.88005	18.291235	89.24716	15.017896	112.49766	18.149342	-88.98425	0.83226335	0.26667336	0.007873424	0.29718003	0.23904547	0.012058098	0.0027453874	0.021941693	0.0022490544	2.1141436	0.17253764	2.7437484	1.4907761	2764.4591426849365
