Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
1	114.63933	30.317863	223.57338	77.65473	100.17155	27.7633	166.96638	68.789925	23.417646	22.3	3999	26.75875	17.047264	96.44473	-9.236527	26.75849	17.048073	97.05909	-9.648269	-26.593266	4.7721586	0.8824694	0.9464869	3.921823	0.3244084	4.1720057	2.6236687	11.796848	1.8991732e-07	187.06751465797424
2	118.29967	33.855118	255.31055	78.252174	144.27696	7.401918	153.24498	130.86606	24.242424	31.4	7999	214.74017	175.16281	863.8667	-91.41476	214.7405	175.16457	866.31116	-99.62076	-243.96744	90.23379	5.239084	0.48968908	5.7109494	3.2374353	68.78876	41.694084	167.99745	10.698117	438.2668266296387
3	140.004	56.38402	358.08203	78.36951	218.02258	55.947117	293.22067	126.75452	30.48855	46.9	11999	1121.79	857.36273	3547.4932	-461.4383	1121.7944	857.33466	3519.8801	-465.19574	-1284.4967	2875.276	5.690052	0.027356597	5.771921	5.5835752	408.07727	150.01839	666.16266	141.21849	689.5759420394897
4	231.4198	71.84832	443.2986	129.01364	257.6676	24.948767	303.8268	204.76007	49.555557	55.6	15999	2140.0232	1440.7228	4776.6313	-819.0031	2140.016	1440.755	4759.5674	-706.81506	-2329.4192	9819.403	5.686648	0.019479929	5.756688	5.6096296	524.85565	54.227524	708.52606	344.82196	943.7184929847717
5	211.51543	64.7312	486.8717	129.6667	292.664	100.51557	426.63913	140.56932	45.067417	64.1	19999	2252.9456	1621.5055	5471.884	-663.4468	2252.9407	1621.5835	5208.42	-590.4406	-2396.551	12162.549	5.666959	0.01986185	5.7371764	5.5875387	444.3135	49.941936	669.21857	297.4947	1197.0629816055298
6	293.82138	90.18661	699.91846	120.508194	330.95844	54.202705	443.12393	271.76077	61.671875	75.8	23999	1926.383	1498.7253	4454.7256	-414.30106	1926.4103	1498.7518	4421.2603	-340.1281	-2038.4816	11700.258	5.6555204	0.02045019	5.7236333	5.585649	373.02496	39.962215	574.3956	253.27347	1448.031435251236
7	319.93076	92.28176	552.96265	151.9629	360.79782	94.613785	540.4056	260.58197	73.01818	80.1	27999	1593.3248	1326.9348	4022.8064	-308.12576	1593.3223	1326.9829	4059.1821	-294.1881	-1682.57	11538.806	5.6500907	0.019848876	5.7276297	5.577614	327.02274	31.482258	475.33887	234.83255	1698.2808332443237
8	305.62698	86.07419	528.1303	153.58206	259.1267	31.344072	306.16898	197.67024	67.86441	53.5	31999	1322.1447	1191.4952	3755.8027	-300.66168	1322.1183	1191.5779	3669.067	-322.06433	-1392.491	9841.12	5.6382985	0.02108306	5.7068644	5.5639896	290.69788	29.53134	410.36188	199.35054	1949.6462359428406
9	339.42267	95.417496	540.8253	150.65335	328.9129	80.016846	496.89563	220.0591	72.490906	67.7	35999	1027.6979	970.0843	3297.6816	-233.49013	1027.6885	970.0948	3280.3677	-245.08328	-1080.7946	7097.908	5.6274705	0.020720847	5.706053	5.5510435	242.66565	24.705631	336.163	178.94115	2199.2181146144867
10	387.4665	117.61978	745.37024	221.57614	457.03555	106.13112	727.56805	300.12042	81.63265	95.7	39999	807.6606	767.9705	2707.0657	-150.10155	807.6587	767.976	2699.0342	-167.85849	-846.7908	4653.1323	5.6152167	0.020867333	5.6835327	5.5314064	195.73425	21.559162	297.0664	133.69646	2452.6464734077454
11	405.9332	110.763794	629.3382	178.15288	359.33627	87.68952	584.5133	244.5689	89.46667	77.6	43999	618.904	576.4524	2273.9883	-181.1069	618.9025	576.4751	2171.3845	-175.6801	-643.8521	2736.5396	5.591863	0.022687217	5.665968	5.494809	149.54378	18.956926	225.18495	94.49565	2701.597507238388
