Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
1	-304.92902	46.05632	-231.22832	-345.2594	980.8527	3.863944	987.9326	976.70764	1000.0	1000.0	3999	2.7247255	3.43251	26.472517	-12.398511	2.7247076	3.432263	26.311003	-12.55115	-3.3403633	0.47330368	0.29821953	0.043138854	0.40579844	0.2163918	2.493241	0.9263508	3.8397632	2.0871484e-07	78.65911960601807
2	-346.8303	41.537186	-281.9883	-396.95645	966.6626	9.864814	986.90076	951.80634	1000.0	1000.0	7999	14.641144	5.8816257	56.201115	-10.8042145	14.641358	5.8827043	56.001648	-11.978968	-15.457998	0.94971776	0.37240943	0.017015673	0.44699848	0.3116145	3.5398893	0.19329402	4.276869	2.8147125	175.22144532203674
3	328.06125	637.6906	965.9657	-330.12784	1018.4424	13.317417	1040.5569	1001.01654	1000.0	1000.0	11999	26.26244	7.210105	78.081635	5.578022	26.26232	7.2115855	79.292915	4.9055343	-26.949062	1.3128765	0.39198965	0.020328144	0.46637377	0.33241376	3.5797987	0.16957429	4.2579875	3.0183477	271.49686646461487
4	970.4739	10.521376	982.67206	954.1143	982.41516	12.777796	1013.87506	972.26056	1000.0	1000.0	15999	34.84382	8.5123625	98.40813	11.800739	34.84406	8.513456	98.78078	13.287376	-35.124977	1.1356899	0.44291016	0.026199095	0.55284435	0.3672875	3.1802847	0.182	3.8631334	2.5878327	373.6330826282501
5	986.24677	36.937756	1048.7644	952.7099	973.65344	29.876451	1035.8154	936.5276	1000.0	1000.0	19999	41.544407	10.650952	111.84398	17.194105	41.54428	10.65272	112.66563	16.54853	-41.583393	1.3291048	0.4563983	0.025716132	0.5566843	0.37634924	2.86835	0.15379879	3.4725995	2.4158084	472.60456371307373
6	1086.769	54.306267	1166.4801	1022.5904	1022.908	79.296425	1145.8289	888.5218	1000.0	1000.0	23999	47.50565	13.017872	122.012856	16.679993	47.505707	13.0190735	122.75387	16.9507	-47.428474	1.5656555	0.48830143	0.040547784	0.68143666	0.39289016	2.7882442	0.13600068	3.3236024	2.3409014	572.8687653541565
7	966.0894	106.54787	1048.1628	785.79645	788.43445	130.25531	901.13135	441.63956	1000.0	1000.0	27999	54.7882	16.345692	145.14728	16.626556	54.7883	16.346493	143.95694	16.592958	-54.662987	2.5029018	0.75584245	0.15620025	1.430089	0.47225204	3.08496	0.20439206	3.8889205	2.4592981	673.3244574069977
8	888.82446	32.029163	927.04614	838.3412	1133.4248	92.92928	1243.4126	957.95514	1000.0	1000.0	31999	65.28959	22.012728	160.07202	18.143278	65.28954	22.01359	157.35117	19.179459	-65.16597	3.246126	0.9515423	0.11706792	1.3900185	0.6561425	3.3570094	0.15075077	3.941774	2.9331028	768.8766374588013
9	1077.8365	74.722244	1178.7306	972.6328	1195.7452	49.404316	1267.5591	1098.8433	1000.0	1000.0	35999	72.26618	25.120546	160.59828	19.432072	72.26633	25.121075	161.06764	20.01891	-72.10183	2.815532	0.67386836	0.06528759	0.9303922	0.49476504	3.306129	0.15249042	4.1709146	2.8216739	868.7425665855408
10	1226.692	167.6541	1487.7295	1023.0047	1213.8176	211.60706	1679.3868	964.734	1000.0	1000.0	39999	77.215805	25.032549	146.92505	16.702751	77.21584	25.032982	144.44394	17.321535	-77.060326	2.5418253	0.6149646	0.039258372	0.7924554	0.4945506	3.3460653	0.1632704	3.933543	2.7976384	968.4033803939819
11	1173.7614	136.85782	1379.8853	1033.7947	1187.1237	385.30804	1771.88	648.6111	1000.0	1000.0	43999	83.39899	24.967833	157.10306	29.996239	83.39914	24.96837	155.14241	30.832022	-83.25627	2.6806679	0.7125777	0.058736555	0.91815263	0.5457189	3.5121813	0.17894751	4.2308793	2.9476812	1067.946068763733
12	1008.0356	132.1537	1194.709	823.29224	1180.1989	238.40836	1757.2242	888.5772	1000.0	1000.0	47999	90.59555	27.416473	172.2893	19.95527	90.59574	27.41717	174.69131	18.704084	-90.46372	3.535771	0.82853395	0.047815666	0.99739665	0.66342705	3.7551792	0.1825965	4.454235	3.1963773	1165.7770624160767
13	1470.2479	267.9198	1771.7153	1041.1799	1403.2849	205.20927	1622.6611	960.1262	1000.0	1000.0	51999	97.95602	28.329927	184.4067	30.00274	97.95583	28.330273	179.98871	26.602015	-97.78764	3.602126	0.78674	0.047697723	0.9949598	0.64420897	3.729229	0.17782931	4.4019613	3.1749997	1265.2521362304688
14	1229.8472	310.1101	1731.45	909.798	1326.9343	297.1084	1774.6398	930.86816	1000.0	1000.0	55999	103.76733	27.544338	176.26009	39.115128	103.76728	27.545164	174.0451	38.856606	-103.5683	3.4384146	0.80495286	0.045039795	1.0376248	0.66259426	3.7989564	0.17445041	4.380891	3.2799509	1361.6369712352753
15	1076.1998	84.18579	1202.9928	976.6287	1207.0769	279.212	1686.4421	923.6914	1000.0	1000.0	59999	108.30438	29.936897	173.93546	46.67054	108.30442	29.937548	173.13576	46.122528	-108.11569	3.5915616	0.8359032	0.044565085	0.99727404	0.6890778	3.906022	0.18851227	4.587536	3.2919054	1460.5679504871368
16	1342.1262	389.37808	1997.9915	975.63947	1910.1589	428.67856	2274.8828	1026.5663	1000.0	1000.0	63999	112.30912	33.092274	177.61458	47.629757	112.309	33.09297	178.47878	47.52355	-112.11057	3.892006	0.8157357	0.048157282	0.9932267	0.6701852	3.9442983	0.20261797	4.6574063	3.2341182	1558.6039888858795
17	1480.3147	316.9354	1981.2654	1170.3658	1306.0476	216.89523	1713.4536	973.0751	1000.0	1000.0	67999	116.32705	34.56631	179.35394	50.20036	116.3271	34.566742	181.87259	47.811638	-116.10502	3.9319255	0.7962889	0.04571869	1.0074176	0.67394984	3.937399	0.19664937	4.6353836	3.2483711	1648.7338922023773
18	1166.7369	77.15316	1284.9099	1072.685	1604.2284	597.0286	2425.6606	925.93274	1000.0	1000.0	71999	119.17774	37.922974	192.16403	53.6912	119.1777	37.923603	192.66418	52.78724	-118.97063	4.2926064	0.8301817	0.04940149	1.0520903	0.65780455	4.034069	0.22866063	5.038126	3.2531426	1754.1742367744446
19	1766.4001	286.9475	2204.9236	1417.8518	1909.2295	420.07645	2375.899	947.70483	1000.0	1000.0	75999	123.19455	41.10555	197.10823	42.865368	123.19464	41.105354	198.25598	45.668724	-122.98693	4.577529	0.86183107	0.050437935	1.0929217	0.71497583	4.145625	0.2292652	5.082322	3.3537657	1846.0298337936401
20	2054.725	301.13217	2314.3506	1544.857	1773.5781	448.60342	2432.7065	1026.7288	1000.0	1000.0	79999	127.27	42.813194	201.48872	48.381214	127.27009	42.81285	201.31429	45.86723	-127.04216	4.8461704	0.85425514	0.051542055	1.1188779	0.672439	4.1949677	0.24102442	5.48977	3.4069645	1949.902732849121
21	2084.1858	582.01904	2537.6145	1084.277	1238.3237	305.1095	1794.3319	835.87256	1000.0	1000.0	83999	131.40273	44.372997	205.27783	54.892914	131.40286	44.37276	206.25244	53.921425	-131.15471	5.0851407	0.89496446	0.055858713	1.1519371	0.7281893	4.3097215	0.24093999	5.3206353	3.6009762	2047.4503633975983
22	1982.1658	566.4919	2580.8936	1358.1545	1637.6716	415.9934	2356.6768	953.19666	1000.0	1000.0	87999	136.26349	46.324615	215.81375	53.92419	136.26337	46.324596	215.51953	52.829494	-136.02885	5.612264	0.9388117	0.055329368	1.2008233	0.7717832	4.4792285	0.24985436	5.6005907	3.576677	2139.9085960388184
23	1645.1084	398.87393	2094.2	1242.7941	1058.4619	1036.5377	2622.122	-1013.1592	1000.0	1000.0	91999	142.27744	49.577106	226.5642	57.295666	142.27745	49.57796	228.58917	56.044487	-142.12231	6.5657215	1.1039548	0.104753934	1.5074768	0.8361397	4.8147583	0.30715296	6.017882	3.752465	2244.432373523712
24	1078.0216	658.72107	2181.497	445.16592	1152.2386	389.9995	2066.796	787.5972	1000.0	1000.0	95999	151.38066	55.19454	301.48785	60.35312	151.38058	55.194878	301.91287	59.95009	-151.26015	9.188342	1.1636494	0.10153374	1.5232683	0.8761834	5.123618	0.31620896	6.347053	4.1409016	2347.5043110847473
25	1426.5493	407.89783	2054.112	991.31915	473.59473	339.5969	1202.6278	222.40556	1000.0	1000.0	99999	157.16492	58.488556	326.44876	52.84185	157.16467	58.488846	324.8484	57.306026	-157.0072	9.952177	1.183131	0.07529242	1.4715277	0.95137966	5.075824	0.30582002	6.170792	4.0544615	2446.8073732852936
26	976.88696	125.345024	1100.9944	770.0669	707.19696	46.521076	780.2693	629.67944	1000.0	1000.0	103999	160.33234	62.940292	312.0142	48.68869	160.3323	62.94105	312.9792	48.303215	-160.14984	9.397562	1.1132983	0.065473564	1.3426533	0.88562024	5.0660996	0.3104449	6.3372517	4.092104	2544.6446166038513
