Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time	$\alpha$
1	27.073711	129.42342	249.58885	-71.73999	269.15927	48.84991	398.85645	229.1484	1000.0	1000.0	3999	2.9113414	5.9751663	51.925583	-13.329256	2.9113045	5.9748926	52.207733	-13.282164	-3.175334	0.56449074	1.0721267	0.6817037	2.0105822	0.12674403	1.7066367	0.93651235	3.8515387	1.069419e-07	74.03893566131592	0.5
2	-88.94975	49.351696	-42.250984	-167.26875	26.96875	67.649284	141.02654	-68.36208	1000.0	1000.0	7999	32.723885	22.766754	157.34225	-8.953086	32.723866	22.766758	156.05473	-8.950744	-34.380867	2.6036842	2.0607717	0.061148115	2.2172868	1.8079189	4.6996474	0.5311532	6.0037875	2.9355853	168.7179880142212	0.5
3	24.498127	175.40417	236.79865	-157.0288	235.04114	19.620672	263.17413	207.7903	1000.0	1000.0	11999	78.1452	31.884146	232.976	9.945891	78.14475	31.883823	233.22882	9.929022	-80.200424	6.59416	2.170206	0.040611655	2.294675	2.0230281	5.6928163	0.4569198	7.8266296	4.2480674	263.7743284702301	0.5
4	315.13754	51.942093	396.6209	259.89014	367.6336	245.10838	711.1729	-24.038536	1000.0	1000.0	15999	117.34393	33.211994	245.80553	41.34256	117.34361	33.211746	246.6134	42.042202	-119.05205	7.1491203	2.105227	0.034873173	2.213821	1.9604447	5.7900224	0.43349573	7.6845484	4.472587	359.66306614875793	0.5
5	579.683	253.27896	974.1918	316.52017	480.9213	32.601814	530.41364	393.68253	1000.0	1000.0	19999	143.30457	38.043804	257.60757	61.001587	143.30473	38.042465	260.1704	61.26865	-144.50041	6.3127775	2.0504508	0.040688816	2.1829774	1.8915416	4.9809546	0.46009228	6.6259704	3.660183	458.14688181877136	0.5
6	267.4823	44.515827	306.081	194.64096	239.2836	13.879142	275.12637	226.0485	1000.0	1000.0	23999	158.53093	37.734276	266.95636	68.77245	158.53105	37.732365	265.5875	69.57234	-159.37953	5.582207	2.0043993	0.059452057	2.198694	1.7728329	4.1621056	0.31005123	5.6617727	3.1932843	555.734414100647	0.5
7	379.37277	198.96031	669.5288	142.21147	410.39453	241.0809	684.9464	145.16978	1000.0	1000.0	27999	162.1861	37.064873	298.2008	51.55716	162.18631	37.06409	298.92834	52.236637	-162.70963	5.276697	1.8586024	0.066973	2.052212	1.608783	3.6136134	0.31885985	5.043471	2.6702635	652.7054219245911	0.5
8	423.88312	162.21414	663.13635	259.58984	373.18814	104.97714	593.3857	270.8264	1000.0	1000.0	31999	160.77684	40.029205	296.25134	31.989386	160.77693	40.029358	297.03784	29.968687	-161.02824	4.735485	1.7849619	0.082815304	2.0593228	1.5409201	3.18148	0.2699315	4.481252	2.26783	750.5311698913574	0.5
9	622.56177	265.77005	1004.4873	255.18951	1216.8896	118.29242	1386.1621	942.9714	1000.0	1000.0	35999	154.09901	42.51113	285.0164	13.467429	154.0995	42.510044	285.26196	12.595402	-154.10121	4.5740986	1.6575986	0.059269793	1.8645645	1.4314299	2.9155207	0.20657407	3.9313097	2.3020475	846.8564093112946	0.5
10	938.5943	339.65872	1443.782	535.58264	1097.9866	544.949	1635.9135	55.678234	1000.0	1000.0	39999	147.86646	44.04818	271.67142	3.987339	147.86671	44.04742	272.1659	6.4647017	-147.8288	4.6058464	1.7557241	0.050874542	1.9451457	1.5641698	2.8049657	0.22626261	3.7666159	2.2112188	945.008978843689	0.5
