Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time	$\alpha$
42	1106.6819	1274.1652	2498.7688	-222.51869	2310.8704	153.06447	2523.9473	1998.9473	1000.0	1000.0	167999	166.79576	66.38988	1067.156	1.4775767	166.79494	66.39071	1040.5944	-4.875574	-167.21791	17.950054	2.3979752	0.015938163	2.4493325	2.3395638	3.564504	0.2617438	4.542611	2.8487628	3561.343668460846	0.0
43	2457.2795	82.86781	2541.2493	2333.751	2515.6587	132.56828	2848.263	2395.9663	1000.0	1000.0	171999	167.42754	62.66565	964.4278	0.12905306	167.42763	62.66565	956.47815	0.0033966303	-167.86844	19.280844	2.3971245	0.015742179	2.4503486	2.3293693	3.537207	0.25350034	4.6875763	2.7739367	3649.3553581237793	0.0
44	2347.3975	64.8137	2423.2456	2256.8064	2489.3745	71.93194	2625.6567	2367.7478	1000.0	1000.0	175999	169.27652	60.337906	819.9551	-8.678413	169.27698	60.338745	818.7618	-10.935102	-169.68219	18.2613	2.400394	0.015461804	2.4540834	2.3406842	3.6103277	0.23821792	4.5591702	2.8665056	3737.1614327430725	0.0
45	2427.639	146.43259	2588.5017	2189.4602	2335.5884	126.55507	2497.5566	2129.3308	1000.0	1000.0	179999	170.76892	58.45347	699.3998	-0.53235036	170.7694	58.452984	705.13654	-2.9032338	-171.18845	18.018469	2.4009852	0.015073988	2.4479995	2.340646	3.6689873	0.25269115	4.7288365	2.8058136	3824.849361896515	0.0
46	2404.8828	110.683365	2586.4666	2307.8215	2369.082	87.375534	2569.7217	2270.2412	1000.0	1000.0	183999	172.9062	57.44184	625.0042	-4.2028685	172.90585	57.442417	628.045	-6.2270203	-173.33623	17.785038	2.4011736	0.015030155	2.4510055	2.3467963	3.6924946	0.25933453	4.672314	2.9208195	3912.146555662155	0.0
47	2417.1648	107.7582	2550.0884	2283.7302	2545.5476	174.59845	2884.5771	2288.9573	1000.0	1000.0	187999	174.368	56.07079	558.98773	-9.435768	174.3684	56.070843	555.7808	-13.436912	-174.73123	17.664476	2.4009824	0.015451462	2.4522507	2.33691	3.6093988	0.2577087	4.5876794	2.7600222	4001.475772380829	0.0
48	2438.9785	193.37735	2663.8784	2232.6724	2378.4377	82.54364	2530.063	2224.1772	1000.0	1000.0	191999	174.4306	54.31412	461.11703	-1.9409311	174.43068	54.31368	458.91522	-1.8150191	-174.7081	17.644506	2.4003236	0.0152527215	2.446723	2.337888	3.6251304	0.2669838	4.856065	2.8074212	4090.2886686325073	0.0
49	2447.7456	124.243034	2594.4148	2324.2983	2539.0496	198.19916	3039.2258	2269.8784	1000.0	1000.0	195999	174.39375	53.907322	397.0315	-4.7835174	174.394	53.906948	418.48196	-3.5430937	-174.6895	17.969208	2.4025097	0.0151914	2.4509866	2.3423188	3.7220614	0.28005224	4.9906263	2.7989404	4177.943251371384	0.0
50	2447.0398	148.99846	2607.885	2275.6892	2473.7312	169.56772	2786.7717	2105.7336	1000.0	1000.0	199999	175.27351	53.467545	416.91187	-3.08112	175.27344	53.46556	422.85635	-0.9558647	-175.60394	18.524622	2.401501	0.015379157	2.4508455	2.3365195	3.7524812	0.28270754	4.8530164	2.8531256	4265.216799020767	0.0
51	2515.9404	151.43405	2705.2656	2295.2485	2461.8774	153.57706	2834.578	2301.4053	1000.0	1000.0	203999	176.50987	53.75446	344.60455	-12.002599	176.51012	53.754803	340.86957	-9.475663	-176.8205	18.296766	2.4018202	0.0154606	2.4521565	2.3373299	3.835602	0.28105304	5.0138392	2.8242047	4354.589764118195	0.0
52	2579.401	101.591415	2666.536	2418.1938	2591.0247	165.92485	2881.577	2372.9153	1000.0	1000.0	207999	177.90886	54.546825	308.6834	-21.980247	177.90892	54.546345	309.26706	-28.890516	-178.23679	17.981565	2.4030359	0.014818884	2.4478345	2.3456745	3.8050747	0.2851455	5.2103333	2.9600906	4441.767297267914	0.0
53	2661.001	202.5124	2959.417	2405.9004	2607.478	174.09521	2797.2239	2177.1326	1000.0	1000.0	211999	179.35275	54.864567	312.96597	-24.771172	179.35262	54.866238	313.33475	-21.736284	-179.65974	17.872995	2.4019392	0.015253735	2.4494226	2.3315117	3.8025887	0.29170343	4.999808	2.911555	4529.929525613785	0.0
54	2728.7256	110.92114	2859.7283	2614.36	2745.2485	129.60585	2914.0369	2463.8894	1000.0	1000.0	215999	180.59927	55.47636	318.07935	-27.696943	180.59975	55.47549	320.44366	-37.9093	-180.8786	17.704706	2.4021277	0.015195675	2.453173	2.3491929	3.7468095	0.2831788	4.8904996	2.893806	4617.893929004669	0.0
55	2686.7317	121.72964	2789.9302	2481.1877	2676.8813	127.17062	2949.8105	2505.643	1000.0	1000.0	219999	181.99588	56.047455	322.42493	-36.616425	181.996	56.04789	324.3964	-41.551857	-182.26349	17.326008	2.4045587	0.0151624605	2.4492025	2.3329897	3.7653873	0.29377463	4.8469377	2.9230487	4705.242794036865	0.0
56	2568.8196	95.59814	2707.7927	2440.2046	2599.6096	109.55628	2828.3098	2445.659	1000.0	1000.0	223999	183.18694	56.840176	325.9362	-27.343458	183.18666	56.840183	324.8475	-28.47341	-183.42557	17.696766	2.4049273	0.0149583	2.4481864	2.339102	3.7771664	0.30302337	5.3447723	2.7839475	4791.123505115509	0.0
57	2733.6301	139.63857	2924.164	2540.9285	2591.6284	149.18672	2866.9558	2408.2742	1000.0	1000.0	227999	184.19812	58.247383	326.5969	-25.649044	184.19785	58.246616	325.9333	-26.937204	-184.44392	17.794542	2.4047797	0.014853564	2.4522355	2.3448648	3.8694053	0.31945723	5.0894294	2.9249327	4879.259897470474	0.0
58	2518.411	180.49246	2713.746	2236.261	2744.6753	57.054066	2804.1104	2597.2898	1000.0	1000.0	231999	185.42001	59.733074	328.5769	-39.923588	185.42024	59.731617	328.3934	-40.140266	-185.66953	17.978535	2.4033706	0.014942493	2.4512792	2.3394828	3.9243882	0.3188115	5.339003	2.828721	4968.742138624191	0.0
59	2673.2444	69.06535	2788.6755	2617.9626	2885.0762	132.958	3081.6147	2666.4675	1000.0	1000.0	235999	186.83643	61.23626	329.18982	-65.58517	186.83604	61.23579	329.78888	-59.69695	-187.11032	17.68475	2.4034467	0.015135981	2.4454975	2.3413708	3.9385705	0.31874186	5.203682	2.8717296	5056.885423660278	0.0
60	2767.9573	123.82297	2929.745	2581.314	2751.7498	151.43527	3111.99	2612.8003	1000.0	1000.0	239999	188.89546	62.188717	331.36777	-77.41359	188.89566	62.188087	334.40408	-77.83699	-189.17706	18.233139	2.40271	0.014987699	2.4487433	2.3471437	3.94964	0.32140157	5.269063	2.991673	5144.516863584518	0.0
61	2844.3816	41.333725	2899.378	2787.69	2637.2236	105.10454	2794.8865	2402.8542	1000.0	1000.0	243999	191.33987	62.04038	334.4701	-137.54689	191.3403	62.038708	334.19986	-112.132576	-191.6634	17.95994	2.404904	0.014788227	2.450561	2.3479366	4.0364122	0.3234004	5.274142	2.9813902	5232.928116321564	0.0
62	2727.498	132.18756	2840.0945	2502.5276	2733.6099	102.20545	2903.2065	2614.2544	1000.0	1000.0	247999	193.83965	61.60767	341.3615	-135.75615	193.83968	61.60677	341.1299	-140.6218	-194.15309	17.646605	2.4036014	0.015430362	2.4519653	2.3397715	4.081686	0.3359051	5.507881	2.9923003	5322.174736261368	0.0
63	2891.8218	130.93272	3077.05	2717.87	2559.4084	266.75616	2951.0728	1931.9897	1000.0	1000.0	251999	196.26344	60.97632	340.5808	-178.35199	196.2635	60.97467	343.34656	-162.98296	-196.56015	17.542334	2.4046655	0.014962893	2.4619606	2.339344	4.0804176	0.3348983	5.270009	3.0111966	5408.781252384186	0.0
64	2843.6592	59.360542	2926.3623	2761.9302	2801.9387	174.2869	3100.9526	2575.1282	1000.0	1000.0	255999	198.62048	61.039753	332.1872	-181.99467	198.62044	61.037437	335.5119	-180.53357	-198.91788	17.19116	2.4032354	0.0149232745	2.4481106	2.3436356	4.117469	0.34437382	5.6248145	3.093979	5496.451513051987	0.0
65	2811.564	138.57228	2963.9492	2591.3862	2643.2612	76.78609	2788.9739	2511.1335	1000.0	1000.0	259999	200.38994	61.22071	335.0915	-171.81561	200.38998	61.2195	337.48148	-178.6389	-200.66231	16.653048	2.4042857	0.014909282	2.4568336	2.352712	4.1163645	0.33098364	5.792331	3.0841918	5583.661290884018	0.0
66	2890.0923	136.85129	3093.7578	2740.6309	2766.223	91.69719	2895.8633	2627.5183	1000.0	1000.0	263999	202.14774	61.589104	335.0985	-193.36716	202.14766	61.58743	336.40427	-201.07889	-202.43394	16.823387	2.4043157	0.015023043	2.4519875	2.345658	4.1220255	0.33834186	5.2782335	3.0575848	5671.857444286346	0.0
67	2927.3289	224.46968	3255.5703	2634.7786	2617.6477	87.34391	2742.8157	2495.0261	1000.0	1000.0	267999	203.95049	61.29301	337.51483	-212.38412	203.95076	61.290733	339.1995	-199.95982	-204.21204	16.418945	2.4043987	0.014719201	2.454146	2.3467488	4.118537	0.34263954	5.449125	2.9197466	5759.467669248581	0.0
68	2793.6433	32.681244	2846.5762	2761.7573	2717.6235	81.46387	2851.4368	2570.9768	1000.0	1000.0	271999	205.56168	60.94024	336.22757	-225.31679	205.56172	60.939587	340.33093	-225.03114	-205.82828	16.720102	2.4058776	0.014977688	2.4515104	2.352093	4.182519	0.35001636	5.5388074	2.9937387	5847.873008966446	0.0
69	2729.9695	91.70694	2858.4902	2600.5107	2675.8481	132.38126	2878.5498	2464.8103	1000.0	1000.0	275999	207.26088	60.358112	336.3985	-239.31512	207.26057	60.35561	338.36417	-232.43855	-207.51775	16.497833	2.4048772	0.0151834525	2.4663794	2.3464763	4.1588144	0.3550174	5.5941334	3.0505388	5935.855650186539	0.0
70	2817.274	48.109993	2897.4846	2772.6428	2887.147	137.07611	3141.4707	2677.9692	1000.0	1000.0	279999	208.60686	60.240578	338.21625	-226.20076	208.60709	60.238907	341.04987	-225.07242	-208.83418	16.200336	2.4031298	0.015182613	2.4502504	2.3393083	4.151109	0.34796453	5.3696485	3.0802016	6024.941780090332	0.0
71	2847.9749	134.90729	3066.5383	2720.9377	2889.181	146.5402	3103.7747	2627.7727	1000.0	1000.0	283999	209.85	60.90724	341.59686	-236.3138	209.84956	60.906498	341.48853	-225.87091	-210.06757	16.417019	2.4031582	0.014991854	2.4564054	2.3385463	4.1983094	0.35150486	6.064621	3.1114075	6111.964146852493	0.0
72	2942.0508	100.34393	3049.361	2808.1685	2871.2168	84.89174	2981.8572	2683.9514	1000.0	1000.0	287999	210.96333	61.52497	342.14078	-283.54703	210.96346	61.524624	342.90027	-272.08478	-211.19019	16.283667	2.403583	0.015160827	2.4481704	2.3461335	4.2519045	0.3624653	5.9496536	3.0952692	6199.097890138626	0.0
73	2889.4243	43.028034	2956.9202	2844.7053	2690.6372	106.18359	2860.0571	2515.8462	1000.0	1000.0	291999	212.07124	62.056778	341.06937	-238.5254	212.07143	62.05637	342.96396	-271.17148	-212.25899	15.870496	2.4033284	0.015180118	2.4498494	2.3403068	4.1788936	0.3593321	5.6380525	3.0063465	6287.52645111084	0.0
74	2997.7422	69.921394	3083.8755	2890.8367	2861.8003	149.82753	3174.9592	2701.3499	1000.0	1000.0	295999	213.02557	63.14081	340.08258	-257.4306	213.02538	63.138893	341.05768	-249.1422	-213.23831	15.548713	2.4039888	0.015082662	2.4558372	2.3426502	4.235336	0.35700098	5.7933593	3.159242	6374.373795032501	0.0
75	2999.7246	27.773811	3032.2964	2962.6528	2871.8193	175.9921	3167.42	2587.6448	1000.0	1000.0	299999	213.76321	64.392	339.0163	-265.69427	213.76324	64.39159	341.30655	-267.6473	-213.95601	15.675959	2.403862	0.014825018	2.4553027	2.3454072	4.2395	0.3608347	5.7141404	3.1336467	6461.370037078857	0.0
76	2878.4958	88.65857	2995.4019	2753.1836	2940.789	105.93572	3117.746	2813.2932	1000.0	1000.0	303999	215.26576	64.65935	341.0589	-241.2883	215.26598	64.65834	342.86557	-244.34904	-215.49254	15.953979	2.4034677	0.014850259	2.4553487	2.338613	4.2534804	0.36072084	5.757186	3.0741837	6548.642541646957	0.0
77	2877.2583	201.6535	3189.8384	2626.1746	2920.5752	121.55052	3173.278	2745.468	1000.0	1000.0	307999	216.61864	65.35501	345.69113	-222.87099	216.61903	65.35515	345.35178	-238.8178	-216.79788	15.47618	2.403479	0.0149189215	2.4517705	2.3382556	4.2331123	0.35213485	5.8491626	3.1157	6636.877697467804	0.0
