Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
45	56274.082	7293.3867	60662.27	43644.387	60443.645	122.079506	60713.92	60310.875	1000.0	1000.0	179999	24578.883	5185.4355	31610.645	16112.302	-24614.488	39078.574	2455.8919916152954
46	47388.254	7641.2017	60621.367	42872.836	60459.594	49.81595	60539.18	60346.55	1000.0	1000.0	183999	24877.605	5257.043	34167.812	16063.011	-24914.35	38323.742	2510.5194449424744
47	56135.133	7562.958	60589.86	43036.395	60455.96	126.95812	60636.47	60186.457	1000.0	1000.0	187999	25069.06	5358.6387	32447.193	16430.88	-25105.332	39408.312	2565.868007659912
48	51798.402	7404.7925	60329.24	44067.85	60459.008	69.38236	60562.27	60329.145	1000.0	1000.0	191999	25336.627	5422.511	32852.87	16346.127	-25372.984	41010.41	2621.017655611038
49	55965.996	7567.3657	60496.035	42860.215	60457.113	51.478703	60519.07	60353.816	1000.0	1000.0	195999	25586.646	5490.6855	40694.918	16536.389	-25623.361	40131.258	2675.593114376068
50	60365.87	199.8946	60611.145	60069.438	60434.99	108.662224	60643.59	60195.633	1000.0	1000.0	199999	25865.77	5536.565	34776.785	16991.43	-25902.635	42256.3	2730.410623550415
51	47705.285	7384.522	60469.305	42921.2	60457.383	42.115845	60513.0	60366.992	1000.0	1000.0	203999	26102.518	5594.993	34656.355	17025.379	-26139.703	42441.434	2785.211842060089
52	56329.71	7191.081	60536.957	43874.758	60468.875	104.11899	60646.03	60276.676	1000.0	1000.0	207999	26307.672	5659.1094	34947.562	17146.826	-26345.576	42975.832	2840.0348086357117
53	60080.5	371.53796	60387.54	59447.2	60455.242	133.84474	60602.957	60121.105	1000.0	1000.0	211999	26581.898	5701.6304	34255.29	17278.066	-26620.916	44051.566	2895.072535276413
54	60258.883	225.07744	60542.836	59938.656	60448.32	132.95938	60763.9	60286.832	1000.0	1000.0	215999	26898.61	5721.5366	34660.293	17532.375	-26937.736	44613.746	2950.1943023204803
55	56029.703	7045.5625	60674.566	43848.69	60399.824	167.3813	60572.438	59966.984	1000.0	1000.0	219999	27142.29	5751.0386	38660.64	16902.4	-27181.115	47501.76	3005.2805087566376
56	51772.773	8805.331	60591.598	42881.87	60366.305	91.88776	60505.695	60196.035	1000.0	1000.0	223999	27289.326	5810.6504	37218.62	16663.242	-27327.484	49157.65	3060.3760294914246
57	51816.65	8382.62	60420.027	43423.473	60431.78	59.387806	60507.715	60307.523	1000.0	1000.0	227999	27474.19	5859.553	35894.69	16737.146	-27512.736	49864.945	3115.537572860718
58	55681.348	7220.0215	60371.25	43205.574	60479.23	92.85636	60719.957	60415.824	1000.0	1000.0	231999	27644.82	5900.654	37822.375	18234.197	-27684.502	48185.93	3170.7237005233765
59	51674.812	8586.296	60516.07	42926.645	60430.98	78.37719	60515.574	60310.906	1000.0	1000.0	235999	27789.47	5959.0186	36523.84	17649.309	-27829.44	49087.84	3225.5328373908997
60	56086.58	7488.9272	60522.617	43115.93	60434.46	46.688595	60503.793	60354.715	1000.0	1000.0	239999	28009.03	5985.461	37282.19	18184.09	-28050.643	50636.88	3280.7271173000336
61	56601.133	6467.0156	60542.965	45404.15	60468.906	83.8282	60648.74	60328.0	1000.0	1000.0	243999	28202.934	6021.4463	36909.543	18088.451	-28244.184	51068.184	3336.0599553585052
62	51817.305	8672.669	60525.16	43096.96	60451.79	66.16229	60523.25	60319.39	1000.0	1000.0	247999	28382.203	6058.5977	36349.19	18172.268	-28423.055	51449.977	3391.6699390411377
63	47541.19	7443.9927	60432.125	43014.85	60464.125	40.1782	60530.07	60416.91	1000.0	1000.0	251999	28459.541	6118.7793	37273.227	18731.096	-28500.316	52364.273	3447.077582359314
64	51654.9	8637.348	60377.84	42889.85	58755.2	4945.806	60541.207	43920.004	1000.0	1000.0	255999	28554.29	6161.283	36672.902	17712.78	-28594.611	50240.145	3501.7842371463776
65	52381.203	8177.266	60564.332	43507.9	60479.855	92.33817	60696.49	60386.145	1000.0	1000.0	259999	28684.268	6183.24	39208.42	18547.05	-28724.988	56900.66	3556.4231729507446
66	56781.3	6248.0596	60522.934	45960.566	60460.4	82.32686	60666.92	60338.555	1000.0	1000.0	263999	28800.436	6208.799	39305.48	18780.871	-28841.37	55336.754	3611.051661014557
67	47794.457	7374.045	60558.082	43194.21	60448.695	71.64952	60592.184	60364.508	1000.0	1000.0	267999	28923.361	6231.0693	38632.7	18398.951	-28964.912	51945.098	3666.016420841217
68	56111.91	7524.0947	60533.4	43080.465	60472.76	89.26853	60707.215	60355.777	1000.0	1000.0	271999	29019.73	6258.334	37799.598	18758.66	-29060.72	53062.176	3720.8497519493103
69	51749.523	8803.288	60605.855	42870.723	60423.375	41.224033	60476.418	60352.26	1000.0	1000.0	275999	29167.152	6268.6924	38625.38	18706.775	-29207.764	55864.465	3775.9843032360077
70	51680.816	8729.155	60521.8	42937.58	60462.992	97.70419	60617.387	60333.453	1000.0	1000.0	279999	29245.098	6292.3374	38315.805	18931.64	-29285.232	55611.42	3831.274149656296
71	56307.277	7335.843	60715.46	43603.39	60398.586	162.51164	60607.48	59987.41	1000.0	1000.0	283999	29323.832	6297.4653	39170.094	19117.986	-29364.283	55540.65	3886.5678141117096
72	55743.7	7436.3125	60519.082	42905.1	60417.53	49.560703	60467.305	60330.84	1000.0	1000.0	287999	29426.193	6294.8677	38517.77	19575.064	-29466.916	56265.85	3941.9042463302612
73	59733.547	1315.0209	60627.19	57460.71	60463.76	60.504604	60616.293	60382.598	1000.0	1000.0	291999	29576.543	6278.1353	37329.266	19095.707	-29617.145	55899.938	3997.5336956977844
74	51624.344	8480.69	60448.75	43010.848	60403.945	76.694916	60502.613	60272.49	1000.0	1000.0	295999	29708.135	6259.7715	38855.67	18397.332	-29748.28	57598.832	4052.4175798892975
75	56246.605	7417.1763	60596.656	43399.91	60500.863	110.07619	60669.824	60301.516	1000.0	1000.0	299999	29733.46	6274.9976	38442.094	19099.629	-29773.498	56872.023	4108.085954904556
76	51779.78	8769.104	60584.742	42980.973	60483.07	120.4594	60727.926	60276.996	1000.0	1000.0	303999	29833.258	6265.8667	39145.418	19875.676	-29873.963	55043.652	4162.941356420517
77	56079.22	7281.582	60583.254	43473.125	60437.258	38.101078	60500.453	60361.96	1000.0	1000.0	307999	29890.854	6268.1616	39870.047	19612.248	-29931.527	54069.504	4217.529189586639
78	47588.59	7540.676	60646.383	42970.477	60465.582	134.60342	60741.01	60245.914	1000.0	1000.0	311999	29925.68	6267.6943	38883.21	19560.477	-29965.965	55641.445	4272.810134410858
79	51701.57	8471.285	60377.824	43146.418	60469.043	111.04077	60695.723	60317.434	1000.0	1000.0	315999	29929.357	6274.5176	39631.984	18875.553	-29969.092	54541.746	4327.848392009735
80	56179.992	7567.2305	60584.383	43073.285	60477.438	73.96992	60594.07	60365.945	1000.0	1000.0	319999	29951.291	6272.922	39702.312	19375.387	-29990.555	55695.902	4382.636881113052
81	56056.75	7525.8447	60521.977	43022.965	60440.668	87.76015	60568.43	60254.43	1000.0	1000.0	323999	30039.299	6247.712	38465.79	18742.844	-30079.3	52463.215	4437.936800003052
82	56272.9	7242.571	60641.086	43731.34	60406.46	95.40963	60503.016	60223.22	1000.0	1000.0	327999	30101.031	6218.5317	39474.6	20045.463	-30140.967	53732.32	4493.061541080475
83	55916.547	7451.0635	60377.875	43013.16	60442.344	112.37541	60704.926	60332.113	1000.0	1000.0	331999	30138.012	6202.6753	40953.523	19087.912	-30177.03	51586.008	4548.164967536926
84	47745.44	7351.4326	60467.824	43161.188	60453.094	56.401875	60543.223	60361.14	1000.0	1000.0	335999	30147.121	6181.405	39772.53	20433.111	-30185.195	54371.617	4603.979690790176
85	56303.39	7182.3423	60522.406	43863.57	60469.387	94.83857	60730.844	60399.56	1000.0	1000.0	339999	30167.158	6154.9775	38486.484	19106.088	-30204.98	52645.395	4659.830768823624
86	49031.98	6863.825	60558.82	43008.51	60450.28	38.54023	60516.53	60390.207	1000.0	1000.0	343999	30128.28	6144.8247	38611.164	19675.326	-30165.664	53166.016	4714.815224647522
87	60346.375	234.79695	60596.35	60024.953	60408.05	73.205894	60483.445	60264.14	1000.0	1000.0	347999	30129.434	6108.395	38725.824	19885.465	-30165.432	52804.91	4770.4969210624695
88	51753.008	8738.56	60495.555	42941.14	60431.383	94.40034	60616.402	60295.25	1000.0	1000.0	351999	30141.33	6063.8477	39586.42	19683.832	-30177.645	52158.652	4825.512228488922
89	43762.46	833.4812	45071.957	42906.95	60426.26	73.9406	60569.31	60336.055	1000.0	1000.0	355999	30031.44	6059.3813	37699.668	20517.627	-30067.377	49649.113	4880.447807073593
90	56187.656	7459.599	60650.227	43268.438	60476.72	47.84326	60525.977	60360.523	1000.0	1000.0	359999	29977.637	6036.7324	38316.73	19984.701	-30012.844	49046.105	4935.573827981949
91	56171.984	7522.3623	60586.62	43143.22	60430.344	128.16727	60602.16	60163.305	1000.0	1000.0	363999	29977.975	5988.939	39860.68	20086.084	-30012.588	47673.715	4990.790040254593
92	56131.344	7549.698	60567.36	43055.414	60428.543	56.158375	60507.37	60323.508	1000.0	1000.0	367999	29948.367	5947.238	37128.508	20370.666	-29982.436	47328.27	5045.914371013641
93	56222.574	7456.7495	60565.895	43307.17	60388.656	82.77019	60498.305	60234.39	1000.0	1000.0	371999	29879.324	5922.7637	38378.758	18275.373	-29913.248	46311.754	5100.565880060196
94	51942.883	8435.417	60460.78	43351.836	60416.613	147.79312	60735.11	60241.047	1000.0	1000.0	375999	29871.742	5879.3457	37592.3	20344.688	-29906.207	44518.207	5155.716455459595
95	47458.664	7464.535	60387.37	43079.6	60501.125	77.50763	60645.715	60383.02	1000.0	1000.0	379999	29806.83	5847.12	37439.78	20311.223	-29841.37	43048.906	5210.200477600098
96	56178.918	7553.452	60573.17	43096.05	60440.77	104.395386	60610.777	60268.727	1000.0	1000.0	383999	29723.607	5819.5723	37775.11	20395.389	-29757.557	43785.375	5265.55090379715
97	56018.754	7313.9106	60545.457	43367.355	60476.727	63.760647	60568.324	60364.742	1000.0	1000.0	387999	29694.424	5770.0493	36462.035	20164.646	-29727.596	42708.152	5320.672439575195
98	51997.996	8474.946	60600.09	43274.6	60476.426	63.59187	60578.996	60378.555	1000.0	1000.0	391999	29638.646	5731.35	37188.76	20492.666	-29671.15	43496.855	5376.344002008438
99	60444.98	120.30755	60624.78	60294.832	60473.77	84.00782	60641.33	60304.676	1000.0	1000.0	395999	29609.746	5681.8687	37726.02	20430.852	-29642.32	40305.793	5432.049063920975
100	52049.45	8490.926	60555.93	43231.05	60494.664	84.87193	60596.92	60278.61	1000.0	1000.0	399999	29548.053	5641.947	36804.363	20280.271	-29580.023	40261.945	5487.314608812332
101	56092.133	7412.9146	60566.363	43256.36	60398.21	101.17478	60542.57	60260.707	1000.0	1000.0	403999	29465.326	5600.5312	38463.914	20105.666	-29496.703	39855.906	5542.874316453934
102	60430.176	129.43561	60541.516	60210.746	60401.094	68.45086	60495.426	60300.78	1000.0	1000.0	407999	29434.816	5539.982	36133.95	20201.762	-29465.324	39872.95	5598.0433468818665
103	60471.65	80.26112	60581.33	60394.477	60497.844	90.466095	60713.676	60411.004	1000.0	1000.0	411999	29360.648	5498.28	36368.19	19878.85	-29391.217	40646.81	5653.618761539459
104	51767.086	8551.924	60487.277	43193.875	60468.336	94.85488	60633.707	60343.25	1000.0	1000.0	415999	29312.074	5451.074	36981.066	19477.328	-29342.582	39545.56	5709.076717615128
105	55857.652	7356.802	60599.117	43137.234	60470.586	103.76512	60625.605	60217.59	1000.0	1000.0	419999	29217.004	5418.6045	37223.27	19597.205	-29246.95	40462.688	5764.356468200684
106	60427.67	66.500015	60527.637	60360.406	60415.9	124.33902	60655.363	60229.242	1000.0	1000.0	423999	29180.818	5362.447	36161.414	19075.268	-29210.568	37979.266	5819.58033657074
107	60615.46	45.78009	60686.19	60562.87	60431.145	62.658928	60505.82	60315.816	1000.0	1000.0	427999	29135.898	5312.9614	35547.086	19728.365	-29165.18	37356.07	5874.953491449356
108	51767.195	8758.602	60585.355	42822.45	60483.633	151.30061	60773.66	60266.945	1000.0	1000.0	431999	29069.184	5264.104	36070.4	19625.453	-29098.762	35612.4	5929.8834908008575
109	51511.62	8503.768	60458.453	43009.812	60444.195	88.69056	60589.99	60309.824	1000.0	1000.0	435999	28957.473	5233.141	35545.754	19628.207	-28986.686	33832.7	5984.7821452617645
110	47392.836	7393.2944	60196.85	42968.168	60462.637	70.564255	60595.883	60373.938	1000.0	1000.0	439999	28853.424	5201.183	35594.227	19505.818	-28882.455	34602.676	6040.29080414772
111	56116.703	7597.24	60548.383	42958.21	60452.082	80.32093	60637.652	60351.48	1000.0	1000.0	443999	28766.729	5160.248	35153.01	19544.229	-28795.104	34497.51	6095.218015670776
112	56190.688	7604.554	60624.176	43019.344	60479.22	96.74391	60712.543	60341.594	1000.0	1000.0	447999	28683.148	5117.803	34738.957	19613.465	-28711.207	33359.816	6150.779943704605
