Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time	$\alpha$
1	31885.934	826.5233	33294.75	31284.195	33878.348	38.38179	33925.85	33822.613	1000.0	1000.0	3999	10.256	5.8305902	36.67922	-0.041651435	10.255909	5.8306403	37.095367	-0.037786797	-9.714791	0.20120919	0.34139994	0.0065830275	0.36638927	0.31962103	1.2770222	0.6596451	2.594488	2.1065861e-07	147.97169280052185	1.4
2	34071.473	1244.9078	36196.75	33051.355	36782.453	59.0049	36841.36	36627.348	1000.0	1000.0	7999	31.061657	8.610576	69.52233	7.330211	31.061605	8.610319	69.71233	7.9690323	-30.506096	0.5391063	0.35951146	0.009746769	0.39182433	0.33184162	3.2892785	0.51052296	4.437857	2.229944	337.5302700996399	1.4
3	36522.16	4905.645	43808.363	31773.29	65768.42	3229.6958	69113.67	57648.316	1000.0	1000.0	11999	52.817123	8.82135	99.15513	21.15219	52.81729	8.821161	98.53374	21.421999	-52.231594	0.91304666	0.40466213	0.022098823	0.47653148	0.3576126	5.177578	0.5737859	6.7355504	3.8289087	532.670746088028	1.4
4	81083.766	23449.844	112690.016	50373.516	93477.54	27595.072	121407.7	58138.24	1000.0	1000.0	15999	74.06987	13.153418	144.08337	24.422394	74.069954	13.153076	144.05264	24.408976	-73.37048	2.4744961	0.61912525	0.17010488	1.1426365	0.40780225	6.9865575	0.6213093	9.135633	5.273825	731.2485373020172	1.4
5	74755.39	8857.845	84366.7	60376.395	97972.02	16197.278	115931.49	70547.76	1000.0	1000.0	19999	127.30715	51.656273	314.25406	33.203285	127.30703	51.656216	314.31265	33.149204	-127.75981	13.901488	2.4535406	0.5723318	3.50541	0.94710153	12.395687	2.580801	17.288166	7.1937194	929.5017101764679	1.4
6	75194.0	8950.834	87714.445	63800.2	69699.66	8528.977	78804.31	49782.707	1000.0	1000.0	23999	209.99992	76.351425	395.93652	54.395214	210.00043	76.350464	394.6306	54.290012	-209.90309	31.735086	2.0841422	0.47116536	3.1753159	1.2486947	11.714993	1.6291285	16.651758	9.349144	1121.5393965244293	1.4
7	69777.75	5899.3906	76794.945	63079.33	84294.734	9106.786	99215.06	68723.18	1000.0	1000.0	27999	250.73734	93.50694	490.31268	62.961224	250.73775	93.50622	490.71838	66.38625	-250.0891	34.26182	1.9162079	0.16323559	2.5633483	1.4621629	11.317297	0.5032419	13.342545	9.8152485	1312.1096711158752	1.4
8	78576.48	6901.3555	84932.96	68210.49	106021.7	9472.9795	118398.375	86191.61	1000.0	1000.0	31999	283.14127	111.614456	534.76	32.019684	283.14145	111.61337	535.3222	30.647863	-282.22162	41.179836	1.9720201	0.17046085	2.5550697	1.5050814	11.927578	0.47705773	13.658073	10.471276	1506.0819563865662	1.4
9	82481.03	4640.7207	87412.555	77004.48	119908.23	1830.4897	125200.805	118666.27	1000.0	1000.0	35999	315.424	114.371	572.3331	82.10163	315.42398	114.3704	573.8006	80.80314	-314.28436	45.721874	2.1922178	0.18128988	2.8035495	1.6591334	12.518849	0.5022205	14.658642	10.803573	1701.871393918991	1.4
10	92600.86	12066.435	108528.41	80040.29	117566.336	4773.0117	125431.49	108872.82	1000.0	1000.0	39999	335.45908	115.60755	583.9107	100.52211	335.4599	115.6055	585.70404	98.242546	-333.966	47.3044	1.7835715	0.14003277	2.2897432	1.4332358	11.796678	0.38712418	13.372524	10.466387	1895.6678557395935	1.4
11	110916.92	11826.198	119684.4	90587.95	118916.664	1310.6608	122211.07	117523.586	1000.0	1000.0	43999	347.74103	111.0926	576.17206	99.04228	347.74133	111.09164	576.98694	95.07185	-346.20862	44.718857	1.5602795	0.101239085	1.8954331	1.2488796	11.428379	0.3776332	12.687806	10.15504	2092.545202255249	1.4
12	118327.08	13804.8545	133138.64	96339.19	109669.984	2442.3132	114243.38	106181.35	1000.0	1000.0	47999	361.64792	105.46319	564.7585	114.43091	361.64795	105.46186	565.79755	112.881645	-360.12488	41.476578	1.5351301	0.103314914	1.8598745	1.2518282	11.422658	0.4058949	12.978633	10.049784	2296.5910358428955	1.4
13	119202.66	14087.5	128828.8	94881.11	150985.86	1860.054	153391.98	147659.05	1000.0	1000.0	51999	374.5121	101.47982	552.9391	119.146515	374.5126	101.47874	552.7247	118.29513	-373.03754	37.67478	1.3833514	0.098651886	1.8408967	1.13149	11.093037	0.42132705	12.830686	9.742	2494.4904639720917	1.4
14	128182.94	1490.5487	130378.43	126663.15	134701.5	3500.34	141473.53	129514.79	1000.0	1000.0	55999	385.39767	99.76616	543.62445	133.54865	385.39835	99.76414	542.9306	135.28304	-383.8918	33.38399	1.3515327	0.11592615	1.8111156	1.0838612	10.890073	0.445979	12.631019	9.42539	2693.9702689647675	1.4
15	126745.984	3614.2168	131823.64	121673.62	135615.72	2631.5999	140455.69	132217.78	1000.0	1000.0	59999	396.44647	99.851845	538.8156	141.3511	396.447	99.8501	540.2086	141.28166	-394.9638	31.608082	1.330544	0.13494481	1.8862143	1.052758	10.513982	0.5287978	12.612858	8.961743	2891.7393968105316	1.4
16	125921.13	2001.4414	127897.88	122964.04	115485.734	1114.6481	117643.85	113960.07	1000.0	1000.0	63999	405.9413	100.935616	548.2384	143.46794	405.9417	100.9347	548.9444	142.76398	-404.4518	30.810373	1.2652674	0.11218017	1.6797652	0.9507788	10.28639	0.4892689	11.9173975	8.740218	3090.274194717407	1.4
17	118764.9	17357.402	136008.14	91678.73	85141.08	9692.144	101072.75	73406.28	1000.0	1000.0	67999	417.62207	104.4716	574.6072	144.59836	417.62213	104.47137	572.37256	142.57849	-416.13144	32.161663	1.5292034	0.1854448	2.1810539	1.0709351	10.7227745	0.51453316	12.681948	8.91024	3280.220622777939	1.4
18	129335.81	14330.9375	140910.22	105264.586	120820.2	17025.012	139988.34	92424.9	1000.0	1000.0	71999	433.7346	111.25174	589.2188	140.92854	433.735	111.25056	588.834	141.04129	-432.1934	35.803635	1.5735312	0.19171691	2.4719896	1.1732576	10.661287	0.5105033	12.783527	9.0871725	3474.7015388011932	1.4
