Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
20	54124.164	8826.827	63029.37	44816.8	59980.55	5262.425	62702.12	44239.68	1000.0	1000.0	79999	6246.9214	1839.2336	12263.947	3786.0525	6246.9414	1839.1743	12278.151	3617.2764	-6259.094	9979.511	1110.337565422058
21	50010.69	9081.96	65730.03	44221.24	59845.008	5268.8984	62054.52	44056.95	1000.0	1000.0	83999	6383.514	1843.2876	12668.033	4038.7148	6383.506	1843.2881	14168.763	3826.0872	-6398.371	10058.882	1168.0033595561981
22	50082.39	8895.145	65429.254	43729.594	56664.195	7629.367	61965.24	44745.254	1000.0	1000.0	87999	6523.928	1852.1029	12352.922	3847.2046	6523.9346	1852.0647	12789.295	3861.3352	-6533.935	10040.998	1225.857255935669
23	52960.04	9916.51	63359.645	41749.523	58502.77	6773.1675	62405.348	44011.082	1000.0	1000.0	91999	6624.953	1853.6476	13025.803	4048.6426	6624.9575	1853.6283	12924.358	4213.8306	-6641.2197	9892.174	1284.030779838562
24	54264.7	9737.098	65258.137	44022.926	58057.043	7126.4688	62285.223	43326.746	1000.0	1000.0	95999	6778.464	1844.986	13006.521	4136.7993	6778.4795	1844.9587	12893.018	4307.768	-6787.636	10059.796	1342.075475692749
25	58035.38	7599.533	63667.23	44947.254	56808.918	7819.179	62478.16	44089.07	1000.0	1000.0	99999	6904.255	1843.6201	14241.468	3738.051	6904.2554	1843.5847	15180.465	3991.0693	-6913.573	10020.493	1399.989119052887
26	58491.86	8072.4565	65392.453	44732.805	58104.992	7429.4497	62273.547	42762.566	1000.0	1000.0	103999	7060.737	1836.3353	13001.683	4578.369	7060.742	1836.286	13129.765	4255.9463	-7073.357	9904.428	1457.7583866119385
27	62489.207	678.60065	63230.824	61402.89	55038.57	8176.243	62296.316	43842.0	1000.0	1000.0	107999	7211.593	1820.4003	13363.136	4680.1587	7211.604	1820.3568	13396.966	4603.2217	-7225.558	10293.551	1515.251632452011
28	48204.258	6931.4077	60195.34	43666.07	58515.75	6750.174	62477.895	44593.41	1000.0	1000.0	111999	7327.656	1816.7223	13277.041	4610.565	7327.6704	1816.6642	13376.003	4553.7944	-7347.118	10864.666	1573.1979558467865
29	58464.406	7487.8184	63526.914	45521.184	59994.062	5462.192	62904.19	43661.496	1000.0	1000.0	115999	7440.9717	1815.0846	14442.059	4839.348	7440.981	1815.0638	13739.588	4738.273	-7454.553	10532.734	1630.6978433132172
30	54103.49	7811.5073	62055.887	46175.8	58411.0	6819.0996	62546.707	43676.66	1000.0	1000.0	119999	7549.3037	1816.8016	13421.985	4703.542	7549.293	1816.7606	13303.042	4987.0513	-7563.125	10170.949	1688.4396817684174
31	59242.945	8150.7803	64392.316	45133.324	56188.477	7965.8384	62011.203	43722.07	1000.0	1000.0	123999	7670.9087	1808.7678	14030.825	4134.8594	7670.923	1808.7676	13564.202	4128.5244	-7678.6177	10902.318	1745.594920873642
32	60250.074	8878.832	66631.695	45094.24	54534.043	8932.009	62239.824	43432.637	1000.0	1000.0	127999	7798.127	1808.8715	13827.37	5164.302	7798.124	1808.8085	14324.052	5057.6313	-7805.17	10243.83	1803.254567861557
33	57605.684	8214.435	63553.99	43442.777	52984.418	8452.26	62097.26	43656.754	1000.0	1000.0	131999	7901.7427	1816.7638	14668.421	5283.6597	7901.73	1816.7509	15698.465	5092.6133	-7917.829	9968.208	1860.38689494133
34	55782.83	10983.047	69666.26	44158.945	58545.613	6822.9536	63639.906	44696.863	1000.0	1000.0	135999	8008.0767	1822.0236	14198.823	5252.5684	8008.0884	1821.977	14691.403	5400.224	-8021.8667	10176.043	1917.710003376007
35	59100.03	7640.7305	64457.637	46009.957	59754.555	5396.0474	62752.918	43721.133	1000.0	1000.0	139999	8123.91	1831.8958	14247.454	5292.0996	8123.9097	1831.8618	13754.835	5244.212	-8134.6426	10105.902	1974.836143732071
36	59439.96	7746.083	64922.4	46207.586	54668.406	8808.722	62171.94	43286.504	1000.0	1000.0	143999	8225.212	1832.3882	13978.868	5221.1333	8225.2	1832.4064	15386.459	5331.442	-8238.971	10345.459	2032.139813899994
37	53695.16	9724.6	64572.145	43429.613	56360.414	8404.773	62217.72	42644.08	1000.0	1000.0	147999	8319.313	1837.8416	14590.393	5108.616	8319.315	1837.7789	14418.8545	5474.9814	-8332.913	10744.522	2089.1931047439575
38	59102.516	8152.545	65192.57	45066.406	60198.207	4915.1963	62337.94	45469.867	1000.0	1000.0	151999	8410.009	1849.9291	14265.319	5332.1978	8410.01	1849.8715	14790.888	5596.0005	-8419.15	10728.278	2146.270364522934
39	58499.906	7696.587	63349.277	45177.047	60004.72	5109.6514	62063.992	44701.914	1000.0	1000.0	155999	8492.465	1856.1874	14380.31	5231.2773	8492.46	1856.181	14757.625	5519.6895	-8506.528	10742.828	2203.420776605606
40	49019.9	8574.731	63766.57	42593.477	54735.145	8861.994	62288.176	43088.91	1000.0	1000.0	159999	8569.713	1865.1165	14834.021	5404.0107	8569.714	1865.0704	14443.938	5544.634	-8584.431	10180.396	2261.080658197403
41	49636.445	8786.088	64790.38	43396.53	58328.23	6945.5645	62379.53	42972.445	1000.0	1000.0	163999	8635.044	1879.6396	14433.732	5682.037	8635.03	1879.6257	15174.414	5747.9004	-8650.588	10757.78	2318.958733558655
42	58130.22	9015.69	63482.46	42515.67	55225.613	8297.61	62686.734	44361.812	1000.0	1000.0	167999	8705.738	1890.3721	14372.986	5801.851	8705.738	1890.33	14493.158	5715.8223	-8722.434	10816.17	2376.230609178543
43	58332.625	8715.267	63792.703	43247.77	58095.613	7029.3403	62182.625	42549.44	1000.0	1000.0	171999	8793.5625	1893.6282	14813.174	5686.131	8793.574	1893.565	15261.953	5802.8936	-8813.885	10851.449	2433.8998715877533
44	62312.977	1419.1111	64703.55	61101.582	60105.305	5235.391	62222.875	44415.13	1000.0	1000.0	175999	8885.357	1894.6945	18238.86	5665.568	8885.352	1894.6635	16132.869	5548.4595	-8899.654	11148.163	2490.914460659027
45	53263.51	9049.8545	62455.016	43146.84	58352.457	6790.4077	62620.69	44275.695	1000.0	1000.0	179999	8966.46	1895.4054	14982.212	5765.316	8966.469	1895.3013	14869.741	6106.829	-8976.582	11151.805	2548.577985525131
46	57818.535	7796.7285	62769.23	44323.168	59849.117	5621.9463	62873.074	43084.16	1000.0	1000.0	183999	9034.524	1901.2601	14727.674	5606.5347	9034.539	1901.2029	15438.552	6019.5938	-9046.736	11327.102	2605.364280939102
47	49511.34	7179.179	61944.324	45208.945	56480.707	7950.992	62333.926	43421.207	1000.0	1000.0	187999	9097.169	1900.7552	15311.997	6210.641	9097.148	1900.7277	16606.467	5920.8057	-9112.465	11325.755	2663.293031692505
48	53138.695	9105.291	62843.56	42767.016	56612.355	7571.999	61949.8	44493.363	1000.0	1000.0	191999	9131.566	1914.2756	15390.694	5608.2915	9131.576	1914.1804	14945.195	6263.5083	-9144.382	10801.1	2719.8027653694153
49	49176.41	7888.1226	62816.992	44079.207	60024.52	5185.7666	62356.344	44510.57	1000.0	1000.0	195999	9189.299	1923.0691	15553.233	6231.7026	9189.311	1922.9697	15064.515	6226.184	-9204.66	11168.284	2778.033465862274
50	63760.836	2866.6914	68286.45	60772.0	54940.977	8521.569	62261.434	43544.668	1000.0	1000.0	199999	9251.437	1930.2816	15863.396	6139.3794	9251.44	1930.2125	15331.565	6165.568	-9268.911	10801.294	2834.983254432678
51	58027.15	8609.504	65680.38	43410.434	56615.312	7915.5083	62245.547	43230.92	1000.0	1000.0	203999	9316.526	1930.9049	16034.813	6083.588	9316.526	1930.8734	15524.944	6181.7104	-9329.411	10983.271	2892.308136701584
52	62357.645	861.54895	63599.105	61298.082	52881.195	8746.263	62244.93	44028.312	1000.0	1000.0	207999	9399.457	1934.6761	15098.726	6203.7104	9399.456	1934.5806	15936.733	6332.0913	-9411.548	10822.327	2949.768445253372
53	62606.87	1198.1558	64183.92	60951.598	53113.633	8737.828	62390.82	43345.4	1000.0	1000.0	211999	9477.097	1934.6454	15290.173	6172.694	9477.086	1934.5887	15739.254	6236.235	-9490.801	11218.953	3007.40097117424
54	53112.527	9370.359	62788.105	42926.004	54593.195	8517.17	62326.254	43198.746	1000.0	1000.0	215999	9537.678	1940.9022	15800.019	6297.045	9537.687	1940.8362	15237.545	5947.562	-9556.506	11366.92	3065.1421995162964
55	52602.46	8781.202	61608.375	43720.785	56488.613	7987.2617	62056.797	43757.508	1000.0	1000.0	219999	9578.889	1949.4095	15234.935	6178.0127	9578.894	1949.3234	15228.239	6348.0913	-9594.839	11344.986	3122.817280769348
56	55877.496	12828.501	73151.52	43488.363	56341.332	8278.388	62041.023	42720.66	1000.0	1000.0	223999	9623.594	1959.2488	15506.133	6296.8706	9623.602	1959.1345	15552.689	6526.1987	-9641.417	11574.439	3180.4181520938873
57	58868.03	8262.201	65065.504	44725.395	56631.9	7629.4014	62397.168	44511.305	1000.0	1000.0	227999	9680.183	1968.4772	15297.3	6217.0566	9680.192	1968.3798	15153.168	6512.653	-9694.964	10785.242	3238.4671878814697
58	50035.734	7124.876	62170.773	44491.062	51528.508	8364.377	62158.36	43052.516	1000.0	1000.0	231999	9711.039	1978.3496	15925.284	6566.128	9711.022	1978.2931	15416.186	6410.57	-9724.892	11208.97	3296.3797256946564
59	59131.242	8950.427	66597.69	43868.223	60035.73	5449.228	62630.95	43714.832	1000.0	1000.0	235999	9748.551	1983.3748	15466.767	6387.066	9748.56	1983.3041	15368.682	6395.498	-9763.745	11575.556	3353.9636285305023
60	58782.04	8334.213	64023.53	44369.617	55194.28	8430.258	62678.496	44174.84	1000.0	1000.0	239999	9799.815	1992.1176	15702.035	6446.3823	9799.802	1992.0369	16572.29	6376.965	-9815.966	11387.196	3411.4343168735504
61	53743.055	8407.954	63125.49	44053.715	58015.043	7030.0493	62135.645	43133.266	1000.0	1000.0	243999	9842.015	2004.8203	15577.661	6451.536	9842.025	2004.7347	15813.497	6628.5435	-9856.216	11957.769	3469.524343252182
62	53626.31	9251.0	63534.973	43744.086	58328.383	6549.76	61938.777	45220.12	1000.0	1000.0	247999	9873.171	2011.045	16018.283	6519.6104	9873.177	2010.9701	15682.78	6244.257	-9888.237	11481.515	3527.4684524536133
63	49529.22	6962.567	61517.086	44742.195	56318.844	8238.317	62381.598	43429.92	1000.0	1000.0	251999	9898.225	2018.7478	16326.888	6446.9834	9898.242	2018.6304	16225.814	6578.8755	-9913.542	11660.436	3585.499790906906
64	54390.57	9762.214	64774.336	43799.117	58580.367	6401.893	62459.926	45790.055	1000.0	1000.0	255999	9928.333	2028.9929	15729.67	6326.7827	9928.334	2028.9022	15396.803	6578.0503	-9949.244	11551.959	3643.13587975502
65	55679.59	12107.914	70848.44	43411.426	58548.023	6904.086	62574.906	43749.3	1000.0	1000.0	259999	9956.31	2039.1562	15384.17	6236.523	9956.304	2039.0638	15637.621	6094.4326	-9972.251	11610.505	3701.076336622238
66	63107.676	1344.7188	65160.23	61401.824	56563.758	8118.237	62195.78	42885.344	1000.0	1000.0	263999	10005.312	2045.3665	16155.312	6598.0938	10005.309	2045.3265	15849.693	6700.445	-10022.831	11548.199	3758.7726402282715
67	54026.09	9562.283	63712.047	44340.51	52738.77	9043.323	62049.113	42796.24	1000.0	1000.0	267999	10052.131	2046.854	16226.029	6719.234	10052.134	2046.7937	16382.167	6721.3403	-10069.224	12195.264	3816.7708399295807
68	58503.305	7473.3027	63696.47	45602.957	56226.78	8019.7505	61695.168	43316.066	1000.0	1000.0	271999	10089.38	2053.8496	16021.02	6799.3364	10089.379	2053.7625	15705.849	6728.093	-10105.299	11851.1	3874.2445936203003
69	57693.03	7810.389	62919.53	44193.613	54937.887	8266.388	61852.043	43050.168	1000.0	1000.0	275999	10123.981	2060.495	16883.361	6899.6113	10123.988	2060.4072	16502.34	6810.1177	-10142.128	11505.944	3931.670939207077
70	58357.4	8196.467	64790.043	44290.1	58503.227	6779.921	62453.137	44840.98	1000.0	1000.0	279999	10174.527	2063.2505	15974.239	6783.5913	10174.531	2063.1948	16280.119	6888.61	-10186.594	11722.59	3989.368783712387
71	54300.35	8874.437	63848.953	44698.74	58386.8	7125.001	62462.13	43916.35	1000.0	1000.0	283999	10211.812	2069.0198	16295.085	6748.614	10211.817	2068.935	15717.647	6852.026	-10234.86	11073.738	4047.3561441898346
72	58948.793	7991.7505	65516.688	45344.527	58204.176	7334.066	62417.945	43121.03	1000.0	1000.0	287999	10242.675	2077.9277	16741.957	6869.457	10242.679	2077.832	16226.027	6847.1826	-10257.25	11634.333	4104.455880880356
73	53150.305	8211.614	62411.5	44479.535	54647.22	8475.444	61892.836	43552.99	1000.0	1000.0	291999	10276.446	2083.6357	16233.559	6232.8257	10276.45	2083.546	17180.041	6853.04	-10292.516	11297.222	4161.516027927399
74	58389.305	8625.851	64255.176	43546.414	59815.676	5491.266	62157.605	43371.945	1000.0	1000.0	295999	10322.915	2090.4363	15823.898	6872.4614	10322.912	2090.3716	16195.8125	6899.4976	-10337.043	11402.626	4219.2042145729065
75	62800.76	1790.281	65864.13	61404.6	52882.125	8853.471	62564.844	43168.242	1000.0	1000.0	299999	10354.631	2093.8816	15981.282	6628.7866	10354.627	2093.8035	16347.439	6963.031	-10370.996	11895.061	4275.749133825302
76	54006.434	10245.251	64425.76	43356.645	58192.74	7273.7773	62322.754	43153.492	1000.0	1000.0	303999	10388.773	2093.8086	16096.382	7002.9575	10388.774	2093.7214	17075.68	6923.957	-10405.426	12034.65	4333.269429445267
77	57746.492	7652.9214	62770.473	44543.094	54855.96	8413.3	62301.05	44051.582	1000.0	1000.0	307999	10421.251	2100.6921	16537.64	6736.2295	10421.244	2100.6162	17406.451	6997.888	-10432.126	12075.881	4390.644770145416
78	54485.664	8950.834	63784.023	43470.418	60086.137	5136.512	62197.45	44704.062	1000.0	1000.0	311999	10443.148	2111.1797	16089.592	6925.0425	10443.151	2111.0906	16273.06	6900.493	-10457.766	11809.138	4448.067028284073
79	54890.65	9756.205	65406.465	44477.582	58100.164	6892.3315	62154.81	43507.75	1000.0	1000.0	315999	10472.265	2122.8943	16371.53	7004.366	10472.268	2122.779	16975.258	6950.5664	-10489.151	11617.658	4505.928201198578
80	58602.516	8449.408	64404.746	44004.383	58209.35	6928.382	61928.6	44057.164	1000.0	1000.0	319999	10501.481	2134.9048	16203.412	7005.629	10501.474	2134.8257	16289.449	6993.4395	-10516.002	11751.172	4563.17324256897
81	53531.938	9405.87	64017.125	43335.453	60261.664	5367.13	62653.062	44203.06	1000.0	1000.0	323999	10525.943	2143.558	16573.512	6899.71	10525.955	2143.4958	16294.484	6857.5557	-10541.044	12121.442	4619.81346487999
82	57445.6	8503.242	63121.15	42761.305	59846.52	5201.2183	62266.336	44304.836	1000.0	1000.0	327999	10560.347	2149.9414	16636.838	7112.842	10560.339	2149.8542	16810.383	7106.742	-10576.099	11877.286	4676.245281219482
83	58724.42	6023.7407	63168.273	48355.953	58374.76	7072.632	62506.676	44013.58	1000.0	1000.0	331999	10590.833	2152.669	16462.922	6604.8755	10590.835	2152.5781	16643.47	6923.6772	-10610.558	12030.264	4732.6415412425995
84	54473.42	8916.78	64483.703	45563.99	56536.793	8002.3647	62010.387	43861.87	1000.0	1000.0	335999	10614.771	2157.0781	17504.568	6645.9326	10614.78	2156.9995	17326.629	6907.6807	-10625.208	11632.605	4789.665367603302
85	63909.477	882.25696	65227.996	62850.152	56515.02	8169.9243	62390.035	43192.723	1000.0	1000.0	339999	10656.122	2164.354	18334.373	6976.8223	10656.125	2164.256	16555.23	7109.206	-10674.522	11444.167	4846.503427743912
86	56636.695	7155.3604	61559.406	44277.906	61630.48	488.28223	62598.6	60823.996	1000.0	1000.0	343999	10695.605	2169.5894	16549.62	6335.574	10695.607	2169.505	16610.357	7225.6685	-10714.147	12074.759	4903.694509744644
87	62932.73	567.5619	63322.383	61953.855	58043.555	7356.4214	61959.2	42753.78	1000.0	1000.0	347999	10738.685	2174.4458	16676.605	6844.877	10738.682	2174.386	16717.357	7240.7705	-10746.825	12020.236	4961.094886779785
88	54426.43	10419.83	66736.72	43456.2	61828.156	540.6374	63294.938	61319.086	1000.0	1000.0	351999	10757.665	2183.1475	16594.045	7121.6855	10757.667	2183.0442	16719.324	6976.3965	-10769.074	12136.082	5018.6781125068665
89	54029.766	8711.789	63560.508	43961.145	54652.45	8941.416	62353.6	42719.074	1000.0	1000.0	355999	10778.897	2191.4634	17330.969	7128.6514	10778.908	2191.3643	16760.535	7119.1978	-10791.481	12479.357	5076.498204469681
90	53163.758	7738.6396	61190.39	44865.516	56353.805	8226.767	62846.38	43000.1	1000.0	1000.0	359999	10798.689	2198.4585	17686.37	7144.787	10798.688	2198.3718	17800.826	6774.624	-10807.298	12261.562	5134.838767051697
91	63525.906	1205.7137	65278.438	62339.992	58184.258	6876.906	62598.36	44426.66	1000.0	1000.0	363999	10837.01	2205.291	16996.648	7117.256	10837.005	2205.1758	16905.463	7242.037	-10847.122	12597.545	5192.584118843079
92	49803.78	8105.7905	63554.406	42602.785	58398.605	7078.1357	62197.523	43155.71	1000.0	1000.0	367999	10864.946	2217.305	16990.715	7075.228	10864.94	2217.2363	16986.164	7298.506	-10878.621	12642.822	5251.668871641159
93	48074.758	7192.772	60445.383	42725.22	56650.188	7819.4487	62466.387	43733.5	1000.0	1000.0	371999	10871.264	2228.2449	17012.467	7082.1934	10871.274	2228.1992	17027.072	7126.8013	-10882.112	13149.283	5309.879771947861
94	63605.37	914.7711	65125.02	62798.977	60260.977	5086.504	62586.09	45032.598	1000.0	1000.0	375999	10893.91	2232.3672	17021.666	6994.755	10893.912	2232.286	17064.777	7020.531	-10908.734	13740.744	5367.756009340286
95	53033.164	9317.696	63205.727	43256.402	58279.99	6622.366	62791.88	44240.207	1000.0	1000.0	379999	10925.249	2238.0745	17020.17	7080.188	10925.255	2238.029	17022.365	7080.595	-10936.548	13330.454	5426.235917329788
96	58158.08	8387.504	65063.08	43816.51	61665.086	491.9849	62392.957	60806.55	1000.0	1000.0	383999	10940.497	2246.457	17069.316	7221.0605	10940.502	2246.3896	17135.754	7252.167	-10948.604	13042.908	5484.605867385864
97	57247.715	8040.4087	62646.73	43379.53	53170.414	8857.04	62398.19	43797.8	1000.0	1000.0	387999	10984.279	2250.9958	17036.217	6921.2456	10984.275	2250.8586	17129.518	7265.3477	-10996.851	12835.242	5542.302506446838
98	54054.812	9048.901	63124.117	44057.074	59880.01	5562.5244	62234.07	43215.32	1000.0	1000.0	391999	11002.955	2258.163	17086.639	7034.1865	11002.965	2258.0642	17174.209	7290.271	-11018.193	12581.048	5600.003200531006
99	58681.49	8791.373	67234.81	43974.938	54585.35	8658.295	61955.12	42904.17	1000.0	1000.0	395999	11021.429	2263.8687	17267.305	7260.106	11021.429	2263.8079	17370.111	7393.0537	-11032.511	13132.272	5657.8401935100555
100	52604.477	9133.152	62235.09	43303.957	56568.793	8367.27	62295.062	43463.797	1000.0	1000.0	399999	11043.185	2270.1792	17431.385	7316.0586	11043.179	2270.061	17550.459	7207.8604	-11058.719	12991.441	5715.570545196533
101	57593.367	8111.845	62490.887	43547.457	56548.99	7918.9004	62027.43	43852.496	1000.0	1000.0	403999	11064.018	2277.7422	17322.822	7091.6465	11064.025	2277.6826	17493.11	7225.1406	-11071.272	13506.278	5772.94468164444
102	64610.367	2595.138	67469.32	61736.656	61986.086	504.27	62661.906	61197.254	1000.0	1000.0	407999	11093.623	2281.8982	17385.87	6753.234	11093.623	2281.8188	17769.6	6821.402	-11113.083	12987.776	5830.049713373184
103	62944.426	1179.119	64689.992	61833.05	56693.32	8138.3354	62430.1	43452.418	1000.0	1000.0	411999	11131.414	2285.4353	17219.568	7140.7266	11131.424	2285.3289	17434.36	7012.8857	-11146.83	14026.878	5887.575496912003
104	53779.85	9207.527	63066.758	44441.098	60219.273	5034.994	62627.16	45173.793	1000.0	1000.0	415999	11154.422	2289.7874	17328.918	7356.811	11154.414	2289.707	18014.297	7250.1465	-11170.455	12984.075	5944.904029846191
105	60979.082	10300.852	71772.305	44000.516	58202.32	7448.777	62503.594	42652.977	1000.0	1000.0	419999	11175.938	2298.9639	17153.922	6947.1025	11175.949	2298.883	17193.158	6938.209	-11184.462	12640.715	6002.0686066150665
106	54894.906	9749.101	66203.35	43512.203	56297.855	8029.3677	61942.043	43792.035	1000.0	1000.0	423999	11192.824	2308.1711	17246.895	7084.825	11192.8125	2308.1401	17415.736	7250.368	-11205.057	13262.134	6059.559741258621
107	54621.28	10852.242	65566.18	43663.6	56485.242	7973.297	62188.395	43958.418	1000.0	1000.0	427999	11204.924	2315.658	17376.213	6904.798	11204.931	2315.569	17404.648	7222.03	-11216.036	13676.554	6116.741676330566
108	56898.336	11923.53	69091.07	43716.89	56586.35	8055.604	62423.125	43748.383	1000.0	1000.0	431999	11228.656	2326.2432	17443.428	7119.651	11228.659	2326.1692	17562.412	7443.8535	-11245.827	13995.178	6173.676942825317
109	59238.797	9536.82	66686.375	43057.188	61798.35	626.29663	62950.52	60752.07	1000.0	1000.0	435999	11239.117	2338.0142	17256.371	7042.924	11239.121	2337.899	17319.713	7308.9814	-11248.038	14281.458	6230.560360193253
110	54034.008	9087.876	63123.562	44754.89	56505.562	8233.452	62697.13	43493.92	1000.0	1000.0	439999	11264.478	2347.977	17372.0	7399.122	11264.48	2347.887	17515.395	7204.5635	-11275.069	13949.108	6287.293716669083
111	49172.57	7441.2197	62045.01	44364.92	54766.688	8418.753	62305.273	44103.086	1000.0	1000.0	443999	11275.517	2357.2742	17452.875	7346.9346	11275.509	2357.2356	17514.879	7151.377	-11279.41	14256.329	6344.19771695137
112	54745.67	10099.517	65788.24	43077.203	56383.445	8398.2295	62396.977	42829.246	1000.0	1000.0	447999	11293.849	2366.1985	17257.992	7338.435	11293.843	2366.1465	17270.95	7426.0024	-11314.698	14403.952	6401.750270366669
113	49864.453	6848.7363	61687.13	45016.023	58429.8	7135.6284	62471.645	44094.99	1000.0	1000.0	451999	11285.748	2377.8982	17199.098	7177.5034	11285.747	2377.8325	17441.586	7211.651	-11299.169	14234.524	6458.9146463871
114	59094.19	8245.876	64880.5	44862.902	56683.445	8086.6504	62541.832	42712.26	1000.0	1000.0	455999	11300.07	2383.119	17489.531	7255.9834	11300.083	2383.0325	17885.072	7362.2305	-11315.14	14150.12	6515.876303911209
115	60125.527	8492.625	67844.664	45802.97	59656.445	5475.237	62173.96	43280.258	1000.0	1000.0	459999	11327.453	2387.359	17324.547	7362.804	11327.452	2387.2869	17416.088	7361.6665	-11342.262	13892.587	6573.124433755875
