Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
1	-366.54974	25.902542	-325.059	-390.0716	1000.71844	12.544547	1022.9572	985.1061	1000.0	1000.0	3999	1.4860866	2.9861493	20.300013	-23.091467	1.4863006	2.986581	21.992283	-23.608377	-1.9622464	0.5003508	0.264051	0.022595312	0.33517867	0.21552847	2.2246137	0.85367674	3.3432162	2.132619e-07	75.71824884414673
2	-348.05322	60.044624	-279.47632	-427.32474	982.0298	3.822329	987.12317	974.8359	1000.0	1000.0	7999	9.788195	4.8691335	44.20749	-24.071777	9.788622	4.869879	48.399757	-24.61178	-10.401406	0.93424076	0.310186	0.012048973	0.36113012	0.27390358	3.121036	0.1591548	3.7044897	2.536595	177.53059244155884
3	317.79315	663.4296	991.5186	-364.38593	983.849	8.023466	994.5789	967.8882	1000.0	1000.0	11999	18.477316	6.1533356	58.418144	-12.400535	18.477089	6.154785	58.604977	-12.773291	-19.00934	1.2508177	0.3344468	0.017013451	0.40072572	0.27587157	3.2613199	0.17164765	4.1274815	2.714951	277.6316623687744
4	982.562	3.644938	988.837	979.9276	957.4092	2.5171752	961.644	951.735	1000.0	1000.0	15999	27.855247	7.777348	64.52288	-1.0276136	27.855263	7.77766	62.948273	-0.5034978	-28.100101	0.8295986	0.36049968	0.02073468	0.43883476	0.29739255	3.0964434	0.13604784	3.7080925	2.605637	381.09910106658936
5	962.8687	18.042133	991.28156	945.3047	979.8241	7.6127343	987.5646	963.5225	1000.0	1000.0	19999	35.88807	9.027357	67.04428	4.149601	35.888035	9.0279455	66.94662	4.9748836	-35.929905	0.7765038	0.387866	0.023729663	0.47532266	0.31853306	3.0116591	0.1557816	3.581786	2.456513	491.56091809272766
6	992.156	5.112665	996.92694	983.93286	985.776	8.817761	1001.30695	970.1738	1000.0	1000.0	23999	42.222553	10.301271	74.61793	9.26745	42.222584	10.301642	73.51801	10.023912	-42.172363	0.8658666	0.35378042	0.018306019	0.4249433	0.30311295	2.7703965	0.15548623	3.3800151	2.2087393	589.416515827179
7	995.2175	3.048674	999.62897	991.0143	998.85315	4.5917106	1006.9086	991.94586	1000.0	1000.0	27999	48.63909	11.8954	79.3443	5.819607	48.63898	11.895466	78.80002	9.299595	-48.550556	0.8929216	0.38658538	0.02386408	0.48240656	0.3137358	2.8636699	0.16844833	3.4898634	2.2965207	687.123265504837
8	996.42474	3.0539176	1001.34235	993.281	1014.8873	8.782295	1032.0457	1003.53815	1000.0	1000.0	31999	54.319996	13.256662	81.81956	11.459809	54.31998	13.256622	83.731735	11.706307	-54.173664	0.81009865	0.36041057	0.020950977	0.4387891	0.3031916	2.648016	0.17215307	3.3001885	2.0662398	789.8505153656006
9	1005.7959	4.435783	1011.7831	999.5127	1002.6683	2.8648808	1008.5669	999.0211	1000.0	1000.0	35999	58.764317	14.569686	88.17345	13.359385	58.76429	14.569481	87.5592	13.365025	-58.572956	0.7927613	0.3442843	0.018949095	0.41833308	0.2865325	2.5160592	0.17271374	3.0960896	1.951319	886.2966058254242
10	1004.703	5.784309	1012.2657	998.0736	1004.1979	10.195798	1017.36035	978.8657	1000.0	1000.0	39999	62.307354	16.065636	90.95401	12.082727	62.307434	16.06543	91.81101	13.4591055	-62.089203	0.7731554	0.32922465	0.019839644	0.41285327	0.27436104	2.370347	0.17857918	3.103347	1.7635882	997.7114572525024
11	1004.53796	6.2146535	1014.8505	998.44446	993.2414	4.994301	999.79865	984.5211	1000.0	1000.0	43999	65.40909	17.55177	94.84075	12.9677925	65.409134	17.551409	94.923706	12.852893	-65.16868	0.74825656	0.32531068	0.020472836	0.44997123	0.26790848	2.289081	0.18566422	2.9438787	1.5747668	1114.7694430351257
12	1002.1164	2.630385	1005.80035	998.38544	1001.77325	3.5337913	1006.66174	994.93726	1000.0	1000.0	47999	68.02571	19.047842	95.88986	11.898258	68.02578	19.047705	95.82599	12.01186	-67.77095	0.7087173	0.32068607	0.02300797	0.45706412	0.26522437	2.205809	0.20095035	3.038699	1.5543258	1220.4241366386414
13	1008.35876	2.5677123	1011.10455	1004.18964	990.25183	18.68679	1004.44354	936.5688	1000.0	1000.0	51999	70.256546	20.418991	98.21999	9.222228	70.25662	20.418724	98.42471	9.312702	-69.99313	0.67811936	0.3151037	0.019993957	0.39634967	0.26703852	2.1331153	0.18679829	2.7808313	1.5532888	1319.1566474437714
14	1018.91785	7.6477156	1029.5453	1009.45917	971.2493	19.122757	1002.5462	953.2966	1000.0	1000.0	55999	72.39319	21.533749	99.43562	8.257328	72.3932	21.533781	99.875435	7.879071	-72.1212	0.64565516	0.31518823	0.02527114	0.45863724	0.2593192	2.109018	0.21418872	2.9827123	1.5949621	1416.0699656009674
15	1027.3412	15.764382	1049.3508	1005.9348	1013.6991	5.155669	1027.3088	1006.8714	1000.0	1000.0	59999	74.33317	22.505915	100.03916	6.999113	74.33318	22.50576	101.800644	5.881397	-74.06258	0.63946265	0.31096572	0.020763375	0.43387628	0.25794286	2.0822287	0.19927056	2.8645604	1.4974332	1519.5693411827087
16	1037.2952	19.340582	1070.7543	1024.908	1004.19104	8.087129	1015.96	989.73157	1000.0	1000.0	63999	76.0615	23.373161	102.006874	1.6784903	76.06151	23.373108	101.70302	3.6115987	-75.79028	0.62785804	0.31003413	0.02370555	0.47595125	0.25606802	2.0701056	0.20647566	2.9173906	1.412529	1618.2385013103485
17	1047.052	1.7696004	1049.0842	1044.212	1018.48663	12.750049	1043.7585	1002.17255	1000.0	1000.0	67999	77.95542	24.060268	102.37362	3.3917928	77.95539	24.060358	103.46295	3.0321293	-77.68395	0.63489634	0.3239375	0.02788158	0.45457226	0.2643095	2.1674771	0.22938757	2.9849725	1.5422198	1710.43435049057
18	1041.2319	14.201738	1053.509	1017.83276	1072.765	11.21562	1093.1522	1052.4995	1000.0	1000.0	71999	79.69919	24.771032	105.03183	-3.3023114	79.6992	24.770866	104.95625	-5.428651	-79.42682	0.62466246	0.3257039	0.028463306	0.4949226	0.256964	2.1936212	0.21917282	3.105786	1.5971234	1808.6784491539001
19	1063.429	16.193504	1081.6232	1046.317	1018.4811	11.038613	1037.4844	1000.099	1000.0	1000.0	75999	81.56621	25.176365	105.711266	-0.12544775	81.566284	25.176193	106.54777	1.6419497	-81.29917	0.5899773	0.3260727	0.026598847	0.47593573	0.26543194	2.2237506	0.21791558	3.2130597	1.5977467	1917.447645187378
