Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time	$\alpha$
1	-92.65645	51.52446	-15.639734	-145.16116	80.16338	0.87043995	81.70583	78.55436	1000.0	1000.0	3999	2.1246624	6.076019	48.482895	-17.11795	2.1245213	6.0756454	48.535652	-16.793446	-2.5298107	0.659637	0.8634644	0.77121794	2.1934466	0.12509723	2.1168492	1.5446737	6.173168	1.1135983e-07	73.26764702796936	0.7
2	-100.1886	20.689587	-73.48728	-121.02756	114.69124	1.9921814	118.349174	112.36541	1000.0	1000.0	7999	51.90734	29.390553	175.3562	-17.6148	51.907265	29.391516	175.53113	-17.606974	-54.806313	3.9801552	2.084014	0.072698735	2.262654	1.8432534	7.2088547	0.8549983	9.131053	4.8854923	161.99296307563782	0.7
3	115.522484	116.864	207.48463	-81.603546	235.45737	1.4106238	237.18056	233.44525	1000.0	1000.0	11999	111.06448	40.552837	304.21082	5.286157	111.06397	40.552834	304.70316	3.7839975	-113.27631	6.8418107	2.0307462	0.06728138	2.2427323	1.7966086	7.067652	0.84195375	9.618399	4.6698956	241.7685742378235	0.7
4	137.01674	144.88426	243.58629	-109.59326	403.10556	5.0627966	409.74747	394.8109	1000.0	1000.0	15999	151.56021	51.224464	335.99454	23.156412	151.56029	51.225903	334.48724	20.961468	-153.07509	9.717212	1.9864746	0.07185011	2.222677	1.699524	6.3418293	0.7052975	9.386663	4.36575	327.95570158958435	0.7
5	176.47961	20.287624	196.41835	147.37029	235.949	0.34439003	236.56482	235.61711	1000.0	1000.0	19999	193.67957	51.10401	367.0006	51.791862	193.67932	51.105232	365.919	51.741558	-195.05734	7.614838	1.9850678	0.052316025	2.209259	1.8008412	5.081416	0.49273488	7.1726465	3.7489755	408.5437934398651	0.7
6	208.7425	5.7368464	214.69337	201.12418	121.58209	31.828047	167.37685	48.12187	1000.0	1000.0	23999	204.30426	37.822906	434.05826	73.3443	204.3044	37.824715	433.16428	73.348366	-204.84503	6.9951887	1.6917131	0.14355795	2.0524292	1.3327684	4.496908	0.4015945	6.180176	3.2614908	491.1561744213104	0.7
7	155.21571	43.075577	219.75963	98.71649	150.68652	19.633278	169.10675	102.45382	1000.0	1000.0	27999	201.39793	40.24537	429.27545	101.0348	201.39818	40.2464	431.92673	103.19984	-201.83662	6.4506183	1.4901367	0.07649554	1.8466297	1.2368703	3.9097996	0.4320139	5.696455	2.8482018	578.5292026996613	0.7
8	262.4019	106.89633	403.5283	102.3658	273.02344	64.44846	433.97128	172.40126	1000.0	1000.0	31999	197.48431	42.646572	408.2014	115.19527	197.4843	42.648384	406.69928	115.16124	-197.96683	7.303773	1.6405634	0.08298653	1.8797052	1.3798351	4.0157704	0.43851954	5.803677	2.9703655	651.4825828075409	0.7
9	418.9589	283.15375	830.61786	42.53324	267.483	50.839256	419.95068	248.70288	1000.0	1000.0	35999	200.48688	46.16417	377.34012	101.88913	200.48706	46.163864	378.24292	102.703964	-201.02556	8.767587	1.7747282	0.060166143	1.9525201	1.5441586	4.2659373	0.4176922	5.7731576	3.094534	732.5008687973022	0.7
10	283.78894	65.35459	391.6011	229.5038	241.85184	1.3247037	244.72052	240.42464	1000.0	1000.0	39999	197.3168	38.052536	351.76334	84.27176	197.31694	38.052635	354.25662	86.61366	-197.47371	7.068283	1.6722522	0.07576604	1.9120861	1.4006585	3.5316157	0.29743803	4.639465	2.654461	822.543797492981	0.7
11	349.43365	88.3342	498.61945	271.32355	280.64935	2.1192386	284.4336	277.8399	1000.0	1000.0	43999	185.41228	32.316948	331.572	80.95629	185.41214	32.3194	329.84094	81.047806	-185.3806	5.943434	1.3928448	0.088960245	1.6707463	1.1105461	3.2219	0.2387834	4.222809	2.500463	905.5919666290283	0.7
12	436.5621	99.61644	560.65594	290.1539	348.0278	56.462067	392.83823	230.48308	1000.0	1000.0	47999	168.86179	32.48579	370.79666	78.6782	168.86176	32.4853	368.8932	81.19316	-168.64127	6.071134	1.1953479	0.10429376	1.5107579	0.8758591	2.872536	0.23430946	4.135681	2.1930802	991.6356685161591	0.7
13	377.03442	116.83056	539.1448	235.11348	294.2099	41.484352	350.5565	221.78403	1000.0	1000.0	51999	157.56563	34.906857	385.2435	77.70396	157.56548	34.906452	386.0593	78.1048	-157.46288	6.9790683	1.409622	0.0749653	1.701102	1.1487435	3.1461792	0.27032262	4.321382	2.3038955	1078.1917719841003	0.7
14	397.65765	89.76343	473.05536	247.49164	355.33258	30.341108	397.25162	316.68112	1000.0	1000.0	55999	149.66142	37.73522	330.78497	60.16979	149.66174	37.734	333.55374	59.973007	-149.48463	7.1530294	1.2647526	0.067228146	1.525013	1.0479878	3.3376038	0.24440075	4.27286	2.5835834	1161.5720298290253	0.7
15	501.79474	231.11247	782.0327	138.95393	157.34435	127.85635	294.72687	-74.520546	1000.0	1000.0	59999	140.70107	39.054775	315.57706	22.508083	140.70135	39.052483	318.81396	17.36238	-140.50609	8.454392	1.3224875	0.066184014	1.6021109	1.102716	3.3844898	0.23443496	4.3016005	2.6275144	1249.059580564499	0.7
16	400.759	209.84276	744.3276	199.48672	353.68643	145.03194	767.0896	229.02548	1000.0	1000.0	63999	131.79816	40.374546	290.76245	3.5268795	131.7983	40.373997	290.3046	4.8419023	-131.5234	8.666192	1.3084936	0.066183396	1.5359492	1.0992993	3.3172321	0.22648543	4.292746	2.5554297	1338.3929431438446	0.7
17	702.2435	285.35416	1179.948	425.071	561.62195	153.12973	842.1864	340.43445	1000.0	1000.0	67999	123.8262	42.206142	288.89627	11.25261	123.82667	42.204388	285.4987	9.065359	-123.518265	8.921072	1.3596264	0.06505904	1.570943	1.1582794	3.2858603	0.22605081	4.1649427	2.6133013	1424.5505368709564	0.7
18	614.78516	96.00209	671.31537	448.50882	451.67056	154.91225	733.7297	208.82237	1000.0	1000.0	71999	119.0913	42.11666	278.4674	30.911598	119.09171	42.115276	280.35382	29.4612	-118.829094	8.546469	1.4696008	0.06321204	1.6818666	1.2491487	3.3334825	0.21696196	4.2995424	2.6081238	1516.2890408039093	0.7
19	690.07416	196.48413	850.33307	358.28754	304.4544	38.92831	397.18918	275.34445	1000.0	1000.0	75999	114.45888	40.271976	264.85248	9.407924	114.45952	40.269554	264.3231	9.934722	-114.05721	8.398505	1.2970171	0.077376924	1.5652851	1.0561327	3.216877	0.21339868	4.2837	2.5308478	1603.2254598140717	0.7
20	388.61026	105.0582	556.8487	283.09677	460.03857	82.714745	637.90704	341.20142	1000.0	1000.0	79999	108.16228	39.831944	250.17238	-6.6805	108.16267	39.830387	251.50533	-3.0967798	-107.7848	8.831997	1.2473294	0.06302007	1.440955	1.0096382	3.2731912	0.20914364	4.2119966	2.5802977	1694.2204461097717	0.7
21	628.8088	177.21515	821.1938	374.8846	612.4665	79.523125	703.92163	412.51486	1000.0	1000.0	83999	102.2529	39.86269	254.79092	-11.409719	102.25324	39.861412	257.00012	-10.3779125	-101.867035	8.861182	1.2307017	0.07492462	1.5282357	1.0220237	3.2664256	0.22303618	4.3964615	2.566005	1774.4578096866608	0.7
22	655.5294	80.929726	757.0949	548.66284	305.5418	29.085693	353.48016	251.13988	1000.0	1000.0	87999	97.72752	39.643997	257.87283	-19.686432	97.72795	39.643845	259.235	-22.122	-97.27671	9.046672	1.2497332	0.085684106	1.5286151	0.9603638	3.3167396	0.22493066	4.352054	2.5626094	1857.1778542995453	0.7
23	552.96814	119.504974	759.09863	468.77893	535.95844	130.57135	780.7135	375.87332	1000.0	1000.0	91999	92.16403	39.850098	257.3372	-17.063902	92.16465	39.84884	256.0968	-20.45866	-91.71086	9.506382	1.2059764	0.10499831	1.5511453	0.9632413	3.3254342	0.24573432	4.355377	2.602933	1939.2690644264221	0.7
24	667.6393	98.73476	801.0863	523.5256	506.54996	158.1358	661.6145	121.59929	1000.0	1000.0	95999	90.22397	39.782356	263.7686	-16.049788	90.22448	39.782402	257.55698	-21.068565	-89.81293	9.661187	1.3205123	0.06011556	1.5454006	1.10906	3.4494114	0.22477214	4.440556	2.60216	2026.549243927002	0.7
25	509.0737	69.31961	578.68896	408.72696	751.44934	98.046425	867.35645	578.9323	1000.0	1000.0	99999	89.85435	39.38005	256.0882	-29.939163	89.85431	39.38007	253.41824	-32.832283	-89.43845	9.915051	1.374334	0.05820397	1.5913525	1.1635338	3.5128467	0.23119155	4.501939	2.8213975	2115.7803354263306	0.7
26	498.43176	157.61288	716.9812	335.61874	710.164	150.71643	1014.0483	492.37106	1000.0	1000.0	103999	88.7865	39.64868	242.37346	-20.573858	88.78677	39.647587	239.83553	-25.095762	-88.34853	10.224229	1.3736085	0.056980617	1.5798116	1.1537027	3.4333286	0.23436797	4.601445	2.7170534	2203.1008348464966	0.7
27	561.728	50.406384	636.2307	494.0834	632.8224	70.25359	723.09674	457.19855	1000.0	1000.0	107999	87.29877	39.583557	233.23347	-33.851643	87.29915	39.58388	234.88548	-33.386314	-86.80372	10.1793375	1.3035201	0.062088285	1.5422046	1.0988344	3.384009	0.23603648	4.356393	2.6605463	2298.92648935318	0.7
28	696.46484	33.18249	747.5849	654.74506	442.86884	44.67951	522.7877	364.69437	1000.0	1000.0	111999	85.45226	39.698677	254.06766	-31.60029	85.45288	39.697067	254.08113	-34.85088	-84.94586	10.919986	1.2670149	0.06163786	1.4848342	1.056826	3.3622172	0.23164478	4.510419	2.6997478	2393.337254047394	0.7
29	623.38495	47.980392	670.8285	543.3013	877.6835	303.65372	1328.2225	261.20935	1000.0	1000.0	115999	83.39838	39.529892	254.38809	-60.21996	83.39852	39.528225	256.94965	-50.518127	-82.88143	10.844777	1.2704061	0.07042059	1.4977703	1.0539205	3.3626146	0.22686902	4.3495727	2.5094328	2478.843540906906	0.7
30	634.68396	146.07553	794.0624	420.39896	901.2371	143.6726	1104.7421	686.0817	1000.0	1000.0	119999	82.33135	39.238163	245.6327	-64.65641	82.33066	39.238056	249.3522	-63.750103	-81.82541	11.284989	1.3406622	0.061126254	1.582977	1.1452016	3.4181426	0.23782024	4.9149075	2.7479308	2560.4986901283264	0.7
31	675.6721	94.24429	786.0946	542.63074	504.91806	80.84272	650.99274	413.89658	1000.0	1000.0	123999	80.62329	39.07788	238.99438	-58.265724	80.62318	39.07885	235.39172	-52.70552	-80.05364	10.795567	1.2657472	0.061715137	1.4883422	1.050423	3.3035557	0.22996631	4.740827	2.5953283	2646.1376934051514	0.7
32	763.94794	119.57624	956.5798	631.7109	801.5474	138.08002	929.5407	579.9733	1000.0	1000.0	127999	78.43878	39.777264	214.94115	-63.6778	78.43886	39.778316	217.27785	-58.30623	-77.8488	10.397727	1.1995158	0.070297666	1.6227384	0.96506685	3.2711377	0.23993081	4.711943	2.5546358	2736.015022754669	0.7
33	830.8651	291.30884	1302.8594	512.9948	827.3786	152.44662	1210.1045	640.00116	1000.0	1000.0	131999	75.81415	40.981968	210.39278	-70.115524	75.81447	40.981323	208.95229	-66.79692	-75.23685	10.366613	1.2410185	0.06827554	1.5002661	0.9816231	3.319898	0.22973274	4.635239	2.5852153	2817.8330340385437	0.7
34	1001.0561	158.9916	1251.2534	811.54193	687.537	383.21707	1675.2767	466.5363	1000.0	1000.0	135999	75.80209	41.583523	213.9878	-61.675323	75.80225	41.582623	214.323	-62.42611	-75.28301	10.609971	1.3142216	0.0641598	1.5829036	1.0981218	3.3839498	0.22228888	4.5610075	2.5687408	2908.0814275741577	0.7
35	941.3579	261.1455	1265.0511	660.03687	971.5703	108.3239	1222.0988	859.1141	1000.0	1000.0	139999	76.02626	41.207428	221.78381	-75.116936	76.026726	41.206486	229.8931	-71.56667	-75.52113	10.529457	1.2961202	0.060610674	1.5302762	1.0932642	3.351444	0.21763496	4.241508	2.6761415	2993.381599187851	0.7
36	985.59814	239.12766	1379.1835	764.765	750.8578	265.56064	1106.8473	402.84015	1000.0	1000.0	143999	76.48784	41.969135	210.45055	-71.424446	76.48839	41.968506	212.26064	-67.18232	-75.93792	10.697349	1.3019401	0.059395064	1.5208648	1.0726225	3.3162174	0.22947977	4.2741084	2.5076997	3086.1243150234222	0.7
37	898.8684	317.01022	1218.8346	398.6017	453.23163	84.946686	623.27856	393.1063	1000.0	1000.0	147999	77.15667	43.404617	229.8002	-64.434845	77.15672	43.404163	231.29929	-63.362953	-76.6309	10.468227	1.3450075	0.06349385	1.5571386	1.1263638	3.3540626	0.2249574	4.3467803	2.5842378	3173.1139512062073	0.7
38	1012.90497	47.625942	1075.3396	957.53406	1694.449	239.4726	1930.2109	1029.1946	1000.0	1000.0	151999	80.858734	42.325924	242.49414	-60.268276	80.85907	42.326588	230.28543	-61.707645	-80.41444	10.501614	1.4844121	0.07121608	1.6975077	1.2419734	3.4856968	0.22673361	4.4637065	2.6752412	3263.9990129470825	0.7
39	1255.8813	136.1308	1438.6987	1055.2157	1636.8268	172.17833	1993.0411	1321.663	1000.0	1000.0	155999	82.89388	41.789783	232.80148	-63.26376	82.89424	41.790924	234.43419	-60.699112	-82.33022	10.512998	1.3573205	0.05576627	1.5857553	1.1684532	3.3096323	0.21605942	4.6550574	2.6383307	3355.35685133934	0.7
40	1152.9229	132.88354	1297.9116	1007.4835	788.40094	266.3003	1212.8965	453.34546	1000.0	1000.0	159999	82.55418	43.43831	234.53712	-61.558025	82.55376	43.439934	239.80159	-58.77304	-81.95829	10.565436	1.3325477	0.056908794	1.5250134	1.1219158	3.3177927	0.21551159	4.1230426	2.6960793	3440.32369184494	0.7
41	1376.1799	158.4004	1597.0679	1196.8126	1591.0132	70.26413	1707.266	1471.961	1000.0	1000.0	163999	82.833664	44.396397	230.04196	-59.650272	82.83363	44.397495	229.53955	-67.86578	-82.27059	10.615624	1.3428748	0.057012267	1.578455	1.1592232	3.3770967	0.21482894	4.26615	2.692079	3523.786650657654	0.7
42	1471.0286	182.71925	1747.4587	1255.0303	1927.6003	72.31292	2052.6277	1792.5203	1000.0	1000.0	167999	84.02536	44.811142	225.61287	-66.713165	84.0252	44.813526	223.80034	-64.28829	-83.479485	10.86127	1.3409119	0.055568982	1.5357841	1.1411648	3.4318852	0.21785209	4.5717163	2.7712402	3597.3040368556976	0.7
43	1516.1831	43.882046	1573.8438	1452.2638	1299.5127	76.14904	1457.6309	1166.9963	1000.0	1000.0	171999	84.45379	45.835594	229.99669	-57.65496	84.45348	45.83611	232.27785	-57.55544	-83.84581	10.874787	1.29689	0.05911569	1.5253621	1.1065319	3.398749	0.21882194	4.1844916	2.7363424	3678.7449028491974	0.7
44	1525.6637	247.31618	1900.1461	1206.6316	1720.094	110.98576	1868.8884	1423.7919	1000.0	1000.0	175999	84.35346	46.367912	238.7293	-61.243935	84.35322	46.368702	234.27257	-60.60561	-83.754974	11.3513365	1.3215476	0.05856049	1.5517915	1.1153009	3.523089	0.2244532	4.5210595	2.774592	3762.8249685764313	0.7
45	1757.7637	80.753654	1886.4883	1664.5753	2213.1357	15.941517	2233.768	2185.3643	1000.0	1000.0	179999	86.1352	46.73137	245.0697	-61.318165	86.13474	46.733532	245.30127	-61.86944	-85.54674	11.53786	1.3525363	0.057768516	1.555185	1.1493299	3.5337858	0.22236174	4.6195793	2.8102694	3840.0564897060394	0.7
46	1604.9386	316.3227	2041.7814	1147.5603	1863.9652	82.0547	1957.0437	1685.6598	1000.0	1000.0	183999	88.1721	47.596058	259.7323	-72.230675	88.1722	47.596855	259.3108	-64.08335	-87.58155	11.789225	1.3994052	0.060460515	1.6244408	1.1606513	3.6216576	0.22145523	4.3458447	2.813009	3921.7497844696045	0.7
47	1887.833	129.80304	2044.7714	1759.2914	1648.4795	178.84253	1923.2902	1323.2915	1000.0	1000.0	187999	91.11268	48.58889	277.37738	-75.112404	91.11255	48.5881	273.82828	-67.11141	-90.524765	12.270473	1.4259825	0.055141564	1.6578053	1.239589	3.6666079	0.22849467	4.8493967	2.823439	4004.8249113559723	0.7
