Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	$\alpha$	Stdalpha	Maxalpha	Minalpha	Time
17	84684.22	19260.496	105199.09	65153.625	114639.44	15712.007	141022.02	89133.016	1000.0	1000.0	67999	303.6663	303.6648	-301.28064	68.041	1.377977	0.08788386	1.7209958	1.1045781	1.7999997	2.3841858e-07	1.8	1.8	4234.878753662109
18	100648.95	8697.599	108820.83	86333.91	90223.45	24945.25	132449.72	57664.094	1000.0	1000.0	71999	309.4529	309.45047	-306.98175	69.26305	1.309841	0.07117047	1.5644702	1.0684843	1.7999997	2.3841858e-07	1.8	1.8	4492.334938049316
19	87071.68	11075.384	97093.08	69295.46	97156.92	22398.336	128957.77	67556.05	1000.0	1000.0	75999	313.2208	313.2181	-310.66693	67.07069	1.2460629	0.06981437	1.5300862	1.0128154	1.7999997	2.3841858e-07	1.8	1.8	4749.975160360336
20	97318.28	11796.94	115564.36	83138.414	113929.67	14526.426	134940.86	83884.21	1000.0	1000.0	79999	316.337	316.33508	-313.741	71.66796	1.3677208	0.10331091	1.753965	1.0805336	1.7999997	2.3841858e-07	1.8	1.8	5008.906132936478
21	101345.625	14068.868	118325.67	79287.02	107708.836	11715.311	123800.914	90341.78	1000.0	1000.0	83999	324.62286	324.6197	-321.99768	82.54297	1.506179	0.08724845	1.8357941	1.1579199	1.7999997	2.3841858e-07	1.8	1.8	5267.072588920593
22	97183.28	11077.525	109629.45	81970.375	120620.016	24779.852	147195.2	75275.336	1000.0	1000.0	87999	331.60153	331.5986	-328.89664	78.089905	1.4236534	0.0855961	1.8519632	1.1880299	1.7999997	2.3841858e-07	1.8	1.8	5524.919908285141
23	103415.195	28021.623	138489.28	64269.227	109020.6	20088.61	139297.72	76916.62	1000.0	1000.0	91999	336.7155	336.7122	-333.9552	81.593475	1.4470725	0.08394511	1.7294346	1.2015735	1.7999997	2.3841858e-07	1.8	1.8	5779.992693185806
24	121858.36	7943.333	131793.56	109846.02	106814.69	19101.379	138164.94	69753.414	1000.0	1000.0	95999	339.92575	339.92343	-337.1123	79.561386	1.3453584	0.08017653	1.6817722	1.1228873	1.7999997	2.3841858e-07	1.8	1.8	6036.86603808403
25	106957.24	23620.434	122605.305	66127.59	107133.19	23065.627	136941.44	79629.66	1000.0	1000.0	99999	342.0682	342.06577	-339.19193	78.189575	1.3866048	0.10525081	1.8394456	1.1137968	1.7999997	2.3841858e-07	1.8	1.8	6291.481355190277
26	96322.195	14723.518	113078.83	75649.08	98374.055	17842.314	134315.12	71448.33	1000.0	1000.0	103999	347.48972	347.48807	-344.59976	83.866455	1.4942175	0.087971926	1.791088	1.1915679	1.7999997	2.3841858e-07	1.8	1.8	6547.258933067322
27	94071.08	12472.313	109266.664	74533.08	108211.21	22265.07	144012.34	77891.21	1000.0	1000.0	107999	351.1942	351.19128	-348.23343	84.9639	1.4348154	0.0852852	1.762615	1.1686398	1.7999997	2.3841858e-07	1.8	1.8	6800.807057857513
28	104729.586	17299.16	126713.234	85434.914	111515.73	33466.2	149409.0	64151.492	1000.0	1000.0	111999	355.95145	355.94897	-352.96136	88.74948	1.5818273	0.098209925	1.9557073	1.246536	1.7999997	2.3841858e-07	1.8	1.8	7055.650192737579
29	111536.99	19012.8	143918.06	95215.61	126781.05	13334.381	146946.28	98851.18	1000.0	1000.0	115999	361.42108	361.4178	-358.36026	92.85943	1.5413526	0.09652877	1.8991306	1.2660198	1.7999997	2.3841858e-07	1.8	1.8	7310.273273229599
30	107183.61	22945.58	126177.93	68243.72	135522.83	15527.394	158531.11	106666.69	1000.0	1000.0	119999	364.34207	364.33908	-361.18588	92.24196	1.4666619	0.08171374	1.9334408	1.2399637	1.7999997	2.3841858e-07	1.8	1.8	7563.343191862106
31	119154.984	16315.213	136028.58	98257.625	123149.15	19008.268	148696.34	81614.96	1000.0	1000.0	123999	365.875	365.8722	-362.67325	94.34303	1.5617759	0.08333032	1.8998677	1.2824359	1.7999997	2.3841858e-07	1.8	1.8	7814.821590423584
32	126396.32	22653.0	143379.98	87617.86	128788.86	11642.305	140705.11	99468.81	1000.0	1000.0	127999	370.1231	370.12115	-366.87512	94.631546	1.5169346	0.07404634	1.8122979	1.2143947	1.7999997	2.3841858e-07	1.8	1.8	8069.726697444916
33	123321.42	5406.2954	128646.01	114292.164	117446.35	16410.148	143283.12	89809.34	1000.0	1000.0	131999	371.6978	371.69525	-368.41147	96.59789	1.5070873	0.10902805	1.9542917	1.2144481	1.7999997	2.3841858e-07	1.8	1.8	8324.361209154129
34	124991.64	10073.814	136076.78	108631.2	135338.6	16376.914	151061.8	101369.43	1000.0	1000.0	135999	374.762	374.76056	-371.43887	101.154045	1.5702608	0.101805635	1.955007	1.3139828	1.7999997	2.3841858e-07	1.8	1.8	8576.890124797821
35	117469.914	27821.668	142807.39	70647.125	138014.7	15857.948	160211.39	106003.51	1000.0	1000.0	139999	378.89175	378.88995	-375.53348	104.25028	1.6186337	0.085659206	1.9053752	1.294275	1.7999997	2.3841858e-07	1.8	1.8	8829.457550287247
36	137764.62	6699.232	145121.52	127089.46	139866.38	16451.297	157203.84	100650.516	1000.0	1000.0	143999	384.30615	384.30338	-380.89844	106.80859	1.6540872	0.08441115	2.0009038	1.3960664	1.7999997	2.3841858e-07	1.8	1.8	9081.358718633652
37	117773.09	24635.445	142350.36	78099.78	137703.81	16253.41	153430.72	104291.42	1000.0	1000.0	147999	388.6916	388.6905	-385.23846	109.18517	1.6730314	0.0856493	2.0347016	1.4033104	1.7999997	2.3841858e-07	1.8	1.8	9333.03046989441
38	136319.6	1819.5524	138977.95	134202.06	135668.66	20752.787	157646.11	79286.31	1000.0	1000.0	151999	396.1	396.0978	-392.6068	112.55341	1.765422	0.09155912	2.112225	1.5042562	1.7999997	2.3841858e-07	1.8	1.8	9583.37908577919
39	141193.72	6752.7505	148252.78	132073.66	142595.61	8165.631	153745.23	129977.84	1000.0	1000.0	155999	401.44815	401.4457	-397.8937	115.16705	1.6852021	0.07472366	2.0023055	1.4585136	1.7999997	2.3841858e-07	1.8	1.8	9834.967455148697
40	149317.14	2254.411	151677.5	145705.72	146580.03	8652.831	155061.19	123180.43	1000.0	1000.0	159999	407.87204	407.8693	-404.31366	114.30137	1.7797854	0.09448325	2.1277852	1.4977082	1.7999997	2.3841858e-07	1.8	1.8	10085.161893606186
41	147591.48	5954.8555	154774.47	138561.77	144678.39	8559.777	155629.05	122242.12	1000.0	1000.0	163999	414.61407	414.6124	-411.00974	112.245766	1.7237642	0.09432664	2.0722482	1.4651419	1.7999997	2.3841858e-07	1.8	1.8	10335.946323633194
42	118302.516	25549.896	143055.55	77466.24	143686.89	10479.787	157474.45	122144.11	1000.0	1000.0	167999	418.15903	418.15607	-414.55386	109.49107	1.6689929	0.074560784	1.9402968	1.4290884	1.7999997	2.3841858e-07	1.8	1.8	10587.122950792313
43	140934.0	10045.081	146997.48	123540.62	142795.72	18486.438	161040.47	92846.25	1000.0	1000.0	171999	420.6566	420.65503	-416.99695	111.75668	1.6798974	0.07501246	1.9447545	1.4497043	1.7999997	2.3841858e-07	1.8	1.8	10837.23902630806
44	143196.25	8371.935	154983.14	132157.44	145892.08	9062.409	153894.16	123329.27	1000.0	1000.0	175999	423.76108	423.75937	-420.1086	111.80983	1.6950943	0.09595456	2.0046828	1.3934544	1.7999997	2.3841858e-07	1.8	1.8	11086.974693536758
45	137542.3	14799.266	153680.88	113691.61	148436.53	15921.522	165081.27	106828.445	1000.0	1000.0	179999	426.3745	426.3718	-422.67682	111.96307	1.6735848	0.076843984	1.9595218	1.4014595	1.7999997	2.3841858e-07	1.8	1.8	11336.912543535233
46	143186.88	8631.346	149921.5	128358.23	149169.62	14313.153	161860.89	111604.83	1000.0	1000.0	183999	429.4258	429.42484	-425.69553	109.7554	1.7188231	0.06938819	1.964572	1.4760172	1.7999997	2.3841858e-07	1.8	1.8	11587.866870641708
47	145652.73	10401.087	154594.33	128741.09	148779.66	21678.766	161751.03	84780.08	1000.0	1000.0	187999	434.1552	434.15268	-430.441	110.02883	1.7501307	0.08352177	2.0274415	1.462116	1.7999997	2.3841858e-07	1.8	1.8	11836.592621803284
48	135797.61	3839.2654	139990.98	130282.266	139710.9	15791.03	155839.9	109084.77	1000.0	1000.0	191999	438.53873	438.5385	-434.7868	107.94014	1.6727835	0.08125359	1.97619	1.365205	1.7999997	2.3841858e-07	1.8	1.8	12084.626293182373
49	140096.88	8538.669	152071.16	128698.77	153047.28	10917.872	164275.9	130159.87	1000.0	1000.0	195999	440.84235	440.84027	-437.0603	110.636154	1.709823	0.07524208	1.9974597	1.4484104	1.7999997	2.3841858e-07	1.8	1.8	12332.788841962814
50	141001.56	9621.758	147550.36	124388.7	146984.64	8172.0903	157862.4	128097.43	1000.0	1000.0	199999	445.29517	445.2936	-441.532	112.046196	1.7473159	0.09427216	2.0875673	1.4312595	1.7999997	2.3841858e-07	1.8	1.8	12578.658055067062
51	143249.81	6494.3804	148558.17	132266.0	151697.89	11400.59	165144.34	122408.99	1000.0	1000.0	203999	448.59808	448.5969	-444.80743	111.8998	1.7191083	0.07148348	2.0040758	1.459988	1.7999997	2.3841858e-07	1.8	1.8	12826.999037742615
52	152269.84	8363.965	160288.77	138939.7	144144.78	18237.504	163329.6	105830.12	1000.0	1000.0	207999	451.9279	451.92563	-448.0995	111.29326	1.7176396	0.07362643	1.9917269	1.4813561	1.7999997	2.3841858e-07	1.8	1.8	13075.160998344421
53	141948.94	6647.2324	150132.33	131586.1	146358.03	16551.527	163539.44	117237.555	1000.0	1000.0	211999	454.7026	454.7013	-450.87872	111.35097	1.7262077	0.07704244	2.032841	1.438581	1.7999997	2.3841858e-07	1.8	1.8	13323.8450653553
54	141565.67	12540.875	150711.66	120027.82	150663.9	16508.93	166837.3	106669.03	1000.0	1000.0	215999	457.8966	457.8955	-454.05765	114.12104	1.7749352	0.10557539	2.147347	1.4981513	1.7999997	2.3841858e-07	1.8	1.8	13574.492394924164
55	150285.2	3114.7556	154360.42	145954.11	165596.1	3135.8945	171533.72	159484.56	1000.0	1000.0	219999	462.32663	462.32516	-458.46246	115.95841	1.7617726	0.0769098	2.0074914	1.501576	1.7999997	2.3841858e-07	1.8	1.8	13823.38990187645
56	141904.97	8153.943	153897.03	130915.836	153627.8	14263.934	169711.45	115669.38	1000.0	1000.0	223999	466.43524	466.43332	-462.55576	116.41512	1.7619574	0.072556935	2.0156183	1.5225521	1.7999997	2.3841858e-07	1.8	1.8	14071.513724565506
57	149524.23	14823.38	163795.48	125576.71	139791.9	13554.005	155915.69	113745.32	1000.0	1000.0	227999	469.30408	469.30356	-465.37793	116.48273	1.7450525	0.07198844	2.0485172	1.4751991	1.7999997	2.3841858e-07	1.8	1.8	14321.6830265522
58	140603.25	18244.121	155452.2	109359.05	155046.36	19631.69	195221.77	118988.484	1000.0	1000.0	231999	471.23212	471.23184	-467.33344	116.28899	1.7834699	0.090947635	2.1212106	1.522904	1.7999997	2.3841858e-07	1.8	1.8	14570.45324087143
59	150819.38	5717.0923	160246.69	144861.25	156907.38	13998.101	178252.3	129709.21	1000.0	1000.0	235999	475.60016	475.59784	-471.66693	116.85035	1.7959939	0.077196054	2.0322216	1.5506448	1.7999997	2.3841858e-07	1.8	1.8	14820.942950725555
60	144460.53	7918.9907	156684.14	134649.45	163820.22	20495.031	185846.62	109320.38	1000.0	1000.0	239999	478.69553	478.6942	-474.74094	118.95323	1.779782	0.07686923	2.1282513	1.5271451	1.7999997	2.3841858e-07	1.8	1.8	15070.303424835205
61	120748.33	32524.613	162851.89	79471.195	157374.81	18857.586	183963.97	113175.39	1000.0	1000.0	243999	481.197	481.19565	-477.22223	119.36869	1.8183007	0.086391784	2.1397882	1.581725	1.7999997	2.3841858e-07	1.8	1.8	15318.870405197144
62	132618.77	16223.583	152018.2	112846.86	163389.22	5859.5767	174692.73	154985.1	1000.0	1000.0	247999	483.0714	483.07123	-479.08664	121.76539	1.8298645	0.07236774	2.0946133	1.5978639	1.7999997	2.3841858e-07	1.8	1.8	15567.556763648987
63	153577.89	4254.523	160322.7	148616.61	138616.9	22491.576	163845.28	98847.836	1000.0	1000.0	251999	486.2061	486.20483	-482.16202	125.20603	1.8471199	0.080352284	2.158478	1.5847356	1.7999997	2.3841858e-07	1.8	1.8	15817.98141503334
64	137887.6	22949.742	166360.84	111981.45	162801.16	13342.254	177535.64	143027.45	1000.0	1000.0	255999	489.14703	489.14597	-485.083	125.960686	1.8552761	0.07945866	2.1758232	1.6032932	1.7999997	2.3841858e-07	1.8	1.8	16070.085833311081
65	152323.22	7671.554	162035.94	144555.34	154657.33	22588.383	176566.1	105188.11	1000.0	1000.0	259999	492.43768	492.43668	-488.33966	129.34708	1.90726	0.087967314	2.2305756	1.6149817	1.7999997	2.3841858e-07	1.8	1.8	16322.943205356598
66	149219.14	17301.309	169023.39	122542.016	158311.2	22449.436	186038.11	111562.02	1000.0	1000.0	263999	494.43433	494.43304	-490.3073	129.72212	1.8127195	0.08293355	2.0969741	1.5571159	1.7999997	2.3841858e-07	1.8	1.8	16575.42418694496
67	148820.25	6870.945	155123.36	137970.86	151874.19	18346.182	176517.73	113730.14	1000.0	1000.0	267999	495.17096	495.17053	-491.0297	131.06067	1.843453	0.08409533	2.2113128	1.6233524	1.7999997	2.3841858e-07	1.8	1.8	16828.078139066696
68	150762.6	14319.309	163206.12	126537.375	143831.36	20736.54	167928.73	106904.53	1000.0	1000.0	271999	496.34772	496.34683	-492.2057	131.00171	1.8487155	0.07800207	2.1507835	1.6064842	1.7999997	2.3841858e-07	1.8	1.8	17076.881483078003
69	156156.19	5737.372	162123.98	149220.77	159322.1	15767.499	187436.53	143576.75	1000.0	1000.0	275999	498.9923	498.9923	-494.8355	128.11157	1.8841509	0.07034672	2.1170397	1.6305448	1.7999997	2.3841858e-07	1.8	1.8	17327.579662799835
70	151541.45	19689.166	171230.84	118841.16	158793.97	25743.312	180703.08	88638.69	1000.0	1000.0	279999	502.1044	502.10187	-497.97302	129.71843	1.8805777	0.105483785	2.2043722	1.6071833	1.7999997	2.3841858e-07	1.8	1.8	17580.364335536957
71	151412.94	6937.2515	162532.88	143676.86	159371.06	17991.49	189870.16	126917.336	1000.0	1000.0	283999	503.79364	503.79208	-499.6126	129.96283	1.8380281	0.075769156	2.115495	1.6039687	1.7999997	2.3841858e-07	1.8	1.8	17831.288833856583
72	159405.88	3064.2795	164569.06	156526.69	172057.4	8340.232	184730.48	161325.11	1000.0	1000.0	287999	504.1989	504.19757	-499.99988	129.58427	1.8157986	0.0757298	2.0870683	1.5542862	1.7999997	2.3841858e-07	1.8	1.8	18082.953692674637
73	161787.81	3947.9893	168623.25	159335.67	152389.44	29026.639	194200.44	95565.266	1000.0	1000.0	291999	504.7256	504.7244	-500.52383	128.3213	1.8575337	0.08728779	2.1185915	1.5411752	1.7999997	2.3841858e-07	1.8	1.8	18332.242237329483
74	162934.88	2270.3752	165838.55	159784.39	166969.53	13474.963	187760.64	136320.53	1000.0	1000.0	295999	506.9098	506.90808	-502.72702	128.10243	1.8325589	0.079005264	2.1035473	1.5739449	1.7999997	2.3841858e-07	1.8	1.8	18582.067566156387
75	161254.4	5202.414	167119.38	154730.31	160360.14	22235.57	205281.62	134750.61	1000.0	1000.0	299999	509.4066	509.4074	-505.2398	127.6442	1.8709136	0.076414846	2.152295	1.5895762	1.7999997	2.3841858e-07	1.8	1.8	18836.265268087387
76	158117.02	5239.544	162591.62	149384.61	163126.19	16910.342	182379.81	124673.68	1000.0	1000.0	303999	512.2899	512.2881	-508.10406	124.90763	1.810989	0.0780982	2.1030567	1.5517538	1.7999997	2.3841858e-07	1.8	1.8	19088.957186222076
77	149823.86	19269.38	167439.11	120530.234	170111.03	14025.895	191407.92	146073.7	1000.0	1000.0	307999	513.9513	513.9508	-509.75684	126.46304	1.8758957	0.08640244	2.1662621	1.568915	1.7999997	2.3841858e-07	1.8	1.8	19344.7530977726
78	158955.11	9907.879	165387.1	141817.81	159505.66	17239.523	192120.14	131348.75	1000.0	1000.0	311999	516.23975	516.2387	-512.02313	129.69055	1.8510511	0.0686815	2.112048	1.6080174	1.7999997	2.3841858e-07	1.8	1.8	19600.608342647552
79	159974.34	8828.589	171936.44	147070.8	160779.89	26284.73	186127.78	97552.88	1000.0	1000.0	315999	518.76825	518.7674	-514.5399	130.86067	1.8986484	0.07105802	2.152226	1.6700019	1.7999997	2.3841858e-07	1.8	1.8	19855.200688123703
80	134569.78	22361.104	152663.17	96253.86	170126.6	14947.126	195799.12	146007.58	1000.0	1000.0	319999	522.7259	522.72546	-518.51855	133.53078	1.963232	0.07196811	2.2248392	1.683145	1.7999997	2.3841858e-07	1.8	1.8	20109.842111349106
81	139777.47	17726.797	162587.73	112924.29	164877.28	18213.01	192788.56	134068.06	1000.0	1000.0	323999	526.4031	526.40216	-522.1252	133.92258	1.9413037	0.09486746	2.2590954	1.6324703	1.7999997	2.3841858e-07	1.8	1.8	20363.469329357147
82	165093.58	16675.863	181871.94	137368.83	186548.3	11322.801	203075.55	165117.98	1000.0	1000.0	327999	530.21545	530.2151	-525.9427	135.66338	1.9829057	0.072188936	2.2189004	1.707592	1.7999997	2.3841858e-07	1.8	1.8	20617.036529302597
83	159671.1	9479.474	169752.06	144824.06	168187.8	18119.68	183901.02	133841.1	1000.0	1000.0	331999	533.33514	533.33374	-529.0415	136.60577	1.9617018	0.08553026	2.2456121	1.6865752	1.7999997	2.3841858e-07	1.8	1.8	20871.27244091034
84	172521.83	10007.237	180947.05	156454.47	163840.69	20327.18	202375.1	128188.71	1000.0	1000.0	335999	536.111	536.1109	-531.78864	139.05418	1.9954072	0.075277105	2.2792282	1.6919351	1.7999997	2.3841858e-07	1.8	1.8	21124.806892633438
85	157231.16	14487.239	171140.84	133432.88	182268.53	17165.123	200369.0	149742.66	1000.0	1000.0	339999	539.03143	539.0301	-534.69806	141.82541	1.9734495	0.07592621	2.252883	1.686807	1.7999997	2.3841858e-07	1.8	1.8	21380.185992479324
86	162600.7	18003.87	183186.62	134287.2	178608.34	16106.81	204246.78	148110.81	1000.0	1000.0	343999	539.52765	539.52814	-535.17474	142.06912	1.9065638	0.08129097	2.1904836	1.5951388	1.7999997	2.3841858e-07	1.8	1.8	21634.36992239952
87	145657.03	23615.28	170805.48	114354.125	168043.62	11086.79	180990.42	148788.3	1000.0	1000.0	347999	540.40356	540.40094	-536.0364	142.3886	1.9725261	0.08100808	2.233493	1.6865966	1.7999997	2.3841858e-07	1.8	1.8	21886.366134405136
88	173651.56	9612.214	181112.44	157155.95	168085.03	19390.846	196851.56	137671.94	1000.0	1000.0	351999	543.95123	543.94946	-539.61554	145.1231	1.9977282	0.07387163	2.2900097	1.7527128	1.7999997	2.3841858e-07	1.8	1.8	22139.572231054306
89	168165.25	9580.001	178548.97	152974.19	188787.75	12088.461	214445.27	174601.67	1000.0	1000.0	355999	546.7315	546.73193	-542.347	144.55524	2.015781	0.076290846	2.2689462	1.7561331	1.7999997	2.3841858e-07	1.8	1.8	22393.097192049026
90	161141.28	13990.701	174056.12	138780.33	166188.33	15132.216	203591.61	148677.17	1000.0	1000.0	359999	549.67645	549.67645	-545.2759	145.50232	2.0174537	0.07359462	2.3135555	1.7276083	1.7999997	2.3841858e-07	1.8	1.8	22645.82243680954
91	157931.98	23521.574	194613.89	130614.39	169168.02	22982.783	207951.83	126590.805	1000.0	1000.0	363999	551.8198	551.81946	-547.4056	149.72687	2.0480049	0.07796236	2.3081136	1.8050003	1.7999997	2.3841858e-07	1.8	1.8	22898.699501752853
92	170919.81	12927.662	183188.19	150560.38	166963.0	16185.414	188363.6	144607.62	1000.0	1000.0	367999	555.2555	555.2554	-550.7934	150.01219	2.0177321	0.069601245	2.2627373	1.8134774	1.7999997	2.3841858e-07	1.8	1.8	23153.508509635925
93	170872.44	9353.914	181679.25	158821.4	173180.9	11484.042	201944.73	156117.77	1000.0	1000.0	371999	557.54126	557.5403	-553.0969	151.53433	2.0609405	0.094205804	2.3841417	1.7535114	1.7999997	2.3841858e-07	1.8	1.8	23406.80082631111
94	159653.33	24563.004	188091.28	125828.43	170943.9	21624.32	196983.88	133357.89	1000.0	1000.0	375999	562.82776	562.8271	-558.38	150.01593	2.1147683	0.0831944	2.3707993	1.8264904	1.7999997	2.3841858e-07	1.8	1.8	23659.745310544968
95	178305.08	5539.9707	186631.6	172568.48	175336.1	16911.686	202891.73	136526.14	1000.0	1000.0	379999	566.3486	566.34814	-561.8701	157.33916	2.1200323	0.102095656	2.473149	1.807715	1.7999997	2.3841858e-07	1.8	1.8	23915.619540691376
96	164484.66	13060.855	180802.56	145729.38	180854.0	16466.707	206840.8	156074.23	1000.0	1000.0	383999	571.8406	571.8399	-567.3479	161.46556	2.2011437	0.08272544	2.4985507	1.8585039	1.7999997	2.3841858e-07	1.8	1.8	24170.38198041916
97	176333.94	9637.19	189183.53	165149.88	174147.33	26199.324	204160.48	122390.99	1000.0	1000.0	387999	575.0901	575.0883	-570.53	162.85103	2.1538792	0.07792466	2.4264526	1.8770171	1.7999997	2.3841858e-07	1.8	1.8	24425.699019670486
98	153425.45	26720.887	173660.89	107616.19	167125.47	28655.246	216056.16	118166.78	1000.0	1000.0	391999	577.7239	577.72406	-573.1693	163.84901	2.115398	0.07405533	2.3946364	1.8774927	1.7999997	2.3841858e-07	1.8	1.8	24680.829526424408
99	167065.97	23771.39	198332.11	131398.89	181374.53	21670.822	204194.66	122209.35	1000.0	1000.0	395999	577.8089	577.80835	-573.2398	160.41716	2.1110961	0.094309025	2.4651742	1.8240682	1.7999997	2.3841858e-07	1.8	1.8	24935.647824287415
100	172384.98	21163.896	193969.34	137892.7	156724.8	24007.176	188837.17	99108.016	1000.0	1000.0	399999	577.50305	577.502	-572.91223	159.39711	2.0083473	0.077013165	2.2962945	1.7615671	1.7999997	2.3841858e-07	1.8	1.8	25191.018583774567
101	156174.94	23674.45	183628.27	120148.5	183404.19	17256.588	206176.16	142829.66	1000.0	1000.0	403999	575.64514	575.64325	-571.066	161.18347	2.0240161	0.06698935	2.26521	1.793962	1.7999997	2.3841858e-07	1.8	1.8	25445.848506212234
102	161813.25	32213.506	192718.5	116841.336	163773.0	32996.184	202643.31	86663.695	1000.0	1000.0	407999	575.66187	575.6618	-571.097	167.0405	2.131201	0.1296712	2.5348973	1.7785871	1.7999997	2.3841858e-07	1.8	1.8	25701.867285251617
103	184367.95	13709.869	198366.69	165060.95	175344.31	16481.863	196660.23	150522.4	1000.0	1000.0	411999	580.56213	580.56085	-575.92596	173.75635	2.2181225	0.07982206	2.4776103	1.9669869	1.7999997	2.3841858e-07	1.8	1.8	25957.965915203094
104	177394.06	7257.975	186406.56	167934.98	197308.78	14513.261	215606.28	163934.89	1000.0	1000.0	415999	584.8289	584.8284	-580.18976	175.75337	2.2095351	0.084569745	2.49199	1.9547279	1.7999997	2.3841858e-07	1.8	1.8	26215.28041434288
