Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
28	89279.97	7820.627	96800.85	77765.7	84259.0	7765.3	100669.6	77131.89	1000.0	1000.0	111999	7609.45	948.85724	10835.777	4264.1777	7609.4536	948.8654	10767.812	4766.571	36.643974	7.1413426	84.31203	2.4899254	-7601.2744	4797.2954	2359.54474234581
29	88757.445	7226.6606	95469.234	77545.65	90087.55	6570.8223	95883.016	76917.52	1000.0	1000.0	115999	7603.135	952.3972	10871.09	4759.207	7603.1323	952.44476	10901.839	4505.4766	36.903076	7.08246	129.07068	-0.99500465	-7594.522	4644.4253	2443.8928463459015
30	87923.11	6807.708	97673.11	78434.18	86379.0	7586.7485	96751.93	76768.42	1000.0	1000.0	119999	7608.216	949.9292	11027.491	3928.4016	7608.212	949.9761	11089.244	4097.551	37.25981	7.0496697	76.75221	0.83238983	-7599.977	4476.1826	2527.6744561195374
31	80985.92	4080.3247	87963.2	77821.65	83876.625	5430.8936	90026.83	76479.95	1000.0	1000.0	123999	7610.602	958.22375	10962.552	4457.565	7610.6084	958.2438	10970.5625	4335.8184	37.637356	6.970971	75.02404	-2.3085403	-7602.9194	4329.984	2613.5574157238007
32	83644.305	4929.022	89188.66	77972.23	81130.055	4449.7954	86879.86	76660.266	1000.0	1000.0	127999	7598.5327	972.07153	11117.341	3840.9321	7598.5273	972.12164	11085.661	4266.7207	37.598236	6.9913406	88.00809	-2.7212677	-7589.974	4317.7207	2700.5792417526245
33	83602.79	5973.466	90723.17	76429.08	80885.984	5205.111	90397.76	76442.87	1000.0	1000.0	131999	7589.735	972.97876	11067.587	4758.086	7589.735	973.0262	11102.643	4808.7085	37.322445	6.929795	166.33676	2.3004208	-7581.336	4506.907	2785.3530406951904
34	86051.34	5544.451	90345.21	76527.734	86096.016	4726.0405	90814.555	76678.23	1000.0	1000.0	135999	7579.152	975.1589	11121.545	4732.2305	7579.1514	975.2138	11107.927	4560.077	37.715668	6.9073167	78.63731	-2.608715	-7570.165	4251.7676	2870.7927634716034
35	79770.49	5124.7295	88554.09	75646.445	80663.48	6852.9155	90203.29	74631.26	1000.0	1000.0	139999	7559.8296	982.0978	11245.342	4606.509	7559.8296	982.13007	11182.222	4871.24	37.622932	6.8641734	200.25073	0.3382187	-7550.917	3964.8445	2956.4588413238525
36	80542.95	6502.0386	91216.06	74615.61	84923.96	5613.7236	90299.66	76078.7	1000.0	1000.0	143999	7543.2754	981.44135	11206.054	4324.2393	7543.2783	981.47876	11230.047	4525.86	37.597733	6.9134912	98.31816	3.569809	-7534.101	4342.909	3041.8112053871155
37	84754.92	7623.788	94685.305	76407.27	85990.9	7529.733	96974.96	76454.31	1000.0	1000.0	147999	7525.335	980.64526	11220.613	4960.796	7525.331	980.69055	11221.541	4662.397	37.90011	6.9316397	78.63573	-1.1201324	-7516.138	4140.361	3126.4178676605225
38	77337.375	1127.9812	79232.73	76481.53	87573.14	7197.393	97293.46	76779.09	1000.0	1000.0	151999	7508.72	983.011	11168.9795	4513.662	7508.7163	983.0388	11113.245	4686.1187	38.187286	6.8861594	82.75421	3.6550617	-7499.615	4130.958	3211.1303668022156
39	78071.55	1513.2281	80332.03	76481.54	84179.64	7377.132	96719.22	76845.13	1000.0	1000.0	155999	7486.9663	987.97437	11111.316	4467.709	7486.9683	987.9944	11138.543	4826.057	38.43269	6.8007946	81.46805	3.297102	-7478.038	4042.7534	3295.398013830185
40	80707.51	3582.538	86587.055	76967.82	90139.42	7766.6675	97998.59	76903.664	1000.0	1000.0	159999	7469.8633	992.563	11141.797	4745.385	7469.862	992.57764	11161.916	4470.823	38.54824	6.761431	76.59552	3.9310036	-7460.567	3738.9111	3381.5456125736237
41	91541.234	7742.9355	97585.805	78272.516	83863.61	7852.612	98335.83	76384.89	1000.0	1000.0	163999	7470.5625	992.82416	11084.339	4261.9136	7470.5596	992.8309	11156.577	4313.8354	38.313534	6.686168	86.045074	1.5200367	-7461.027	3752.9927	3466.1399261951447
42	91615.91	8669.237	98030.945	76767.45	86147.95	9306.525	103294.68	76952.89	1000.0	1000.0	167999	7488.1704	993.71674	11084.761	3309.3984	7488.1743	993.73004	11093.873	3470.238	38.16635	6.643917	81.851166	3.6791248	-7478.217	3721.0044	3551.202866077423
43	83721.75	7933.3965	97413.28	78565.36	79700.67	5790.8784	92856.74	75927.54	1000.0	1000.0	171999	7484.747	994.6541	11460.467	4876.9756	7484.743	994.6886	11634.822	4924.664	38.172806	6.6701665	75.97484	-1.8829823	-7475.6235	3664.16	3636.8711709976196
44	76860.83	552.8258	77306.17	75919.664	85051.734	5972.7783	96132.36	76948.7	1000.0	1000.0	175999	7476.146	1002.3485	11224.135	4708.0464	7476.1455	1002.37427	11236.592	3839.7346	38.332153	6.734336	92.02294	4.111553	-7466.597	3769.751	3723.0200901031494
45	80085.61	4696.181	88096.375	76197.42	78380.06	4151.565	89807.266	75874.195	1000.0	1000.0	179999	7457.57	1007.88245	11201.057	5055.4644	7457.5723	1007.9117	11234.001	4700.2754	38.213253	6.7274876	120.9439	1.3063736	-7448.058	3579.9995	3808.478913784027
46	77696.4	1245.1119	79193.16	75900.19	79031.586	6184.139	97141.266	75726.24	1000.0	1000.0	183999	7442.475	1013.63776	11210.2295	4974.326	7442.469	1013.66125	11220.861	4955.072	38.113792	6.766916	80.28751	4.825783	-7432.656	3548.1956	3895.1709158420563
47	82068.57	8399.476	96557.97	76447.49	80017.414	8251.632	102050.305	75606.17	1000.0	1000.0	187999	7425.4287	1015.47437	11171.073	4810.778	7425.435	1015.4865	11230.453	4738.5693	38.340416	6.706309	99.85973	8.31756	-7415.403	3577.4856	3980.1047184467316
48	80696.67	4978.7246	89225.734	77007.27	82801.375	5868.2334	90864.01	76482.44	1000.0	1000.0	191999	7420.3726	1019.19653	11224.822	3686.4692	7420.369	1019.2327	11234.378	3711.4324	38.784985	6.7201185	80.38195	2.9799862	-7410.8125	3557.3684	4065.9736289978027
49	88347.12	11398.455	101219.77	76414.96	84271.46	9175.291	97667.72	76333.95	1000.0	1000.0	195999	7415.0347	1021.8666	11298.419	4997.8022	7415.0386	1021.8769	11224.975	4446.8945	38.871117	6.6359754	76.75892	5.994877	-7404.902	3287.6753	4150.4708340168
50	89452.375	7741.7554	97819.85	77555.56	84851.09	9559.984	105200.88	75765.58	1000.0	1000.0	199999	7420.9087	1022.04114	11269.045	4705.6553	7420.903	1022.06506	11235.889	4870.3667	38.806946	6.7056017	78.09139	4.352379	-7410.5244	3329.356	4235.262200832367
51	81851.11	9854.882	98900.26	75395.99	76220.19	429.13654	77050.28	75623.06	1000.0	1000.0	203999	7423.807	1023.322	11210.574	3674.474	7423.81	1023.3584	11230.176	3797.8032	38.809914	6.7196507	89.1905	0.78201485	-7413.698	3415.0222	4320.850659132004
52	76293.52	1001.814	78005.0	75540.19	78434.37	6760.702	98628.97	75475.664	1000.0	1000.0	207999	7409.104	1026.5206	11284.797	5148.8174	7409.1035	1026.5205	11272.026	5144.1626	38.928085	6.695006	106.078705	2.2121506	-7398.839	3304.4238	4405.099777936935
53	83880.586	6229.9624	91815.445	77217.72	76883.945	1034.6891	78985.24	75677.96	1000.0	1000.0	211999	7399.493	1024.986	11304.408	5056.3433	7399.493	1025.0387	11327.316	4906.57	39.12298	6.697871	85.9271	4.4981976	-7388.708	3346.5376	4491.830545902252
54	80018.58	4891.7324	88065.94	75913.65	76588.18	777.5371	78615.77	75941.734	1000.0	1000.0	215999	7390.2495	1021.94116	11215.83	4988.2915	7390.2485	1021.9629	11333.961	5073.538	39.01065	6.708109	84.937706	3.8812084	-7379.726	3264.175	4577.2517375946045
55	77743.37	1010.6015	78711.76	76328.75	75938.734	543.484	77352.38	75433.07	1000.0	1000.0	219999	7375.9873	1023.0178	11289.231	4375.0835	7375.9917	1023.04834	11390.667	4855.2295	38.876766	6.6604395	83.394226	3.124569	-7365.77	3256.903	4662.225719690323
56	81919.59	9664.969	98642.72	75763.18	80922.52	7343.176	100302.67	75848.2	1000.0	1000.0	223999	7367.355	1027.2869	11263.84	4610.2495	7367.354	1027.3131	11256.664	4498.1646	38.983135	6.663147	143.18765	5.099716	-7356.682	3217.799	4746.098565340042
57	77575.836	1704.9562	79366.375	75791.41	76213.086	724.16754	78113.03	75579.92	1000.0	1000.0	227999	7354.153	1031.7943	11509.029	5082.4023	7354.1455	1031.8706	11265.804	4842.4834	39.16466	6.664072	85.02795	4.36574	-7343.131	3217.8845	4831.557011842728
58	77093.19	917.8005	78028.47	75909.12	76491.21	903.59503	78212.12	75524.42	1000.0	1000.0	231999	7339.382	1031.0856	11321.6	4308.9917	7339.396	1031.097	11300.124	4692.9243	38.94822	6.6634755	105.25263	-2.5131607	-7328.574	3167.2153	4916.040689945221
59	75757.69	178.39429	76009.84	75553.64	76196.43	692.22565	77761.73	75325.664	1000.0	1000.0	235999	7318.4834	1024.1056	11291.619	4819.6777	7318.4834	1024.1478	11237.739	4762.8096	39.318188	6.537257	135.54173	5.3271294	-7307.5664	3243.7754	5000.159416675568
60	77275.06	768.0872	78231.86	76169.73	76007.83	534.8155	76942.875	75196.94	1000.0	1000.0	239999	7306.7017	1023.5617	11252.618	4988.333	7306.71	1023.5813	11281.144	4988.276	39.211555	6.46755	83.07562	2.4417992	-7295.761	3043.615	5085.549200296402
61	75969.484	327.3729	76431.445	75563.7	76047.21	430.22266	76889.84	75346.766	1000.0	1000.0	243999	7293.7324	1025.0857	11406.649	4869.5615	7293.7383	1025.1196	11355.284	4882.0254	39.03687	6.4971514	127.67541	3.0069695	-7282.716	3057.4834	5170.359063386917
62	77099.4	827.29584	78338.39	76097.164	75588.44	436.0123	76184.78	74961.53	1000.0	1000.0	247999	7276.2495	1026.3179	11372.852	5007.2056	7276.2476	1026.3479	11500.904	4678.185	39.0261	6.5490017	87.963776	5.095663	-7265.237	3032.1387	5255.833601236343
63	75983.42	508.50937	76756.03	75498.93	76289.42	500.89966	77233.12	75760.01	1000.0	1000.0	251999	7267.1245	1031.3234	11365.889	4468.8125	7267.124	1031.3491	11449.919	4858.1143	39.184376	6.414126	87.708405	1.6847744	-7256.718	2992.3237	5340.370915174484
64	81764.84	9705.1875	98553.18	75400.305	79533.64	6692.5254	99087.49	75602.66	1000.0	1000.0	255999	7264.617	1035.3838	11399.531	4860.924	7264.617	1035.4287	11445.045	4853.4487	39.15343	6.4579744	117.06962	5.613985	-7253.608	2958.4448	5425.7140645980835
65	81780.62	9807.242	98764.45	75871.734	78317.695	3866.752	89537.82	75829.35	1000.0	1000.0	259999	7258.455	1039.0082	11409.872	4824.5093	7258.4595	1039.0206	11535.51	4930.7637	39.33101	6.45381	116.69594	5.9704514	-7247.813	2760.7034	5510.23694896698
66	81541.91	9951.621	98769.56	75305.77	81425.016	7224.502	98677.71	76074.49	1000.0	1000.0	263999	7255.8374	1040.7487	11381.548	4920.1255	7255.8394	1040.7875	11422.545	5035.6304	39.61709	6.5525727	95.14705	4.3027687	-7244.618	2886.361	5594.680460929871
67	78572.23	3070.5156	83453.875	75477.06	87312.45	10244.517	99464.414	76729.055	1000.0	1000.0	267999	7239.2734	1037.815	11495.22	4324.9155	7239.28	1037.8481	11490.308	4672.0547	40.000114	6.5192614	151.14427	4.8312645	-7227.561	2891.7534	5679.1933126449585
68	82206.25	9434.747	98546.52	76661.16	80428.7	7621.489	99157.69	75825.664	1000.0	1000.0	271999	7237.9634	1043.185	11405.702	4708.0444	7237.965	1043.2064	11435.559	4211.027	40.000664	6.506569	140.77924	-5.170658	-7226.4995	2938.1426	5763.8484699726105
69	77098.34	1382.4893	79404.01	75995.94	77739.55	3927.605	89262.445	75409.29	1000.0	1000.0	275999	7230.368	1042.8547	11519.246	4957.2827	7230.3623	1042.9111	11869.595	5008.082	39.736027	6.4915442	132.91992	7.780037	-7219.582	2768.2795	5849.685184717178
70	82537.56	9209.322	98237.75	75883.77	77322.7	1159.2474	79953.24	75826.234	1000.0	1000.0	279999	7226.544	1047.858	11468.301	4917.0034	7226.55	1047.8757	11494.075	4757.4478	39.869766	6.614947	134.45358	4.229183	-7215.253	2778.121	5933.8483273983
71	77292.82	1189.0231	79342.62	76494.945	79799.89	7077.3423	98413.92	75671.33	1000.0	1000.0	283999	7221.0684	1049.0902	11478.034	5065.669	7221.072	1049.131	11466.196	4986.057	40.07603	6.56898	96.10942	6.263056	-7209.764	2834.9646	6019.933817863464
72	82526.39	8608.29	97164.984	76111.73	86764.3	9684.182	102947.54	75385.5	1000.0	1000.0	287999	7214.997	1051.1943	11526.899	4848.5957	7214.9976	1051.2198	11525.163	4945.324	39.979294	6.582529	97.42566	3.805273	-7203.6235	2662.0017	6104.955447912216
73	84170.58	9027.1875	99595.25	77402.34	78104.125	3521.345	88217.81	75811.945	1000.0	1000.0	291999	7218.91	1060.3961	11550.207	5067.7075	7218.916	1060.4203	11547.627	4186.6177	39.881264	6.59917	89.46169	7.30542	-7207.232	2700.8335	6189.907694339752
74	77266.42	1114.6526	78817.4	75839.64	81960.88	6733.2925	96425.305	75829.29	1000.0	1000.0	295999	7204.837	1056.7039	11976.509	4982.293	7204.84	1056.7532	11696.709	4494.703	39.863895	6.6280575	111.03696	4.9845333	-7193.396	2705.2231	6274.197883605957
75	81381.05	9409.6045	97674.89	75658.98	81758.555	6346.7437	96580.945	76323.805	1000.0	1000.0	299999	7195.2627	1058.2909	11591.102	5118.1904	7195.2705	1058.3035	11633.844	4998.1074	39.91645	6.6427603	86.8309	3.5341053	-7183.614	2669.9514	6359.130758047104
76	82156.69	5744.7954	88969.35	76451.67	81526.99	7448.304	99265.266	76025.6	1000.0	1000.0	303999	7194.7544	1058.5911	11641.484	5095.9697	7194.7593	1058.6284	11648.271	4790.976	40.338627	6.6693177	119.744	-1.7388325	-7182.994	2741.03	6443.868003845215
77	79980.836	4606.5405	87911.19	76841.98	83040.1	7720.037	97416.46	75899.75	1000.0	1000.0	307999	7187.66	1052.4795	11719.223	5080.333	7187.6626	1052.5188	11631.587	5092.2275	40.503716	6.625482	99.669586	2.9401436	-7176.266	2609.117	6528.512213468552
78	82504.3	6018.418	89185.17	76457.09	81659.91	6728.535	97223.04	76597.734	1000.0	1000.0	311999	7183.3203	1049.4413	11581.444	5131.355	7183.322	1049.4799	11563.397	4781.621	40.357494	6.682594	96.99905	3.5586967	-7171.82	2581.0566	6613.5488822460175
79	85517.62	4283.4575	88903.81	78185.586	81811.17	7496.4487	96904.59	75742.02	1000.0	1000.0	315999	7182.7925	1049.1146	11673.52	4661.6357	7182.7915	1049.1482	11714.501	5131.7793	40.563194	6.7282486	94.9702	5.7670307	-7171.031	2638.8564	6698.0619032382965
80	76715.87	1345.4115	78854.35	75559.734	83098.25	7728.735	96263.56	76515.48	1000.0	1000.0	319999	7178.5527	1047.2657	11769.171	5147.4863	7178.554	1047.3213	11640.321	4074.5586	40.72783	6.650012	96.10421	6.084032	-7166.928	2585.983	6784.24174284935
81	84552.17	8096.4087	98373.79	77719.02	82277.68	7247.09	96806.37	76960.66	1000.0	1000.0	323999	7175.8213	1048.4625	11693.299	5191.553	7175.827	1048.4916	11683.076	4978.328	41.0496	6.682254	112.96804	7.149475	-7164.177	2608.232	6868.093044042587
82	78354.734	950.1827	79661.55	77397.91	85389.336	6215.638	97929.52	77363.6	1000.0	1000.0	327999	7170.5337	1047.6655	11667.941	5228.0796	7170.548	1047.6791	11660.243	5151.7373	41.35617	6.67224	98.854546	5.398321	-7158.719	2546.5654	6953.926472425461
83	90638.89	7083.5835	97086.984	79801.87	85788.5	8197.704	97567.87	76893.27	1000.0	1000.0	331999	7167.95	1048.6676	11520.557	5006.264	7167.948	1048.71	11623.328	5073.376	41.492214	6.62986	90.073204	2.7106075	-7156.214	2479.481	7037.950862169266
84	89749.59	7875.1797	98455.19	78114.33	91236.5	9090.343	99481.19	77310.69	1000.0	1000.0	335999	7174.9106	1047.6233	11629.418	5145.571	7174.91	1047.6633	11645.215	4827.8594	41.577377	6.729371	93.021126	-0.24360466	-7163.168	2524.043	7123.505382061005
85	85731.56	4569.69	89438.97	77920.58	82705.08	4922.8525	89047.96	75748.91	1000.0	1000.0	339999	7184.2266	1049.7875	11597.784	5084.34	7184.229	1049.8345	11536.183	4833.9707	41.691753	6.730429	90.232414	3.756443	-7172.1074	2579.3855	7209.536804437637
86	87213.8	10106.442	97597.25	76760.914	89118.055	10229.299	99547.59	75954.95	1000.0	1000.0	343999	7188.602	1050.7567	11852.717	5270.5444	7188.612	1050.8065	11620.657	5034.6113	41.813503	6.719477	93.42307	4.554804	-7176.606	2534.8079	7295.372692108154
87	80646.61	4445.8643	88156.76	77237.54	88983.664	8020.227	97675.75	75878.34	1000.0	1000.0	347999	7184.6245	1049.2279	11517.278	5127.189	7184.624	1049.2788	11544.378	5310.281	41.75126	6.729811	101.689026	5.693123	-7172.9375	2461.1394	7381.596556663513
88	85310.984	4182.279	89317.91	78388.91	84731.57	6619.4043	98373.49	75860.68	1000.0	1000.0	351999	7187.3633	1048.2188	11601.23	5041.395	7187.3677	1048.2396	11601.945	5356.5303	41.860474	6.7938814	99.04284	1.3989716	-7175.346	2493.106	7466.528342247009
89	87144.81	7444.92	97201.45	76196.766	91051.85	7367.121	99260.27	77946.56	1000.0	1000.0	355999	7188.7974	1044.957	11512.908	5214.182	7188.797	1045.0236	11534.692	4909.952	41.90421	6.7933497	99.19327	3.7497177	-7176.5054	2505.3945	7551.709667682648
90	88165.89	10235.127	98482.2	77718.586	87789.11	8800.528	99268.1	77579.85	1000.0	1000.0	359999	7193.734	1046.8049	11621.547	4604.4023	7193.7383	1046.8435	11624.688	4537.5146	41.91722	6.738369	91.54153	6.294256	-7181.72	2433.0005	7635.522614955902
91	90325.56	8906.405	98349.234	76762.72	91703.5	6552.77	99803.336	77911.7	1000.0	1000.0	363999	7196.2393	1048.8495	11586.609	4543.922	7196.2446	1048.8832	11602.234	4946.527	41.92736	6.742699	103.131676	0.7780323	-7184.084	2521.338	7719.972474575043
92	88657.21	10174.021	100453.0	78435.586	87738.86	8758.226	98026.81	78318.79	1000.0	1000.0	367999	7200.7637	1051.667	11428.13	5226.31	7200.764	1051.7118	11448.537	4981.8496	41.925648	6.72479	140.03278	1.7470264	-7188.794	2455.235	7804.388652801514
93	80666.03	4117.862	87465.82	76372.336	84211.31	5693.289	97180.08	78461.23	1000.0	1000.0	371999	7205.191	1057.0494	11398.512	5063.7007	7205.195	1057.083	11391.689	5081.2354	41.765324	6.726945	88.97204	0.5334339	-7193.339	2419.7532	7890.337696075439
94	87498.555	9924.197	97554.88	76991.414	86714.41	6967.235	98321.85	77376.78	1000.0	1000.0	375999	7199.2725	1054.3104	11300.341	5204.062	7199.2793	1054.3451	11375.435	5185.868	41.5535	6.6783934	101.64821	2.6420536	-7187.0537	2403.1772	7975.322986602783
95	89963.84	4340.6997	97475.11	87253.08	80536.39	5662.883	96761.1	76830.414	1000.0	1000.0	379999	7201.8477	1052.2694	11608.031	5307.124	7201.849	1052.3044	11365.455	5240.1504	41.915195	6.7541847	101.481445	4.5461025	-7189.521	2492.151	8059.528971910477
96	85357.484	7813.2437	96458.04	77128.516	88236.516	8665.725	100431.88	78295.94	1000.0	1000.0	383999	7206.919	1051.4471	11371.815	5247.188	7206.9233	1051.481	11492.996	5308.2676	41.963726	6.801348	110.24192	3.4760056	-7194.614	2299.4521	8144.041349172592
