Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	Averagesh_penalty	Stdsh_penalty	Maxsh_penalty	Minsh_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
52	2665.4565	167.99866	2847.0718	2390.745	2437.981	617.42896	2829.5708	920.7333	1000.0	1000.0	207999	187.91492	60.82719	277.25427	21.162281	187.91515	60.82696	279.4989	18.419533	-187.81325	8.133405	1.0033755	0.039082687	1.1376448	0.87536067	0.08613893	0.023416337	0.23088948	0.007872411	5.971201	0.30194533	7.433429	5.117386	5958.807336330414
53	3010.2295	91.022316	3143.6562	2889.401	2358.366	752.38763	3207.7292	1296.6787	1000.0	1000.0	211999	193.18816	61.07118	280.379	29.961975	193.18776	61.072025	282.59903	31.374746	-193.08263	7.2825155	1.0296286	0.039438102	1.1695557	0.8816223	0.083979376	0.021717347	0.13687596	0.007678613	5.8973193	0.2859891	6.949002	5.0179048	6071.744009256363
54	2577.119	1007.02423	3368.2979	847.91925	2720.8608	643.41064	3119.831	1168.351	1000.0	1000.0	215999	199.02846	61.740295	286.10526	33.713757	199.02864	61.74017	286.13742	35.60192	-199.0022	7.439672	1.0896422	0.049567953	1.2788376	0.92941123	0.08686388	0.023046358	0.15595604	0.00793856	6.1979074	0.33188653	7.559983	5.0732203	6185.1037764549255
55	2481.45	735.16034	3233.4094	1392.161	3177.3853	720.81824	3523.1504	1027.7047	1000.0	1000.0	219999	205.1508	64.82259	294.18268	39.510906	205.1504	64.82331	295.11307	38.94787	-205.07094	7.819412	1.0806363	0.05230278	1.2753117	0.917485	0.08808821	0.023864247	0.16587065	0.0074167447	6.1700077	0.36115187	7.6342916	5.1363	6294.091789484024
56	2352.1938	805.4102	3241.0757	1241.8424	1499.4325	400.11716	2254.2693	964.28784	1000.0	1000.0	223999	209.37975	67.15035	308.0211	40.777935	209.37978	67.150795	309.3441	40.385513	-209.32622	8.450698	1.0790489	0.058088705	1.2984236	0.92664075	0.09244401	0.025486894	0.18179655	0.00764543	6.3519893	0.43075866	7.979669	4.938384	6405.857802867889
57	1544.5559	107.36305	1700.9528	1421.9958	1754.569	610.57086	2848.94	668.68225	1000.0	1000.0	227999	216.6504	72.24825	321.53854	42.078518	216.6503	72.248535	321.28647	42.55388	-216.7285	9.901037	1.1724184	0.04769874	1.3477541	1.0161988	0.100450456	0.028405597	0.21946763	0.008066201	6.93083	0.41671896	8.777732	5.7340646	6520.213705062866
58	2475.9502	977.5931	3552.038	1270.3219	1905.1208	604.3034	3333.1206	1312.818	1000.0	1000.0	231999	224.6383	77.08251	332.43826	39.50673	224.63821	77.082794	331.80905	39.69935	-224.67845	11.195736	1.1676196	0.04775224	1.3483025	1.0230451	0.105679475	0.03157542	0.24607264	0.008005616	7.0932293	0.41991377	8.7917185	5.8838086	6645.010053157806
59	1999.8643	892.70337	3517.2546	1339.1115	1500.217	761.9089	3661.865	938.715	1000.0	1000.0	235999	229.71329	80.92545	342.64648	42.9747	229.71312	80.92553	341.1748	41.375473	-229.71568	11.467041	1.1529338	0.045400355	1.3312936	0.99431497	0.10581935	0.028931018	0.18108265	0.008089174	7.0969553	0.40343198	8.76157	5.6862473	6764.71967291832
60	2221.9976	937.045	3670.0825	1153.9016	2594.37	627.9881	3813.8186	1389.5591	1000.0	1000.0	239999	234.54964	84.91118	385.0927	43.32574	234.5497	84.911835	382.16495	42.261864	-234.60976	13.68637	1.2016282	0.05254049	1.3927062	1.0066233	0.11846663	0.035091776	0.24789366	0.008306165	7.367194	0.43176553	9.300132	5.89244	6879.512655973434
61	2014.9983	848.5838	3427.9382	1175.6423	2059.4517	1115.5853	3969.0242	846.9858	1000.0	1000.0	243999	240.52148	87.906235	391.44562	36.37059	240.5214	87.90582	389.47476	32.92485	-240.56369	14.243567	1.2533945	0.051118575	1.4268442	1.0794946	0.12708454	0.03973327	0.29040462	0.008631999	7.4517303	0.42271903	8.9215975	6.05633	6982.583784103394
