Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
1	-352.4326	8.920981	-339.02826	-364.01993	993.47864	3.6209834	998.3819	988.1561	1000.0	1000.0	3999	-2.4554243	2.7668746	23.224672	-26.57181	-2.4553664	2.7684088	19.19887	-25.848492	2.776444	0.869788	0.23149683	0.0057755644	0.25222552	0.21066266	0.2408243	0.064837836	0.3583455	1.3928057e-07	78.80883288383484
2	-352.98688	60.306446	-293.69138	-452.64404	990.22626	2.3664837	994.2462	986.7309	1000.0	1000.0	7999	-9.295043	4.944582	24.827934	-60.736744	-9.295074	4.944592	27.598436	-58.201355	9.733974	1.8421487	0.23185672	0.005837516	0.25502777	0.21041466	0.3902242	0.037817553	0.5334034	0.27407593	186.97201108932495
3	301.22754	686.9705	990.496	-389.6412	993.4465	2.8303764	996.84894	988.381	1000.0	1000.0	11999	-16.816425	6.060719	21.411833	-92.65983	-16.816525	6.0593677	24.631405	-94.34954	17.297781	2.394042	0.23263276	0.0057581407	0.25541544	0.2126441	0.48550418	0.038073186	0.7639664	0.3823898	293.8989281654358
4	988.1929	1.0174828	989.3447	986.74567	990.57825	2.5433385	995.4048	985.9843	1000.0	1000.0	15999	-18.3633	14.01835	18.029385	-111.38398	-18.363174	14.018224	16.333763	-110.89249	18.864363	2.495714	0.23349439	0.005835808	0.2550231	0.21308988	0.5376455	0.044155262	0.7568837	0.41389608	387.4967751502991
5	990.68823	2.992964	993.2313	985.5839	997.55	3.3608882	1001.61505	991.1672	1000.0	1000.0	19999	-13.94648	24.365154	24.587164	-129.99902	-13.946247	24.364147	24.470615	-134.24716	14.44609	2.941435	0.23678896	0.00898479	0.31677225	0.21544881	0.6305177	0.07126299	1.1672782	0.46281514	492.57918334007263
6	992.1456	7.576396	999.25244	980.1202	989.5677	3.6060221	996.56934	984.818	1000.0	1000.0	23999	-7.2944145	32.09539	34.296505	-143.48236	-7.2938714	32.09468	33.92006	-143.81625	7.797597	3.459481	0.2417592	0.015593749	0.35690722	0.21449946	0.74320936	0.10410585	1.452414	0.5279925	593.2077834606171
7	989.7712	3.1934524	992.85956	985.4473	996.15906	2.9966617	1001.04553	992.1948	1000.0	1000.0	27999	-0.1269571	37.823494	43.267483	-146.9711	-0.12644352	37.823524	42.649147	-148.1459	0.631476	3.509032	0.24363628	0.017190447	0.36724398	0.21827428	0.8239256	0.1218405	1.6876388	0.58447695	696.2855837345123
8	998.9261	10.959428	1012.76074	987.26575	989.1888	1.9583539	992.0626	985.571	1000.0	1000.0	31999	7.061675	42.047657	50.528297	-152.96922	7.061863	42.04749	49.80933	-153.4556	-6.5541954	3.6023905	0.24509963	0.017032139	0.34984183	0.21375345	0.8965448	0.13580763	1.8193995	0.653301	802.6708092689514
9	984.90356	2.5129158	987.7569	982.10535	996.47754	2.4590893	1000.7017	991.3882	1000.0	1000.0	35999	14.017234	44.95569	56.394665	-160.77046	14.0174	44.95543	56.123283	-165.97253	-13.511511	3.3026211	0.24667032	0.016457673	0.35920313	0.21605438	0.96084875	0.14179367	2.1549404	0.6948671	907.7523803710938
10	987.66547	5.8912063	993.3652	978.3812	991.62463	1.8299831	994.46454	988.6848	1000.0	1000.0	39999	20.571312	47.024258	61.460396	-149.21129	20.571352	47.023964	61.388504	-152.31601	-20.067741	3.401147	0.24755146	0.015745198	0.38660344	0.21756642	1.0281935	0.15004353	2.1143143	0.70604676	1010.0495345592499
11	993.7166	6.2729177	1002.56244	987.6579	994.58624	2.6220245	998.20386	989.472	1000.0	1000.0	43999	26.508585	48.175846	65.96217	-147.73274	26.50882	48.175835	65.75755	-147.52785	-26.012163	3.1607401	0.2492988	0.015056978	0.3564774	0.22032146	1.1009679	0.16118169	2.297997	0.80308366	1121.6499555110931
12	996.57574	10.654468	1010.942	983.4205	993.54834	1.7678776	997.1162	991.62195	1000.0	1000.0	47999	31.532578	48.8355	69.58826	-140.49649	31.53276	48.835342	69.41584	-142.33595	-31.047804	3.0450006	0.25077558	0.014413639	0.3393565	0.22043073	1.1719711	0.15582906	2.2385976	0.86268	1230.794505596161
13	988.3152	12.6903105	1009.31506	976.16766	996.2464	1.7448698	999.1056	994.3468	1000.0	1000.0	51999	36.33832	48.913097	72.49146	-145.4455	36.3383	48.91321	72.145775	-148.71004	-35.85026	2.9159052	0.25234655	0.013442615	0.33765063	0.22031821	1.2517045	0.15241782	2.272008	0.92174673	1332.4757742881775
14	996.8213	9.341842	1010.11224	984.3195	992.40186	3.6426244	998.4169	986.2419	1000.0	1000.0	55999	40.406788	48.561893	75.74086	-147.97894	40.407104	48.5616	74.79472	-152.88194	-39.927975	2.7511997	0.25506446	0.013853222	0.34714702	0.22514796	1.3388965	0.14979497	2.2389877	0.9929298	1443.3010289669037
15	989.6282	7.415033	1001.9875	982.7111	997.5713	2.9815245	1002.1141	991.54346	1000.0	1000.0	59999	44.168575	47.995358	77.37384	-139.66122	44.168507	47.995815	76.96446	-139.35753	-43.69505	2.6661057	0.25754264	0.013912097	0.33620423	0.22464864	1.4261845	0.14729635	2.5977569	1.07062	1559.3215012550354
16	988.8299	7.146622	995.03156	977.3604	994.06335	4.649362	1002.2794	988.3335	1000.0	1000.0	63999	47.70526	47.251835	78.8634	-138.17209	47.705135	47.25176	78.73087	-141.30026	-47.24126	2.3570447	0.26056263	0.01337162	0.3354716	0.23195261	1.5176067	0.14381754	2.4016347	1.1828395	1676.3675141334534
17	989.88654	7.5434165	1001.0981	979.82794	994.1527	3.0304346	998.4824	987.4798	1000.0	1000.0	67999	50.901047	46.43628	82.85368	-136.70355	50.900955	46.43669	80.81018	-147.81497	-50.44418	2.3162372	0.26387164	0.013384499	0.32611048	0.23039012	1.6111004	0.13764109	2.282586	1.2451532	1770.651413679123
18	1003.0818	3.0682018	1007.88074	999.3307	990.8336	2.080067	993.581	987.9691	1000.0	1000.0	71999	53.56031	45.674103	82.39642	-139.86331	53.56017	45.67457	82.71719	-140.17609	-53.1139	2.2450006	0.26826578	0.013963627	0.34405503	0.22788772	1.7086095	0.14135039	2.5953164	1.3273789	1878.9212045669556
19	987.52234	8.064808	997.3887	975.499	987.35645	2.88662	993.8175	982.56323	1000.0	1000.0	75999	56.167805	44.702118	85.29489	-122.722694	56.16787	44.702076	84.05981	-124.164505	-55.731133	2.0048094	0.2722766	0.0132855	0.34888437	0.23807403	1.8039721	0.1304884	2.4069939	1.4655991	1976.5334618091583
20	992.41144	10.365571	1001.78186	974.9813	994.3864	2.0947351	996.77484	990.34973	1000.0	1000.0	79999	58.7369	43.71836	86.67281	-120.631294	58.73687	43.718662	86.60623	-119.11832	-58.30615	1.9055237	0.27761078	0.013903495	0.34674984	0.24426754	1.9040442	0.13301022	2.5794232	1.5540013	2082.8031826019287
21	990.9495	5.9829445	998.35034	981.6463	992.36365	2.6984715	997.4041	988.0277	1000.0	1000.0	83999	61.07943	42.948154	87.78951	-121.40211	61.079475	42.94811	87.41824	-122.40222	-60.66256	1.8064631	0.2847685	0.013908938	0.35702744	0.24948831	2.0031364	0.13172315	2.6684594	1.6328323	2190.291203737259
