Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	Averagesh_penalty	Stdsh_penalty	Maxsh_penalty	Minsh_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
16	105883.5	26056.336	131603.81	67356.94	99939.38	16877.838	125963.875	81617.58	1000.0	1000.0	63999	614.2649	131.24054	1092.0253	309.20908	614.265	131.23854	1092.5078	305.48825	-615.9808	74.75567	5.6867805	0.01760336	5.738832	5.621481	0.30463278	0.05304853	0.4671155	0.1418539	17.67107	0.6813526	20.274487	15.71145	2661.528708219528
17	101371.66	12482.5205	122376.1	90481.55	87498.09	22815.172	144025.33	58645.47	1000.0	1000.0	67999	603.60046	126.568474	1101.8531	295.33447	603.60077	126.56629	1105.0824	296.57086	-605.212	70.75124	5.691854	0.017752863	5.7501135	5.622921	0.29452685	0.049885876	0.45336908	0.14492333	17.785715	0.6228551	20.219992	15.7273655	2829.551671028137
18	127049.7	21704.963	143307.97	90268.56	93233.19	16479.469	122814.1	75515.836	1000.0	1000.0	71999	596.8756	122.69565	1083.4227	300.39893	596.87634	122.69509	1085.5564	298.06717	-598.43524	66.05347	5.691	0.017498137	5.75742	5.623561	0.2924778	0.04913783	0.4594039	0.14218545	18.15223	0.6411	20.67068	16.13322	2999.390496969223
19	96779.78	17538.951	124167.016	76172.234	85014.4	25574.662	127455.336	43610.598	1000.0	1000.0	75999	593.434	119.823235	1064.88	305.13504	593.4346	119.82257	1064.9858	295.56497	-595.1106	66.234566	5.692247	0.017901508	5.7538366	5.6178155	0.29138136	0.049421396	0.4537909	0.13792282	18.68218	0.7164529	21.041107	16.555658	3169.5088696479797
20	66415.22	13758.199	80284.336	50625.35	100189.06	23110.354	138099.61	80341.28	1000.0	1000.0	79999	589.1862	120.29492	1049.7266	320.97766	589.18665	120.29627	1051.1854	315.58795	-590.65094	63.466953	5.705513	0.01701102	5.761651	5.6380687	0.27871922	0.048259735	0.4629277	0.13464616	18.527874	0.68717104	21.349234	16.169771	3340.6091780662537
21	100452.03	20803.88	124418.9	77954.82	98024.125	22084.453	131086.28	76896.84	1000.0	1000.0	83999	583.55475	117.044556	1032.5751	320.00125	583.55444	117.045204	1031.33	328.2274	-584.85236	60.527195	5.702127	0.018744811	5.764543	5.6334524	0.2752003	0.04558275	0.4379627	0.14249867	18.265354	0.6912639	21.037558	16.175545	3511.8767161369324
22	80411.67	3647.598	85845.23	75566.67	39749.383	1299.6089	41343.01	37482.426	1000.0	1000.0	87999	578.5299	115.23443	1015.14136	326.03564	578.5301	115.23517	1014.7849	323.23428	-579.8348	58.96877	5.698663	0.017878376	5.760427	5.629512	0.27929792	0.046267197	0.43131793	0.1439254	18.102102	0.6629001	20.650219	15.588812	3682.582898378372
23	83730.34	43687.164	137652.42	40340.605	125067.98	6605.8325	130095.96	107006.67	1000.0	1000.0	91999	578.64075	114.58597	1007.11633	329.4315	578.6414	114.58534	1007.76337	325.81345	-579.823	57.57773	5.6984334	0.01773484	5.7658896	5.618626	0.27787086	0.044768117	0.43379384	0.1360273	18.288034	0.6502858	21.30257	16.156506	3851.200859308243
24	126044.09	4341.7886	130732.15	120894.664	120212.21	8852.297	128992.164	95278.47	1000.0	1000.0	95999	577.0252	107.121765	967.54767	324.6192	577.0256	107.12	968.62476	328.6461	-578.14636	51.164696	5.701031	0.017008908	5.75167	5.643902	0.2722619	0.04468143	0.42542917	0.13482842	17.913317	0.6320095	20.354897	15.981931	4022.067569255829
25	125162.445	2728.601	127310.45	120483.55	50724.023	12296.145	74718.53	39413.395	1000.0	1000.0	99999	577.26715	101.663795	910.3623	311.01807	577.26746	101.662445	910.84564	312.5181	-578.37085	48.55017	5.7081704	0.017393969	5.77114	5.6460457	0.26608986	0.04450605	0.4508124	0.12925166	18.085945	0.6053563	20.398367	16.071133	4192.170044898987
