Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	Averagesh_penalty	Stdsh_penalty	Maxsh_penalty	Minsh_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
16	515.799	134.44724	746.062	408.4333	660.83417	46.0702	764.53094	588.8738	1000.0	1000.0	63999	160.36597	50.250828	327.82062	-13.807859	160.36559	50.253128	328.85562	-13.717175	-160.2241	6.380773	1.5813668	0.049166188	1.7562717	1.3727219	0.10738597	0.027277188	0.24159057	0.014029459	3.1815631	0.21780936	4.1194577	2.5578864	1964.4402730464935
17	557.4962	75.50044	678.02	474.67645	586.839	7.3732967	598.5773	574.15173	1000.0	1000.0	67999	151.1144	53.331005	324.28104	-27.801054	151.11392	53.332542	325.60367	-24.543179	-150.91704	6.906457	1.6110339	0.05982161	1.7932774	1.4239105	0.13894041	0.027871162	0.26116955	0.0349424	3.2493076	0.24294494	4.4662194	2.4414525	2087.5547864437103
18	584.3299	91.55397	654.14105	430.69058	822.69885	109.33629	973.4498	608.4272	1000.0	1000.0	71999	142.62547	54.966946	321.6368	-32.37116	142.62515	54.96916	321.2629	-34.562187	-142.42197	7.303959	1.6244613	0.049192913	1.8270777	1.4356351	0.12767293	0.030753545	0.2654084	0.024517907	3.2511802	0.25470227	4.201313	2.421573	2211.4896895885468
19	775.4874	207.82396	1067.4423	561.7915	846.09766	98.780975	998.7954	646.98175	1000.0	1000.0	75999	138.05109	55.40438	323.65497	-24.764591	138.05081	55.406086	323.4901	-24.497963	-137.92996	7.86846	1.724344	0.045277912	1.8725103	1.5687218	0.13352777	0.033012886	0.29674345	0.023552453	3.4611833	0.23549299	4.3817625	2.675881	2337.644524335861
20	709.172	94.21582	841.1217	590.6708	543.67346	27.442776	590.67	513.7742	1000.0	1000.0	79999	134.64238	57.286057	326.29596	-29.300163	134.64252	57.28716	327.31512	-28.428162	-134.4046	7.493468	1.7141922	0.04038943	1.8630942	1.5810142	0.11335194	0.028769791	0.27062273	0.012086888	3.2170498	0.21159948	4.0095234	2.5997045	2462.2454974651337
21	595.85956	100.21311	766.6226	513.2383	614.7195	35.315422	650.613	538.9153	1000.0	1000.0	83999	128.61903	60.466587	331.433	-46.355717	128.61899	60.46812	331.41586	-53.663334	-128.31909	8.230993	1.6225421	0.057224516	1.8334837	1.4261155	0.109854616	0.029433364	0.2432815	0.01309044	3.1652925	0.22650683	4.6538897	2.445667	2587.6630687713623
22	1478.8003	329.89563	1867.4019	1125.1354	1620.0314	29.645323	1684.9764	1576.0228	1000.0	1000.0	87999	122.63449	63.47248	327.49454	-57.81293	122.63499	63.47279	329.16733	-58.153454	-122.3275	8.558869	1.6079719	0.071835235	1.8514166	1.4074254	0.10988352	0.028969241	0.3248139	0.013136958	3.1907997	0.24263701	4.3540397	2.5036376	2709.6183643341064
23	1119.2927	429.90204	1621.046	688.7295	847.9935	170.94067	1084.9547	582.94934	1000.0	1000.0	91999	122.7501	61.957355	329.19818	-60.140774	122.75014	61.957752	328.85446	-62.282486	-122.588974	8.694654	1.8338633	0.045372266	1.9972385	1.6618478	0.13236202	0.028265338	0.2479306	0.022540243	3.469889	0.24685313	4.546663	2.6346948	2835.978741168976
24	1192.6335	238.23961	1549.0071	941.7783	1945.7932	40.938282	2004.9523	1845.9229	1000.0	1000.0	95999	123.62861	61.37131	324.86365	-69.83495	123.62875	61.372192	324.2014	-69.211205	-123.368904	8.69289	1.8044493	0.044358592	1.9315383	1.6468682	0.125383	0.029896121	0.24634103	0.02466651	3.4422724	0.25878602	4.5085387	2.638646	2958.897933244705
25	1960.3787	145.01079	2158.5908	1751.0007	1754.033	189.73694	2107.8625	1563.0944	1000.0	1000.0	99999	122.91014	61.511646	321.85498	-72.237656	122.90977	61.51367	320.65625	-75.30571	-122.612236	8.511498	1.675373	0.056205038	1.854878	1.4982586	0.14279431	0.028877208	0.29529068	0.035498124	3.3522935	0.23991846	4.434825	2.584523	3083.559979200363
26	2229.7063	141.177	2382.3684	2001.9463	2482.1711	23.317654	2529.1177	2450.7192	1000.0	1000.0	103999	124.83944	61.56567	323.0546	-97.95079	124.83926	61.567448	321.22058	-98.122635	-124.659546	8.796561	1.7344903	0.04144212	1.9098251	1.6004328	0.13978857	0.028167037	0.26273954	0.040322766	3.5830839	0.24372832	4.887728	2.8535888	3208.642307281494
27	2304.338	222.64574	2532.5823	2043.552	2205.5735	73.69478	2351.9348	2108.0613	1000.0	1000.0	107999	127.27933	61.059456	321.7554	-121.47868	127.27981	61.060284	323.56305	-126.496376	-127.035225	8.891391	1.6897726	0.046252646	1.8330586	1.5356865	0.13889435	0.02786343	0.2712831	0.032533284	3.558033	0.25859177	4.5944953	2.7230687	3333.31986618042
28	2319.6738	53.4176	2394.544	2253.9573	2376.7112	80.17606	2490.5466	2245.864	1000.0	1000.0	111999	131.57951	60.37167	330.75543	-134.95744	131.57938	60.372086	332.88864	-133.26204	-131.42212	8.809993	1.7060015	0.03785401	1.8258938	1.5774522	0.13229242	0.02734987	0.24788499	0.021628503	3.6833315	0.2444575	4.7569084	2.9125245	3457.862182378769
29	2243.912	225.82191	2611.689	1999.2686	2442.3694	97.171646	2563.92	2239.6765	1000.0	1000.0	115999	135.40913	60.43052	338.4477	-124.90793	135.40933	60.431217	339.52158	-130.7465	-135.21497	9.497606	1.6848583	0.04601686	1.8352154	1.49191	0.14184333	0.029644098	0.27641162	0.019617843	3.7352533	0.26341143	4.9790344	2.8660736	3581.4137856960297
30	2353.125	94.870605	2482.3909	2227.5757	1996.0394	139.4078	2166.4172	1706.2577	1000.0	1000.0	119999	140.18503	60.701527	334.469	-104.114	140.1848	60.70225	336.81696	-105.90324	-140.02129	10.1161175	1.680345	0.04271608	1.8596433	1.5370976	0.13512217	0.029597698	0.26583228	0.02166877	3.9706075	0.24617109	5.002799	3.0921898	3706.5574159622192
