Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
17	619.4195	182.9038	892.5173	389.06943	918.6781	12.235545	943.3289	903.22845	1000.0	1000.0	67999	124.64363	48.89504	305.35553	47.061684	124.64367	48.894836	306.02115	49.788372	-0.41131413	1.8757719	11.04626	-12.248722	-125.24986	3.3794525	1367.0379095077515
18	964.7117	26.656607	992.8854	934.73694	1154.2539	39.50679	1224.265	1099.3114	1000.0	1000.0	71999	117.47659	49.17119	300.24377	47.607674	117.47696	49.170765	299.62802	45.551437	-0.116670616	1.9846535	11.511126	-10.249909	-118.224594	3.5302875	1449.0647447109222
19	884.23755	73.91984	972.85693	782.08405	1004.5501	22.730114	1026.4843	958.2618	1000.0	1000.0	75999	114.92266	50.02088	328.4317	41.584137	114.92314	50.020897	328.52045	44.062057	-0.08990676	1.977353	14.61674	-10.864986	-115.68598	3.913242	1530.6058104038239
20	876.83606	18.471539	900.1416	851.28	876.20105	20.58827	901.52905	824.5597	1000.0	1000.0	79999	113.43788	53.196068	351.235	27.979568	113.43774	53.19675	351.51862	35.27238	-0.13101985	2.0978742	14.829816	-10.890094	-114.24138	4.466002	1612.0508258342743
21	863.2044	57.99923	908.5253	764.0154	1003.6146	6.3669047	1016.8472	995.851	1000.0	1000.0	83999	113.02583	58.69071	360.7784	28.706337	113.0257	58.69064	364.54037	30.96209	-0.04723111	2.12812	13.402773	-10.824061	-113.85842	4.89996	1693.7537622451782
22	899.7715	85.16645	992.4161	787.521	1104.0938	25.868954	1177.2142	1080.6354	1000.0	1000.0	87999	112.54133	60.612347	342.9425	30.158642	112.54118	60.610897	341.69855	32.683277	-0.14530398	1.9564494	11.66514	-9.803872	-113.223206	4.464908	1774.7030620574951
23	1046.0483	56.723324	1118.0234	989.49384	1241.6252	18.91729	1268.71	1210.9436	1000.0	1000.0	91999	109.41801	56.69928	322.1383	32.33444	109.41812	56.698273	325.07678	30.958723	-0.25830114	1.8161489	13.412112	-14.155775	-109.95373	3.609625	1857.23646235466
24	1164.0154	239.7111	1539.7424	896.04846	1148.36	25.624151	1187.6339	1094.8151	1000.0	1000.0	95999	106.78801	51.141582	299.71176	26.729128	106.78818	51.14129	297.82056	28.639786	-0.3277739	1.7423005	10.868808	-10.218359	-107.27759	3.1661088	1938.3503911495209
25	1190.0256	36.617085	1241.0276	1146.6511	1268.7756	2.145765	1271.6351	1265.2799	1000.0	1000.0	99999	104.91267	47.22248	279.10608	27.64579	104.91254	47.22251	276.5096	30.733402	-0.4507637	1.6928091	11.76759	-10.875989	-105.35836	2.875833	2019.7470376491547
26	1193.9865	41.379192	1261.1274	1147.9648	1277.1046	21.845585	1300.5397	1222.3993	1000.0	1000.0	103999	103.00305	43.931164	267.28616	28.792149	103.0031	43.931316	267.25055	23.559603	-0.3844984	1.6873184	12.664303	-9.515043	-103.46358	2.8982275	2101.050894021988
27	1161.7029	20.991526	1195.6764	1142.8237	1216.4768	20.55415	1253.8987	1183.4427	1000.0	1000.0	107999	101.88803	40.882786	273.93805	31.930466	101.88786	40.88268	274.02127	29.793127	-0.2821551	1.7448525	11.594902	-11.039798	-102.36795	2.9675655	2181.947389125824
28	1290.699	47.245842	1336.0479	1213.8611	1272.9166	12.305479	1291.814	1259.347	1000.0	1000.0	111999	102.97712	39.748676	275.71857	36.976574	102.97718	39.748787	274.85547	35.06834	-0.10930699	1.8433114	13.101128	-11.146142	-103.5757	3.0747275	2264.308360338211
29	1237.6406	46.165924	1301.6694	1179.0632	1316.5977	8.195917	1330.0605	1302.44	1000.0	1000.0	115999	105.0268	40.665585	276.63913	31.827385	105.0267	40.665955	275.66446	34.80095	-0.17231782	1.8418814	11.2938	-11.530952	-105.58494	2.9694939	2345.240894317627
30	1289.1055	42.56384	1324.7975	1216.7734	1441.8425	18.261223	1484.1633	1416.0292	1000.0	1000.0	119999	105.75135	40.732555	280.6122	35.922035	105.75152	40.73195	280.88452	29.843147	-0.27844623	1.7341162	17.605595	-12.81462	-106.21534	2.8587956	2426.7704033851624
31	1391.3109	36.15626	1442.0878	1345.5426	1493.9567	84.88841	1688.4095	1413.2177	1000.0	1000.0	123999	105.38343	39.805332	288.386	41.261726	105.38362	39.805367	287.184	39.509884	-0.39396337	1.6985791	13.059811	-11.42953	-105.77587	2.9211013	2507.7216176986694
32	1435.7194	27.84036	1475.7031	1397.5718	1689.8318	48.16085	1787.1864	1588.0643	1000.0	1000.0	127999	105.16261	39.462658	292.64746	40.957783	105.16273	39.462822	290.96942	43.332565	-0.4056907	1.7301857	12.638075	-11.946731	-105.57334	3.066081	2588.829460144043
33	1472.2456	40.404438	1542.1956	1447.8071	1621.615	22.326637	1668.3253	1592.1532	1000.0	1000.0	131999	106.31148	40.041492	296.11615	30.77462	106.31172	40.04132	294.13028	30.210022	-0.27885398	1.7612281	11.161602	-10.706799	-106.78353	3.278167	2670.5545852184296
34	1484.8342	61.976925	1576.7993	1423.5433	1798.6711	47.791065	1861.0459	1688.4926	1000.0	1000.0	135999	107.92215	40.900257	296.0953	19.550442	107.92228	40.900425	296.95074	23.496178	-0.27286953	1.7684999	10.725952	-10.9135275	-108.39584	3.3779233	2751.3656117916107
35	1588.677	66.6065	1655.6781	1502.8701	1694.9587	39.26003	1774.864	1647.3744	1000.0	1000.0	139999	110.38961	42.494602	296.24347	32.011257	110.38961	42.4944	295.59476	26.826338	-0.2165467	1.779924	12.314882	-11.959404	-110.863655	3.333813	2833.270612478256
36	1648.8401	117.63155	1839.96	1528.6307	1837.1707	52.170555	1926.502	1771.6589	1000.0	1000.0	143999	111.71964	42.570786	299.5659	31.471521	111.71967	42.57101	300.39664	26.91185	-0.26351523	1.7208132	11.126253	-11.170379	-112.13137	3.1275785	2913.4009878635406
37	1635.2667	52.077473	1711.3701	1564.2505	1681.1345	47.716236	1784.8842	1625.8123	1000.0	1000.0	147999	112.88027	42.31885	304.0093	26.337917	112.88047	42.318687	303.40854	25.818138	-0.25730482	1.7204534	13.896843	-10.987457	-113.276535	3.125063	2994.8225214481354
38	1638.3159	26.776546	1682.1411	1609.4978	1887.2722	89.641266	2112.3076	1789.1135	1000.0	1000.0	151999	113.77337	42.66657	307.4046	26.39107	113.77322	42.665874	305.7232	25.649424	-0.28504363	1.701512	11.046888	-10.90138	-114.13944	3.1241841	3077.1462399959564
39	1745.9153	67.538666	1846.9058	1656.7434	1968.6461	51.312637	2039.2179	1902.5078	1000.0	1000.0	155999	114.91174	43.674942	311.37695	26.25814	114.91192	43.674084	314.53812	29.610556	-0.1996023	1.7564992	11.751811	-10.411583	-115.299736	3.4477336	3158.121351480484
40	1893.3416	96.592575	2017.079	1793.4573	2023.9537	51.635452	2120.6565	1945.0795	1000.0	1000.0	159999	116.84129	45.115032	317.71716	23.568161	116.84127	45.114273	316.72165	23.992252	-0.13051803	1.7925044	11.504227	-10.677061	-117.25145	3.8923824	3240.089691400528
41	1869.1393	51.48727	1936.1366	1812.882	2006.026	63.71504	2123.706	1930.9349	1000.0	1000.0	163999	118.91984	46.01983	313.1891	24.025593	118.92012	46.019096	313.9458	21.816065	-0.05889671	1.8355342	13.657087	-11.214512	-119.33839	4.1903887	3320.993271589279
42	1939.5885	83.89574	2020.3132	1801.4285	2153.076	42.3708	2217.31	2092.1997	1000.0	1000.0	167999	121.68346	45.960922	312.55206	24.054026	121.68302	45.960632	306.43442	26.58976	-0.015225155	1.8293393	11.224445	-10.419571	-122.12745	4.3978806	3402.610436439514
43	2066.7573	22.515562	2093.1133	2043.02	2051.9731	61.940086	2183.317	1941.9104	1000.0	1000.0	171999	124.87085	46.04555	304.03345	6.9532804	124.87119	46.04403	303.76218	2.8678448	0.041337714	1.84966	10.760046	-10.990991	-125.3188	4.7662697	3484.3889167308807
44	2055.0276	57.50079	2141.42	1980.256	2111.231	53.044117	2195.6042	2041.7588	1000.0	1000.0	175999	127.73628	45.63411	302.56516	1.3491209	127.73636	45.633274	301.7643	1.3919629	0.10238962	1.8625971	12.419457	-11.878956	-128.17738	5.0378103	3566.3020100593567
45	2128.0386	44.801388	2197.8147	2075.4343	2074.7244	34.40425	2129.05	2013.9563	1000.0	1000.0	179999	130.40106	45.206112	302.52444	-7.8303967	130.40135	45.205456	303.9811	-0.76702	0.12841733	1.8641939	12.388299	-11.105845	-130.8189	5.208844	3647.908632040024
46	2094.1885	80.722115	2222.3513	1998.8007	2141.3003	46.123005	2201.4226	2028.0483	1000.0	1000.0	183999	132.5936	44.567436	300.94812	6.491559	132.59428	44.565845	301.4408	4.2551823	0.08865994	1.8409553	11.17321	-12.049751	-132.96669	5.0583057	3728.816977262497
47	2135.253	44.811264	2195.9702	2086.4026	2196.0415	63.294422	2335.523	2091.0264	1000.0	1000.0	187999	133.85786	44.43202	295.83533	9.705893	133.85773	44.43165	295.723	8.882855	0.06583645	1.8493582	10.882332	-12.027694	-134.20828	5.057376	3810.5487821102142
48	2149.78	37.235184	2195.6697	2099.82	2359.0752	67.37659	2507.3154	2257.0527	1000.0	1000.0	191999	135.73631	44.8969	293.87643	13.687714	135.7365	44.895832	295.76974	9.191883	0.11216333	1.8889694	11.102855	-10.411428	-136.10503	5.2914376	3891.959775686264
49	2136.3787	138.88821	2226.5261	1896.0535	2285.4956	70.291336	2440.5076	2188.1125	1000.0	1000.0	195999	137.74365	45.405136	292.32858	15.479248	137.74359	45.404133	293.69406	7.967725	0.12869576	1.9037296	11.493546	-10.80585	-138.12004	5.2828865	3972.9816048145294
50	2171.1357	90.56384	2312.1692	2059.9568	2270.1743	72.60002	2420.5908	2177.0593	1000.0	1000.0	199999	140.01596	45.768566	291.03195	15.678181	140.01598	45.767673	293.90903	14.893262	0.15088043	1.9119776	11.541373	-10.946413	-140.38115	5.5295854	4054.9282565116882
51	2351.6582	82.16154	2446.149	2248.5745	2402.5898	58.177208	2492.3274	2295.0461	1000.0	1000.0	203999	141.7565	46.19878	286.76096	12.33531	141.7566	46.197155	288.32202	9.903269	0.11441197	1.8899583	11.529838	-10.325971	-142.08772	5.4247313	4136.044681787491
52	2197.0486	134.43437	2321.3154	1984.9073	2442.508	78.6117	2564.2568	2265.044	1000.0	1000.0	207999	143.47395	46.631737	287.89035	5.0248184	143.47424	46.630558	289.54398	10.325058	0.12299845	1.8998095	10.675071	-13.742083	-143.79428	5.739026	4218.806729793549
53	2271.3247	114.026924	2382.8555	2121.0105	2338.5618	54.976383	2443.2607	2276.161	1000.0	1000.0	211999	144.93507	46.6508	287.34485	16.171988	144.93488	46.650173	289.07632	14.780387	0.14015298	1.8972486	10.720605	-12.135967	-145.26598	5.7154255	4300.56659579277
54	2227.2239	56.055157	2322.6611	2181.8518	2346.1548	30.863512	2400.6262	2286.0762	1000.0	1000.0	215999	146.77171	46.976505	286.78036	11.867275	146.7719	46.975506	289.56708	10.472031	0.15105298	1.9132408	11.777265	-11.506918	-147.0809	5.8682847	4382.557751893997
55	2281.688	7.2420683	2289.605	2272.0996	2338.1416	23.18162	2376.1692	2296.6316	1000.0	1000.0	219999	148.37466	46.89683	290.219	15.5666065	148.37473	46.895866	292.0475	14.639204	0.17019284	1.9071567	11.48536	-10.884616	-148.69969	5.8061805	4464.493330478668
56	2287.7002	23.260353	2313.6187	2251.339	2424.805	72.14052	2532.6497	2333.3757	1000.0	1000.0	223999	149.90936	46.77629	293.2466	21.524807	149.90945	46.774994	294.228	19.07534	0.15454556	1.8970795	10.409757	-11.010828	-150.20897	5.8272357	4546.210708856583
57	2337.0312	100.3686	2441.0771	2177.7278	2423.8882	48.929264	2509.2349	2352.0603	1000.0	1000.0	227999	151.4441	46.653152	293.7102	20.295364	151.44398	46.65222	294.38126	19.081345	0.19273902	1.9215603	10.248995	-12.900511	-151.74332	5.5851607	4628.870864868164
58	2194.2878	22.109785	2221.072	2164.062	2439.6582	50.123375	2491.085	2311.0044	1000.0	1000.0	231999	153.35002	46.382946	295.63608	24.118832	153.3502	46.382046	296.334	20.175594	0.17101045	1.910122	12.390296	-11.538244	-153.65506	5.690403	4710.662363529205
59	2234.979	23.158815	2261.9944	2200.9863	2346.1267	58.870415	2435.0386	2244.449	1000.0	1000.0	235999	154.91324	45.90893	297.6623	21.789474	154.91315	45.90837	299.31485	21.31414	0.17646591	1.9279823	12.005322	-11.193414	-155.2169	5.7528653	4792.498069286346
60	2211.3706	74.00433	2323.956	2122.156	2290.754	34.90542	2364.2644	2247.4019	1000.0	1000.0	239999	156.47896	45.999104	300.55463	30.235668	156.47905	45.99906	301.65817	27.715914	0.14595875	1.9168957	11.893318	-10.354759	-156.74731	5.7034464	4873.395731449127
61	2229.979	66.99408	2283.3594	2116.259	2448.1697	80.4795	2557.551	2334.2175	1000.0	1000.0	243999	157.35165	46.495815	303.07474	28.200638	157.35175	46.49511	305.56427	28.87784	0.116704255	1.9016544	11.453739	-12.503456	-157.60168	5.742894	4954.314370393753
62	2256.2864	110.49856	2385.5815	2123.4246	2376.2332	59.424053	2472.4834	2290.724	1000.0	1000.0	247999	158.3308	47.102585	303.7032	17.052769	158.33087	47.102497	303.7757	16.472519	0.104641244	1.8948307	11.791155	-13.263285	-158.57066	5.739856	5036.474870681763
63	2253.903	71.127815	2316.4836	2136.529	2324.744	64.61743	2395.0579	2204.681	1000.0	1000.0	251999	159.34848	47.540188	304.65836	22.479948	159.34843	47.540077	305.71878	12.529582	0.1353621	1.9059042	12.091436	-11.798174	-159.60034	5.824789	5118.106505393982
64	2215.9556	45.648956	2266.0366	2146.7954	2302.141	25.095657	2339.8894	2259.2798	1000.0	1000.0	255999	160.414	47.44896	304.7815	27.936031	160.4141	47.44812	304.31448	28.981167	0.1714909	1.9286999	10.549029	-10.591237	-160.67633	6.096784	5200.493945121765
65	2262.5557	67.55554	2368.418	2189.131	2328.1187	62.36891	2427.8813	2230.5242	1000.0	1000.0	259999	161.72894	47.167	305.38245	44.43992	161.72903	47.16642	306.2901	43.711933	0.16095605	1.9061738	13.430015	-11.313505	-161.98631	5.7764425	5281.704147815704
66	2264.9966	71.69435	2370.3066	2168.6003	2325.1746	55.90539	2422.1345	2252.4763	1000.0	1000.0	263999	163.05804	47.0628	306.30298	41.31773	163.05824	47.062595	306.5705	38.69665	0.1767883	1.9115301	12.666224	-15.513344	-163.31197	5.632053	5362.78463435173
67	2339.6743	130.40623	2554.8079	2210.956	2401.0571	66.98307	2496.4553	2300.5151	1000.0	1000.0	267999	164.31516	47.34425	307.2334	34.639935	164.31499	47.344307	306.8891	37.03651	0.14496475	1.9051422	12.517871	-11.91097	-164.53557	5.5671096	5445.598359107971
68	2310.252	54.319668	2374.8584	2224.3726	2383.2222	30.507402	2461.9136	2349.0376	1000.0	1000.0	271999	164.8271	48.09851	308.89627	35.234592	164.82735	48.097984	309.8884	31.963434	0.11109109	1.8926295	11.838251	-11.569085	-165.0194	5.572312	5528.1521944999695
69	2342.1472	85.486855	2458.7822	2218.521	2352.6892	58.335182	2433.41	2266.5571	1000.0	1000.0	275999	165.24652	48.715855	309.7824	31.89658	165.24678	48.715847	309.63815	33.653645	0.12704937	1.8950331	13.719509	-10.712247	-165.43959	5.4527683	5609.674929618835
70	2332.1597	78.81814	2468.5986	2282.49	2421.1213	33.87763	2476.4736	2365.2375	1000.0	1000.0	279999	165.8106	49.42414	310.38083	29.459831	165.8103	49.4237	310.86588	28.592896	0.10319093	1.8808682	11.411078	-12.964444	-166.0152	5.5139093	5690.568897485733
71	2319.103	87.22602	2436.502	2193.0762	2485.8704	48.330814	2535.45	2406.3525	1000.0	1000.0	283999	167.06497	49.56889	306.8447	27.647673	167.06496	49.56751	306.45642	29.2509	0.11530892	1.8953282	12.347409	-12.168861	-167.26926	5.5319867	5771.912702560425
72	2343.0483	88.25108	2479.5532	2246.5212	2407.9646	44.136707	2494.389	2334.444	1000.0	1000.0	287999	168.16154	49.763912	302.04578	17.916851	168.16158	49.764675	301.27628	19.334005	0.13739444	1.8889587	13.229573	-12.250551	-168.3695	5.4300623	5854.419943809509
73	2374.7183	104.649635	2519.6274	2226.277	2520.3755	47.051037	2597.9302	2440.4287	1000.0	1000.0	291999	168.81456	49.980404	301.728	12.320931	168.8146	49.98007	300.75598	12.932572	0.07389522	1.8657116	14.267025	-11.721554	-168.97957	5.4341054	5936.911018610001
74	2404.1682	32.025166	2445.4226	2358.195	2417.9087	91.84663	2576.1426	2318.6404	1000.0	1000.0	295999	169.14745	50.202934	298.479	10.517919	169.1473	50.202503	298.0524	6.4791903	0.089029685	1.8767637	14.779112	-12.854045	-169.3152	5.5776486	6018.492678165436
75	2437.5806	126.39194	2611.6946	2278.241	2453.0093	106.35244	2633.9055	2208.0986	1000.0	1000.0	299999	169.5717	50.75517	298.28598	4.590993	169.572	50.754868	298.4225	4.750243	0.07684663	1.8933791	12.021009	-11.540218	-169.72937	5.463372	6099.593026161194
76	2364.39	92.85303	2440.972	2206.3577	2466.5178	52.290207	2543.113	2390.7773	1000.0	1000.0	303999	170.5432	51.152126	297.47327	9.217077	170.54338	51.152073	296.79596	7.1377425	0.113109455	1.8916471	14.686925	-13.314108	-170.72025	5.5118895	6180.02637553215
77	2387.6501	45.85158	2440.039	2314.6375	2505.9087	66.76397	2608.968	2407.5823	1000.0	1000.0	307999	171.7105	50.66876	301.49475	7.6735115	171.71054	50.669277	300.83508	6.7712026	0.13695109	1.8929214	14.432371	-9.895931	-171.90694	5.5775666	6262.5564703941345
78	2404.9897	16.775175	2429.772	2387.207	2549.8157	69.19181	2658.4077	2413.2217	1000.0	1000.0	311999	172.75116	50.765762	301.34866	10.3958025	172.75095	50.766197	300.42853	10.150059	0.079119116	1.8774284	13.903585	-11.914028	-172.90022	5.4911504	6344.747824907303
79	2421.192	57.42899	2512.9038	2371.9668	2423.6301	69.305084	2541.4382	2326.2466	1000.0	1000.0	315999	173.17392	51.212666	301.1725	6.630476	173.1739	51.212814	302.5063	11.449659	0.11803004	1.8951237	12.707113	-11.441957	-173.33037	5.5156255	6425.415540456772
80	2372.6099	72.48467	2451.4	2270.633	2545.8003	67.69656	2640.8452	2417.3647	1000.0	1000.0	319999	174.10329	51.125385	302.71704	-18.500824	174.10342	51.12487	302.34735	-5.9171352	0.14094019	1.8907229	12.276556	-11.1396885	-174.26187	5.610387	6506.658823728561
81	2405.2324	65.443275	2482.6804	2311.7432	2516.7422	60.53585	2597.5654	2435.0432	1000.0	1000.0	323999	175.20528	51.13561	302.40045	-8.149193	175.2053	51.13608	301.02222	-6.817909	0.10770288	1.8849062	13.790066	-13.975559	-175.36108	5.414301	6586.9181599617
82	2465.7058	97.27756	2576.726	2335.0742	2531.716	80.08222	2702.059	2401.78	1000.0	1000.0	327999	175.73572	51.64796	302.4918	-6.275534	175.7356	51.648376	303.04492	-7.03886	0.08476258	1.8944492	12.954618	-12.898775	-175.86913	5.315906	6669.152599573135
83	2432.9429	68.75814	2544.4683	2374.6653	2528.9573	65.33145	2667.3176	2441.7231	1000.0	1000.0	331999	176.31468	52.211937	303.73758	-8.416643	176.31474	52.212116	304.13284	-14.199127	0.086476706	1.8817258	14.220296	-12.807372	-176.44913	5.4078937	6751.154983043671
84	2388.8013	64.882576	2475.9695	2301.6602	2527.6865	63.185574	2657.5532	2430.112	1000.0	1000.0	335999	177.13106	52.76588	303.88507	-8.875492	177.13081	52.76593	304.60147	-8.154531	0.07610386	1.8785604	12.024275	-11.719854	-177.2719	5.2716446	6832.662438154221
85	2476.4038	88.291435	2575.5522	2379.4702	2570.0674	92.885185	2807.0647	2448.8442	1000.0	1000.0	339999	177.82376	52.92106	302.9382	-9.510299	177.82372	52.92168	304.06604	-8.54244	0.08873579	1.889457	17.213161	-11.929108	-177.95447	5.490974	6913.3462290763855
86	2480.4868	26.638752	2512.633	2438.8806	2540.3179	59.3169	2646.773	2461.4236	1000.0	1000.0	343999	178.47021	53.03619	304.10284	-16.832827	178.47002	53.036484	303.32874	-19.035448	0.10801187	1.8923151	16.445034	-14.915497	-178.59784	5.401163	6994.835831403732
87	2456.4204	86.34369	2580.8396	2351.5771	2643.9773	72.68772	2774.109	2542.1416	1000.0	1000.0	347999	179.05537	52.901897	305.48563	-20.707233	179.05576	52.902184	306.6219	-19.655771	0.10725533	1.8924339	13.413675	-12.029377	-179.18086	5.4595013	7077.583272457123
88	2506.7485	56.238987	2566.9302	2424.9883	2648.9656	90.7179	2777.1843	2527.542	1000.0	1000.0	351999	179.56088	53.075623	304.11758	-22.8927	179.56084	53.075245	304.7315	-22.63518	0.087285586	1.8929105	11.066293	-12.59077	-179.68536	5.4564824	7159.245561122894
89	2569.143	87.99468	2691.2976	2464.1567	2700.1157	44.19644	2770.6887	2626.7996	1000.0	1000.0	355999	180.31108	53.539143	303.28534	-24.177004	180.31117	53.538372	303.60117	-26.99027	0.07967931	1.8875822	13.005049	-12.73779	-180.41875	5.4504805	7240.386132240295
90	2517.1567	21.65391	2538.578	2483.03	2720.8538	79.38609	2819.511	2569.004	1000.0	1000.0	359999	180.80888	53.73753	303.0306	-26.86289	180.80898	53.73803	301.91504	-26.69946	0.11821193	1.9029994	13.180291	-12.491078	-180.93398	5.444762	7321.838475227356
91	2429.8203	58.13784	2524.6633	2378.7144	2543.3035	78.606544	2682.8228	2408.9927	1000.0	1000.0	363999	181.79366	53.290665	304.59418	-21.387228	181.7936	53.29074	302.73245	-25.78402	0.11446241	1.8981225	12.91749	-11.192038	-181.9226	5.389782	7402.985129356384
92	2653.8125	59.31222	2718.3804	2559.675	2641.0864	83.68486	2748.8389	2440.3792	1000.0	1000.0	367999	182.86845	53.12441	305.8483	-26.320637	182.86835	53.125275	305.71454	-24.236652	0.11888136	1.8991523	11.8954935	-13.76261	-182.98828	5.383069	7485.458125591278
93	2471.8552	51.61643	2551.026	2406.3179	2570.4424	91.53607	2744.9697	2372.6003	1000.0	1000.0	371999	183.88351	53.21563	304.17322	-24.101982	183.88345	53.21576	304.88193	-28.372349	0.09425347	1.8990483	12.457384	-13.592394	-183.9925	5.414386	7567.218095541
94	2571.4402	83.11518	2660.2756	2435.0261	2508.337	74.89459	2602.1997	2395.0	1000.0	1000.0	375999	184.45663	53.03653	304.63004	-29.17573	184.45688	53.03654	304.29965	-32.3962	0.100814715	1.8958997	11.88548	-11.395216	-184.56918	5.3907695	7648.343727111816
95	2534.663	147.76848	2665.4688	2283.8687	2592.025	86.228546	2721.961	2424.4158	1000.0	1000.0	379999	185.19353	53.033558	303.4419	-34.102493	185.19356	53.033993	304.04602	-37.79303	0.09310127	1.8873858	13.039266	-12.101062	-185.30106	5.3031974	7728.596755981445
