Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
45	693.97687	187.00966	1256.8187	404.19772	734.89526	115.97804	909.1657	595.29333	140.03572	142.7	179999	216.66524	104.266335	372.84125	-36.85901	216.6659	104.267006	377.292	-34.242897	-5.1983523	4.4106665	31.70105	-22.276493	-217.61383	94.19892	2873.317852497101
46	701.45374	212.5667	1551.686	432.09085	534.8021	42.853622	641.02625	490.49625	139.68965	115.7	183999	217.78366	104.43333	376.99673	-31.260479	217.78264	104.43725	377.11084	-34.891296	-5.268664	4.4237256	32.27887	-22.55523	-218.7207	94.863235	2937.51943731308
47	722.596	185.57239	1101.3666	395.6643	668.10864	114.9315	834.1407	440.75192	144.03703	131.2	187999	219.2932	104.85063	389.04364	-27.078691	219.29417	104.84932	372.82635	-36.92204	-5.309269	4.378334	38.206818	-23.344568	-220.22568	93.71847	3002.3047235012054
48	753.5053	293.4719	1578.9305	339.7628	932.03894	201.74684	1411.0355	693.783	151.85185	187.2	191999	220.09721	105.229614	374.99164	-34.100056	220.09804	105.2325	380.68878	-71.57999	-5.232646	4.4360123	31.991957	-20.552097	-221.02835	93.66791	3067.8199005126953
49	777.1684	224.13937	1361.6715	368.52402	643.49084	109.367	861.8427	471.13455	155.38461	129.5	195999	221.39014	105.77966	382.1691	-30.432535	221.38889	105.78176	380.2531	-30.438723	-5.019691	4.450636	31.950567	-22.37917	-222.33243	96.130615	3132.245008945465
50	783.6576	237.58926	1435.2516	435.38293	838.6918	80.18383	980.3349	706.09784	157.84	163.4	199999	222.89186	106.761604	384.20447	-44.12497	222.89166	106.76373	381.85095	-31.397879	-4.964057	4.4571767	30.835812	-20.856775	-223.83212	97.198685	3197.6728286743164
51	814.5047	182.5222	1087.3632	378.20142	775.6073	158.9714	1141.6041	638.9892	162.79167	155.1	203999	224.03516	107.13352	386.1383	-85.23357	224.03542	107.13275	387.003	-92.31903	-4.942657	4.427183	28.811918	-21.76923	-224.96687	98.00127	3262.4583270549774
52	761.47644	204.8691	1243.7146	442.02975	709.53436	117.299	968.8632	588.93866	149.40741	135.2	207999	225.64948	107.63568	383.4614	-37.898937	225.64883	107.63919	388.18295	-52.5288	-4.886836	4.4475074	39.46138	-21.00151	-226.60362	96.15201	3327.2043840885162
53	786.124	231.09933	1548.9285	448.49533	696.3697	83.34017	811.32086	572.15875	158.15384	130.9	211999	227.30975	108.53472	390.93808	-80.413864	227.31029	108.537056	392.11133	-329.84302	-4.766182	4.458111	62.53424	-22.392803	-228.27072	96.712715	3392.0113518238068
54	737.9312	154.88867	1094.754	470.7544	536.9909	47.165478	610.90717	473.3268	149.8077	100.9	215999	228.8748	109.389336	400.30188	-36.3732	228.8744	109.39167	393.93063	-25.120928	-4.6900783	4.469226	36.40117	-23.797752	-229.80307	98.44492	3455.917817592621
55	761.2351	176.05287	1105.3395	386.01624	662.627	108.3533	815.35077	532.9241	151.11111	125.9	219999	229.62358	109.89426	391.63608	-117.71587	229.62274	109.8955	394.50372	-94.942055	-4.690914	4.4042935	116.81274	-22.21981	-230.55768	100.94145	3520.5055282115936
56	783.61554	186.98811	1276.9095	532.2156	807.6959	55.39944	909.6941	735.77106	154.1923	157.8	223999	230.81772	110.17245	398.04422	-79.6945	230.81822	110.17449	392.45148	-95.3648	-4.6077805	4.451882	43.05361	-20.68945	-231.76585	100.464294	3585.051348209381
57	743.8439	151.6335	1044.6221	488.0052	872.6678	199.19292	1440.123	729.51245	146.07408	169.1	227999	231.82422	111.111755	396.38382	-51.59426	231.82388	111.112915	405.40787	-42.557705	-4.59823	4.458075	59.639687	-21.179718	-232.76129	102.53787	3650.089879512787
58	845.4641	223.76868	1356.639	496.86017	875.0617	115.855255	1186.8225	771.08795	167.66667	169.3	231999	232.94463	111.92689	401.41068	-38.230198	232.94447	111.92814	404.48428	-24.37717	-4.4680905	4.5235577	30.254538	-23.152401	-233.90425	103.23669	3714.8370473384857
59	871.1168	293.77475	1687.5815	460.67807	817.6279	134.5238	1138.8114	642.39294	174.69565	159.8	235999	234.66714	112.94817	410.56775	-40.944637	234.66702	112.94945	410.00934	-21.877415	-4.2833786	4.560738	32.80296	-22.58983	-235.65413	103.3246	3779.7357244491577
