Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time	$\alpha$
1	115.71846	130.27231	245.48056	-87.1653	-42.248478	5.4107704	-35.65532	-51.562172	1000.0	1000.0	3999	10.701513	20.383457	133.12782	-66.84627	10.699921	20.38449	134.47824	-66.55972	-12.681535	5.271806	3.441782	0.25920492	3.4971454	0.1949435	6.3022623	4.030818	14.605881	1.6706485e-07	74.82832169532776	0.0
2	-128.38045	141.62723	115.28381	-234.69948	-56.929615	35.22969	-4.8976455	-108.68793	1000.0	1000.0	7999	79.1871	48.577774	359.55975	-74.20446	79.18647	48.585358	356.10416	-76.08768	-83.67811	36.439167	3.4360776	0.08383762	3.4967656	2.449074	14.844929	1.3448014	19.725496	10.751022	163.47776675224304	0.0
3	210.81445	340.27527	787.23267	-79.693695	25.770538	124.342606	348.85208	-123.70225	1000.0	1000.0	11999	177.1917	62.103954	386.4749	6.848463	177.19019	62.105915	383.92148	4.592571	-183.7401	42.223843	3.3721595	0.018693369	3.4439719	3.2986526	12.281873	1.254158	16.971386	9.07281	252.96783995628357	0.0
4	228.32333	236.81427	473.3134	-134.76373	-182.0848	426.47586	650.0948	-799.7183	1000.0	1000.0	15999	241.0905	29.940876	351.28125	118.42862	241.09088	29.940922	347.817	118.13271	-245.0405	24.872194	3.3669379	0.019230695	3.4308405	3.2473407	9.396122	0.50335336	11.196104	7.6264625	343.8257052898407	0.0
5	-67.38563	263.73294	249.84933	-405.63113	290.24612	311.75952	1021.84686	-152.3586	1000.0	1000.0	19999	264.2588	29.109282	361.731	113.868515	264.25916	29.11423	362.27222	115.00593	-266.94495	27.723598	3.3361065	0.022529047	3.4086435	3.249085	8.185925	0.5716177	10.959208	6.7218456	435.1356942653656	0.0
6	301.51688	255.61961	525.54456	-130.6961	114.775734	158.73708	530.3303	-21.313337	1000.0	1000.0	23999	259.05032	28.913233	355.45895	113.715675	259.0496	28.92306	355.958	113.547066	-260.71313	22.83275	3.2505052	0.042365286	3.3577511	3.104338	6.8464003	0.43154883	8.364361	5.6895213	526.9149422645569	0.0
7	304.47467	275.7865	751.8687	13.243876	170.69254	241.68425	620.2875	-314.46454	1000.0	1000.0	27999	243.10034	27.474659	332.51276	114.61453	243.10048	27.478218	333.794	114.67529	-244.4149	22.867702	3.1184492	0.04905099	3.2603886	2.9539378	6.3580856	0.3077404	7.5007825	5.2667565	618.7020785808563	0.0
8	258.2203	318.1075	645.8637	-55.764584	297.02158	256.43723	855.4932	-77.642715	1000.0	1000.0	31999	226.92418	29.479614	327.7518	110.62799	226.92413	29.483913	330.15564	109.86946	-228.20311	22.250593	3.053827	0.035726823	3.1646652	2.9296198	5.9746046	0.2789858	7.115168	5.1325464	711.0113337039948	0.0
9	245.5918	257.39856	540.66595	-127.48549	55.686054	81.95929	162.61845	-142.4154	1000.0	1000.0	35999	212.50487	33.189186	313.13684	94.39804	212.50462	33.194775	317.49167	91.833626	-213.74367	24.861052	3.0873256	0.033070877	3.1974862	2.9575307	6.0227757	0.27453235	7.15572	5.1606603	802.9414150714874	0.0
10	393.36398	287.4161	785.3504	-26.31746	654.6881	247.16486	1104.9099	333.69153	1000.0	1000.0	39999	200.89458	35.31802	312.8915	78.82578	200.895	35.323406	312.5809	82.13225	-202.11928	25.786842	3.0981317	0.036951724	3.237309	2.9642253	5.864133	0.28853673	7.097883	4.8994937	895.0789692401886	0.0
11	244.24138	281.6651	723.50574	14.724434	-135.36682	105.68135	68.04991	-254.31998	1000.0	1000.0	43999	190.71916	37.27476	311.55362	62.8115	190.71944	37.278534	315.82837	67.86192	-191.91743	25.512695	3.116952	0.032829892	3.229446	2.9983468	5.7298727	0.29078227	6.880029	4.8357553	986.77800989151	0.0
12	122.99254	224.89297	492.335	-115.43423	110.99829	198.13823	467.5489	-240.36496	1000.0	1000.0	47999	181.43686	37.67029	318.7391	43.193096	181.437	37.676197	318.39188	48.72669	-182.50528	25.247904	3.0934238	0.03552728	3.2072468	2.949506	5.5033417	0.2730969	6.539743	4.683717	1078.9551668167114	0.0
13	305.17667	100.455376	426.81177	147.47168	277.88834	246.12389	706.4819	-62.381977	1000.0	1000.0	51999	170.3238	37.236053	305.78198	23.526537	170.32375	37.238182	309.80753	26.294031	-171.2676	26.910387	3.034689	0.03714724	3.1746747	2.8984313	5.4558344	0.259142	6.508845	4.4378943	1171.7509424686432	0.0
14	232.9064	74.374214	312.7672	122.26811	230.56564	158.11908	429.1218	-111.03594	1000.0	1000.0	55999	159.8284	37.216793	292.80374	20.67654	159.82855	37.21717	296.30396	19.098753	-160.6886	26.54502	3.0266342	0.03608579	3.1427376	2.894312	5.3098464	0.26847842	6.401344	4.493299	1263.3298749923706	0.0
15	405.17303	200.4624	703.2308	148.84215	205.62114	245.62862	681.95825	-108.07832	1000.0	1000.0	59999	149.6481	36.707977	279.90918	18.592049	149.6468	36.715786	282.1092	17.873922	-150.42696	24.765844	3.0486753	0.03679603	3.1725528	2.9290361	5.1234384	0.24761315	6.1069713	4.3657403	1356.5312776565552	0.0
16	629.3503	192.94229	910.9266	375.20557	557.2889	338.27554	1086.33	101.412544	1000.0	1000.0	63999	139.86275	36.766346	278.29193	10.4298525	139.86182	36.772457	279.79733	13.642767	-140.55974	23.869585	3.0869317	0.03409612	3.2123494	2.9673665	4.9937563	0.24467728	6.12333	4.2823987	1448.2852897644043	0.0
17	585.2191	191.09511	832.19104	295.14142	574.9635	218.94847	965.98206	189.56836	1000.0	1000.0	67999	131.85532	37.402134	281.05627	8.2372465	131.85474	37.408592	290.93793	10.099788	-132.55844	23.71484	3.1100638	0.031275183	3.2109425	3.0052948	4.908055	0.24465314	5.8477316	4.1076765	1540.5361654758453	0.0
18	556.86633	214.65967	923.02545	391.36133	206.76236	244.77654	735.22125	18.335333	1000.0	1000.0	71999	125.21494	37.916042	277.8416	-1.129911	125.21482	37.918926	282.87643	-4.07146	-125.81699	23.580746	3.1224082	0.030779008	3.2252483	3.0211952	4.7512383	0.22806016	5.5841966	4.0007563	1633.2834136486053	0.0
19	594.78784	390.60233	1146.1715	43.187374	128.27676	377.17728	896.58826	-411.68893	1000.0	1000.0	75999	118.14986	35.687916	253.04474	-2.4302676	118.14923	35.691628	254.94804	-4.6563225	-118.71015	23.880007	3.1321988	0.030813692	3.2447653	3.018845	4.6817927	0.22104159	5.661186	3.984375	1725.7309432029724	0.0
