Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	Averagesh_penalty	Stdsh_penalty	Maxsh_penalty	Minsh_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
26	994.62463	153.33752	1224.1039	794.96716	968.35175	161.7042	1376.9442	806.5812	1000.0	1000.0	103999	78.92796	22.209444	159.44606	28.821587	78.92783	22.210442	158.941	25.764538	-79.02292	4.7213163	1.2773973	0.06270642	1.5254365	1.0288323	0.07716273	0.019600024	0.12779419	0.009330447	2.7376232	0.195688	3.5887897	2.004299	2940.2251513004303
27	1161.3705	400.36224	1796.8613	767.16394	1134.1771	248.59726	1607.211	802.6523	1000.0	1000.0	107999	80.07791	23.716324	160.15965	27.755413	80.07792	23.717588	162.21303	28.874353	-80.17186	4.8928905	1.273977	0.06341835	1.4813823	1.0725075	0.07809383	0.020041615	0.12359455	0.00904222	2.793525	0.2050618	3.6645215	2.0856874	3053.4569642543793
28	1118.4148	244.85841	1442.1396	798.9344	1208.9064	332.99268	1736.6454	855.4672	1000.0	1000.0	111999	81.42304	24.787035	162.57915	27.058676	81.42299	24.787365	162.71674	29.19692	-81.50994	5.127747	1.2710886	0.063103944	1.4921693	1.0723537	0.07878817	0.020107554	0.13105711	0.009345955	2.8170664	0.20927016	3.822885	2.1921976	3161.2681913375854
29	1157.8135	213.19241	1405.4467	822.94086	1217.5504	368.7696	1843.0419	866.7087	1000.0	1000.0	115999	82.77458	26.40002	165.72025	30.981852	82.77436	26.401255	167.92712	31.058527	-82.87476	5.2889357	1.2710538	0.06435119	1.500041	1.0589477	0.079142526	0.02038322	0.1366809	0.009209586	2.8643744	0.21151097	3.7641802	2.1905859	3268.2977154254913
30	1300.7682	227.3689	1628.0563	1016.13336	1362.4918	432.69226	2072.8752	901.6203	1000.0	1000.0	119999	84.21017	27.850803	170.44519	29.683083	84.21026	27.851597	172.0486	30.428686	-84.318275	5.5405245	1.2853329	0.0630242	1.5161462	1.0790441	0.079519816	0.020448111	0.13008043	0.00928833	2.9130068	0.22243626	3.6861675	2.157832	3373.8138077259064
31	888.5387	110.09913	1004.2029	756.9502	1139.3994	298.6695	1867.5571	788.88605	1000.0	1000.0	123999	85.7086	29.632778	176.37549	36.772976	85.70855	29.633627	176.41585	36.463345	-85.81175	5.847111	1.2863623	0.06372308	1.5034517	1.0755159	0.08091637	0.021090485	0.1339571	0.008982594	2.9700193	0.22606619	3.8337808	2.2116325	3485.6476459503174
32	1254.0789	459.1915	1902.2214	766.92334	1019.50085	259.3735	1462.9784	624.09296	1000.0	1000.0	127999	86.9756	31.377092	183.37123	31.028942	86.97561	31.377827	182.43983	31.272976	-87.07453	6.295208	1.2926338	0.06393978	1.516039	1.0574573	0.083419874	0.021850176	0.13952464	0.008764498	3.0381901	0.23582357	4.0552406	2.2485428	3595.6443614959717
33	1295.676	201.12636	1467.8317	960.4945	1348.917	293.71075	2052.6848	863.6332	1000.0	1000.0	131999	88.67167	33.10823	185.5924	30.518362	88.67185	33.108418	190.50844	29.140089	-88.77463	6.3910003	1.2845137	0.06518694	1.5059912	1.058419	0.084329605	0.02212109	0.16366291	0.00882053	3.0562744	0.23649675	3.897594	2.3354495	3701.093449115753
34	975.6227	76.896484	1071.5638	897.9503	1418.7694	378.0458	1978.6941	914.2682	1000.0	1000.0	135999	89.92337	34.708954	186.92935	43.220524	89.92337	34.709614	189.68773	42.643063	-90.0333	6.6240215	1.3056697	0.06572878	1.5301841	1.0812465	0.08507452	0.021829253	0.15279187	0.009253572	3.083744	0.24734981	4.062457	2.2094893	3806.8416788578033
35	1136.1213	488.5785	1979.1176	788.75415	1453.8567	477.74658	2323.994	801.44824	1000.0	1000.0	139999	91.33063	36.388214	193.96458	38.546295	91.3306	36.388973	192.98717	39.710186	-91.43966	6.846338	1.3058858	0.06518091	1.5541086	1.0750659	0.08510357	0.021823674	0.1391263	0.009007598	3.1121023	0.23947446	4.113958	2.3995693	3913.804467201233
36	1203.4958	223.3184	1381.197	830.5341	1277.4725	398.95633	1978.8529	798.77405	1000.0	1000.0	143999	92.55271	37.78802	195.34808	38.8866	92.55303	37.788258	195.21861	28.294832	-92.67022	7.0077558	1.2989755	0.06541444	1.5620322	1.0433724	0.0866128	0.02251924	0.13564333	0.009203669	3.1680582	0.25568393	4.278028	2.3597014	4026.055701494217
37	1305.6471	409.70093	1838.5587	839.1039	1192.086	269.5608	1600.9478	777.08844	1000.0	1000.0	147999	93.79427	39.21628	200.93617	35.85585	93.79448	39.216812	200.33548	37.297325	-93.90161	7.353321	1.281509	0.066291116	1.5161709	1.0261111	0.08777064	0.023370257	0.15119155	0.009094392	3.2014537	0.26364475	4.3507743	2.3618333	4141.421861886978
38	1519.1304	456.27997	2058.5798	1053.5321	1120.2986	221.12665	1462.8065	705.10016	1000.0	1000.0	151999	95.32545	40.263832	204.55936	39.041904	95.32553	40.2639	203.90642	40.669106	-95.42872	7.670022	1.2770532	0.06721377	1.5418068	1.0543413	0.08817627	0.023269951	0.15726964	0.009254024	3.239992	0.26602787	4.343756	2.3245254	4256.264971494675
39	1148.7136	289.41516	1507.8004	831.18195	945.89874	548.1574	1604.8839	-459.23248	1000.0	1000.0	155999	96.91223	41.581696	206.42781	29.957485	96.91252	41.583252	205.0979	28.703697	-97.02155	8.118865	1.3065032	0.068562776	1.5674611	1.0314065	0.09079561	0.024243845	0.16059972	0.009453506	3.3167367	0.2791534	4.5030527	2.490965	4372.181132078171
40	1107.2866	283.30585	1468.8022	793.62396	1052.2582	146.63405	1218.1326	821.1566	1000.0	1000.0	159999	97.90403	42.96458	210.42986	30.442863	97.90384	42.96497	210.40082	32.80067	-98.01461	8.576281	1.3161966	0.06718381	1.5431724	1.0761179	0.09118677	0.023990652	0.15446727	0.009524614	3.3588443	0.2855451	4.5065813	2.4084756	4487.0493330955505
