Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
20	365.18353	501.7951	996.34827	-269.01785	719.70605	99.46976	947.0497	588.2122	1000.0	1000.0	79999	344.56097	51.508007	612.2361	149.25969	-346.76572	11.691861	852.6258988380432
21	483.39453	97.853264	609.2334	361.4531	807.53906	270.69803	1221.741	416.34802	1000.0	1000.0	83999	324.63232	51.04161	554.929	126.45531	-326.93002	11.953128	895.7412853240967
22	850.8982	146.6803	1010.28424	677.6652	1039.4324	206.1634	1401.5814	790.0313	1000.0	1000.0	87999	307.3652	50.102303	540.4312	123.86626	-309.49112	11.869209	938.7332196235657
23	1049.2168	159.11098	1265.3229	817.23303	1068.4778	432.55273	1443.0874	-160.79892	1000.0	1000.0	91999	288.2775	48.152454	519.5254	91.15737	-289.9795	12.239813	981.5976133346558
24	900.95044	295.5554	1247.3208	431.09232	750.5695	441.16522	1491.9799	-11.314796	1000.0	1000.0	95999	271.3607	43.983932	538.02686	78.17988	-273.2574	12.357685	1024.4403660297394
25	422.6386	104.97284	591.58466	307.56305	744.4496	276.737	1058.1279	134.17241	1000.0	1000.0	99999	261.9837	46.008656	503.2524	60.53695	-264.0835	13.941307	1067.4861776828766
26	503.99756	236.90427	914.3184	364.64044	653.02716	146.09908	950.4469	399.68457	1000.0	1000.0	103999	256.71613	49.79345	548.9729	37.78843	-258.79962	14.513607	1110.7408318519592
27	1032.0813	55.021168	1125.6888	990.27374	1081.4036	231.9716	1442.1194	564.292	1000.0	1000.0	107999	252.35036	53.471035	529.76135	21.047457	-254.49675	14.234947	1153.6487011909485
28	1265.3813	486.20837	2050.454	723.1429	1198.6344	415.00537	1999.5271	439.0478	1000.0	1000.0	111999	246.92506	53.18494	493.94678	1.9441907	-248.71964	13.5262	1196.6442766189575
29	1311.4843	229.56023	1654.9404	1058.2627	1312.3298	232.45378	1745.4933	1062.2063	1000.0	1000.0	115999	238.24557	47.668648	475.71045	22.603764	-239.93112	12.798244	1239.5693130493164
30	1005.6463	637.54315	1718.8936	-26.892786	1397.0541	359.02658	2099.1926	833.61865	1000.0	1000.0	119999	231.78197	46.38678	501.1523	38.432106	-233.52872	13.894254	1282.662511587143
31	1488.2755	253.1334	1672.6016	1051.7799	1336.5948	253.61792	1667.8743	708.421	1000.0	1000.0	123999	229.39137	47.035957	485.37646	31.78142	-231.33606	15.440225	1325.895400762558
32	1368.0706	158.6231	1586.2512	1171.9918	992.96075	317.17236	1567.1676	584.5204	1000.0	1000.0	127999	230.95062	49.079716	469.3175	27.155222	-232.87852	16.246555	1369.4074862003326
33	1518.24	284.39206	1903.4369	1207.8582	1551.6272	193.39648	1811.539	1203.1508	1000.0	1000.0	131999	229.06226	50.173626	480.7371	29.145554	-230.80258	15.384101	1412.2948656082153
34	1740.5857	114.09808	1924.8654	1619.4866	1436.9958	237.58653	1891.4281	1068.3995	1000.0	1000.0	135999	228.83888	55.07802	500.0543	29.96654	-230.67438	16.194706	1455.1360788345337
35	1770.2527	221.80132	2002.735	1423.7217	1708.275	286.33588	2230.188	1280.396	1000.0	1000.0	139999	228.89153	57.827812	455.37262	11.074711	-230.71156	16.942156	1498.1336975097656
36	1499.8499	393.50888	2097.1206	1020.05365	2002.277	211.12755	2361.926	1745.3689	1000.0	1000.0	143999	228.1224	56.53735	430.72797	-4.1082373	-229.75713	17.824505	1540.8136031627655
37	1734.3091	315.28467	2197.3923	1428.6716	1452.4032	442.12286	2083.6519	392.12454	1000.0	1000.0	147999	225.21027	52.891006	450.9459	0.40890002	-226.78294	17.385288	1583.7432420253754
38	2076.2446	164.60208	2238.0574	1852.0698	1841.3674	272.1498	2308.9539	1234.2635	1000.0	1000.0	151999	225.29597	51.218967	450.27692	16.650574	-227.028	17.091684	1626.8498437404633
39	1307.7676	814.28467	2184.1875	286.82013	1174.9357	515.3739	1819.6154	361.65933	1000.0	1000.0	155999	231.29472	54.94017	486.3533	17.404068	-233.36041	18.006182	1669.4138932228088
40	2053.282	316.96072	2472.8733	1712.904	2292.0835	195.36926	2521.204	1809.1046	1000.0	1000.0	159999	237.1716	58.36521	447.60284	30.710585	-238.85759	18.444822	1712.3011939525604
41	1886.5321	237.45984	2187.7932	1546.7396	2000.156	108.25699	2140.001	1839.8634	1000.0	1000.0	163999	236.38846	56.574955	470.4865	42.470818	-237.98932	19.59403	1755.1367075443268
42	1576.7483	658.90857	2105.6252	470.33466	1876.9801	167.98592	2289.8315	1714.2725	1000.0	1000.0	167999	238.73824	57.26593	499.29324	2.828638	-240.60919	21.252985	1797.916864156723
43	1945.1931	210.77986	2180.0225	1679.8284	1858.7025	153.02197	2130.7642	1668.222	1000.0	1000.0	171999	240.68217	57.351707	480.50812	-70.398026	-242.32965	20.984074	1840.882046699524
44	2060.084	268.0018	2358.351	1713.733	2032.2731	203.5204	2412.4614	1785.4646	1000.0	1000.0	175999	240.99226	56.14025	438.75705	-37.20701	-242.62453	19.948925	1883.7305245399475
45	2106.0364	115.20132	2295.009	1987.8153	1791.1875	378.67224	2534.1985	1277.8741	1000.0	1000.0	179999	241.45209	54.18944	432.3932	-18.506983	-243.06274	19.70528	1926.5320570468903
46	1905.0095	51.66321	1982.4674	1851.7395	2166.1587	165.48291	2556.6504	1972.138	1000.0	1000.0	183999	241.92966	54.12644	455.58374	-19.810535	-243.48822	20.259886	1969.4230966567993
47	2323.8865	244.05011	2602.1199	2030.7965	2094.66	118.04552	2341.166	1900.7917	1000.0	1000.0	187999	242.18524	55.014477	452.186	-20.003733	-243.72028	21.054262	2012.0309925079346
48	2209.553	194.88568	2528.0417	2046.4442	2057.9128	357.4794	2433.9067	1058.1595	1000.0	1000.0	191999	243.45824	55.46209	454.28708	-27.979605	-245.04893	21.00829	2054.730138063431
49	2130.4375	176.82689	2369.7292	1918.8112	2319.7942	112.34864	2587.8896	2193.5066	1000.0	1000.0	195999	244.08266	55.11123	447.46576	-17.494823	-245.59969	20.140987	2097.408676624298
50	2187.117	87.03836	2327.5288	2090.9055	2196.8213	81.38305	2348.7092	2082.0168	1000.0	1000.0	199999	245.82918	55.38962	482.58682	-20.143282	-247.45792	20.195137	2140.215317249298
51	2280.4043	137.72757	2440.9058	2068.8745	2027.2488	245.25784	2423.6335	1706.6316	1000.0	1000.0	203999	248.22247	56.360516	484.46106	5.2476416	-249.83046	20.893059	2183.1789994239807
52	2070.5928	135.80106	2251.973	1874.2252	2305.8518	125.690796	2624.254	2128.903	1000.0	1000.0	207999	250.33595	56.46926	476.19373	8.268077	-251.92966	21.055391	2225.8748688697815
53	2272.733	42.91521	2335.727	2217.3147	2285.7578	139.80417	2636.8718	2043.6785	1000.0	1000.0	211999	252.42332	55.68165	470.07004	-0.17847323	-253.96094	20.597235	2268.728836774826
54	2132.5198	58.426014	2209.5303	2058.3818	2124.3027	125.695175	2324.2615	1897.005	1000.0	1000.0	215999	252.43744	56.093594	486.41995	-15.633105	-253.92313	20.943218	2311.7275156974792
55	2103.3625	30.143717	2135.47	2063.4282	2034.9336	143.70615	2241.3372	1770.9283	1000.0	1000.0	219999	254.04358	54.19556	475.3545	-5.002952	-255.5671	20.882782	2354.496527194977
56	2202.333	168.49495	2433.6558	2040.36	2188.023	209.38431	2491.1096	1795.4104	1000.0	1000.0	223999	255.11082	53.540737	463.41425	-12.118292	-256.62402	20.769844	2397.4036269187927
57	2302.571	317.2244	2826.2478	2035.6304	2229.584	244.72293	2725.6418	1912.6506	1000.0	1000.0	227999	256.5852	53.653503	443.16525	-36.428764	-258.08124	20.007019	2440.7660686969757
58	2100.6997	68.42018	2208.4868	2037.6017	2228.744	154.37444	2551.9338	2047.6974	1000.0	1000.0	231999	257.24054	55.069397	436.0267	-43.98415	-258.69965	20.326168	2483.7502171993256
59	2583.8447	366.8086	2968.5334	1979.9945	2650.0078	212.94627	3018.95	2340.109	1000.0	1000.0	235999	257.89917	55.972656	453.18695	-40.150837	-259.362	19.743464	2526.561398744583
60	2616.0244	172.73047	2914.7646	2503.7532	2321.4949	253.23149	2691.7568	1853.6938	1000.0	1000.0	239999	259.94177	58.12906	479.4022	-47.24691	-261.47543	19.937086	2569.6294157505035
61	2501.024	211.11337	2859.5815	2343.2717	2491.1545	135.85474	2769.7642	2360.4724	1000.0	1000.0	243999	264.33063	60.57475	508.22464	-42.330807	-265.98032	20.1745	2612.7187581062317
62	2344.3906	86.58759	2428.6848	2203.0728	2414.6064	144.22484	2608.8567	2189.7827	1000.0	1000.0	247999	268.2772	62.80631	539.51733	-41.613655	-269.85583	20.815184	2655.717928171158
63	2406.882	198.3736	2584.0396	2073.9492	2586.2632	157.41951	2761.394	2248.3394	1000.0	1000.0	251999	269.68835	63.847248	549.7217	-14.547693	-271.18454	21.037165	2698.8583154678345
64	2355.6082	152.92245	2535.7297	2150.0679	2876.5667	153.70805	3086.5215	2628.7654	1000.0	1000.0	255999	270.42935	61.223045	552.39795	-31.018864	-271.8586	20.431042	2741.7605319023132
65	2493.3308	208.04454	2812.8733	2291.223	2755.8145	143.42351	3009.4497	2550.0623	1000.0	1000.0	259999	270.16104	58.382977	560.0032	-0.35774958	-271.51575	19.881668	2784.9060163497925
66	2533.795	201.70482	2797.6812	2300.443	2495.5679	203.03275	2913.1646	2188.4912	1000.0	1000.0	263999	269.05963	57.00199	549.40045	3.4634495	-270.40018	20.38074	2827.886439561844
67	2399.982	255.07414	2739.1511	2075.8801	2539.4475	141.56711	2790.6802	2338.642	1000.0	1000.0	267999	269.7033	58.21895	546.497	-9.302832	-271.19894	22.05156	2870.678286552429
68	2411.673	191.95003	2666.8164	2133.6416	2236.1733	168.79073	2472.2905	1931.0034	1000.0	1000.0	271999	271.50327	59.92609	536.47534	-11.06198	-272.87582	21.869392	2913.4567074775696
69	2500.6094	81.06236	2626.7612	2425.1343	2333.4448	126.04073	2485.7922	2058.6455	1000.0	1000.0	275999	272.7979	60.54893	593.4798	8.377411	-274.24408	21.960522	2956.451122522354
70	2332.226	192.44785	2625.4707	2089.291	2597.8696	96.08959	2739.452	2427.1416	1000.0	1000.0	279999	274.45605	60.91577	592.3293	12.611098	-275.86908	21.177473	2999.196286916733
71	2525.0083	189.12335	2733.3337	2301.261	2650.155	127.38367	2844.6458	2424.2021	1000.0	1000.0	283999	275.93918	59.812134	570.42456	13.507213	-277.33707	20.652428	3042.067083835602
72	2586.2178	92.84043	2672.159	2448.7148	2700.2368	118.842545	2937.5542	2501.9907	1000.0	1000.0	287999	276.69025	58.48217	520.7529	35.442165	-278.00394	19.529688	3084.95760512352
73	2695.876	175.47388	2854.439	2401.1782	2907.54	170.2678	3125.7383	2539.0664	1000.0	1000.0	291999	275.8964	58.558304	513.70734	1.902855	-277.17096	20.074121	3127.666758775711
74	2453.057	373.74945	2755.6506	1815.5552	2594.5098	74.87423	2753.3342	2491.9917	1000.0	1000.0	295999	275.89417	58.29061	513.9995	-6.5648546	-277.17307	19.849495	3170.4429070949554
75	2645.3564	203.10863	2917.3394	2344.947	2423.1497	155.44237	2726.5562	2200.9817	1000.0	1000.0	299999	274.9957	59.22878	523.27747	10.045174	-276.24908	19.336973	3213.2971551418304
76	2473.072	105.65486	2585.1917	2356.3616	2834.906	121.56548	3078.8271	2640.9414	1000.0	1000.0	303999	274.83575	60.961723	536.5955	18.904114	-276.14435	19.268257	3256.4969840049744
77	2572.4395	342.6999	2955.556	2087.4	2560.2437	116.08097	2801.05	2432.854	1000.0	1000.0	307999	276.3636	61.451416	553.46045	-7.496195	-277.69315	19.663137	3299.4993472099304
78	2515.8362	92.82632	2613.094	2374.6426	2660.5886	266.47394	3140.8486	2358.2344	1000.0	1000.0	311999	276.93842	60.391327	559.3213	-28.973473	-278.12082	19.627121	3342.6804370880127
79	2472.979	88.75091	2586.351	2339.6292	2642.6533	144.1293	2884.0852	2515.4084	1000.0	1000.0	315999	275.035	59.15628	552.73914	-33.78576	-276.16443	19.459045	3385.8919003009796
80	2607.8245	112.86557	2790.863	2486.882	2621.1084	125.112915	2822.532	2417.8867	1000.0	1000.0	319999	274.34183	58.742817	538.85077	-33.02159	-275.53418	18.351627	3428.5876450538635
81	2585.5173	128.86092	2720.971	2407.7344	2771.5134	107.472244	2934.9617	2661.4395	1000.0	1000.0	323999	274.5977	58.893383	546.90594	-33.973366	-275.80063	18.900629	3471.5841660499573
82	2671.545	217.43262	2942.7954	2382.7485	2834.167	232.32161	3254.317	2543.9116	1000.0	1000.0	327999	275.5847	59.058567	527.9944	-27.975782	-276.81625	19.215027	3514.7397463321686
83	2659.4678	155.57185	2765.6106	2392.4414	2593.4495	151.74042	2985.4036	2453.4912	1000.0	1000.0	331999	276.06955	59.3847	619.3439	-19.38488	-277.2395	18.825214	3557.939934015274
84	2476.7832	144.94815	2570.8772	2226.3674	2834.9343	174.71675	3126.3508	2508.7385	1000.0	1000.0	335999	276.7963	59.35386	581.3479	-7.145792	-277.9953	18.38691	3601.016624212265
85	2626.8435	159.4416	2813.891	2373.0496	2569.7095	227.0898	2830.205	2126.1064	1000.0	1000.0	339999	277.3607	58.595833	542.1275	-26.435125	-278.54062	18.9901	3643.9132902622223
86	2459.4602	136.6591	2555.8574	2223.727	2797.7031	188.65587	3092.7625	2571.5532	1000.0	1000.0	343999	278.5242	57.83833	540.5878	-67.7794	-279.75137	18.895226	3686.941476583481
87	2745.776	206.77711	2933.3335	2398.8142	2849.1772	284.6579	3261.1367	2381.6587	1000.0	1000.0	347999	279.73578	57.381893	582.4188	-131.7559	-280.94867	18.677164	3729.9254534244537
88	2655.6023	267.17334	2935.8528	2326.0027	2917.058	209.02425	3286.5803	2444.3062	1000.0	1000.0	351999	280.88538	56.93972	617.49225	-63.985023	-282.03442	17.924515	3772.6297557353973
89	2764.9006	226.89832	3033.9185	2456.172	2954.18	150.50073	3159.0305	2699.841	1000.0	1000.0	355999	281.3561	56.501133	622.112	10.713769	-282.539	17.5168	3815.634665489197
90	2730.6892	61.242073	2796.0637	2652.1106	2786.3667	145.84634	3043.1912	2506.874	1000.0	1000.0	359999	282.281	57.00466	618.5068	20.496975	-283.42953	17.585438	3858.2408373355865
91	2845.2844	164.54524	3012.2407	2572.1858	2845.0637	262.69724	3233.6528	2493.7117	1000.0	1000.0	363999	281.65256	57.75087	645.8269	0.42526484	-282.7245	17.259926	3901.0746915340424
92	2850.342	250.23413	3109.6382	2483.9517	2879.5923	202.32823	3395.9673	2566.7239	1000.0	1000.0	367999	282.2772	57.995766	633.75543	-2.2543447	-283.46713	17.316885	3943.7048959732056
93	2840.3936	70.24957	2929.4346	2767.4983	2960.3352	187.70757	3222.2908	2570.9604	1000.0	1000.0	371999	283.24786	57.355648	662.80273	-26.063696	-284.34827	17.223719	3986.5488200187683
94	2709.8608	91.08065	2867.318	2649.6897	2887.854	85.50645	3034.4148	2769.8086	1000.0	1000.0	375999	283.2925	58.186207	645.86224	-44.43619	-284.44714	17.376633	4029.579697370529
95	2852.0996	152.78484	3021.0386	2654.8147	2884.2683	94.33967	3109.7627	2771.215	1000.0	1000.0	379999	284.06448	58.097706	645.71234	-74.55139	-285.15286	17.097284	4072.415910959244
96	2724.525	121.70239	2853.2493	2530.123	2861.0298	149.07039	3084.3672	2531.882	1000.0	1000.0	383999	284.07565	58.49812	656.8561	-98.30349	-285.16092	17.848879	4115.03920507431
97	2759.189	180.7848	2962.7957	2525.402	2578.2598	155.56293	2878.6824	2295.7117	1000.0	1000.0	387999	284.00854	58.17599	670.2304	-188.37717	-285.04843	17.558985	4157.684654474258
98	2775.7607	138.76791	2921.7886	2604.0315	2733.0425	60.608047	2818.756	2644.311	1000.0	1000.0	391999	284.23517	58.2349	653.9743	-125.497696	-285.3463	17.577625	4200.405173301697
99	2859.4612	155.4913	3108.1687	2679.26	3021.2717	202.1794	3351.021	2724.4695	1000.0	1000.0	395999	284.94357	58.714672	665.41956	-69.56069	-286.02643	17.48639	4242.889014482498
100	2878.1785	99.53178	3042.1082	2777.7336	2611.5803	108.3861	2725.8066	2342.9495	1000.0	1000.0	399999	286.26376	59.620224	661.00354	-34.24918	-287.40826	17.664883	4285.508513689041
101	2752.6785	58.743988	2848.4739	2693.2751	2869.3875	246.77986	3274.868	2445.2021	1000.0	1000.0	403999	288.95325	60.142754	663.67554	-31.644548	-290.12875	17.650055	4328.234291791916
102	2845.2437	203.70941	3040.8909	2504.8396	2603.056	154.6737	3016.2974	2378.8901	1000.0	1000.0	407999	290.4403	60.994682	657.1516	-35.692265	-291.56476	18.426304	4370.7230479717255
103	2717.9849	158.21771	2855.8335	2450.79	2724.5952	262.47037	3164.3235	2115.5752	1000.0	1000.0	411999	291.17355	60.7734	719.0616	-7.485697	-292.26355	18.01882	4413.464696645737
104	2670.7861	97.60397	2813.6128	2557.7893	2809.0317	170.35669	3025.2375	2499.0603	1000.0	1000.0	415999	291.02304	60.9592	730.16736	1.3192456	-292.05164	16.962309	4456.22280049324
105	2930.4646	51.956093	3019.907	2892.6138	2855.3572	188.1963	3158.5269	2475.892	1000.0	1000.0	419999	289.977	60.875336	671.4835	15.122675	-290.97253	16.247025	4498.9406859874725
106	2874.4678	141.49014	3010.4673	2672.4026	2970.0835	165.68564	3266.225	2731.637	1000.0	1000.0	423999	289.6881	61.73485	656.9784	5.1799545	-290.74832	16.859625	4541.520351648331
107	2834.0564	277.80142	3218.92	2565.2493	3113.6812	92.68863	3268.086	2914.743	1000.0	1000.0	427999	290.9078	62.325893	640.6259	-7.0486355	-292.03958	17.386642	4584.244546175003
108	2773.1643	135.88213	2957.4026	2577.0657	2766.254	161.96521	2980.089	2418.8245	1000.0	1000.0	431999	292.35577	62.35572	624.0576	-47.681343	-293.41583	17.683788	4626.74228811264
109	2711.7412	208.25742	2896.748	2371.8193	2895.1963	146.05547	3079.5083	2661.2393	1000.0	1000.0	435999	292.4646	61.769604	625.13025	-76.59546	-293.47006	17.496317	4669.515660762787
110	2929.226	119.748634	3102.4905	2804.0886	3218.185	199.10194	3404.7935	2871.7812	1000.0	1000.0	439999	292.62512	62.58696	623.48206	-97.892654	-293.66467	17.026014	4712.179384469986
111	2915.7773	124.2031	3068.5227	2723.1782	2941.5142	129.35297	3153.3213	2664.1665	1000.0	1000.0	443999	293.31573	62.30499	594.5564	-82.0248	-294.38358	17.394121	4754.826282978058
112	3187.1006	152.00969	3408.7861	2981.454	3052.801	104.30336	3165.6309	2849.639	1000.0	1000.0	447999	294.68088	62.146084	554.0189	-67.45318	-295.80008	17.248491	4797.3695521354675
113	2977.0063	86.007324	3068.6272	2873.3962	3011.1218	175.33658	3313.4553	2744.162	1000.0	1000.0	451999	296.39142	62.839813	548.0987	-67.751015	-297.42746	16.94945	4839.820050001144
114	2957.596	286.71506	3308.6477	2670.1558	2982.735	173.96977	3304.4702	2693.0068	1000.0	1000.0	455999	296.36542	62.711315	567.1996	-75.971176	-297.3583	16.938885	4882.537773609161
115	3030.1892	148.53926	3165.7861	2786.7295	3109.641	123.965	3313.687	2945.6143	1000.0	1000.0	459999	295.47177	61.944244	535.4857	-75.948746	-296.43207	16.256664	4925.133731126785
116	2885.2776	142.2695	3101.43	2729.339	3234.9272	101.55249	3444.6038	3084.0073	1000.0	1000.0	463999	295.90628	62.860535	559.72363	-73.53463	-296.93433	16.915054	4967.659294605255
117	2833.562	189.92323	3135.6614	2619.4922	3092.768	114.905594	3230.2092	2827.9634	1000.0	1000.0	467999	297.2357	63.850643	546.12213	-60.44924	-298.27792	17.28416	5010.604432344437
118	2834.6401	98.73575	2933.674	2690.7896	3053.809	135.28767	3303.9067	2862.0166	1000.0	1000.0	471999	297.60077	62.806595	493.74634	-45.965942	-298.58044	17.273191	5053.331679344177
119	2924.7258	162.13289	3144.7012	2703.7068	3115.9636	202.12122	3441.3567	2797.5215	1000.0	1000.0	475999	297.49863	63.85972	456.96463	-84.64408	-298.48438	17.856098	5096.013350486755
120	2960.1042	183.62607	3177.9763	2702.265	3219.3928	125.93638	3412.838	2998.74	1000.0	1000.0	479999	298.0933	65.41736	461.63028	-83.84265	-299.09875	17.900543	5138.641991138458
121	3105.643	177.87749	3305.789	2825.1052	3055.3052	120.60867	3268.5422	2912.7131	1000.0	1000.0	483999	299.08273	65.174614	471.64722	-44.03276	-300.07706	18.127415	5181.3655507564545
122	2962.4617	154.79921	3070.3896	2695.3762	2981.3875	278.38232	3442.1255	2513.3936	1000.0	1000.0	487999	299.74387	64.66804	450.84235	-59.429993	-300.7601	18.20169	5224.002260684967
123	3014.42	156.65915	3185.7773	2809.9126	2785.7659	152.30142	3046.0288	2448.6558	1000.0	1000.0	491999	299.57614	65.10373	444.29193	-75.1402	-300.45886	18.111816	5266.856496095657
124	2900.1167	140.78522	3047.8872	2707.7727	2975.105	168.59615	3265.4834	2714.6865	1000.0	1000.0	495999	298.66425	67.17888	472.4444	-88.77364	-299.59644	17.652157	5309.92707657814
125	2844.0322	344.45135	3440.2827	2630.3496	2987.1265	157.22812	3220.6375	2765.5547	1000.0	1000.0	499999	299.271	67.23186	484.3058	-133.81122	-300.26312	17.276125	5352.859225988388
126	2840.438	215.72124	3135.703	2549.942	2745.3093	166.84723	3078.2244	2487.3203	1000.0	1000.0	503999	301.2618	66.46623	456.69864	-143.25124	-302.28687	17.354261	5395.879608392715
127	2894.1274	103.86791	3010.2239	2771.9392	3182.7124	116.4244	3315.5305	3000.8647	1000.0	1000.0	507999	302.41495	67.03906	447.28516	-154.9074	-303.4055	17.221706	5438.568120956421
128	2812.2332	173.14163	2985.6384	2558.4973	2795.8066	181.70178	3054.8394	2454.0017	1000.0	1000.0	511999	302.7397	67.88491	440.46384	-165.11955	-303.70547	17.341393	5481.1763508319855
129	2967.055	192.0832	3216.9348	2777.4673	3117.9326	119.916046	3288.152	2875.2146	1000.0	1000.0	515999	302.9712	67.01678	452.93106	-189.3521	-303.89914	16.825422	5523.86470079422
130	3049.4756	104.516	3153.4692	2881.7651	2979.8853	183.92712	3291.6865	2710.6746	1000.0	1000.0	519999	302.90005	66.9818	452.83167	-173.88136	-303.8491	16.592682	5566.341449975967
131	3032.251	151.14864	3177.0051	2778.5288	3118.7515	179.4372	3471.3804	2780.947	1000.0	1000.0	523999	303.23047	67.72474	457.57083	-178.38567	-304.15607	16.948963	5609.423951148987
132	2700.3389	337.68265	2989.6619	2161.9238	3016.1313	265.46475	3558.8696	2576.9983	1000.0	1000.0	527999	303.29245	69.061966	457.66776	-196.10277	-304.22287	17.540852	5652.127007722855
133	2712.9414	181.60445	3006.504	2515.6033	2859.0608	140.60373	2989.7546	2459.4507	1000.0	1000.0	531999	302.90338	70.8562	450.44568	-187.14592	-303.83533	17.291128	5695.209339618683
134	2928.075	43.0239	2968.2	2860.2078	3075.161	152.51205	3379.7969	2852.1167	1000.0	1000.0	535999	304.1768	71.31629	451.57245	-170.3485	-305.1529	17.267164	5738.285717964172
135	2876.5085	165.63875	3149.6345	2725.0957	3061.5645	181.82608	3296.1277	2635.3677	1000.0	1000.0	539999	305.1849	71.265434	457.21344	-178.62834	-306.16263	17.128845	5780.945108175278
136	2828.8516	105.44885	2932.6328	2664.821	2809.6987	229.94934	3345.5803	2496.4841	1000.0	1000.0	543999	306.49792	71.37723	462.17337	-185.95424	-307.52368	17.639204	5824.019612073898
137	2886.811	197.52519	3096.339	2658.3286	2783.3516	159.33841	3113.4219	2622.5781	1000.0	1000.0	547999	308.71707	70.07937	474.8873	-173.2911	-309.72003	18.104294	5867.212956905365
138	2832.1433	195.712	3167.0454	2673.9937	2981.3406	97.529816	3166.658	2886.7922	1000.0	1000.0	551999	309.53094	70.51948	476.45224	-192.13283	-310.5246	18.252773	5910.044315814972
