Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
110	35930.94	8805.711	51181.33	30710.707	31550.613	619.3537	33063.203	31136.703	1000.0	1000.0	439999	8541.056	2567.1887	14247.889	5809.746	8541.052	2567.2175	14324.088	5668.5864	-8539.751	9638.074	6548.184637308121
111	37921.01	7052.375	45203.566	30727.736	31707.191	698.2558	33211.887	31161.47	1000.0	1000.0	443999	8545.013	2573.9424	14192.346	5035.323	8545.017	2573.9463	14229.764	5448.7935	-8559.738	10264.515	6608.19923210144
112	41871.59	6450.0938	45866.25	30704.545	31915.707	1064.8956	34072.25	31187.473	1000.0	1000.0	447999	8560.594	2582.6316	14269.569	5866.147	8560.589	2582.6213	14324.06	5860.722	-8568.984	9910.142	6667.887806415558
113	39289.414	8590.94	49338.918	30731.883	32189.582	2279.8076	38973.793	31159.445	1000.0	1000.0	451999	8570.623	2588.8743	14265.435	5814.8184	8570.623	2588.897	14319.362	5535.245	-8583.046	9983.826	6727.676247596741
114	30821.559	29.746756	30851.932	30777.61	31360.938	124.64184	31568.297	31172.81	1000.0	1000.0	455999	8574.183	2594.3894	14341.105	5780.2026	8574.178	2594.389	14383.402	5263.8604	-8584.537	9945.674	6788.180460453033
115	34617.93	6510.939	45895.03	30802.232	31550.156	701.08105	33530.254	31168.275	1000.0	1000.0	459999	8565.287	2596.0498	14278.816	5662.496	8565.292	2596.0461	14351.556	5817.4844	-8576.015	10198.314	6847.822789430618
116	34524.88	6240.021	45328.73	30772.955	32168.152	1125.0533	33878.543	31186.19	1000.0	1000.0	463999	8572.715	2603.1956	14330.965	5832.6953	8572.702	2603.1765	14373.185	5691.212	-8582.304	9995.185	6907.91518330574
117	30797.172	122.50689	30943.8	30661.705	32660.625	3068.2932	41568.617	31120.73	1000.0	1000.0	467999	8555.221	2601.9712	14331.332	5776.7007	8555.231	2602.006	14330.699	5355.2944	-8557.974	10077.588	6967.622417211533
118	38212.844	7406.383	45940.82	30776.47	32340.953	2470.6135	39591.906	31155.555	1000.0	1000.0	471999	8561.225	2606.436	14403.483	5299.6694	8561.226	2606.4456	14394.933	5595.53	-8566.788	10459.505	7026.698249578476
119	34539.742	6425.4346	45667.492	30700.072	31389.426	312.29474	32147.033	31125.99	1000.0	1000.0	475999	8558.123	2609.3953	14404.29	5833.412	8558.108	2609.3777	14437.808	5149.1753	-8565.209	9438.391	7085.435674190521
120	38283.957	7436.721	45754.926	30761.947	31809.86	625.23083	33252.434	31262.504	1000.0	1000.0	479999	8561.173	2613.7222	14287.612	5550.284	8561.175	2613.7036	14379.583	5484.5728	-8572.084	10176.452	7144.062260866165
121	39192.938	8379.894	48996.37	30842.45	31292.703	129.47337	31551.34	31101.584	1000.0	1000.0	483999	8576.987	2622.1987	14439.883	5380.601	8576.993	2622.1924	14684.863	5481.8706	-8577.456	10161.918	7202.462028264999
122	38152.117	7470.114	45880.707	30667.691	31398.723	274.06754	32183.611	31101.459	1000.0	1000.0	487999	8592.548	2632.646	14428.207	5607.1426	8592.534	2632.673	14459.63	5628.8257	-8599.186	10172.092	7261.224187612534
123	34876.914	6664.21	46412.605	30830.172	31660.428	651.9023	33231.574	31153.473	1000.0	1000.0	491999	8591.155	2636.5344	14307.606	5654.772	8591.16	2636.5664	14507.599	5037.0728	-8601.064	9928.648	7320.205215930939
124	34360.75	6344.0557	45348.766	30637.111	31541.543	559.2235	32767.13	31103.148	1000.0	1000.0	495999	8584.257	2637.1575	14398.832	2895.0315	8584.259	2637.1367	14509.378	3765.4	-8591.81	10433.806	7379.30396604538
125	38125.723	7286.734	45601.117	30782.871	31728.309	746.709	33590.19	31191.947	1000.0	1000.0	499999	8598.024	2646.107	14308.27	4482.7515	8598.016	2646.091	14276.14	4686.273	-8606.914	10145.43	7438.3783366680145
126	38181.824	7506.6733	45818.53	30551.42	31451.16	461.9673	32828.875	31195.314	1000.0	1000.0	503999	8599.831	2648.6484	14379.106	5520.8213	8599.83	2648.6436	14389.202	5506.47	-8606.984	9698.057	7496.9432718753815
127	38114.94	7319.8013	45923.703	30780.064	31677.057	725.47144	33755.73	31161.613	1000.0	1000.0	507999	8597.046	2648.3198	14153.008	4563.3	8597.043	2648.3298	14174.456	5253.386	-8601.327	9595.667	7555.593666553497
128	38397.94	7505.8984	46006.918	30756.287	32560.316	2376.2493	39433.312	31181.809	1000.0	1000.0	511999	8612.289	2655.9272	14124.748	5329.9277	8612.292	2655.8972	14256.936	5440.3413	-8617.98	9576.407	7614.46209359169
129	39661.17	8801.641	50475.11	30790.762	31396.697	182.9723	31862.838	31159.47	1000.0	1000.0	515999	8624.163	2663.002	14259.605	4846.0776	8624.17	2663.0095	14374.071	4731.7686	-8632.36	9961.852	7673.526512861252
130	38573.082	7497.618	46194.656	30996.4	31605.219	803.1134	33976.293	31153.908	1000.0	1000.0	519999	8620.65	2665.5334	14310.605	4466.216	8620.638	2665.5532	14280.421	3866.7131	-8622.164	9528.17	7732.889450311661
131	42156.12	6481.685	46024.938	30930.395	31532.537	471.67978	32641.229	31174.559	1000.0	1000.0	523999	8640.185	2676.0315	14389.007	4252.1045	8640.188	2676.0303	14183.914	4171.2993	-8643.326	9925.855	7791.841525316238
132	39199.15	8520.812	49449.5	30724.086	31877.344	838.7801	33698.82	31094.068	1000.0	1000.0	527999	8646.775	2681.2827	14219.331	5015.811	8646.7705	2681.2458	14243.023	4883.132	-8651.509	9754.714	7850.70399928093
133	34912.797	6647.6826	46423.312	30821.254	31573.605	630.85474	33383.184	31191.217	1000.0	1000.0	531999	8647.99	2682.5203	14161.583	5123.7593	8647.998	2682.5188	14154.317	5294.8438	-8655.146	9816.454	7909.873324394226
134	39119.812	8441.637	49155.86	30635.889	31663.453	845.49286	33539.395	31060.229	1000.0	1000.0	535999	8659.202	2688.8687	14383.237	5377.0845	8659.199	2688.8896	14319.629	5369.9365	-8667.916	9890.789	7968.22340464592
135	34644.4	6549.152	45984.902	30657.002	31479.031	476.78528	32792.15	31156.766	1000.0	1000.0	539999	8666.678	2694.6245	14300.8955	5160.8975	8666.677	2694.6104	14209.174	5355.7905	-8674.782	9505.029	8027.060973405838
136	34551.008	6263.2954	45387.203	30642.035	31384.098	274.73196	32043.424	31130.725	1000.0	1000.0	543999	8676.392	2699.12	14309.66	5129.8604	8676.395	2699.1113	14269.624	5095.4736	-8687.305	10065.812	8086.264955997467
137	35829.062	7786.0215	49306.88	30955.7	31333.875	289.73196	32152.957	31126.068	1000.0	1000.0	547999	8674.753	2699.3965	14287.894	4989.747	8674.745	2699.4043	14208.454	4905.7524	-8679.931	9783.542	8145.2648713588715
138	39284.758	8565.075	49584.33	30710.146	31945.338	850.479	33715.51	31242.63	1000.0	1000.0	551999	8667.636	2699.1282	14550.72	5142.7734	8667.631	2699.1465	14544.893	3462.181	-8674.588	9950.998	8204.180842876434
139	38310.766	7554.4585	46004.445	30633.67	31680.443	653.6779	33479.66	31208.361	1000.0	1000.0	555999	8674.479	2703.4634	14476.938	5323.532	8674.479	2703.4663	14613.615	4859.969	-8681.08	9849.508	8262.78126859665
140	39789.664	9361.071	51874.984	30619.738	31552.432	678.12305	33495.355	31133.846	1000.0	1000.0	559999	8684.891	2709.8152	14267.469	4919.2974	8684.886	2709.832	14360.769	5033.561	-8692.434	9686.966	8321.841203451157
141	38373.707	7458.405	45883.273	30811.332	31770.162	912.409	33914.652	31130.83	1000.0	1000.0	563999	8700.141	2716.0684	14380.25	5108.2603	8700.139	2716.0745	14387.138	4852.263	-8696.185	9711.235	8380.18778538704
142	34513.723	6481.8115	45740.527	30757.156	31646.734	786.26996	33942.332	31207.277	1000.0	1000.0	567999	8694.597	2716.7686	14265.132	5078.3857	8694.594	2716.7512	14207.336	5024.0674	-8698.942	9745.204	8440.00030708313
143	38194.16	7129.322	45357.66	30716.363	31505.531	562.5	33056.957	31084.637	1000.0	1000.0	571999	8701.633	2722.344	14178.508	5061.296	8701.633	2722.3538	14182.3	5057.6494	-8708.322	9883.536	8499.310215473175
144	39046.613	8363.336	49208.273	30769.098	31303.879	48.267067	31374.76	31207.725	1000.0	1000.0	575999	8717.658	2728.0845	14276.032	5342.401	8717.665	2728.0989	14480.518	5285.383	-8723.18	9651.33	8558.093856811523
145	30894.611	189.41222	31104.115	30612.703	31370.178	102.35963	31587.818	31246.172	1000.0	1000.0	579999	8718.181	2730.9766	14472.397	5265.2417	8718.17	2730.9646	14450.515	5282.5645	-8728.375	9961.422	8617.541734457016
146	34530.258	6502.123	45791.73	30674.822	31349.48	292.2586	32201.523	31156.994	1000.0	1000.0	583999	8705.501	2729.5476	14317.142	5296.0293	8705.505	2729.5562	14389.594	4574.8784	-8704.859	10186.752	8676.82823586464
147	34409.402	5961.802	44726.42	30760.557	31386.996	349.44827	32365.586	31110.38	1000.0	1000.0	587999	8715.452	2735.2432	14254.534	5294.6494	8715.46	2735.2556	14260.0205	5299.9785	-8724.061	9868.691	8735.993476390839
148	30849.516	67.22437	30961.904	30795.318	31509.965	423.47028	32353.818	31077.283	1000.0	1000.0	591999	8701.545	2733.632	14275.453	5166.134	8701.546	2733.6353	14208.456	5236.9023	-8716.796	9928.942	8794.928241729736
149	34564.074	6427.5493	45696.453	30801.572	31556.88	670.69525	33532.86	31191.072	1000.0	1000.0	595999	8704.51	2738.3545	14280.795	5081.5386	8704.513	2738.347	14311.287	4548.5576	-8714.116	9278.02	8854.341100692749
150	30850.168	73.612366	30975.01	30784.473	31595.434	527.02216	32602.111	31097.732	1000.0	1000.0	599999	8700.862	2739.247	14357.223	4819.7886	8700.86	2739.283	14306.49	4783.418	-8706.832	10075.816	8913.616567611694
151	34534.098	6335.452	45502.27	30695.004	31637.09	463.29895	32508.09	31124.936	1000.0	1000.0	603999	8680.308	2734.6306	14389.388	5033.978	8680.304	2734.609	14327.374	4798.911	-8687.269	9860.338	8972.423335075378
152	38307.72	7591.222	46347.64	30713.795	31218.012	83.25521	31359.328	31096.615	1000.0	1000.0	607999	8692.335	2740.704	14423.865	5107.441	8692.334	2740.7063	14418.179	5193.562	-8700.596	9992.81	9031.52782201767
153	30795.812	83.637596	30917.844	30683.762	32424.934	2584.5933	39937.89	31205.29	1000.0	1000.0	611999	8691.159	2742.2185	14389.076	5018.0635	8691.154	2742.2107	14454.479	4818.379	-8697.418	9634.29	9090.959605693817
154	30940.664	237.12689	31326.227	30709.152	31686.35	673.13794	32829.63	31157.715	1000.0	1000.0	615999	8691.2	2742.5752	14420.137	4855.406	8691.197	2742.5625	14472.889	4742.418	-8706.58	10167.132	9150.41588640213
155	38020.617	7001.2847	45564.414	31018.324	31984.785	967.14056	33777.402	31181.795	1000.0	1000.0	619999	8675.471	2738.0327	14413.977	5046.6353	8675.481	2738.0151	14422.644	4980.2935	-8684.617	9878.614	9209.124423265457
156	30962.586	114.61805	31126.838	30814.629	31598.469	780.3819	33881.008	31121.553	1000.0	1000.0	623999	8680.848	2739.9846	14374.818	5227.211	8680.848	2740.0098	14379.669	5151.4453	-8685.602	10467.275	9267.958814620972
157	38526.01	7666.669	46593.418	30860.191	31512.168	627.0828	33375.79	31115.768	1000.0	1000.0	627999	8679.187	2738.8853	14372.54	5067.4385	8679.191	2738.9026	14543.697	5042.0137	-8689.082	9871.393	9327.339211463928
158	34441.72	6014.8145	44856.87	30741.838	31804.16	721.7822	33249.363	31159.457	1000.0	1000.0	631999	8686.052	2741.3071	14337.505	5241.2915	8686.052	2741.306	14398.975	5038.054	-8695.83	10202.188	9386.187008619308
159	42284.41	6670.331	47129.473	30783.57	32269.344	2728.7505	40418.797	31194.127	1000.0	1000.0	635999	8688.355	2742.158	14348.035	5236.8965	8688.3545	2742.1558	14377.315	5175.798	-8696.622	10118.68	9444.530788183212
160	34448.113	6493.341	45694.543	30629.717	31843.928	798.2709	33406.312	31123.926	1000.0	1000.0	639999	8688.5205	2743.101	14366.648	4894.3022	8688.525	2743.0999	14359.219	4929.5474	-8695.49	9633.698	9503.879671096802
161	41988.695	6486.3486	46171.707	30763.803	32465.006	2687.5818	40124.4	31207.695	1000.0	1000.0	643999	8712.4795	2752.3774	14490.571	4914.8086	8712.479	2752.3652	14435.364	5013.315	-8723.804	9997.389	9562.686949253082
162	35027.254	7257.369	47591.348	30621.402	31349.12	229.2626	31979.646	31128.188	1000.0	1000.0	647999	8718.952	2755.16	14401.409	4501.444	8718.955	2755.1436	14341.19	4935.838	-8732.992	10103.844	9622.463032245636
163	38361.26	7537.2256	45977.324	30782.775	31402.896	273.12613	32005.14	31181.477	1000.0	1000.0	651999	8707.173	2754.045	14339.412	5237.6304	8707.171	2754.062	14356.184	5162.4175	-8721.022	9939.036	9682.070992231369
164	43080.523	6959.67	49403.566	31297.652	31715.5	836.2636	33591.77	31142.87	1000.0	1000.0	655999	8740.358	2767.7053	14445.35	5094.0757	8740.361	2767.691	14364.384	4663.54	-8744.914	10494.452	9740.853576660156
165	34555.27	6383.491	45610.793	30757.62	31522.488	501.65933	32902.684	31141.855	1000.0	1000.0	659999	8735.375	2768.6167	14424.307	5008.16	8735.373	2768.6123	14344.556	4967.924	-8742.854	10096.87	9800.086791992188
166	38460.668	7611.432	46184.965	30621.34	31303.0	129.19527	31562.848	31065.559	1000.0	1000.0	663999	8748.176	2773.6326	14348.113	4875.658	8748.171	2773.6199	14261.714	4487.056	-8757.12	10162.23	9859.407092094421
167	34721.844	6260.4355	45556.332	30814.521	31452.645	459.05362	32782.332	31111.621	1000.0	1000.0	667999	8735.409	2769.8215	14357.495	4779.36	8735.408	2769.8254	14334.947	4710.2373	-8744.132	10118.839	9919.413584947586
168	30866.777	95.72514	30934.252	30701.79	31674.863	764.3079	33233.35	31132.242	1000.0	1000.0	671999	8737.073	2770.7527	14386.942	4360.955	8737.072	2770.7583	14346.058	4419.9375	-8741.183	10229.816	9978.83817744255
169	38269.133	7409.5967	45852.797	30723.201	31742.51	796.0718	33394.387	31186.572	1000.0	1000.0	675999	8734.218	2767.725	14385.019	4522.942	8734.221	2767.7283	14396.184	4669.086	-8744.204	9992.876	10037.621513843536
170	35168.938	7696.8115	48499.902	30668.783	31574.541	504.11478	32943.47	31212.318	1000.0	1000.0	679999	8738.373	2770.682	14393.504	4890.102	8738.38	2770.7	14292.356	4951.6865	-8743.406	10136.622	10097.052608728409
171	42060.68	6334.024	45927.5	31092.182	31336.959	208.33066	31758.078	31117.846	1000.0	1000.0	683999	8744.502	2771.4685	14394.483	5083.3184	8744.51	2771.4597	14398.259	5163.84	-8757.559	10474.504	10155.635147333145
172	38399.95	7520.967	46281.68	30783.291	31412.635	282.59937	32191.363	31191.848	1000.0	1000.0	687999	8771.518	2782.4126	14352.508	4050.79	8771.517	2782.4116	14332.786	4433.367	-8775.418	10325.526	10214.832785606384
173	34469.656	6130.977	45087.16	30805.357	31591.75	632.33044	33326.945	31157.266	1000.0	1000.0	691999	8753.004	2776.9475	14351.954	4793.0566	8753.015	2776.925	14350.3	5065.12	-8760.34	10146.233	10274.238574028015
174	38135.047	7269.1387	45618.26	30834.082	31636.13	674.4176	33189.54	31117.018	1000.0	1000.0	695999	8758.548	2778.9443	14356.466	4850.4033	8758.555	2778.9197	14363.772	4887.369	-8754.094	9970.203	10333.704807758331
175	34499.598	6474.365	45713.426	30732.947	31597.709	792.9936	33853.055	31169.746	1000.0	1000.0	699999	8762.396	2780.8596	14407.62	4395.561	8762.389	2780.8809	14478.101	4605.155	-8771.11	9803.905	10393.100549221039
176	42830.64	7044.4907	48426.594	30753.844	31457.62	608.76434	33265.785	31120.035	1000.0	1000.0	703999	8774.127	2784.7385	14445.827	5109.1963	8774.133	2784.732	14342.582	5174.013	-8778.764	10077.558	10451.688041210175
177	34779.38	6795.729	46548.61	30710.545	31380.2	420.6308	32626.828	31154.977	1000.0	1000.0	707999	8781.148	2785.9114	14420.001	4726.576	8781.141	2785.9055	14356.238	4078.0037	-8780.506	9982.596	10510.74105668068
178	42064.387	6482.501	46586.36	30880.258	31890.988	794.6419	33333.523	31131.982	1000.0	1000.0	711999	8783.065	2786.0498	14352.562	4724.6553	8783.074	2786.025	14337.996	4891.8105	-8788.044	10504.432	10569.386454582214
179	42148.82	6597.0625	46287.41	30728.047	31478.465	435.56744	32739.092	31137.479	1000.0	1000.0	715999	8796.396	2789.3982	14406.762	4645.57	8796.396	2789.4128	14341.347	4097.038	-8798.978	10271.768	10627.775329351425
180	38282.42	7384.9043	45731.043	30760.418	31553.64	644.054	33422.133	31207.283	1000.0	1000.0	719999	8815.173	2792.748	14473.866	4848.7393	8815.168	2792.7131	14492.11	4428.5303	-8823.732	10844.492	10686.958599567413
181	34626.496	6567.237	45998.734	30678.67	31362.838	116.3561	31566.273	31190.336	1000.0	1000.0	723999	8817.608	2791.7864	14362.061	4455.7437	8817.612	2791.7698	14393.282	4309.493	-8822.558	10191.4	10746.179049015045
182	34802.38	6797.5493	46575.09	30745.693	31907.152	1449.2043	35940.72	31166.234	1000.0	1000.0	727999	8811.152	2789.005	14316.913	4470.6055	8811.148	2789.0193	14345.629	4684.192	-8815.692	10210.899	10805.749508857727
183	34741.906	6441.244	45896.875	30851.012	31677.521	596.1242	33224.914	31164.127	1000.0	1000.0	731999	8806.671	2787.905	14255.761	4546.6763	8806.671	2787.8818	14237.5205	4543.9546	-8817.12	10521.526	10864.76822590828
184	30872.943	130.50032	31067.326	30701.662	31785.121	964.8647	34302.695	31245.305	1000.0	1000.0	735999	8804.064	2785.25	14274.392	4301.9146	8804.066	2785.2625	14279.164	4396.6885	-8807.396	10015.845	10924.574219703674
185	34382.234	6333.482	45352.05	30693.23	31452.027	611.05945	33247.668	31087.549	1000.0	1000.0	739999	8801.365	2783.3083	14268.991	4540.3193	8801.367	2783.2834	14210.882	4595.597	-8815.258	10121.338	10983.865572214127
186	38134.52	7327.016	45573.504	30722.705	31424.582	408.86777	32537.734	31136.457	1000.0	1000.0	743999	8813.484	2786.0015	14327.222	4588.995	8813.488	2786.02	14236.208	4676.948	-8825.282	9954.732	11043.168816804886
187	38364.934	7280.816	45811.074	30753.01	32048.375	2470.2598	39455.027	31119.422	1000.0	1000.0	747999	8813.18	2786.9043	14342.202	4763.516	8813.176	2786.8826	14367.479	4858.4375	-8819.942	9948.799	11102.117779254913
188	38584.6	7853.157	47276.887	30729.557	33290.742	3793.0469	44399.555	31151.768	1000.0	1000.0	751999	8817.326	2788.4292	14341.73	4579.499	8817.327	2788.4368	14401.759	4478.76	-8823.332	9800.19	11161.556209564209
189	38255.184	7453.7407	45771.258	30661.365	31888.943	787.4875	33472.55	31109.592	1000.0	1000.0	755999	8831.821	2791.719	14338.686	4436.9336	8831.838	2791.705	14207.813	4219.8047	-8842.202	9616.767	11220.43797159195
190	34595.344	6631.161	46080.5	30695.133	31737.37	673.7238	33206.25	31178.77	1000.0	1000.0	759999	8832.682	2791.8472	14310.309	4862.3076	8832.671	2791.8508	14295.846	4845.0674	-8840.571	9937.918	11280.189291000366
191	42919.64	7163.233	49024.39	30701.18	31791.021	887.2596	33904.945	31155.287	1000.0	1000.0	763999	8844.198	2795.3965	14322.281	4333.8115	8844.203	2795.394	14264.956	4738.7007	-8848.719	10063.982	11338.85484790802
192	38250.37	7367.357	45625.6	30746.738	31714.285	481.6047	32591.87	31210.203	1000.0	1000.0	767999	8854.532	2800.3528	14373.762	4636.679	8854.522	2800.3474	14503.295	4412.546	-8854.918	10005.123	11398.436193943024
193	34769.094	6385.6924	45825.1	30935.303	31612.76	429.67935	32670.908	31223.86	1000.0	1000.0	771999	8867.708	2804.0234	14359.955	4002.528	8867.706	2804.0154	14338.012	4176.4336	-8874.894	10682.594	11458.409443616867
194	34584.168	6475.092	45795.69	30693.889	31419.355	596.97925	33198.84	31116.564	1000.0	1000.0	775999	8868.322	2803.621	14382.029	3787.152	8868.323	2803.6243	14471.662	3591.7122	-8876.065	9917.812	11518.455104589462
195	34524.535	6613.632	45978.812	30574.068	31890.328	1697.5013	36973.89	31203.83	1000.0	1000.0	779999	8873.679	2805.46	14344.58	3960.7874	8873.6875	2805.4617	14370.279	3905.9602	-8884.128	10490.356	11578.135115385056
196	34808.812	6219.579	45531.72	30707.057	31475.38	421.18704	32407.904	31060.213	1000.0	1000.0	783999	8857.563	2800.1206	14379.179	3925.2876	8857.564	2800.1396	14319.693	3842.969	-8866.476	10204.078	11637.776030302048
197	34524.95	6528.089	45831.39	30652.95	31495.129	409.88828	32417.31	31192.59	1000.0	1000.0	787999	8866.88	2804.3103	14440.656	4169.427	8866.878	2804.328	14390.961	3715.5042	-8872.565	10139.822	11697.40048456192
198	34580.066	6526.8374	45884.844	30795.06	32394.855	2770.6636	40551.793	31160.898	1000.0	1000.0	791999	8868.242	2805.7876	14333.991	3853.9492	8868.238	2805.7756	14273.021	4129.9893	-8877.939	9879.128	11756.7490940094
199	42385.37	6558.7734	46631.887	31054.521	31843.271	1165.2794	34893.426	31111.77	1000.0	1000.0	795999	8865.933	2805.6125	14312.228	4893.3125	8865.927	2805.588	14262.255	4899.3906	-8878.798	10072.591	11815.672837018967
200	38341.75	7596.4053	45989.523	30571.377	31270.729	118.09862	31490.957	31125.535	1000.0	1000.0	799999	8884.326	2811.6997	14330.87	4259.595	8884.333	2811.6936	14304.81	3511.0361	-8899.392	9742.624	11874.330733299255
201	38280.977	7513.03	45908.203	30692.021	31627.822	771.24023	33665.055	31142.393	1000.0	1000.0	803999	8896.139	2816.2112	14283.039	3981.8943	8896.135	2816.2156	14275.39	4049.1902	-8911.27	9778.928	11933.59762430191
202	34566.48	6405.1855	45659.074	30733.33	31536.729	835.7441	34029.54	31064.97	1000.0	1000.0	807999	8902.255	2818.5896	14369.859	4686.504	8902.255	2818.598	14351.999	4591.2676	-8911.034	9526.456	11993.285803318024
203	38228.586	7439.6406	45972.19	30785.906	31444.453	243.42168	32053.23	31166.332	1000.0	1000.0	811999	8919.785	2825.0894	14349.562	4938.213	8919.789	2825.0999	14364.694	4861.5347	-8925.724	9775.224	12052.111876249313
204	30729.88	195.05185	31066.309	30592.855	31638.307	716.5014	33666.094	31214.453	1000.0	1000.0	815999	8916.836	2824.8782	14395.409	4297.753	8916.826	2824.8906	14367.103	3967.2131	-8923.419	9861.021	12111.232718467712
205	38426.875	7606.627	46311.64	30721.377	31578.016	424.62772	32476.29	31283.516	1000.0	1000.0	819999	8919.953	2826.7063	14443.964	3850.3022	8919.955	2826.7092	14393.314	4011.411	-8925.456	9721.092	12169.664337873459
206	38890.117	8005.954	47943.805	30883.598	31364.688	113.5189	31601.723	31209.773	1000.0	1000.0	823999	8930.597	2829.3486	14408.034	3948.663	8930.584	2829.362	14384.067	3428.6096	-8939.145	9839.045	12229.13431429863
207	30722.625	35.09129	30764.072	30668.463	31745.682	727.8425	33284.395	31145.494	1000.0	1000.0	827999	8928.534	2828.1138	14471.35	3649.6523	8928.539	2828.1294	14363.675	3982.4382	-8940.14	10422.154	12288.606061697006
208	34072.22	5653.0127	43862.492	30678.781	31502.613	469.66302	32757.959	31109.03	1000.0	1000.0	831999	8925.559	2826.5007	14419.148	4071.167	8925.557	2826.4854	14292.634	3781.22	-8926.335	10441.482	12347.440019369125
209	34530.76	6596.444	45955.37	30613.686	31664.625	1268.4153	35467.86	31164.576	1000.0	1000.0	835999	8931.622	2829.3103	14480.62	3843.4868	8931.617	2829.2913	14398.091	3764.2793	-8937.538	10189.099	12406.574558496475
210	42740.87	6104.3003	46481.77	32176.078	31301.38	156.32915	31648.592	31120.078	1000.0	1000.0	839999	8936.621	2830.6128	14452.783	4064.352	8936.627	2830.626	14435.244	4117.728	-8948.19	10142.307	12465.20916056633
211	42657.727	6917.137	48278.465	30812.912	31303.754	123.79919	31513.096	31095.867	1000.0	1000.0	843999	8950.614	2834.1726	14463.61	3719.3337	8950.607	2834.2168	14423.4375	3721.1248	-8960.213	10048.548	12524.279009342194
212	34805.254	6290.684	45674.34	30767.012	31793.395	780.19025	33315.066	31139.896	1000.0	1000.0	847999	8954.276	2834.9263	14421.315	4594.6943	8954.274	2834.9397	14373.248	4639.7783	-8966.736	10103.314	12583.575290441513
213	30865.814	169.30785	31156.15	30732.465	31485.6	622.82935	33335.594	31129.824	1000.0	1000.0	851999	8961.748	2837.7698	14392.55	4450.959	8961.752	2837.769	14324.656	4400.1284	-8976.514	10106.217	12642.94346666336
214	38352.41	7562.878	45963.965	30723.08	31546.613	371.17905	32258.959	31134.842	1000.0	1000.0	855999	8964.948	2838.3718	14469.032	4525.775	8964.95	2838.3687	14351.556	4152.4644	-8969.458	10154.284	12702.131313562393
215	44227.906	7602.177	50445.19	31340.654	31862.621	918.4244	33985.33	31176.072	1000.0	1000.0	859999	8973.066	2843.4817	14474.349	4259.184	8973.068	2843.462	14473.982	3896.9827	-8975.798	9971.506	12761.273092508316
216	34583.67	6483.752	45813.152	30721.807	31558.332	418.30066	32486.492	31152.928	1000.0	1000.0	863999	8976.376	2845.29	14401.732	4596.252	8976.373	2845.2917	14350.939	4513.4	-8978.576	10024.666	12820.385088205338
217	39227.094	8434.331	49381.9	30795.184	32124.26	1390.7609	35940.508	31202.605	1000.0	1000.0	867999	8991.464	2852.5793	14438.534	4288.858	8991.463	2852.593	14370.776	4900.8267	-8998.688	10142.918	12879.333937644958
218	30766.744	78.53207	30851.195	30674.725	31611.818	768.2378	33866.094	31106.37	1000.0	1000.0	871999	8988.577	2853.0496	14424.458	4375.7803	8988.571	2853.0442	14365.253	4524.472	-8993.006	10293.725	12939.121757984161
219	34371.496	6190.1265	45092.098	30710.54	31607.543	466.5402	32786.98	31158.139	1000.0	1000.0	875999	8986.473	2852.2886	14446.932	3870.141	8986.466	2852.265	14327.887	4211.5527	-8990.48	10217.052	12998.366514921188
220	34518.555	6477.458	45737.637	30733.283	32079.516	2516.2632	39626.723	31118.94	1000.0	1000.0	879999	8993.115	2853.8516	14463.296	4382.899	8993.113	2853.8616	14366.369	4061.0947	-8993.194	9882.668	13057.129005432129
221	39578.562	9161.891	51801.062	30686.598	31596.285	519.70197	32651.69	31214.123	1000.0	1000.0	883999	8995.381	2855.8003	14431.708	3859.5723	8995.387	2855.7886	14372.913	4081.6797	-8998.688	10104.866	13115.903638601303
222	30973.215	226.70744	31317.334	30691.65	31459.8	285.9663	32093.686	31171.986	1000.0	1000.0	887999	8994.438	2854.2698	14492.58	4945.399	8994.436	2854.2773	14342.579	1850.8627	-8996.244	10044.796	13175.061297655106
223	30796.52	105.17247	30907.545	30623.596	31657.422	644.92786	33386.85	31144.604	1000.0	1000.0	891999	8991.196	2851.1482	14454.809	4481.1284	8991.19	2851.1196	14406.901	4597.9673	-9007.215	10316.295	13234.110051870346
224	35777.016	8455.853	50420.758	30765.963	31309.457	213.71658	31930.197	31136.596	1000.0	1000.0	895999	8993.32	2850.2751	14437.218	3841.3757	8993.322	2850.288	14374.634	3919.805	-8995.265	9797.282	13292.930174350739
225	30788.857	35.27193	30842.3	30743.2	31406.709	445.15933	32725.488	31108.553	1000.0	1000.0	899999	8993.94	2850.9495	14465.289	4318.6694	8993.9375	2850.9854	14433.698	4394.8145	-8999.893	9848.216	13352.218239307404
226	30801.348	75.9037	30923.945	30725.814	31456.113	652.0981	33396.477	31127.387	1000.0	1000.0	903999	8979.169	2845.7175	14509.776	4123.702	8979.163	2845.7136	14409.521	3948.8044	-8983.372	10133.888	13411.83585858345
