Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	$\alpha$	Stdalpha	Maxalpha	Minalpha	Time
43	1001.17413	3.2997494	1006.5492	997.55164	976.1293	11.330148	993.5925	964.3219	1000.0	1000.0	171999	100.56523	100.56524	-100.48039	1.3495965	0.3497196	0.023752844	0.46546805	0.2859711	0.6657468	0.024457116	0.73760945	0.6119218	4440.394086360931
44	1002.8487	6.423187	1009.34204	995.4167	994.6797	2.596893	997.284	989.17487	1000.0	1000.0	175999	98.79743	98.79734	-98.707245	1.2089274	0.33703712	0.025763713	0.46375564	0.27218166	0.6732322	0.037068922	0.75380826	0.5817097	4545.188742876053
45	1001.9822	7.637888	1012.3169	991.30676	993.1771	2.817446	997.56195	989.1831	1000.0	1000.0	179999	97.33528	97.33524	-97.24144	1.1133267	0.32577628	0.019795667	0.43692195	0.27350637	0.67611754	0.028914688	0.7432969	0.5991108	4649.523797035217
46	1011.2266	4.8492746	1016.2893	1005.6311	996.34143	3.6500344	1002.05884	988.65656	1000.0	1000.0	183999	96.18702	96.18702	-96.09316	1.0706941	0.32057747	0.018348444	0.407055	0.26939765	0.6986162	0.024398457	0.776613	0.65509576	4753.543156862259
47	1010.45044	8.274565	1018.6249	997.33057	997.7783	3.4862967	1003.4942	992.8467	1000.0	1000.0	187999	95.34396	95.34399	-95.26022	0.9928628	0.31888434	0.017501416	0.38617027	0.2693782	0.6640503	0.036524057	0.7768794	0.6095011	4857.949457883835
48	1016.11316	12.920469	1029.3627	999.8531	989.18835	3.3358445	992.7628	981.9993	1000.0	1000.0	191999	94.71238	94.71239	-94.627266	0.99165446	0.32027942	0.017448936	0.39200684	0.2685476	0.6663333	0.022264473	0.7204319	0.6126376	4962.689148902893
49	1033.6604	18.575594	1054.8954	1011.8731	1173.7047	10.043992	1194.757	1159.6614	1000.0	1000.0	195999	94.29811	94.29806	-94.217575	0.9085192	0.31998405	0.017773762	0.4068171	0.26584303	0.6452053	0.023238646	0.71630263	0.6008839	5066.47664141655
50	1055.6488	10.660088	1070.5383	1042.0138	1223.7544	8.747834	1239.2872	1205.67	1000.0	1000.0	199999	94.03589	94.03589	-93.94589	0.88186824	0.3052912	0.01719102	0.37907422	0.25935227	0.6859928	0.04217521	0.7616759	0.58405066	5170.791240930557
51	1062.1521	26.630713	1090.3453	1027.0385	1037.9558	12.370313	1062.7155	1020.72754	1000.0	1000.0	203999	93.6901	93.6901	-93.588875	0.8682794	0.3001235	0.014604562	0.42243016	0.2604769	0.7186859	0.028957635	0.8084638	0.66607785	5275.460307836533
52	1114.3595	17.431238	1131.8323	1091.9103	1196.3966	9.40053	1211.2628	1183.7964	1000.0	1000.0	207999	93.52663	93.52662	-93.43185	0.84431857	0.2998809	0.015160606	0.35652357	0.25484633	0.6964069	0.023230692	0.75867873	0.6461237	5379.718591451645
