Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
1	33339.926	2550.3152	37327.535	30235.37	35413.35	67.64447	35524.93	35305.38	1000.0	1000.0	3999	9.882546	5.6155176	26.281187	-0.16251673	9.882493	5.615402	26.270346	-0.1281388	-9.504762	0.1664565	0.34817213	0.010929556	0.38635978	0.31836838	1.4989825	0.7880559	2.952655	2.1352098e-07	154.32184147834778
2	32378.54	712.28094	33291.875	31553.246	62567.023	775.7229	63610.08	60829.094	1000.0	1000.0	7999	33.05619	8.588048	64.291626	11.740385	33.056126	8.588233	64.327805	11.8683815	-32.696808	0.51984835	0.4247566	0.04274084	0.5409495	0.35268375	4.0874257	0.716738	5.489579	2.683818	346.45556139945984
3	59784.258	22184.219	86379.98	33154.066	84987.23	838.26514	85970.52	83602.48	1000.0	1000.0	11999	59.01222	9.143898	91.3382	33.51466	59.01209	9.144433	91.550446	33.5645	-58.644127	0.9547231	0.5696765	0.041666202	0.74644196	0.48573458	5.5679584	0.23872398	6.364661	4.902028	545.6728465557098
4	89256.17	10505.07	105538.95	76546.44	94821.17	9800.437	115972.67	82102.42	1000.0	1000.0	15999	87.10618	20.613642	186.94734	42.932327	87.10621	20.61391	186.81937	42.236454	-86.70339	6.4519687	1.2395824	0.7030671	2.977856	0.51940644	6.2473273	0.7844506	8.907659	4.733554	741.4991917610168
5	80702.61	4501.878	86397.97	75714.68	74797.555	4338.3853	83422.37	66891.44	1000.0	1000.0	19999	149.13194	44.392536	278.38467	43.079388	149.13174	44.392857	278.81992	43.098373	-149.33168	14.413162	2.7877052	0.15683061	3.2780457	2.2373965	8.8797655	0.59558517	10.774304	7.06541	933.7633595466614
6	66781.914	11193.769	83415.22	55356.707	69836.95	18624.852	100095.95	50844.605	1000.0	1000.0	23999	206.89804	59.432674	373.64545	52.033173	206.89786	59.43214	372.33026	51.828144	-206.45006	23.879131	2.5640016	0.17381929	3.1382077	2.019434	8.8113785	0.546482	10.921418	7.491894	1125.1739802360535
7	88693.75	20692.662	108851.01	60042.52	71856.82	9346.713	85781.41	51531.91	1000.0	1000.0	27999	256.9448	81.38447	451.89954	65.22448	256.94547	81.38184	452.68756	65.67525	-256.54794	31.901556	3.127746	0.14610374	3.6449583	2.5859168	10.460851	0.41788977	12.001299	9.117867	1317.6435129642487
8	74379.8	5274.66	81476.586	67280.43	88803.64	10864.142	99588.766	65021.992	1000.0	1000.0	31999	303.6059	87.90169	508.10428	90.3643	303.6061	87.89934	507.7806	89.97519	-302.70935	39.621475	2.9732144	0.15679863	3.4838483	2.4900322	10.1954	0.33990318	11.66208	9.005428	1509.298688173294
9	87127.914	16197.499	106362.27	61487.0	98992.41	11336.997	117731.914	81597.89	1000.0	1000.0	35999	337.90793	91.511475	560.11646	100.35799	337.90887	91.50485	562.3201	104.9571	-336.77386	45.79327	2.9244752	0.16757485	3.5605164	2.3981519	10.768721	0.35467353	12.092068	9.520876	1702.82200217247
10	112442.484	6419.2593	120644.78	103189.16	91420.79	10123.074	106615.11	68695.445	1000.0	1000.0	39999	363.39276	93.78254	598.2686	134.67192	363.39404	93.7768	601.225	132.08687	-362.0742	50.295116	2.7261012	0.14496359	3.3165517	2.3120017	11.070641	0.3359398	12.529765	9.942703	1894.5789563655853
11	94007.89	18264.34	121850.76	71405.95	89959.97	16910.803	115816.99	63650.043	1000.0	1000.0	43999	382.8505	93.78932	615.83734	124.334335	382.85028	93.78643	615.82574	126.793304	-381.2949	54.427444	2.6608548	0.119456865	3.069723	2.2953007	11.026986	0.33570874	12.73003	9.929217	2086.4162526130676
12	91999.47	23187.053	126420.586	62030.156	92919.95	18589.936	123183.34	60758.25	1000.0	1000.0	47999	396.34033	98.11002	638.0565	129.8473	396.34003	98.10571	636.1474	132.03441	-394.67465	56.64553	2.7537389	0.09982777	3.1481273	2.4202788	11.211866	0.35736626	12.935835	10.032115	2278.2851474285126
13	110905.44	4342.54	118052.664	106988.03	119740.06	10047.575	128809.06	97696.59	1000.0	1000.0	51999	411.57196	102.998764	654.4979	142.61497	411.57135	102.99515	655.55536	141.27184	-409.82788	56.825714	2.7735538	0.119260564	3.1233804	2.3806767	11.183157	0.35419318	12.483173	10.039211	2469.989372730255
