Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
1	-281.02457	24.384518	-250.74539	-305.5906	134.63596	27.216404	196.63986	112.221985	1000.0	1000.0	3999	-0.29213077	2.745896	12.640935	-14.040365	-0.2914364	2.7451115	12.810738	-14.319331	0.22326973	0.5752081	0.26418552	0.06861244	0.48314387	0.19114324	1.8714324	0.5651245	3.1346014	2.24037e-07	61.98080921173096
2	-279.1321	76.56024	-171.06175	-387.32715	391.715	499.611	1214.9387	-149.40572	1000.0	1000.0	7999	6.97905	6.5544033	33.189434	-15.738783	6.979487	6.5535655	33.256138	-15.570232	-7.5411534	3.1995258	0.46209547	0.0434427	0.6078205	0.34485793	3.6262217	0.44333166	4.956993	2.5004349	146.4989824295044
3	677.5118	924.3825	1613.5221	-328.4733	1415.7524	773.5879	2136.3845	-7.779656	1000.0	1000.0	11999	24.315313	10.777606	73.424835	-9.409458	24.315102	10.77762	72.28862	-9.071907	-25.094227	4.644084	0.49181172	0.030587014	0.63300085	0.3947137	4.4732013	0.27855638	5.69903	3.6450462	234.6301839351654
4	1930.6184	122.283066	2115.2578	1771.3754	2158.0767	85.52835	2302.352	2061.5645	1000.0	1000.0	15999	41.028706	17.069427	90.025	-14.864679	41.02889	17.069286	90.36383	-15.952281	-41.34106	4.187722	0.45059747	0.02296129	0.5479908	0.3789226	4.51706	0.2713609	5.5032663	3.6597362	320.0481734275818
5	2125.358	55.61235	2198.9592	2065.7676	2411.0493	98.11928	2535.8118	2190.4365	1000.0	1000.0	19999	59.05874	22.722755	108.97074	-21.373703	59.058853	22.722551	110.10026	-21.081585	-59.247097	6.25401	0.47296506	0.029446077	0.5829939	0.3941927	5.082124	0.3215391	6.245571	4.087039	400.8629140853882
6	2248.7722	268.4092	2541.177	1875.8821	2080.0103	806.63495	2672.2969	551.0292	1000.0	1000.0	23999	79.38598	25.72032	133.23601	-22.426422	79.38583	25.720043	134.11865	-23.725965	-79.48961	8.128304	0.52738833	0.030067466	0.66913706	0.44066024	5.475069	0.27561125	6.472268	4.6179905	483.76139640808105
7	2495.2588	84.96173	2602.0784	2370.4817	2690.1946	125.88631	2887.894	2499.2104	1000.0	1000.0	27999	99.18438	28.417912	152.05272	-29.41294	99.18405	28.418201	151.41399	-28.149376	-99.158325	9.311631	0.55460715	0.034935113	0.73880166	0.45592397	5.661993	0.28307122	6.6203384	4.748263	573.4602060317993
8	2153.8035	796.24603	2674.6904	777.2345	2732.9846	65.550804	2797.2878	2601.5222	1000.0	1000.0	31999	116.9192	32.04765	174.21565	-31.829329	116.91921	32.04796	173.82715	-31.729528	-116.77746	10.377914	0.56689465	0.037898213	0.7756587	0.4527618	5.7591743	0.29251742	6.903136	4.763538	657.6816351413727
9	2675.3525	40.36161	2710.7593	2607.719	2964.5425	73.85127	3055.5366	2856.1294	1000.0	1000.0	35999	132.52632	36.408276	190.82758	-41.745266	132.52621	36.408432	191.24017	-40.550926	-132.31157	11.770313	0.5980629	0.038398236	0.8531189	0.49095654	6.011778	0.3076554	7.0902367	4.861915	738.94628739357
10	2843.7124	115.0452	3003.5176	2712.24	2977.6243	69.16262	3107.1653	2883.1655	1000.0	1000.0	39999	148.06584	38.839336	203.89775	-50.5955	148.06584	38.8397	203.13342	-50.20134	-147.80853	12.972005	0.623272	0.038909208	0.8287357	0.5060092	6.2630167	0.3106572	7.4299903	5.25186	829.2320771217346
