Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	Averagesh_penalty	Stdsh_penalty	Maxsh_penalty	Minsh_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
16	4599.4746	37.077297	4659.3105	4559.882	4719.421	61.78132	4791.307	4610.15	1000.0	1000.0	63999	287.4205	74.19221	384.68658	79.86026	287.42056	74.1915	384.91302	80.64219	-288.15808	10.271141	3.0747254	0.030366756	3.1849012	2.9556103	0.15726188	0.04302139	0.31019247	0.012362972	11.629156	0.5265788	13.319421	9.800258	965.5536212921143
17	4759.3564	115.969734	4873.155	4573.2124	4850.073	91.241394	5018.1016	4705.2817	1000.0	1000.0	67999	304.43823	77.207054	409.05792	81.63982	304.43835	77.206116	406.65475	83.08913	-305.20383	11.257423	3.0767622	0.030044211	3.1729481	2.9748435	0.15873721	0.043990955	0.48005447	0.01289244	12.329824	0.5814654	14.339936	10.430365	1027.4231054782867
18	4810.4844	114.36807	4916.1562	4624.8853	4858.207	61.822205	4965.2764	4765.0854	1000.0	1000.0	71999	320.39438	80.27953	422.98026	83.76629	320.3946	80.27846	424.30426	83.74156	-321.12125	12.124658	3.0745218	0.029590111	3.1648302	2.977945	0.15482034	0.04192266	0.36854383	0.011616579	12.847542	0.6055726	15.054707	10.785624	1088.3894636631012
19	5026.1577	85.00337	5132.859	4895.586	5039.552	123.83764	5193.3853	4735.9736	1000.0	1000.0	75999	335.37363	82.80897	440.9344	86.7388	335.3738	82.80768	440.71786	86.64355	-336.09756	12.835094	3.0791025	0.029667662	3.1887636	2.9588974	0.15850037	0.044181433	0.39187947	0.011070018	13.620201	0.6392183	15.888647	11.650618	1149.9028763771057
20	5073.287	235.37706	5432.8145	4835.485	5355.185	84.47512	5526.421	5240.7837	1000.0	1000.0	79999	349.7462	85.50338	454.4722	86.32818	349.74643	85.502655	454.3815	89.2172	-350.48956	13.901873	3.081167	0.028844459	3.1910594	2.9654381	0.15688063	0.043808367	0.33914593	0.011712232	14.418096	0.69024515	17.002504	12.047417	1212.8131709098816
21	5344.758	120.88364	5519.832	5213.632	5409.3135	73.90408	5517.105	5294.095	1000.0	1000.0	83999	363.87067	87.654854	473.33185	91.194244	363.8706	87.654015	475.1939	92.495674	-364.62228	14.189136	3.0895133	0.029020565	3.1963155	2.9722648	0.1538991	0.042572204	0.33258915	0.010649454	15.314416	0.7040154	17.903027	12.941582	1274.1040675640106
22	5389.3477	48.806416	5451.6855	5325.339	5351.7705	95.609344	5522.9106	5219.0415	1000.0	1000.0	87999	377.0377	90.11396	487.9107	90.30525	377.0378	90.11272	488.20685	91.04889	-377.77206	15.076913	3.0935318	0.028747313	3.1959147	2.9934826	0.1549759	0.043619648	0.39670062	0.0085948575	15.912463	0.752157	18.954536	13.145099	1336.7755031585693
23	5611.2534	86.84753	5737.4795	5497.646	5498.5557	82.85066	5609.942	5341.116	1000.0	1000.0	91999	389.82733	92.22713	499.74512	94.85143	389.8274	92.226	500.10922	95.9049	-390.58057	15.876348	3.101749	0.029138144	3.214567	2.9933844	0.15669881	0.04639684	0.41362852	0.010817524	16.668669	0.7666357	19.703299	13.752612	1399.0692837238312
24	5522.2637	35.537205	5577.5776	5480.932	5745.622	97.57523	5928.936	5649.954	1000.0	1000.0	95999	402.19052	94.280464	513.8323	90.413155	402.19052	94.27945	513.43085	92.56416	-402.93625	16.440578	3.105896	0.028315205	3.1987433	2.9961102	0.15734228	0.046604186	0.3860651	0.011097452	17.145834	0.79192024	20.636356	14.304846	1460.4378530979156
25	5669.833	71.854965	5738.891	5554.747	5747.4243	62.409992	5863.697	5676.393	1000.0	1000.0	99999	414.01804	96.588554	523.749	91.77745	414.01813	96.58724	524.1149	92.62144	-414.778	17.22407	3.1163337	0.027211862	3.2074785	3.018628	0.1629625	0.052044954	0.55037767	0.0099328505	17.890648	0.85383964	20.633545	15.115414	1523.6119875907898
