Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time	$\alpha$
1	-236.30408	67.887634	-127.92938	-310.8114	137.87659	147.9801	499.46622	18.37083	1000.0	1000.0	3999	0.21289349	2.6979225	14.475646	-12.296375	0.21287934	2.6980522	14.747817	-11.873183	-0.32583216	0.7164605	0.2459715	0.051851124	0.44702354	0.18395701	1.8753405	0.67523426	3.4365637	1.573544e-07	72.90734958648682	1.6
2	-212.83438	79.90539	-96.30147	-315.66425	742.18024	295.16782	1091.0121	182.21086	1000.0	1000.0	7999	7.3463163	6.7933993	33.07953	-9.755959	7.346112	6.7919483	32.58679	-9.501078	-7.7757063	2.2006006	0.38062185	0.03957798	0.5722394	0.28944248	3.501778	0.501134	4.772925	2.4168754	164.1177978515625	1.6
3	272.93854	616.2641	1168.0164	-301.10278	1224.4463	377.80118	1584.6237	249.84796	1000.0	1000.0	11999	20.663433	12.417494	57.809902	-8.536445	20.663614	12.417108	58.262016	-9.2932005	-21.214195	2.910772	0.4615351	0.03423406	0.58879185	0.37004438	4.7285857	0.31200203	5.8816357	3.7258885	250.73658514022827	1.6
4	1136.29	440.64832	1668.3385	579.14923	1761.9017	87.58296	1869.3862	1588.3871	1000.0	1000.0	15999	33.378597	18.009521	75.14135	-11.335283	33.37895	18.009062	75.28488	-9.421696	-33.61953	2.9969926	0.42466593	0.025136836	0.5850078	0.35436168	4.37726	0.24014705	5.2920566	3.5504098	335.2599952220917	1.6
5	1905.0781	84.53555	2045.8923	1820.8348	2256.9275	35.704296	2313.9773	2194.921	1000.0	1000.0	19999	46.273106	24.65828	98.36793	-15.331671	46.27329	24.657711	98.05557	-15.235232	-46.388824	3.8728828	0.43488425	0.036647618	0.64005125	0.34885296	4.6523895	0.31557757	5.8883414	3.7347674	420.9668643474579	1.6
6	2255.5073	68.60358	2361.4211	2182.6296	2415.8008	33.041576	2478.1528	2365.9177	1000.0	1000.0	23999	63.553993	31.26815	116.83289	-21.364128	63.55417	31.267792	116.972115	-21.164972	-63.629135	5.441339	0.470654	0.032062083	0.6139643	0.37461326	5.298923	0.3358215	6.6815295	4.258753	507.8372528553009	1.6
7	2301.1196	105.756226	2479.479	2216.942	2575.4707	47.16746	2660.3381	2479.2231	1000.0	1000.0	27999	83.036514	36.706097	139.58705	-26.440254	83.03663	36.706078	140.00003	-24.742683	-83.024994	6.8990345	0.4912645	0.03149936	0.65600693	0.4069478	5.804982	0.34373662	6.9567027	4.62749	594.104905128479	1.6
8	2577.41	62.90639	2658.2422	2510.1282	2722.5593	47.371372	2814.476	2663.2883	1000.0	1000.0	31999	103.10774	40.88834	158.72319	-27.287565	103.10787	40.88835	158.3318	-28.71095	-103.06756	7.4941463	0.5261129	0.029699955	0.63920546	0.44195467	6.224782	0.33602378	7.5158987	5.0545583	686.3055202960968	1.6
9	2636.1885	56.44515	2710.198	2574.0632	2752.874	48.27264	2806.1868	2655.6604	1000.0	1000.0	35999	122.48347	44.259476	177.47128	-36.746376	122.48367	44.259056	178.58026	-34.002193	-122.37314	7.763496	0.5439037	0.03219525	0.6742271	0.44849423	6.4334965	0.33401588	7.731123	5.376587	770.4489364624023	1.6
10	2768.3806	19.456749	2791.4304	2738.0251	2857.3608	64.61644	2938.8733	2713.9248	1000.0	1000.0	39999	140.73592	46.89735	193.84386	-34.235306	140.73624	46.897144	193.85706	-33.13317	-140.61122	8.011709	0.5614774	0.031723686	0.73588276	0.47366503	6.703887	0.3547565	8.083536	5.2512293	862.687317609787	1.6
11	2817.5603	80.68127	2891.3176	2682.731	2886.562	33.98906	2949.449	2835.916	1000.0	1000.0	43999	157.76263	48.38255	211.83658	-38.45335	157.76263	48.382694	210.90959	-36.5959	-157.592	7.9844284	0.5693958	0.03278387	0.71760535	0.45069286	6.7528243	0.36666316	8.369293	5.62577	951.6548278331757	1.6
12	2797.702	49.57642	2862.1519	2732.5876	2980.4124	44.40925	3060.7231	2923.707	1000.0	1000.0	47999	173.88165	47.981667	225.76497	-26.367655	173.88174	47.981632	227.04453	-25.63621	-173.68384	7.9846864	0.5769241	0.03272997	0.7162498	0.48247722	6.798959	0.3725746	8.129479	5.562051	1037.2766091823578	1.6
13	2842.8955	63.695477	2912.6594	2761.9587	3060.186	43.370846	3176.5337	3000.6555	1000.0	1000.0	51999	187.44104	47.85042	234.1629	-17.308123	187.44102	47.850365	234.41779	-16.324606	-187.18445	8.037134	0.57352495	0.032660823	0.733045	0.47000462	6.6744657	0.3596948	8.056769	5.491417	1130.6782829761505	1.6
14	2880.3726	40.065216	2933.0132	2831.1296	3034.6826	55.1593	3110.2407	2945.147	1000.0	1000.0	55999	199.36516	47.536747	243.72038	-15.222656	199.36536	47.5365	243.61197	-14.340602	-199.0853	8.071324	0.57283217	0.03369573	0.7188959	0.46405628	6.738549	0.3675083	8.203698	5.5111437	1214.14031457901	1.6
15	2901.7356	57.373554	2976.6384	2826.6963	3131.938	46.156544	3178.8042	3024.3716	1000.0	1000.0	59999	209.8947	47.158558	253.27844	-6.547171	209.89482	47.15832	253.90656	-7.8597636	-209.56328	7.939423	0.5757167	0.033084717	0.7563702	0.47801912	6.7237353	0.36564597	8.235175	5.5798883	1299.949048280716	1.6
