Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
102	1341.0281	576.2106	1938.089	720.8282	968.9499	655.7347	2211.478	-120.337	1000.0	1000.0	407999	182.8394	63.335987	412.98056	-44.40357	-183.98965	48.593407	4430.037541151047
103	1300.8856	876.1302	2074.0369	-186.441	1067.7887	434.2212	1933.559	622.36945	1000.0	1000.0	411999	183.3506	63.06821	405.95154	-39.0588	-184.55609	47.80881	4473.661442518234
104	1958.0405	297.34937	2275.6394	1642.9753	1328.1079	674.0859	2563.3945	-61.45946	1000.0	1000.0	415999	184.47523	62.84365	401.8491	-52.751232	-185.648	48.501472	4517.146901845932
105	770.3598	510.4667	1455.5326	31.518488	1086.2327	536.9332	2102.9482	492.96738	1000.0	1000.0	419999	185.11674	62.91534	409.92203	-40.26578	-186.32243	49.279766	4560.783096551895
106	1325.8419	330.32516	1585.0295	761.9719	1317.5643	247.73804	1790.5092	912.2074	1000.0	1000.0	423999	185.39629	63.005123	413.26367	-45.49079	-186.57054	49.396282	4604.14932012558
107	735.8304	310.0029	1222.793	363.71213	1115.7804	677.27527	1702.606	-548.1322	1000.0	1000.0	427999	186.07036	63.003727	413.76093	-31.435093	-187.27045	50.00746	4647.425186872482
108	719.80743	740.90454	1441.4736	-342.59348	1672.3259	477.92786	2464.6929	904.5234	1000.0	1000.0	431999	186.2399	62.357616	403.90775	-45.06561	-187.43379	48.558743	4690.712677001953
109	1042.3331	688.5694	2127.6904	435.92682	1553.656	552.0014	2206.2595	679.913	1000.0	1000.0	435999	186.22331	62.29013	413.09067	-41.276604	-187.40546	48.189842	4734.629694223404
110	1310.263	568.4189	2075.5945	490.91983	1244.4238	685.19324	2065.8042	-209.77905	1000.0	1000.0	439999	186.12146	61.883564	415.05115	-54.463814	-187.2312	48.701244	4777.881442308426
111	1397.0076	336.21982	1839.7704	892.839	1567.7623	732.8535	2290.3518	-102.078865	1000.0	1000.0	443999	185.641	61.83507	418.40726	-66.739555	-186.78062	49.19068	4821.714602470398
112	1392.1112	632.5118	2203.7227	469.66367	2152.5762	238.70384	2620.372	1790.7493	1000.0	1000.0	447999	185.48004	62.06747	409.81732	-79.52616	-186.63815	49.90111	4865.052581787109
113	1637.4905	479.8413	2218.8264	1094.1118	1324.9404	717.1934	2351.4312	236.83116	1000.0	1000.0	451999	186.34178	62.29934	411.154	-73.95856	-187.5055	49.26439	4908.46252322197
114	1550.6317	883.12256	2273.5598	69.5699	1423.2463	727.36304	2534.4287	52.13223	1000.0	1000.0	455999	187.33733	62.443283	405.22733	-67.1344	-188.49904	49.15267	4951.879087686539
115	1431.4111	982.43835	2424.1934	-198.70264	1666.0215	260.0716	2126.1294	1293.3573	1000.0	1000.0	459999	187.82465	61.884357	401.389	-71.39921	-188.99455	48.140015	4995.1907551288605
116	1739.2863	456.01834	2267.458	1238.9507	1748.1736	542.4597	2463.0042	727.89276	1000.0	1000.0	463999	187.6664	61.800217	395.8582	-62.07806	-188.76431	47.79165	5039.008057594299
117	1117.0214	834.72174	2074.9336	-151.288	534.2763	395.33096	1314.6431	-87.565834	1000.0	1000.0	467999	187.66444	61.88598	396.97247	-77.90914	-188.81354	47.4573	5082.975741863251
118	1537.7017	782.3833	2452.5842	312.23715	1102.5114	454.85333	2073.9995	347.61703	1000.0	1000.0	471999	187.47041	61.808918	406.34225	-75.31346	-188.56865	47.39961	5126.666809558868
119	1402.2927	390.73688	1969.8163	867.37915	1153.592	494.7178	1971.5841	303.96634	1000.0	1000.0	475999	187.29958	61.87213	406.08334	-70.24293	-188.37973	46.504555	5169.916985750198
120	1246.6056	446.11127	1807.513	755.7852	1351.6912	618.475	2167.708	40.02789	1000.0	1000.0	479999	187.29242	62.2729	406.10995	-66.93712	-188.40701	48.12194	5213.547590494156
