Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
1	-312.284	68.46217	-256.16614	-429.29523	-160.54535	18.87084	-123.39105	-183.62497	1000.0	1000.0	3999	0.0911399	2.6193852	15.547138	-11.140267	0.09112833	2.6195302	15.446453	-11.066939	-0.21507776	0.9951535	0.30097592	0.08863772	0.51244694	0.1922638	1.8654695	0.5187653	3.096053	1.2655316e-07	67.79852223396301
2	-246.65042	23.843304	-209.87213	-276.25076	222.6885	296.3294	716.08575	-115.351585	1000.0	1000.0	7999	6.8871408	5.139642	26.485512	-18.329351	6.8866577	5.1404824	26.53233	-17.790785	-7.308731	2.918766	0.4346757	0.027179016	0.548756	0.3549922	3.1334212	0.2597174	3.9480634	2.3300023	146.3254292011261
3	399.0661	711.6146	1383.9854	-359.85873	435.7226	481.22974	1152.6368	-423.68185	1000.0	1000.0	11999	16.6197	7.033432	47.668808	-9.026939	16.619217	7.0340633	47.26199	-9.394073	-16.971067	2.7847862	0.4167427	0.02184215	0.49689186	0.34664944	3.1919076	0.17376545	3.8934166	2.6207798	239.75640153884888
4	1067.8695	785.25684	1831.0679	-150.48022	1333.4688	713.6398	2059.544	199.20842	1000.0	1000.0	15999	26.223217	12.034906	72.32202	-4.8197207	26.22303	12.034495	72.992294	-4.171902	-26.453266	3.2039402	0.39171845	0.020185167	0.4793659	0.32675394	3.7241855	0.28054538	4.6995683	2.8367474	319.77732729911804
5	1446.3175	621.2522	1903.1268	382.3991	1948.0364	562.83453	2359.1445	342.9346	1000.0	1000.0	19999	39.5107	20.396105	93.85887	-6.2167697	39.510895	20.396023	94.89739	-6.3964214	-39.6916	3.907529	0.41441786	0.024278456	0.5006328	0.34495404	4.435812	0.31914747	5.8107877	3.5630848	407.0996687412262
6	1356.3877	617.1273	1976.0887	328.71927	2212.634	311.2507	2385.1199	1291.199	1000.0	1000.0	23999	54.622936	29.564455	118.933624	-5.4572673	54.622925	29.56444	118.422035	-5.1981764	-54.76494	5.55283	0.44323	0.02516452	0.5735191	0.36834857	5.0064645	0.32037082	6.2185693	3.915473	498.990275144577
7	2326.7075	95.72312	2437.878	2195.3271	2496.2373	65.18055	2609.041	2413.474	1000.0	1000.0	27999	71.8759	37.92545	138.59628	-6.3103547	71.87586	37.925274	138.89821	-7.602353	-71.907814	7.4464774	0.47031435	0.029257936	0.6377402	0.38967904	5.4080844	0.35259077	6.9857836	4.3023744	587.7797956466675
8	2451.0103	86.13289	2578.1533	2338.1414	2590.6655	48.55593	2670.8213	2522.0876	1000.0	1000.0	31999	90.66961	44.129745	157.85318	-9.415614	90.6696	44.129505	157.43248	-9.752206	-90.664986	8.843793	0.50563884	0.029018788	0.6533612	0.40534168	5.831924	0.34144014	7.0697556	4.5839477	674.9687428474426
9	2571.5818	52.250126	2623.8477	2493.1611	2700.3127	51.09136	2803.4172	2609.6477	1000.0	1000.0	35999	109.39331	48.663036	173.81177	-13.3522215	109.39321	48.66281	172.2217	-14.008266	-109.33217	8.894133	0.53085434	0.031254135	0.7412566	0.441959	6.0826735	0.34126434	7.4838176	5.0736957	758.0473592281342
10	2659.59	13.040024	2681.1726	2646.1387	2793.1118	37.85795	2859.0735	2726.4958	1000.0	1000.0	39999	126.52606	52.263866	187.20618	-19.441591	126.52559	52.263966	188.14098	-21.460497	-126.368454	8.7728195	0.528042	0.031425636	0.6787503	0.44090256	6.094123	0.32963097	7.4464626	4.953295	848.2971234321594
11	2715.5632	133.08029	2871.4675	2515.781	2830.395	55.4068	2975.7605	2761.184	1000.0	1000.0	43999	142.00542	54.698395	203.24278	-34.018574	142.00542	54.69805	202.27647	-28.237648	-141.81056	8.63531	0.53116375	0.031467527	0.65272444	0.44536817	6.205291	0.33491594	7.6427517	5.1516676	941.8412489891052
12	2675.6716	74.7308	2804.529	2621.1838	2889.7974	42.8772	2933.814	2823.1108	1000.0	1000.0	47999	155.88979	56.395294	216.56174	-39.81228	155.88976	56.395046	216.82695	-49.367573	-155.63922	8.566526	0.5309456	0.03154963	0.70710546	0.43667853	6.290376	0.3369214	7.693711	5.255017	1027.9217908382416
13	2830.592	42.759735	2886.067	2765.9558	2972.1118	63.231865	3110.371	2861.3992	1000.0	1000.0	51999	168.52705	57.76519	226.42183	-34.77938	168.5268	57.765232	227.55956	-33.44838	-168.24225	8.4921465	0.5394243	0.031956673	0.69276285	0.4338818	6.386499	0.34149742	7.687765	5.2668805	1123.3344461917877
14	2877.5261	57.20271	2959.3572	2815.7742	2933.2996	78.84915	3077.5425	2823.8594	1000.0	1000.0	55999	180.35298	58.44159	237.73877	-21.194897	180.35304	58.44142	237.54698	-22.32193	-180.05524	8.605264	0.53748924	0.030880323	0.68102753	0.44219738	6.406906	0.3343811	7.551671	5.3936315	1209.5421023368835
15	2852.4995	66.93198	2950.6003	2773.118	3042.8513	47.008812	3123.7405	2952.8882	1000.0	1000.0	59999	191.03587	59.0301	245.46269	-21.121115	191.03581	59.029655	244.95415	-22.01847	-190.72514	8.51506	0.54186106	0.031168742	0.6891335	0.4520261	6.4351997	0.34789288	7.702932	5.1658397	1300.5133337974548
16	2873.0166	69.28041	2957.2634	2784.0088	3168.6519	48.56271	3258.9548	3086.3447	1000.0	1000.0	63999	200.60995	59.403183	253.34315	-21.873835	200.61008	59.40313	253.39738	-22.616148	-200.25763	9.06804	0.55115664	0.03356079	0.7015696	0.46217	6.4628134	0.34112674	7.7198815	5.1922812	1384.1128857135773
17	3014.2124	37.070942	3074.7285	2975.3389	3150.3267	73.93836	3248.3506	3034.3728	1000.0	1000.0	67999	209.7396	59.618095	263.60458	-20.639006	209.7396	59.617695	262.89343	-28.234314	-209.35135	8.965854	0.5658646	0.034263536	0.7192275	0.47369424	6.553334	0.353886	7.7278204	5.275252	1467.1284325122833
18	3051.7852	27.906265	3094.0923	3022.0872	3210.012	62.069244	3276.9915	3073.5605	1000.0	1000.0	71999	218.41586	59.986584	271.12067	-14.544914	218.4158	59.98658	270.40726	-15.770959	-218.02452	9.147492	0.5813804	0.03436932	0.7325462	0.47850567	6.6899757	0.35480174	8.3112	5.2978435	1568.067788362503
19	3109.5793	60.855774	3210.2751	3054.7698	3292.8145	86.150696	3455.9026	3137.0176	1000.0	1000.0	75999	226.60178	60.179516	277.77228	-20.377066	226.60184	60.17925	277.8907	-21.00776	-226.19951	9.276576	0.5883265	0.035129935	0.7544468	0.48881903	6.7228794	0.35592815	8.106833	5.386475	1657.469715833664
20	3084.5898	63.423355	3174.0063	3014.7712	3380.773	71.44554	3474.739	3263.5894	1000.0	1000.0	79999	234.44084	59.88593	284.1987	-15.604359	234.44096	59.885593	284.14407	-13.810843	-234.03598	9.09142	0.5931243	0.036782745	0.7607378	0.48629186	6.7573996	0.3704813	8.533002	5.3711157	1750.160400390625
21	3111.5593	58.23937	3183.8403	3035.6394	3323.4453	62.80172	3425.5205	3195.13	1000.0	1000.0	83999	241.53432	59.62745	290.2373	-11.642319	241.53452	59.626915	290.1073	-13.658543	-241.09872	9.122559	0.596338	0.034886084	0.7308062	0.4867192	6.736743	0.35505518	8.41667	5.536521	1832.052411556244
22	3181.503	56.599056	3239.085	3109.3025	3410.2532	51.64406	3500.269	3312.143	1000.0	1000.0	87999	247.59357	59.72823	295.7438	-16.578781	247.59366	59.727894	296.30267	-23.235971	-247.13678	9.179318	0.5956892	0.03527299	0.7881852	0.49006608	6.6995683	0.35793647	8.026635	5.418966	1920.020577430725
23	3177.7292	38.940186	3225.5452	3124.53	3392.9766	53.644096	3486.0967	3296.4253	1000.0	1000.0	91999	253.41074	59.22736	300.54065	-17.888113	253.41078	59.227016	299.86636	-18.040428	-252.94633	9.286681	0.6019153	0.035823163	0.75641936	0.49854925	6.7510457	0.3493101	8.140705	5.6989646	2004.3809280395508
24	3176.664	54.964863	3266.7659	3117.9583	3455.3215	34.620064	3500.088	3397.9912	1000.0	1000.0	95999	258.61743	58.991024	305.22897	-11.743533	258.61746	58.990646	305.44336	-7.5242376	-258.11954	9.370894	0.6042331	0.036142673	0.8470997	0.49920878	6.806543	0.36786464	8.158992	5.6265197	2090.441766023636
25	3240.0767	64.867676	3334.8855	3165.2053	3393.6543	58.870575	3457.7102	3263.199	1000.0	1000.0	99999	263.16318	58.901775	310.20413	-7.2483473	263.16327	58.901546	309.84042	-7.8812776	-262.65982	9.4711485	0.6024288	0.034912962	0.74654037	0.49521157	6.775153	0.3525017	7.940879	5.6598887	2176.774694919586
26	3293.329	54.502277	3366.8972	3224.576	3425.0266	51.972496	3524.1475	3339.1787	1000.0	1000.0	103999	267.49207	58.587112	313.86374	-9.492564	267.4923	58.58657	313.39877	-12.523727	-266.98782	9.322782	0.6027097	0.03527148	0.8160721	0.5076247	6.7078195	0.35197613	7.8761883	5.539531	2271.2449951171875
27	3249.3606	61.35167	3302.514	3145.338	3596.9172	68.11077	3689.9297	3435.0068	1000.0	1000.0	107999	271.5172	58.299698	317.9415	-9.263927	271.5172	58.299656	317.16837	-13.782564	-270.9938	9.073857	0.6065159	0.036065653	0.7567105	0.5008309	6.7663136	0.35516146	8.059057	5.46697	2360.5321950912476
