Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
1	40.842247	118.943245	239.86227	-74.24348	534.5909	271.22656	933.0649	61.369007	1000.0	1000.0	3999	10.636651	14.112018	108.121284	-14.108086	10.636373	14.111751	107.14748	-13.755075	-11.401643	6.397045	1.1708119	0.71436656	2.1245782	0.18417268	4.4862423	2.2606554	8.156442	2.2457017e-07	77.57165026664734
2	86.3674	90.043365	181.52135	-57.738327	-2.339337	516.3852	625.41876	-869.1115	1000.0	1000.0	7999	105.03754	58.818615	335.13678	-9.471322	105.03708	58.817974	334.64047	-8.983487	-110.32922	28.745037	2.8162823	0.36141515	3.2380936	1.7085783	11.520942	2.4580975	17.95498	6.0843186	191.14716839790344
3	-86.44928	110.382484	94.93022	-198.84938	120.310974	237.63806	370.07822	-322.96048	1000.0	1000.0	11999	298.28033	76.01511	546.85913	90.86143	298.2805	76.00956	545.54407	92.28285	-306.41095	85.92417	3.1310453	0.084633484	3.3118565	2.8236797	17.370003	1.9714198	23.080011	12.2946615	304.98501467704773
4	-51.758965	175.99286	245.09398	-210.89713	233.16875	277.24225	806.18317	-87.21849	1000.0	1000.0	15999	392.32108	46.189312	550.356	262.3073	392.3208	46.188736	549.10956	256.35074	-393.39035	46.965927	2.7112947	0.11139162	3.014076	2.3774703	9.482187	1.3856653	15.259365	7.420092	420.6366093158722
5	79.852066	80.97488	178.53647	-46.44223	148.11702	40.716873	220.99574	69.955185	1000.0	1000.0	19999	391.9871	60.09003	673.5175	197.01324	391.98712	60.09157	672.2217	200.35457	-391.52023	32.0393	2.0205717	0.41773596	2.850981	1.211796	6.402042	0.92004573	9.292372	4.2337937	537.5018997192383
6	180.31949	189.2614	474.60837	13.833593	14.383951	38.253365	78.635284	-37.82197	1000.0	1000.0	23999	340.16397	59.312195	598.1867	153.12137	340.1638	59.312073	597.0682	151.19038	-339.10294	21.236591	0.7828275	0.17397024	1.5356026	0.54964423	4.3680797	0.40106484	6.1362524	3.456315	653.0320374965668
7	221.24326	24.986822	262.7244	198.66972	121.40991	107.76031	343.90466	-8.619276	1000.0	1000.0	27999	279.60663	50.79589	493.69052	92.51872	279.6066	50.79602	492.36145	90.54068	-278.62537	16.709736	0.5407304	0.048892893	0.7428175	0.42291245	3.807202	0.25551143	4.833139	3.0365045	767.6062371730804
8	193.54402	130.21439	327.5161	48.495823	312.53525	101.74694	462.55655	129.34276	1000.0	1000.0	31999	227.4048	44.1021	392.918	72.73292	227.40468	44.10312	394.9401	73.861725	-226.52574	13.331968	0.4472442	0.031695083	0.6097759	0.36102316	3.4574437	0.2368868	4.604697	2.6632984	882.9337341785431
9	408.85138	160.00577	680.93445	287.2451	432.42303	304.32703	982.6235	121.53704	1000.0	1000.0	35999	185.24287	37.71015	337.01172	53.11427	185.24274	37.710056	336.52267	53.83509	-184.42989	12.900203	0.4421	0.026610292	0.5791942	0.36064786	3.362656	0.23589051	4.36449	2.6977725	998.4491341114044
10	288.0225	162.85907	451.4054	76.39886	698.41626	283.81082	988.0607	361.67743	1000.0	1000.0	39999	151.81854	33.820656	298.56943	33.125267	151.8186	33.818485	299.25928	25.735819	-151.03528	11.650676	0.42122108	0.029198816	0.5450155	0.3386117	3.191939	0.24140014	4.277217	2.4613178	1114.0582914352417
11	315.88956	223.9114	485.81912	-69.23515	348.9236	49.672504	429.7769	260.81558	1000.0	1000.0	43999	124.86107	32.33952	272.2354	20.618973	124.86087	32.34006	272.57608	16.438011	-124.095345	11.7012615	0.42101923	0.028368047	0.5806393	0.33219135	3.1245732	0.23658842	4.205206	2.4182549	1228.6922051906586
12	378.03857	58.098976	443.9053	286.66656	371.31238	36.83053	422.84003	295.3152	1000.0	1000.0	47999	103.10155	33.445255	253.94469	-0.081887364	103.10162	33.4454	252.84259	-1.1847823	-102.32753	11.49908	0.41204688	0.02781303	0.5324648	0.3178347	3.0520518	0.24220149	4.0862546	2.3767524	1343.2085809707642
