Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
29	720.44275	200.84464	1215.3569	370.95673	838.1362	370.88547	1706.6113	294.33746	144.46428	160.4	115999	204.7956	106.95768	375.91345	-64.86265	204.79684	106.959435	374.34506	-44.69554	-206.84975	90.50321	5.579531	0.023778675	5.65789	5.4921713	18.517769	1.3259273	24.52563	14.673556	6512.436526298523
30	847.3083	326.71155	1605.2297	367.31772	843.2915	243.1507	1224.5765	421.9931	166.16667	161.0	119999	207.34734	107.60921	392.60254	-37.08004	207.3481	107.60927	394.07898	-31.964512	-209.33832	92.79293	5.5785966	0.022761144	5.659719	5.4912443	18.618317	1.3315375	23.896406	15.316313	6737.505485057831
31	812.67163	228.88388	1372.2422	502.54004	782.10535	283.85873	1240.7941	359.02594	164.58333	159.2	123999	210.30188	108.53645	395.917	-34.2904	210.30272	108.534874	388.8723	-40.56263	-212.33058	92.99764	5.5758796	0.02304064	5.650637	5.4833355	18.441711	1.2867829	24.859196	15.059399	6959.991117954254
32	782.0525	260.07187	1432.0928	384.6735	655.2796	180.01846	952.5884	376.26843	158.8077	138.0	127999	213.27644	110.09027	395.27475	-34.561485	213.2771	110.09091	391.3876	-33.39435	-215.27328	92.76777	5.5724535	0.023259783	5.6580477	5.4862857	18.48903	1.3341424	24.644234	15.011108	7182.800021886826
33	731.4235	272.1606	1468.5382	384.47714	764.4309	143.67358	1013.5429	501.77692	152.38461	159.4	131999	215.58778	111.18739	399.20166	-31.086794	215.58836	111.18783	399.4813	-33.434566	-217.54007	93.79786	5.569422	0.023500776	5.6457987	5.4846816	18.619827	1.3463916	24.360996	15.273398	7407.11448597908
34	724.502	236.17935	1501.5938	375.6117	876.2716	398.38016	1586.5791	414.86008	148.44444	176.9	135999	217.45538	112.44387	422.2703	-36.123947	217.45554	112.445595	423.81244	-32.692783	-219.35237	95.02351	5.5621314	0.023558393	5.6403675	5.462726	18.593973	1.3857186	26.227192	14.991667	7630.618983268738
35	965.0437	369.6931	1981.5975	485.68515	865.6831	297.75516	1524.0839	568.9863	186.95238	160.2	139999	219.89313	113.65646	419.9115	-33.743713	219.89436	113.65714	418.7315	-24.710518	-221.86821	97.69684	5.5683894	0.023013452	5.6405087	5.483263	18.718079	1.3742876	25.143799	15.151341	7853.676551580429
36	785.2336	190.092	1116.5757	383.0951	923.201	376.08453	1564.103	484.44968	147.07408	176.9	143999	222.4273	114.83962	418.3786	-44.328766	222.4274	114.84404	418.6649	-33.055294	-224.36479	98.44395	5.561377	0.023594853	5.6498466	5.4522586	18.848818	1.3632683	25.69036	15.359498	8076.763829946518
37	923.76666	299.84265	1559.7075	402.88727	845.61005	340.07846	1686.1471	465.74622	179.86957	167.0	147999	225.86269	116.23218	421.89288	-36.34865	225.86368	116.23415	435.70822	-56.3694	-227.81326	99.370804	5.557893	0.024722187	5.63927	5.4708815	19.036245	1.380864	27.314917	15.445712	8302.923956155777
38	892.5835	323.39746	1505.1217	387.64355	1490.6798	622.4171	2423.0134	323.40332	186.14285	282.5	151999	228.79982	117.81336	441.80545	-30.956007	228.80066	117.81525	431.08865	-44.60073	-230.70834	103.465706	5.5545526	0.02394299	5.6396065	5.474675	19.29375	1.3975054	26.178	15.8855295	8534.460209846497
