Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
1	-323.40778	28.82409	-286.8433	-353.1529	979.813	5.32154	989.8841	969.99	1000.0	1000.0	3999	2.3763194	3.4074166	19.956152	-27.184563	2.3763204	3.4070683	20.049133	-27.276594	-2.9550905	0.4576966	0.25962383	0.015807386	0.29712465	0.21477382	2.453571	0.91065216	3.7142127	2.2716848e-07	77.51280951499939
2	-295.9048	70.24207	-188.72821	-362.96573	1003.2	4.1758847	1008.9515	996.0284	1000.0	1000.0	7999	13.129179	5.5850997	41.470684	-32.60091	13.128935	5.5853996	41.169773	-32.11307	-13.820387	0.9643004	0.27386597	0.0088401325	0.30654964	0.2440322	3.3480814	0.14369462	3.913737	2.872084	179.3349723815918
3	327.6208	680.30396	1011.8882	-384.20917	993.94727	4.1503096	999.2049	986.6689	1000.0	1000.0	11999	22.604645	6.3578753	55.240673	-23.562283	22.604498	6.3574667	54.15502	-23.328022	-23.152702	1.2205417	0.2750653	0.009986876	0.31495088	0.24045955	3.420236	0.14900579	3.978352	2.9460704	276.80863308906555
4	1017.27234	17.25581	1044.6617	1000.5954	996.92175	4.0902424	1004.52264	990.1494	1000.0	1000.0	15999	30.514078	6.7378445	61.175663	-13.05407	30.513973	6.737254	62.044685	-17.67534	-30.762724	0.9240438	0.28412533	0.009567223	0.31744215	0.25339398	3.1302168	0.18355173	3.7552514	2.5916383	375.0966625213623
5	1008.0646	13.585462	1029.2396	993.6577	995.466	2.1596665	999.52496	992.7631	1000.0	1000.0	19999	37.583534	7.375937	66.73597	-13.786283	37.58366	7.375973	69.072334	-11.722062	-37.628727	0.8336832	0.28548157	0.0096456995	0.32224342	0.2545627	2.880775	0.1597521	3.466541	2.3518825	472.05107402801514
6	1013.1875	13.247337	1035.5331	1003.088	1013.13574	12.344752	1029.9711	994.5254	1000.0	1000.0	23999	44.106865	8.807493	71.36045	-7.8125696	44.10673	8.807951	74.14835	-6.4779615	-44.050686	0.76080334	0.28497902	0.009520863	0.32562977	0.2563258	2.7326908	0.14680181	3.254988	2.2668455	573.582138299942
7	1008.4914	13.21405	1031.3402	999.63556	1002.1841	3.3868299	1010.49603	998.5133	1000.0	1000.0	27999	50.010426	10.622368	78.34448	-8.682972	50.010345	10.622514	79.86974	-7.009586	-49.88468	0.73221445	0.28511676	0.009585178	0.31867075	0.25496045	2.6207545	0.15047793	3.1823545	2.1119475	671.9914176464081
8	1023.4146	11.499866	1040.4597	1012.73267	1036.9656	34.35713	1078.0543	995.27136	1000.0	1000.0	31999	55.01905	12.804633	81.80532	-4.874881	55.01896	12.804895	82.40736	-7.1619477	-54.836445	0.7180386	0.28498673	0.010189851	0.32464278	0.2507494	2.5464687	0.14469768	3.2008102	2.099905	767.468239068985
9	1021.563	11.450937	1035.6398	1006.1501	1042.8667	19.526722	1091.8668	1019.29144	1000.0	1000.0	35999	59.50431	14.828619	87.30705	-6.101176	59.504124	14.828871	87.99907	-5.4561014	-59.294624	0.68803555	0.28438675	0.011274584	0.33372587	0.2529231	2.482145	0.1588445	3.0627892	2.0454037	863.8716554641724
10	1045.8215	10.473938	1058.65	1029.4532	1015.0965	36.734516	1115.3881	992.7259	1000.0	1000.0	39999	63.55715	16.611773	90.62056	-4.441886	63.55705	16.612057	91.46414	-3.594279	-63.317	0.6626998	0.28528932	0.011814504	0.3385969	0.25163308	2.4661474	0.16665187	3.0969274	1.8979504	956.9918367862701
11	1047.9849	10.52126	1057.87	1031.0055	996.5332	7.187221	1017.50287	991.86017	1000.0	1000.0	43999	67.0126	18.168753	93.303215	-4.0672407	67.012634	18.16894	93.41524	-3.0998123	-66.74919	0.67021877	0.28421405	0.012087245	0.33337703	0.24884625	2.420557	0.16801165	3.0922356	1.8572521	1055.5591168403625
