Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	$\alpha$	Stdalpha	Maxalpha	Minalpha	Time
39	1314.669	132.21529	1452.0074	1137.675	1571.911	57.342243	1646.1758	1415.1813	1000.0	1000.0	155999	118.20873	118.20884	-118.10802	1.5704528	0.55931574	0.06939709	1.0998544	0.41120356	1.0240376	0.075718716	1.2161047	0.89533657	3995.1169826984406
40	1504.3865	193.97995	1648.869	1172.1897	1623.3928	251.27567	1837.2544	1136.1766	1000.0	1000.0	159999	121.97517	121.97524	-121.862305	1.2745507	0.55937356	0.051995497	0.80810267	0.44187105	0.97260225	0.03761252	1.0638552	0.886714	4097.019482374191
41	1822.6471	49.86836	1874.7358	1763.382	1836.0554	28.452103	1875.3057	1772.5221	1000.0	1000.0	163999	125.38227	125.38221	-125.29926	1.3828875	0.560426	0.055081964	0.817178	0.4375763	0.95759815	0.052384272	1.1181313	0.8299652	4200.070009231567
42	1863.0576	90.20211	1966.5677	1738.2101	2053.062	49.124874	2159.7043	1983.1407	1000.0	1000.0	167999	129.05115	129.05112	-128.98598	1.601616	0.5610272	0.049220543	0.79795074	0.4393598	1.0096537	0.062898785	1.2002902	0.91370934	4303.284044265747
43	1786.5238	430.6248	2073.1274	1042.6129	2067.4656	58.244076	2199.992	1995.6552	1000.0	1000.0	171999	133.42986	133.42984	-133.37825	2.0032885	0.56052923	0.060500905	0.9135323	0.39635566	1.0996249	0.06974401	1.244103	0.937223	4406.966940402985
44	1870.3718	160.25877	2040.5647	1629.5504	1955.4486	49.119465	2036.3849	1877.4819	1000.0	1000.0	175999	138.27469	138.27461	-138.25793	2.4526837	0.5641123	0.044921998	0.72637576	0.433685	1.1661435	0.056274977	1.3015782	1.0379027	4510.137110948563
45	2062.1729	104.81755	2188.0835	1896.8917	2298.9497	39.37239	2376.2568	2221.9207	1000.0	1000.0	179999	143.67232	143.67224	-143.66096	2.803913	0.58606076	0.050801612	0.80903417	0.42883995	1.1691118	0.063975714	1.3917086	1.0552634	4613.46324467659
46	2085.088	166.88617	2265.503	1812.2509	2178.5046	326.01474	2491.0784	1391.0079	1000.0	1000.0	183999	149.39172	149.39175	-149.4354	3.1068554	0.6330137	0.06589167	0.9644085	0.46490273	1.1416168	0.08188094	1.395434	1.0103408	4716.607924699783
47	2085.9302	335.17065	2352.8735	1532.2671	1799.21	495.2765	2370.2026	1055.9413	1000.0	1000.0	187999	155.55373	155.55367	-155.6346	3.4493928	0.66049457	0.05836941	0.8569118	0.51222914	1.12798	0.06638772	1.2888634	0.98257947	4819.958059549332
48	2005.9736	229.36714	2245.3333	1702.7731	2241.6558	427.6237	2501.113	988.5246	1000.0	1000.0	191999	161.92198	161.9219	-161.99129	3.723276	0.67095435	0.055442415	0.9286511	0.5146489	1.1623209	0.06711309	1.4308467	1.0668877	4923.416488409042
49	1933.3154	483.3453	2516.563	1181.9277	1946.7803	545.4273	2457.909	1017.2629	1000.0	1000.0	195999	168.25174	168.2517	-168.35545	4.2283735	0.71015006	0.048550934	0.9277593	0.5709768	1.1610662	0.058477804	1.36863	1.0504848	5026.8067128658295
50	2146.3547	566.67523	2620.1956	1181.3292	1808.8274	561.56476	2732.6929	1198.065	1000.0	1000.0	199999	174.18248	174.18233	-174.23755	4.0763535	0.7491653	0.056484733	0.9952782	0.5846943	1.1693155	0.063252054	1.3188747	1.0490806	5130.011102199554
51	2148.3252	650.1021	2591.177	1027.2777	2389.4607	538.40515	2708.9424	1028.9673	1000.0	1000.0	203999	180.21861	180.21861	-180.2939	4.3895097	0.76937413	0.04768438	0.94441825	0.6076236	1.1912129	0.038991667	1.279874	1.088704	5233.281259059906
52	2672.8594	78.39781	2788.629	2574.5059	2174.8535	454.49014	2519.4958	1062.4357	1000.0	1000.0	207999	186.62898	186.62898	-186.7092	4.640277	0.7971011	0.053969573	1.0178431	0.6188071	1.2154001	0.046026547	1.3364258	1.1064368	5336.510315656662
53	1745.2433	673.8757	2720.2905	973.69806	2021.2006	448.3971	2384.1729	1075.5078	1000.0	1000.0	211999	192.9665	192.96634	-193.0555	4.8642454	0.84991896	0.062331818	1.1334219	0.670267	1.1994153	0.070163965	1.3568219	1.0471818	5440.170391082764
54	1423.4808	663.56976	2543.9758	886.6536	55.05474	162.61842	433.185	-178.34535	1000.0	1000.0	215999	202.58012	202.58112	-202.9011	10.830809	1.1009507	0.24566111	2.1222918	0.5826503	1.6455964	0.39321232	2.6390064	1.15817	5543.1105427742
55	242.55286	145.32504	474.53912	109.928215	535.3119	101.636604	743.5059	448.54715	1000.0	1000.0	219999	234.84418	234.84435	-236.31685	23.55557	1.805874	0.26552215	2.423186	1.1785463	1.6715577	0.25583744	2.1329505	1.1230395	5647.283432722092
56	135.58243	227.06279	436.36935	-175.01932	343.9228	34.422554	369.6068	244.88972	1000.0	1000.0	223999	298.07333	298.0734	-302.26926	23.398554	2.2204232	0.28335974	3.089141	1.6138211	1.0869143	0.46456084	1.7592382	0.30297664	5751.969872713089
57	235.70233	135.21262	451.74234	102.730225	48.674244	370.65143	620.14825	-387.87155	1000.0	1000.0	227999	329.83087	329.8311	-331.96368	14.314401	1.9421729	0.19928251	2.4841564	1.4876812	0.2943526	0.12352135	0.709621	0.16838604	5856.468834400177
58	1014.723	387.06055	1681.9719	739.91156	790.9484	265.74854	1193.5187	394.12836	1000.0	1000.0	231999	320.49063	320.49033	-321.15262	11.623794	1.5191147	0.111195475	1.9677957	1.2333584	0.7151857	0.063469514	0.8307995	0.5735359	5960.643047571182
59	2024.5135	529.8064	2408.0532	1110.879	2100.7163	678.89417	2656.004	538.137	1000.0	1000.0	235999	307.3263	307.32635	-307.88156	10.351229	1.4187764	0.09739671	1.7820268	1.0507687	0.67402637	0.06425139	0.807808	0.55722725	6064.70867562294
60	1602.0323	614.52655	2273.214	977.6251	2058.988	889.653	3182.5613	954.7377	1000.0	1000.0	239999	295.34863	295.3488	-295.778	8.895314	1.3534052	0.0843745	1.756281	1.1322281	0.7379495	0.075406276	0.84798324	0.5559403	6169.144108295441
61	1872.7455	471.83008	2662.8516	1419.9349	3041.753	629.7795	3381.2344	1160.4417	1000.0	1000.0	243999	283.95358	283.9537	-284.34296	7.994304	1.3155832	0.10758961	1.8025304	1.0519756	0.69993126	0.05905975	0.85261106	0.57654625	6272.599262952805
62	2214.1306	568.7506	2663.6543	1240.2855	2647.3572	589.24854	3196.9263	1599.4954	1000.0	1000.0	247999	273.46906	273.46936	-273.8886	7.566003	1.260808	0.07585134	1.59176	1.040367	0.6460081	0.032323964	0.72686213	0.58656585	6376.530922174454
63	2274.7676	857.1799	3115.3591	986.8815	2519.6714	476.84485	2732.3608	1093.2117	1000.0	1000.0	251999	265.00043	265.00076	-265.34827	7.734126	1.2088821	0.069036715	1.5490226	0.9947793	0.6768845	0.037012447	0.7666676	0.58293134	6479.356892824173
64	2874.8992	203.88008	3109.1257	2619.0027	3702.9504	101.775185	3891.108	3565.1738	1000.0	1000.0	255999	258.55457	258.5544	-258.92715	7.675895	1.1971599	0.067687705	1.4822094	0.9442905	0.70839465	0.04438534	0.85988736	0.64256275	6582.059674501419
65	2558.9226	968.96234	3489.6443	1136.9501	2006.9203	564.98236	2912.139	1052.7643	1000.0	1000.0	259999	254.49384	254.49432	-254.89139	8.964449	1.2036747	0.10818431	1.8029759	0.9390201	0.774375	0.087129496	1.003012	0.6295538	6685.564256668091
66	3333.3496	369.57407	3673.7622	2709.533	2574.4468	740.45197	3584.33	1284.403	1000.0	1000.0	263999	253.62672	253.627	-254.06587	9.262722	1.2008066	0.07771392	1.6776353	0.9930654	0.8063971	0.05990934	0.964457	0.6694884	6788.990163803101
67	2368.4863	1059.3578	3931.4326	1374.2432	2940.1675	537.51544	3504.8232	1929.7053	1000.0	1000.0	267999	254.7942	254.7948	-255.24966	10.119412	1.2021652	0.07169523	1.4963229	0.9809858	0.8445739	0.06333944	1.0277689	0.7327592	6890.930528879166
68	2193.7803	1098.5104	4057.987	1272.059	2631.9636	691.6353	3404.634	1458.0939	1000.0	1000.0	271999	258.24823	258.2484	-258.79303	11.3715925	1.1987696	0.07740642	1.6078215	0.98518604	0.9024084	0.06014136	1.0289869	0.77186763	6992.631723165512
69	1885.9927	1059.2173	3582.4421	699.12506	2471.9368	1072.64	3989.5588	1113.3899	1000.0	1000.0	275999	263.17844	263.17847	-263.73642	11.843893	1.2003828	0.07268718	1.431514	0.9796888	0.93571055	0.067709126	1.1076525	0.8094928	7096.1137483119965
70	2008.8077	1253.9524	4158.111	1023.07184	3605.2642	996.6901	4239.8545	1126.0171	1000.0	1000.0	279999	268.4912	268.49152	-269.07306	12.8009815	1.201744	0.076943554	1.5538284	0.961834	0.9876851	0.056012385	1.1142311	0.85097426	7199.306244850159
71	2767.7942	1233.0927	4012.5815	1301.1659	3135.0562	917.7233	4283.8525	1748.7493	1000.0	1000.0	283999	274.4195	274.41937	-275.037	13.219195	1.2019938	0.07632762	1.4927211	0.9739202	0.9947962	0.057217315	1.1408678	0.88043314	7302.342375278473
72	2686.1692	1553.4883	4329.812	934.1309	3544.6733	1107.5409	4274.242	1173.8594	1000.0	1000.0	287999	278.65665	278.65683	-279.29535	14.545822	1.1964908	0.07365169	1.5541677	0.9519256	0.96305066	0.059212573	1.1224047	0.855218	7405.076136350632
73	3354.7861	838.8098	4119.8867	2055.8467	3230.1836	329.69934	3394.3975	2259.1494	1000.0	1000.0	291999	283.18768	283.18747	-283.7217	14.988668	1.2032831	0.07502623	1.5687959	0.9719	1.0198245	0.06189946	1.1597128	0.9269973	7508.562722682953
74	3760.043	477.30594	4092.6018	2935.6133	4211.1826	78.378265	4300.1587	4026.3713	1000.0	1000.0	295999	287.72107	287.721	-288.29617	16.011562	1.1999472	0.07286162	1.4918922	0.97143304	1.0673398	0.057630226	1.17399	0.94376457	7612.1683349609375
75	3948.8772	459.67642	4373.6196	3175.4358	1454.3353	497.08282	2541.1055	1029.181	1000.0	1000.0	299999	292.67175	292.6717	-293.2132	15.63341	1.1979102	0.058096953	1.4045193	1.0168222	1.0393219	0.055912994	1.1856823	0.91206324	7715.885120868683
76	4174.3555	74.89372	4246.3633	4055.9773	2460.2253	1253.885	4351.42	1045.8696	1000.0	1000.0	303999	296.53357	296.53342	-297.08047	16.571423	1.2025466	0.07436224	1.5090551	0.9439251	1.0928578	0.057250027	1.2366567	0.9753919	7820.13974571228
77	3605.9736	1155.8783	4329.12	1607.1948	4099.285	81.13719	4216.7085	4014.3767	1000.0	1000.0	307999	301.30423	301.30453	-301.78378	17.868536	1.2012697	0.0698342	1.4553266	0.9775976	1.1459525	0.060572956	1.3200892	1.0235044	7923.540655851364
78	4309.2393	164.50284	4444.337	4033.4905	3813.4148	886.44525	4517.261	1585.5024	1000.0	1000.0	311999	306.40613	306.40607	-306.885	17.056433	1.2112355	0.06588029	1.4871154	1.0061307	1.1124377	0.05457237	1.2784053	0.99120367	8027.048857688904
79	3570.5366	1233.1852	4772.971	1564.6309	4349.4775	108.97249	4512.737	4160.2676	1000.0	1000.0	315999	309.9553	309.95575	-310.44083	17.997572	1.2271576	0.071116745	1.4877247	1.0015738	1.1537137	0.08607684	1.3448931	0.9859555	8130.596188545227
80	2934.424	1704.2048	4740.581	702.8548	4183.1055	164.04959	4480.6	3893.2607	1000.0	1000.0	319999	315.5904	315.59042	-316.11438	18.099863	1.2576833	0.06584357	1.5458905	1.0568687	1.0918328	0.06944288	1.3177954	0.9419177	8233.311601400375
81	3684.4734	1234.3486	4460.639	1548.7681	3205.8022	1144.5513	4610.1377	1233.7595	1000.0	1000.0	323999	318.74905	318.74933	-319.24664	19.36618	1.2620517	0.064798124	1.4974809	1.0470968	1.0952584	0.051914085	1.2598178	0.98086953	8335.029999017715
82	4682.5835	72.77831	4774.419	4595.476	4460.722	125.57499	4742.154	4329.172	1000.0	1000.0	327999	323.0244	323.02432	-323.5446	21.313828	1.2609742	0.0681724	1.5680294	1.064209	1.1249104	0.069706105	1.3156695	0.9839815	8437.158707618713
83	4574.4375	150.30382	4746.435	4364.183	4269.586	542.6133	4751.937	2850.288	1000.0	1000.0	331999	328.08383	328.08365	-328.58563	20.840044	1.2971709	0.06632184	1.5647408	1.0915446	1.1401148	0.06994145	1.3360264	1.0187432	8539.97095131874
84	3744.2153	1556.0312	4670.6196	1049.3362	4584.9897	71.40117	4729.9653	4490.4565	1000.0	1000.0	335999	332.58038	332.5804	-332.97977	21.024557	1.3226773	0.07729467	1.823865	1.0765575	1.1689845	0.09283061	1.563083	1.0250958	8643.581211328506
85	4698.276	113.67893	4879.3804	4576.878	2952.829	1053.0731	4640.447	1234.3257	1000.0	1000.0	339999	337.33963	337.33936	-337.8023	20.838732	1.3687292	0.06156866	1.589473	1.1652566	1.1054296	0.05046999	1.2172822	1.0206695	8747.489848613739
86	4735.79	95.93183	4876.0	4611.4067	3731.9285	1381.0658	4999.2627	1392.9537	1000.0	1000.0	343999	341.93155	341.93204	-342.43668	21.999245	1.3723704	0.0672711	1.6245567	1.1741364	1.1278616	0.05699797	1.2689826	1.0104216	8850.968558311462
87	3134.9248	2068.3086	4483.353	-433.52982	3065.1318	2005.193	5228.902	-688.69855	1000.0	1000.0	347999	350.27325	350.27283	-350.80872	24.056406	1.4921821	0.09691479	1.9144949	1.1501824	1.2426307	0.1016306	1.4974903	1.0727595	8954.289998531342
88	3165.2183	1819.8251	4436.084	45.73484	4692.612	201.9192	4911.451	4167.8955	1000.0	1000.0	351999	355.38196	355.38217	-356.0942	22.908405	1.5606879	0.082549654	1.8782216	1.3049484	0.74273425	0.17167519	1.2717456	0.56630105	9057.225205659866
89	2998.0596	1662.5654	4832.5586	1268.6931	4780.993	708.4226	5133.683	2678.3516	1000.0	1000.0	355999	354.79214	354.79233	-355.5606	22.536997	1.5332155	0.06542578	1.8424108	1.3208532	0.766193	0.04181407	0.86461776	0.6542062	9161.19871711731
90	4162.9717	838.5304	4749.0103	2721.772	3542.0898	1234.7542	4665.2954	1199.9563	1000.0	1000.0	359999	356.7639	356.76385	-357.50815	22.608435	1.5298872	0.07709575	1.851345	1.2688751	0.80474687	0.05185898	0.9505151	0.7193114	9265.080976009369
91	4619.9834	323.49802	4846.215	4061.2847	3454.4062	1234.9962	5063.902	1576.1488	1000.0	1000.0	363999	359.60648	359.6067	-360.38544	23.203804	1.5302294	0.07391605	1.8284893	1.3102872	0.83593935	0.064452514	0.9459196	0.71067244	9369.254748106003
92	3884.8022	1486.4926	4859.298	1316.7878	4849.762	143.75037	5024.372	4484.0015	1000.0	1000.0	367999	362.23108	362.2311	-362.9639	23.01292	1.5309795	0.067168646	1.8192333	1.2533329	0.81228226	0.07257366	1.0506189	0.7071746	9472.721716165543
93	4843.631	112.044365	4977.077	4675.6216	3759.9849	1333.2073	4934.475	1326.9806	1000.0	1000.0	371999	364.68765	364.68756	-365.38037	23.808046	1.5291761	0.06325381	1.7568523	1.3203619	0.8732157	0.04170876	0.98864436	0.7642301	9576.053066253662
94	3399.5312	1389.6371	4909.099	1130.6891	4802.8516	185.41316	5054.204	4359.31	1000.0	1000.0	375999	368.23956	368.2396	-368.94806	24.496239	1.5318223	0.07143737	1.785638	1.2892313	0.8796687	0.06610212	1.0391445	0.7255173	9679.543392181396
95	4498.7373	571.7751	5004.337	3554.8535	4699.035	91.69197	4807.9556	4532.004	1000.0	1000.0	379999	370.22565	370.2258	-370.90085	27.11433	1.5294526	0.07528613	1.854632	1.276267	0.855539	0.047162537	0.978721	0.73858225	9781.409486055374
96	3704.2517	991.9909	4818.305	2440.8782	3914.3567	1469.0833	5001.8516	925.8509	1000.0	1000.0	383999	372.6632	372.66376	-373.23575	27.176325	1.5287762	0.07230547	1.838017	1.2842172	0.9673277	0.07072482	1.1407973	0.8250041	9883.869371652603
97	2754.1812	1468.2927	4245.871	842.5506	4746.598	350.11133	5016.617	3783.9607	1000.0	1000.0	387999	375.0094	375.0094	-375.5554	28.8012	1.5313865	0.073932596	1.7989737	1.3265091	0.97221583	0.08228566	1.1687707	0.82492477	9986.949610471725
98	3670.6953	1576.7777	4885.2324	1008.35986	4549.6787	1307.711	5127.727	638.3891	1000.0	1000.0	391999	376.91284	376.9132	-377.41885	28.534863	1.5324498	0.08041643	1.8365195	1.2739673	1.0296687	0.09701723	1.2444788	0.8667389	10090.284585237503
99	5011.5557	103.24561	5120.5176	4864.3164	-431.0211	37.73602	-343.84143	-489.2393	1000.0	1000.0	395999	381.8572	381.85748	-382.3799	30.725815	1.5792466	0.09759694	2.0267315	1.2909929	1.1647224	0.13694462	1.367871	0.85152465	10194.384458780289
