Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
85	1270.7537	343.69583	1522.9727	682.1608	1163.3113	505.64203	1685.8384	424.7788	1000.0	1000.0	339999	60.62545	18.95827	100.845634	-29.683842	60.625423	18.959585	101.5339	-30.057034	-61.52709	3.7074764	4257.315106868744
86	1173.9464	326.0659	1515.7539	823.5566	1039.2927	491.69604	1685.4897	179.41632	1000.0	1000.0	343999	61.02345	19.50618	102.317604	-45.50119	61.023403	19.5077	102.712074	-35.897236	-61.93923	3.7765996	4307.352426528931
87	1256.5631	467.01617	1566.5067	450.6146	1047.9441	470.0979	1659.644	540.9991	1000.0	1000.0	347999	61.24263	19.868675	102.72553	-34.764458	61.24229	19.870977	103.022964	-38.792156	-62.113144	3.9058921	4357.060021877289
88	1026.9734	518.41846	1581.9966	362.1963	1226.3605	474.68784	1767.3922	657.4856	1000.0	1000.0	351999	61.69568	20.197273	104.13123	-39.361404	61.69582	20.198215	104.111084	-37.429127	-62.575428	3.9278612	4406.969892024994
89	1094.0088	393.93503	1582.4646	673.9896	1635.3467	261.04605	1781.7722	863.55853	1000.0	1000.0	355999	62.10498	20.462103	105.84147	-41.348267	62.104923	20.46353	104.33711	-42.065243	-63.022884	4.1124306	4457.089412689209
90	983.14685	343.05737	1524.2701	644.42755	1299.3689	356.45343	1590.7244	518.96893	1000.0	1000.0	359999	62.471546	20.930273	105.76986	-45.084587	62.471695	20.931887	105.7606	-52.384895	-63.30844	4.1387606	4507.265655040741
91	1406.5612	368.75128	1702.9125	775.1243	1265.1683	452.7502	1807.2576	651.26337	1000.0	1000.0	363999	62.871525	21.406038	106.99171	-43.665344	62.871655	21.40738	106.73143	-46.079597	-63.76737	4.224451	4557.093910694122
92	1245.1884	366.48737	1638.8544	861.2439	1185.8794	408.24084	1719.2495	699.0958	1000.0	1000.0	367999	63.360245	21.826405	107.0932	-36.319862	63.36022	21.828186	106.927574	-39.826496	-64.25737	4.308798	4607.164797782898
93	1216.471	451.73676	1741.7422	760.8843	1458.6644	425.1012	1827.8021	725.82526	1000.0	1000.0	371999	63.746235	22.141453	110.72203	-47.87459	63.746304	22.142252	110.6936	-46.36441	-64.62584	4.4551625	4657.234926939011
94	1405.785	372.50568	1675.8539	763.3488	1571.8162	385.00946	1753.2911	422.6728	1000.0	1000.0	375999	64.34451	22.47888	109.87486	-47.08409	64.3447	22.480408	110.24674	-63.196175	-65.13124	4.5405855	4706.9466190338135
