Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
1	119.874146	35.24113	266.7254	78.32725	224.23889	19.763903	253.49895	195.04341	24.521473	45.6	3999	27.80084	17.947515	99.98849	-17.818506	27.800545	17.948513	100.566696	-16.630774	-27.810213	5.436866	1.0417542	1.2349505	4.7401557	0.32337198	4.2940087	3.0580902	13.419897	2.0865686e-07	87.75054621696472
2	120.19273	34.950214	234.4646	76.954704	96.30318	4.733433	105.75278	90.23981	24.598766	22.3	7999	218.38762	163.6704	797.5208	-54.310658	218.38869	163.66924	797.26984	-88.765335	-245.14674	88.345665	5.486562	0.26044598	5.7478476	4.3345237	53.635735	28.745106	122.67045	11.874984	340.928076505661
3	171.26324	96.1008	599.31195	82.56079	295.79633	39.033314	375.72403	228.9251	36.444443	69.1	11999	715.3386	445.87045	1749.6497	-334.87784	715.339	445.8833	1732.7755	-345.42978	-791.54614	744.04736	5.687263	0.028019942	5.772096	5.594587	166.5094	29.70361	244.53275	102.42621	598.4911479949951
4	273.04675	87.872505	673.6911	132.5868	323.83505	92.97372	578.444	229.16429	58.927536	71.8	15999	1065.7892	674.2805	2157.0066	-177.45413	1065.7799	674.30554	2165.7104	-190.41592	-1139.2583	2312.4192	5.6422324	0.024359874	5.720257	5.5442653	208.84518	19.218777	284.9888	148.10948	850.9607989788055
5	295.99738	64.23597	469.20773	178.57246	278.71405	68.95581	381.5186	181.5984	64.08197	63.7	19999	1147.402	795.91046	2402.8508	-226.18697	1147.3809	795.9404	2401.9907	-253.72968	-1210.3429	3723.164	5.633328	0.021141376	5.7187905	5.54299	204.67899	20.998957	283.08163	144.80714	1103.506261587143
6	297.59995	82.93908	563.6423	138.60352	302.5298	49.797585	394.88596	231.78339	62.53846	60.2	23999	1039.6285	809.593	2349.9316	-155.02359	1039.6141	809.59735	2326.8652	-170.14427	-1090.0774	4525.31	5.6225214	0.022103082	5.689063	5.548643	190.91379	20.77826	281.30695	131.05064	1355.0962669849396
7	364.67786	84.61185	593.61395	206.33205	354.52805	74.09688	492.6668	219.97173	77.98039	77.3	27999	876.7504	752.2305	2330.454	-150.45418	876.735	752.23956	2323.9116	-175.25066	-917.99445	4629.038	5.6189713	0.02080471	5.7009845	5.536418	169.44722	17.319183	235.0902	121.86918	1606.7157464027405
8	326.11703	83.71699	606.9978	221.31813	409.49945	124.79299	662.29767	247.3801	72.57143	89.9	31999	714.5517	629.79846	2151.1926	-143.82234	714.5425	629.82886	2132.938	-169.63483	-745.06036	4207.9766	5.6155233	0.021443728	5.685287	5.5377073	148.71016	17.373611	221.73991	94.84969	1861.0099942684174
9	368.32782	125.21219	783.94617	186.3634	356.6039	92.63809	577.38165	222.08504	84.17021	81.5	35999	572.43475	507.98096	2084.2993	-151.70488	572.4392	507.99374	2062.8708	-184.55089	-594.7698	3180.1746	5.610089	0.021703785	5.681867	5.5145683	123.28415	13.806264	175.89029	71.943726	2113.7153692245483
10	322.24326	88.33066	543.6165	161.65495	328.13666	62.50907	436.53995	233.71344	68.0	65.6	39999	485.50076	437.47412	1728.8846	-108.08869	485.51196	437.47906	1737.2579	-117.071785	-502.3605	2320.6633	5.597518	0.022235561	5.6714044	5.491971	103.69419	10.986047	147.23108	70.69267	2366.896368741989
11	330.39206	92.837975	616.5345	120.63099	346.85077	92.79048	528.22955	228.38133	69.344826	75.3	43999	411.95932	371.12274	1408.2854	-78.07958	411.95563	371.14355	1450.2936	-85.401024	-424.89624	1673.9927	5.5827975	0.024436157	5.656444	5.4986553	88.47885	9.777321	125.396454	58.135994	2618.659083366394
