Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
1	90.56296	98.84386	206.47006	-20.558289	-139.68993	9.144109	-126.89333	-153.23866	1000.0	1000.0	3999	13.624674	19.030638	127.26772	-24.926458	13.624499	19.031223	125.57625	-24.87746	-15.014034	4.0197234	1.5045679	1.0058545	2.8369315	0.18495485	5.4900327	3.18117	11.598589	1.5768731e-07	74.77531838417053
2	12.576275	127.150826	170.53238	-173.9326	-93.79759	34.527077	-34.391216	-148.60333	1000.0	1000.0	7999	108.28915	48.477383	296.42944	1.920133	108.28924	48.475964	294.55527	2.901437	-111.6843	15.200592	2.6494083	0.13790148	3.0018334	2.3089495	9.639594	0.8613283	12.6348095	7.1811094	185.0446379184723
3	-56.337566	174.36539	179.0001	-282.7572	-85.08125	180.67957	154.51137	-507.27408	1000.0	1000.0	11999	210.90195	39.00405	366.72107	72.75545	210.9021	39.003773	370.0018	71.399284	-213.03566	21.432655	2.6609926	0.19640687	3.013764	2.1421418	9.059324	1.055042	12.959291	6.7431183	296.5123291015625
4	97.84412	154.543	305.2419	-121.54139	-47.25213	149.38153	137.03244	-311.30722	1000.0	1000.0	15999	258.31842	31.72536	396.05777	176.9853	258.31854	31.727547	399.76535	175.72649	-259.06625	24.532066	2.127485	0.4130863	2.646282	1.0835532	7.421427	0.96233207	10.424177	4.6950083	409.56125497817993
5	83.187065	46.752396	128.20757	12.575619	26.848206	43.63887	123.386765	-22.16785	1000.0	1000.0	19999	246.42682	33.781685	390.74335	167.84186	246.42674	33.7833	392.11703	166.9182	-245.9139	15.400353	0.7643141	0.10759011	1.2863812	0.5475782	4.614992	0.46467474	7.150709	3.3938572	520.7709608078003
6	21.67181	40.52363	75.30475	-19.446186	-7.9770217	111.11197	114.663605	-234.81787	1000.0	1000.0	23999	213.726	33.060486	343.84344	131.44737	213.72568	33.064007	347.4053	130.3596	-213.06873	10.418609	0.57833326	0.07084338	0.8602501	0.4299349	3.7332826	0.323808	5.012356	2.919154	633.3519163131714
7	163.53828	200.07433	386.75366	-144.38538	206.25212	67.01969	296.01364	121.741165	1000.0	1000.0	27999	175.48389	27.758997	286.737	94.9061	175.48373	27.763044	287.41464	93.41984	-174.7871	8.519789	0.43997407	0.03942173	0.6233682	0.3375772	3.2052503	0.22461495	4.123439	2.5453334	745.5919008255005
8	365.5256	25.75677	407.48648	342.64194	328.23038	4.7163644	336.9599	321.50632	1000.0	1000.0	31999	144.1333	25.538485	246.92142	68.14503	144.13332	25.54112	246.33575	66.80631	-143.49217	7.405728	0.3642542	0.028969621	0.4793007	0.2788492	3.1280093	0.23453598	4.241806	2.473963	858.1617910861969
9	337.4165	3.9432392	341.74576	332.66013	324.3802	4.4930053	329.2622	312.58783	1000.0	1000.0	35999	119.44305	28.628115	245.73181	43.946426	119.44297	28.629215	242.97131	44.780315	-118.88654	7.2396193	0.35443637	0.025815452	0.46187896	0.2765293	3.1114984	0.2562688	4.135278	2.3970764	970.9984457492828
10	343.6806	15.772112	356.54117	316.88535	250.29549	13.173863	274.2793	221.58005	1000.0	1000.0	39999	100.63841	32.941772	246.11293	27.048658	100.63852	32.94232	249.47746	27.480246	-100.120575	7.460515	0.3768713	0.029051118	0.5117197	0.29947847	3.010144	0.28224903	4.1625743	2.257708	1084.6279063224792
11	352.07263	15.863693	373.51373	331.08322	352.90875	5.983161	361.8817	341.70624	1000.0	1000.0	43999	85.59146	36.189312	240.13098	8.720417	85.59161	36.18922	238.81577	9.982957	-85.08526	6.8355927	0.36667028	0.028810922	0.50076187	0.29162535	2.8191447	0.2769127	3.9874508	1.9577252	1197.4676449298859
12	346.80154	25.273159	381.72263	310.43094	336.56165	10.424596	356.9481	323.37762	1000.0	1000.0	47999	73.8574	38.777348	235.79707	-2.872158	73.85725	38.77749	234.60025	-1.220021	-73.37645	6.9996305	0.37459785	0.03102284	0.48805463	0.26948348	2.7462544	0.28208384	3.9206297	1.823716	1310.3419535160065
13	293.0246	34.82918	341.77344	251.4676	305.53314	29.587118	341.2887	264.25552	1000.0	1000.0	51999	63.497616	40.109497	227.70793	-17.182661	63.49787	40.109062	228.25027	-15.576822	-62.98137	5.4593387	0.33060855	0.023419706	0.43706	0.26173514	2.5109932	0.24822992	3.753682	1.713096	1423.4371919631958
14	344.6338	7.818613	354.71478	333.4134	373.1797	5.000473	379.83884	364.68326	1000.0	1000.0	55999	54.501305	40.374332	228.06706	-24.707497	54.50117	40.37373	229.30197	-23.844618	-53.999718	5.4973326	0.3258166	0.024176754	0.42720842	0.25613505	2.482413	0.26766685	3.5777435	1.5742217	1537.0520045757294
15	324.63846	12.544404	337.4	304.04007	315.95728	6.99638	326.8308	301.53986	1000.0	1000.0	59999	47.23629	40.500114	216.55269	-33.169243	47.23626	40.499798	219.31941	-33.392593	-46.747807	5.0359664	0.31546134	0.022368412	0.42726144	0.2485366	2.3921144	0.25424448	3.3924017	1.6865002	1650.6297345161438
16	334.22873	13.008692	354.30505	320.3925	340.42807	2.2708845	343.86542	336.311	1000.0	1000.0	63999	41.841827	40.795116	204.05371	-35.596325	41.84188	40.794563	202.9214	-35.75937	-41.377758	4.969417	0.3167582	0.023579003	0.40503395	0.24293844	2.3656037	0.26321435	3.6063225	1.4594821	1764.1035468578339
17	348.08124	26.04176	383.4497	315.76276	325.64615	4.4549513	333.2919	319.37067	1000.0	1000.0	67999	37.45358	41.26981	196.38718	-42.42266	37.453465	41.269302	196.65602	-41.894104	-36.997063	4.315914	0.3085743	0.022018578	0.40894482	0.24362445	2.2771187	0.25615764	3.3608525	1.4695752	1877.7175414562225
