Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
1	-335.2437	39.959316	-293.18674	-397.77774	999.97003	2.9388275	1005.867	995.7118	1000.0	1000.0	3999	-2.3761945	2.81192	12.864437	-45.050774	-2.375865	2.8106875	12.678098	-47.863976	2.687539	0.9471874	0.23151791	0.0058904258	0.2550829	0.21130565	0.24033028	0.0669862	0.39127266	2.1943615e-07	91.14260840415955
2	-359.00577	32.41411	-322.73157	-411.27133	991.3937	2.1768095	994.62634	986.4109	1000.0	1000.0	7999	-8.875348	4.415086	13.026764	-55.954155	-8.875178	4.4132557	12.39617	-56.544083	9.295635	1.6734132	0.23207122	0.0058186576	0.2554425	0.21359724	0.38940227	0.031331547	0.56113154	0.2723161	199.7811906337738
3	337.5929	656.5586	999.9194	-332.70947	995.3379	1.8673635	997.89294	991.25757	1000.0	1000.0	11999	-15.673793	4.8603325	5.047419	-57.54853	-15.674084	4.8587236	9.034995	-59.032326	16.1084	1.8041651	0.23267117	0.0059834616	0.2597592	0.21182741	0.43853405	0.03453825	0.6178049	0.33060905	303.7019064426422
4	992.81824	2.0263743	995.82715	990.4978	997.7083	2.3257556	1001.2467	994.09625	1000.0	1000.0	15999	-16.683254	13.040535	13.956645	-70.542625	-16.682945	13.040855	14.012156	-70.5162	17.137836	1.9417081	0.23394951	0.006186628	0.26194912	0.2128783	0.5052333	0.049270146	0.79157454	0.38210392	410.93509817123413
5	987.4175	9.717774	998.3522	971.85583	998.38104	2.966897	1002.16	990.3117	1000.0	1000.0	19999	-11.66759	23.207975	25.235723	-80.666504	-11.666713	23.208368	25.018805	-80.948	12.125191	2.2209065	0.23612662	0.0074544437	0.2747006	0.2128279	0.6028261	0.062465616	0.9066932	0.44783172	522.7064523696899
6	996.8455	6.023112	1006.88916	991.1021	998.30634	3.354361	1001.9501	991.2384	1000.0	1000.0	23999	-4.4372454	31.120808	36.11175	-87.41195	-4.437108	31.121326	35.480057	-87.62769	4.8941607	2.5861168	0.24032758	0.013050137	0.34570864	0.21257234	0.72463524	0.09658484	1.3090587	0.50618756	629.1073143482208
7	991.3393	5.2019377	999.93024	986.0589	992.7882	2.9725199	997.87506	987.0915	1000.0	1000.0	27999	3.4437594	36.930466	44.573242	-89.56255	3.4443188	36.930878	45.14668	-87.137115	-2.9847593	2.6564555	0.24174203	0.014303796	0.33771417	0.21335042	0.8024239	0.1173916	1.6552658	0.5419467	730.8717458248138
8	995.0474	7.9153967	1002.1067	981.7618	989.57275	1.687567	992.51135	986.679	1000.0	1000.0	31999	11.083069	40.969517	52.159096	-91.1197	11.0831175	40.969994	53.428158	-91.84592	-10.627298	2.5352302	0.24376458	0.01697485	0.34969938	0.21559152	0.8840093	0.13138843	1.7372062	0.61933446	836.9971673488617
9	989.8088	5.905534	999.38403	983.2354	993.72595	3.672224	998.7164	988.563	1000.0	1000.0	35999	18.196068	43.856445	57.79495	-87.87686	18.196165	43.85662	58.199783	-89.36007	-17.740183	2.3447611	0.24539138	0.017687226	0.3613222	0.21250726	0.94397914	0.14280768	1.8367428	0.63465595	946.6284971237183
10	988.3927	7.134594	998.6243	980.3894	994.78125	4.31267	999.81165	988.10144	1000.0	1000.0	39999	24.730398	45.78998	64.32318	-92.88233	24.730446	45.79026	63.00659	-94.016106	-24.280825	2.3116088	0.24475664	0.014901187	0.3505948	0.21832998	1.0007219	0.1423011	1.9865298	0.69762826	1060.6429181098938
