Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time	$\alpha$
1	-306.0781	67.47199	-245.68472	-409.5149	-266.60843	44.062355	-188.08675	-327.94904	1000.0	1000.0	3999	-0.7877345	2.6683104	19.821312	-13.567074	-0.7875728	2.6694417	20.186476	-13.943975	0.74216574	0.78132445	0.2663672	0.07117257	0.5203466	0.19253209	1.8662465	0.59041613	3.2647362	1.325518e-07	67.65310025215149	1.4
2	-283.85028	1.5016034	-281.52997	-285.70325	941.91223	272.95984	1156.9098	293.52118	1000.0	1000.0	7999	6.2844005	8.263222	43.677338	-13.36068	6.28378	8.262965	43.691216	-13.622062	-6.802125	3.5174146	0.44080213	0.030004615	0.53622085	0.35377046	3.2931526	0.32842395	4.470525	2.2778814	155.10582208633423	1.4
3	522.1721	746.58264	1335.7555	-276.0484	1439.9977	169.3073	1581.4803	971.5831	1000.0	1000.0	11999	18.674795	15.083946	68.06771	-6.1972823	18.674608	15.083724	68.66823	-6.328025	-19.13243	4.000077	0.44476092	0.024623541	0.5541336	0.36435467	3.5525947	0.27140597	4.572635	2.694731	243.46838426589966	1.4
4	1011.4554	497.46927	1510.3285	469.52084	1574.1549	374.66122	1859.214	492.0969	1000.0	1000.0	15999	28.67035	21.571749	88.60867	-3.9492958	28.670233	21.5716	88.14791	-3.9431312	-28.749485	3.6519122	0.4075571	0.020985804	0.5058311	0.34892538	3.4885488	0.26432323	4.3841004	2.6930864	343.02230763435364	1.4
5	1817.6433	57.835403	1880.5292	1728.6271	2130.2576	61.446007	2220.0454	2026.6881	1000.0	1000.0	19999	40.14515	28.947933	101.98589	-4.6018004	40.145023	28.948124	103.753456	-3.4840994	-40.14987	5.068169	0.42313263	0.026723206	0.54222614	0.35525674	4.0747867	0.33584657	5.2802234	2.904336	436.1887140274048	1.4
6	1775.917	569.938	2237.502	834.7983	2254.6838	84.910965	2415.6047	2131.2524	1000.0	1000.0	23999	55.22365	36.285378	120.72139	-3.0215988	55.223274	36.28566	121.73953	-2.861198	-55.205345	6.768213	0.46316347	0.027425308	0.6076872	0.3867545	4.610571	0.30984306	5.854637	3.59723	523.1988053321838	1.4
7	2236.652	145.92091	2402.3918	2019.1892	2513.4995	99.21787	2697.6553	2401.518	1000.0	1000.0	27999	72.70428	42.697746	140.4302	-2.9522233	72.70389	42.69804	141.04855	-2.7391243	-72.649734	7.841079	0.4981373	0.028720817	0.62379646	0.40263873	5.0373697	0.3103489	6.2409716	3.9718246	613.5312671661377	1.4
8	2186.4822	368.95486	2486.0857	1558.3748	2702.1194	80.235	2811.434	2562.0403	1000.0	1000.0	31999	90.2183	47.95983	158.98918	-4.1682367	90.21779	47.96016	158.73244	-6.4736414	-90.08628	8.241908	0.5253157	0.03496727	0.78065896	0.43216836	5.258324	0.31711245	6.512227	4.216974	703.62806391716	1.4
9	2511.289	158.76054	2727.9607	2349.3704	2769.9753	57.494766	2873.272	2694.5203	1000.0	1000.0	35999	106.01022	52.671345	176.26733	-6.2831135	106.01014	52.671005	176.84024	-8.654407	-105.80107	9.052822	0.541386	0.03471796	0.71191204	0.4361639	5.4732227	0.32872212	6.7726207	4.388657	792.8647475242615	1.4
10	2691.7659	107.85193	2783.2917	2507.8325	2817.1772	88.902626	2991.1636	2654.4814	1000.0	1000.0	39999	121.96005	56.336727	191.46411	-8.810956	121.95999	56.336376	191.62254	-10.302521	-121.711784	9.579537	0.5616207	0.03616938	0.7996991	0.4570104	5.7534094	0.33572352	7.0533147	4.4775305	889.4632971286774	1.4
