Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
17	60769.383	1333.8367	62063.81	59018.215	61597.043	288.19608	61988.453	61238.547	1000.0	1000.0	67999	6851.5195	439.56836	8775.54	4440.4604	6851.5137	439.62503	8449.049	4630.229	-6860.847	2300.9404	977.7327225208282
18	61822.0	224.4895	62069.13	61463.543	61345.324	514.3084	62029.445	60488.36	1000.0	1000.0	71999	7191.3877	449.3862	8376.189	4811.316	7191.398	449.30588	8442.172	4838.827	-7200.095	2392.5664	1037.1139826774597
19	61854.32	163.1795	62051.613	61655.82	61429.47	307.85477	62001.336	60984.266	1000.0	1000.0	75999	7524.8633	458.87076	8775.805	5007.578	7524.859	458.8974	8653.675	5056.632	-7534.734	2440.863	1096.8123536109924
20	61914.887	85.52517	62039.168	61831.473	61457.332	262.7445	62013.473	61202.746	1000.0	1000.0	79999	7850.175	464.58203	9099.604	5238.127	7850.1777	464.55344	9116.615	5490.8535	-7859.91	2676.9907	1156.2436425685883
21	60532.215	862.9238	62026.668	60015.3	61788.76	211.85338	61986.805	61234.77	1000.0	1000.0	83999	8164.05	467.36295	9273.496	5570.17	8164.048	467.41165	9247.417	5790.5054	-8174.651	2584.457	1215.6905131340027
22	59953.34	64.26734	60021.29	59847.64	61522.086	293.43933	61900.9	61213.95	1000.0	1000.0	87999	8463.659	469.89984	9827.039	6203.292	8463.66	469.8725	9534.832	6284.484	-8472.924	2567.4016	1274.4802379608154
23	57140.695	6505.5586	61958.62	45959.617	61439.195	416.72406	62021.125	60656.438	1000.0	1000.0	91999	8742.137	489.95242	9647.622	5833.841	8742.1455	489.92593	9731.429	6051.0283	-8751.421	2773.9924	1334.2224190235138
24	60711.06	1005.1983	62103.23	59624.83	61438.133	238.51274	61809.53	61105.707	1000.0	1000.0	95999	9013.488	513.6756	11350.034	5857.442	9013.49	513.674	10417.23	5983.757	-9022.285	2820.5974	1393.197566986084
25	61969.27	143.08702	62130.84	61792.305	61685.758	241.7046	61910.715	61231.867	1000.0	1000.0	99999	9289.927	518.7143	11179.218	6759.304	9289.933	518.683	10780.398	6067.137	-9299.314	2833.3516	1452.5822114944458
26	61508.64	850.02374	62071.414	60038.97	61494.918	502.58316	62068.785	60564.89	1000.0	1000.0	103999	9561.673	525.24255	10550.152	6129.6333	9561.672	525.22144	10379.928	6945.5845	-9570.126	2875.263	1511.8677725791931
27	61914.336	59.226616	61980.47	61837.94	61488.492	329.34213	62007.42	60975.285	1000.0	1000.0	107999	9820.912	534.3062	11221.094	7147.2017	9820.915	534.2954	10931.485	7305.3623	-9830.399	3025.7214	1571.0810813903809
28	61699.83	410.59213	62083.52	61008.367	61476.105	389.9276	62019.105	60745.688	1000.0	1000.0	111999	10075.255	539.5216	11584.594	6874.3394	10075.253	539.5648	11694.3955	7360.4336	-10083.834	3058.0947	1630.5116517543793
29	60901.508	1041.2595	61987.523	59648.86	61625.125	256.5045	61999.82	61180.363	1000.0	1000.0	115999	10318.308	541.126	12217.937	7642.8154	10318.314	541.09174	11449.818	7582.577	-10327.416	2982.6135	1689.840255022049
30	60900.387	940.32294	61922.434	59878.44	61554.824	287.47653	61906.516	61096.215	1000.0	1000.0	119999	10554.535	544.64075	11715.242	7437.6323	10554.533	544.6892	12146.211	7599.212	-10562.864	3063.6804	1749.2223155498505
31	58658.5	4406.1943	61809.145	51130.953	61397.164	639.84454	62022.074	59936.74	1000.0	1000.0	123999	10775.111	556.4649	12012.504	7042.293	10775.111	556.4224	12201.42	6628.957	-10785.196	3086.5347	1808.0922811031342
32	58158.848	6349.2114	61899.07	47162.805	61651.71	271.74414	62010.047	61300.723	1000.0	1000.0	127999	10981.435	580.9109	12242.994	7980.0273	10981.44	580.9106	12322.192	8021.3345	-10990.677	2991.5305	1867.6055932044983
33	60937.65	1119.5309	62077.367	59710.418	61371.387	289.99774	61844.637	61008.395	1000.0	1000.0	131999	11183.338	612.55554	12895.098	8109.605	11183.338	612.52747	13596.8125	7787.1826	-11191.704	3038.5208	1926.9757163524628
34	60473.805	793.64	61846.41	59954.727	61681.156	204.56274	61868.1	61300.68	1000.0	1000.0	135999	11390.687	614.5616	13716.191	7608.602	11390.686	614.60565	13549.393	8022.2993	-11399.586	3680.2566	1986.240050315857
35	61272.758	905.40283	61936.62	59735.543	61529.75	258.2645	61951.89	61285.453	1000.0	1000.0	139999	11589.483	616.0404	12727.399	8356.703	11589.495	616.0028	13182.741	8426.631	-11596.764	2784.9849	2045.5434782505035
36	61298.11	918.2785	62052.1	59766.316	61549.176	412.75964	61998.633	60618.73	1000.0	1000.0	143999	11786.817	613.60754	14095.398	8143.0864	11786.793	613.79956	16005.215	7286.851	-11795.122	3682.4714	2105.006686925888
37	60871.125	1009.5704	61970.348	59851.746	61155.688	459.13257	61871.08	60333.78	1000.0	1000.0	147999	11972.854	614.33075	13151.308	7981.753	11972.864	614.30414	14578.024	8668.08	-11980.445	3128.0664	2164.1418359279633
38	58776.312	2036.2837	60084.29	55255.42	61675.96	337.9287	62037.973	61142.668	1000.0	1000.0	151999	12150.674	619.33514	13570.505	8812.325	12150.679	619.3503	13143.572	8762.771	-12162.093	3045.143	2223.038101673126
39	61921.367	36.217995	61962.355	61884.66	61384.273	233.86522	61986.152	61056.12	1000.0	1000.0	155999	12325.174	621.9403	13335.8	8920.508	12325.17	621.95953	15230.084	8785.827	-12334.044	3435.9763	2282.390659093857
40	60526.383	745.4296	61814.734	60018.56	61605.0	303.00052	62005.867	61240.332	1000.0	1000.0	159999	12499.122	621.96515	13700.899	8686.026	12499.135	621.91766	13375.741	9062.762	-12509.461	3066.613	2341.358187675476
41	60839.18	1260.9192	62067.773	59049.926	61562.52	251.74911	61925.836	61263.035	1000.0	1000.0	163999	12661.113	615.85126	15138.528	8630.154	12661.109	615.9216	14468.761	8446.344	-12668.636	3325.7002	2400.459533214569
42	61310.676	753.19745	61790.863	60007.074	61660.758	305.84167	62031.668	61213.668	1000.0	1000.0	167999	12821.894	614.8595	14158.364	9255.633	12821.9	614.75793	14166.234	9307.608	-12829.976	3157.3315	2459.6034150123596
43	60536.043	927.9832	62027.195	59524.105	61481.918	362.52753	62029.5	60755.195	1000.0	1000.0	171999	12973.16	616.8835	14210.958	9478.346	12973.154	616.98035	14663.081	9247.629	-12983.215	3311.0454	2518.8078389167786
44	60424.207	913.65533	61993.06	59734.656	61582.586	258.6894	61970.92	61248.977	1000.0	1000.0	175999	13121.82	615.08044	15936.807	9151.775	13121.83	615.02875	15770.768	9224.19	-13130.602	3641.5085	2577.8858408927917
45	61431.914	861.07776	61977.25	59942.82	61549.418	668.4588	62036.086	59666.0	1000.0	1000.0	179999	13271.044	610.0832	14534.704	9684.044	13271.049	610.0528	14439.255	9670.436	-13282.042	3017.676	2636.9909522533417
46	60872.805	952.81665	61829.227	59798.71	61428.2	201.59373	61871.73	61234.285	1000.0	1000.0	183999	13415.36	610.318	14788.033	9694.928	13415.356	610.33203	14282.665	9466.593	-13424.803	3251.9543	2696.1589572429657
47	60839.99	1180.163	62081.652	59598.91	61264.582	681.74554	61908.848	59708.42	1000.0	1000.0	187999	13554.15	608.6373	14953.26	9925.8	13554.155	608.6192	14699.535	9897.065	-13563.94	3080.646	2755.087234020233
48	61405.3	902.7304	62044.594	59847.324	61644.7	426.8179	62050.71	60737.07	1000.0	1000.0	191999	13692.576	607.5587	14881.492	9590.938	13692.573	607.58246	15250.371	9998.339	-13701.188	3010.8079	2814.4662125110626
49	60958.3	1005.9955	61968.02	59864.855	61628.133	308.55463	62049.223	61111.117	1000.0	1000.0	195999	13827.484	608.79755	16579.504	10090.918	13827.497	608.71094	15107.374	9982.396	-13835.112	3174.4712	2873.8668208122253
50	59692.21	1812.3718	62001.52	56918.78	61525.367	252.90823	62016.074	61318.902	1000.0	1000.0	199999	13954.086	608.3785	15551.797	6306.2544	13954.1	608.22437	14829.7705	7623.0693	-13961.726	3304.609	2933.001161336899
51	61434.812	869.74286	62124.758	59943.1	61619.72	326.88214	62021.715	61259.81	1000.0	1000.0	203999	14070.745	608.69415	15256.093	10197.115	14070.749	608.70654	15075.56	10289.145	-14081.716	2981.4226	2992.361961364746
52	61968.31	47.89466	62023.44	61917.348	61514.04	300.2285	62108.06	61154.816	1000.0	1000.0	207999	14195.34	607.0524	16772.559	10422.615	14195.3545	606.9205	16247.469	10358.635	-14204.936	3429.7905	3051.620717048645
53	60425.65	852.42944	61862.684	59658.723	61765.75	286.20374	62006.434	61113.625	1000.0	1000.0	211999	14312.382	607.2183	15419.663	9197.255	14312.38	607.3103	15697.916	10037.564	-14319.932	3163.547	3110.85405421257
54	60870.707	1437.1396	62001.125	58411.957	61524.605	313.2515	61905.445	61070.008	1000.0	1000.0	215999	14420.349	612.39923	15663.552	10565.125	14420.3545	612.3274	15654.066	10514.453	-14427.174	3210.6162	3170.6095383167267
55	60931.68	891.585	61944.45	59973.055	61541.492	392.21494	62009.457	60728.49	1000.0	1000.0	219999	14533.583	613.30615	15866.673	10624.045	14533.578	613.33795	16180.584	10604.807	-14542.444	2794.1765	3229.951380252838
56	61452.17	676.07733	61888.75	60283.89	61397.117	290.35477	61849.484	60911.387	1000.0	1000.0	223999	14640.762	612.5831	17579.43	9888.784	14640.775	612.43805	16267.792	10701.75	-14648.38	3521.834	3289.062065601349
57	61457.68	775.1527	61944.168	60115.76	61500.137	567.3909	61906.21	59995.062	1000.0	1000.0	227999	14747.058	610.2492	15952.332	10777.139	14747.052	610.2702	15509.114	10788.722	-14754.132	2788.4094	3348.2053582668304
58	57997.242	6676.4995	62117.12	46436.918	61644.258	236.84958	61961.34	61330.586	1000.0	1000.0	231999	14843.415	625.8241	16543.604	10851.93	14843.414	625.8727	16934.752	10829.651	-14852.073	3566.6484	3407.3089509010315
59	61426.227	804.18097	61964.035	60036.195	61484.77	245.90277	61889.562	61312.164	1000.0	1000.0	235999	14932.615	645.62787	16690.97	10942.576	14932.627	645.5695	16245.162	10943.923	-14940.982	3054.302	3466.619993686676
60	60468.9	1615.2987	61940.453	58035.273	61260.305	513.8231	61920.887	59911.02	1000.0	1000.0	239999	15025.288	646.89777	16990.02	11026.742	15025.288	646.91943	16901.965	10766.513	-15032.412	3080.3076	3525.3262224197388
61	60822.62	884.0833	62052.22	59966.793	61334.195	273.04553	61900.746	60850.73	1000.0	1000.0	243999	15114.946	643.0966	17256.895	11036.324	15114.95	643.05286	17161.707	11059.22	-15123.193	3081.0422	3584.3011112213135
62	60992.816	927.5385	61955.387	59956.613	61588.03	370.13492	62078.645	61219.938	1000.0	1000.0	247999	15204.265	636.39215	16253.1455	11066.884	15204.261	636.4426	16514.322	11140.595	-15213.081	2845.845	3643.583356142044
63	60998.203	1023.92426	62043.227	59957.938	61491.023	326.53705	61994.117	61030.844	1000.0	1000.0	251999	15287.683	642.58575	17775.816	11208.793	15287.69	642.5817	17658.713	11158.22	-15295.248	3523.4524	3703.1690199375153
64	60894.797	916.0221	61982.184	59932.6	61561.35	286.70517	61979.387	61229.707	1000.0	1000.0	255999	15373.628	636.9792	16957.041	11275.811	15373.622	636.9911	17758.338	10958.915	-15380.251	3063.3528	3761.951750278473
65	60968.066	912.92303	61985.2	59965.41	61424.43	398.33206	62034.473	60522.652	1000.0	1000.0	259999	15455.02	640.6112	17118.57	10816.51	15455.0205	640.6376	17623.973	9855.7705	-15462.348	3174.1123	3821.5959420204163
66	57393.03	5847.8594	62017.977	47357.195	61789.04	252.3356	61994.1	61291.812	1000.0	1000.0	263999	15532.891	643.3617	16577.873	11412.738	15532.882	643.4044	17004.502	11390.972	-15541.574	2850.4487	3880.7570044994354
67	61994.617	28.51427	62028.754	61958.547	61556.676	273.53452	61916.285	61244.008	1000.0	1000.0	267999	15605.578	659.43536	17522.916	11367.667	15605.594	659.32605	16778.455	11417.765	-15613.071	3060.0635	3940.0725734233856
68	60574.703	736.34216	61849.902	60133.0	61498.863	274.76065	61875.473	61200.473	1000.0	1000.0	271999	15680.35	666.9268	17774.854	11297.858	15680.354	666.91284	17709.764	11401.099	-15688.34	3148.6523	3999.248962879181
69	60469.016	850.68646	61941.15	59930.79	61418.52	472.6635	61904.395	60289.43	1000.0	1000.0	275999	15752.12	663.28033	18143.018	11411.505	15752.122	663.2596	17869.143	11363.128	-15759.583	3446.594	4058.0789761543274
70	56914.28	6071.6855	61042.27	46419.043	61178.773	397.76868	61945.37	60397.688	1000.0	1000.0	279999	15813.272	675.5521	16936.566	10190.843	15813.269	675.5002	17612.334	11437.426	-15821.296	2921.0964	4116.892462968826
71	60992.918	895.67145	61911.266	60012.066	61658.367	332.96185	62082.47	61176.625	1000.0	1000.0	283999	15874.775	687.0368	17378.816	11411.335	15874.772	687.08936	17409.406	11486.657	-15885.454	3107.2825	4176.428292512894
72	60543.363	841.65576	62000.87	60034.93	61537.137	359.45425	62031.484	61032.28	1000.0	1000.0	287999	15946.181	683.40594	17945.393	10782.168	15946.1875	683.31915	17021.344	11522.585	-15954.052	2865.369	4235.61520409584
73	60488.57	839.21216	61941.92	59985.023	61376.78	219.05998	61854.05	61131.625	1000.0	1000.0	291999	16015.204	685.357	17810.988	11544.799	16015.202	685.3255	17414.191	11535.692	-16021.648	2839.055	4294.964993238449
74	60453.92	906.54486	61920.18	59490.844	61505.668	311.03336	61978.38	61021.207	1000.0	1000.0	295999	16080.926	680.89014	17189.96	11234.533	16080.938	680.85364	17426.973	11556.256	-16090.069	2723.5977	4353.910043478012
75	61144.312	693.8261	61978.082	60114.914	61480.895	266.4898	62040.855	61193.656	1000.0	1000.0	299999	16145.366	682.32056	17336.111	11605.753	16145.367	682.2921	17238.316	11581.26	-16152.04	2948.767	4412.733206272125
76	61874.164	251.79872	62114.812	61472.492	61530.188	313.47574	62059.17	61175.234	1000.0	1000.0	303999	16206.576	684.3904	17893.756	11600.363	16206.582	684.3524	17652.395	11592.44	-16215.293	3096.1252	4471.750503063202
77	61408.727	704.2858	62089.625	60389.44	61557.53	281.2999	61919.55	61231.26	1000.0	1000.0	307999	16269.441	685.21265	17487.28	11748.396	16269.453	685.17865	18653.512	11742.157	-16277.914	2920.641	4531.184527158737
78	60797.25	1161.2465	61986.984	59254.492	61646.992	252.77328	61963.95	61270.54	1000.0	1000.0	311999	16327.912	686.41626	18375.725	10538.523	16327.906	686.51	17838.816	10172.649	-16335.067	2822.9915	4590.46962761879
79	61464.15	840.1558	62041.4	60012.55	61388.18	236.25307	61868.133	61133.2	1000.0	1000.0	315999	16389.836	685.30646	18257.37	11803.077	16389.842	685.2778	17665.4	11319.601	-16397.898	3260.3047	4649.94132232666
80	61907.9	111.08497	61999.758	61719.215	61558.824	352.30237	62054.363	61186.15	1000.0	1000.0	319999	16449.133	686.3975	18249.219	11886.544	16449.133	686.44934	18142.252	11904.198	-16456.848	3317.046	4709.250016927719
81	60913.605	901.5548	61992.133	59957.73	61437.324	252.60997	62042.004	61228.55	1000.0	1000.0	323999	16506.824	689.354	18022.195	11938.222	16506.824	689.2975	18504.885	11915.239	-16513.852	3112.407	4768.342741966248
82	60926.184	886.349	61831.67	59969.84	61726.188	256.78455	62014.98	61293.797	1000.0	1000.0	327999	16558.123	688.195	18198.504	11922.766	16558.129	688.25867	19212.736	11902.933	-16565.557	3095.466	4827.618065357208
83	61386.72	834.78925	61997.76	59953.84	61629.117	305.18796	62036.914	61269.574	1000.0	1000.0	331999	16608.191	691.74524	17868.467	11921.416	16608.191	691.75494	18051.742	11523.317	-16615.287	3313.8572	4887.030313968658
84	60665.594	1509.5338	61921.832	58209.81	61511.387	272.4154	61941.14	61265.105	1000.0	1000.0	335999	16657.41	695.43445	19072.557	11292.027	16657.402	695.4873	17873.94	11960.144	-16664.639	3049.9834	4946.173709630966
85	59815.504	1664.5168	62001.367	57314.973	61617.49	285.41202	62005.44	61210.957	1000.0	1000.0	339999	16703.9	696.9626	18010.791	12012.641	16703.9	696.95764	17680.307	11958.733	-16710.492	2937.2246	5005.383500337601
86	60471.965	808.0845	61870.324	59954.19	61379.227	397.5198	62010.7	60534.215	1000.0	1000.0	343999	16749.373	695.4254	18538.287	10252.896	16749.373	695.34717	18016.975	12060.497	-16756.713	2808.565	5065.10151720047
87	60465.46	875.17535	61976.58	59894.766	61589.0	306.7346	62072.613	61056.395	1000.0	1000.0	347999	16798.379	693.88165	18311.113	12123.495	16798.387	693.89465	17774.82	12084.592	-16807.012	2658.3037	5124.463362455368
88	61211.574	907.94464	61989.465	59764.34	61384.426	416.0983	62049.14	60711.293	1000.0	1000.0	351999	16843.768	693.6028	17906.873	12113.616	16843.775	693.5549	17649.523	12112.777	-16853.242	3074.6104	5184.1306211948395
89	60697.67	2155.7903	62022.37	56966.26	61599.625	315.27188	62011.926	61246.055	1000.0	1000.0	355999	16884.686	702.82635	18136.0	12110.731	16884.695	702.7447	18093.598	12107.04	-16891.057	2561.2375	5243.770512104034
90	60453.473	818.6256	61869.73	59933.336	61695.57	304.303	62022.418	61271.44	1000.0	1000.0	359999	16933.127	701.3545	18649.236	12214.455	16933.12	701.46014	19154.0	12184.623	-16940.924	3056.4688	5303.383203744888
91	60728.29	1341.4342	62085.84	58789.535	61497.4	314.51904	61997.754	61062.285	1000.0	1000.0	363999	16973.508	697.1508	17977.941	12222.355	16973.518	697.10925	18129.674	12230.422	-16981.54	2747.2314	5362.735276699066
92	60509.18	915.802	62093.195	59902.87	61501.133	273.86588	61975.473	61172.293	1000.0	1000.0	367999	17012.53	697.5036	18558.002	11251.004	17012.533	697.457	18305.283	11011.73	-17020.836	2972.062	5422.344096183777
93	61415.14	773.5421	62019.07	60103.09	61536.395	285.26044	61973.254	61252.67	1000.0	1000.0	371999	17053.578	697.83594	17932.494	12258.493	17053.582	697.8012	18050.83	12250.23	-17060.074	2611.693	5481.980393886566
94	60461.062	915.85815	62040.758	59799.254	61422.582	393.253	61946.613	60707.42	1000.0	1000.0	375999	17094.797	698.84045	19303.854	12324.889	17094.797	698.9016	18976.78	11284.866	-17102.932	3111.847	5540.944198131561
95	61400.1	773.08466	61932.293	60065.23	61569.043	310.56778	62021.656	61137.926	1000.0	1000.0	379999	17135.393	697.7887	18133.68	12347.181	17135.398	697.7613	18668.201	12383.205	-17144.2	2418.0547	5600.851816415787
96	60995.527	953.9648	62012.035	60009.074	61631.727	300.04868	62013.79	61246.645	1000.0	1000.0	383999	17174.506	697.40405	18654.043	12406.364	17174.504	697.37823	18397.408	12385.167	-17180.629	2765.2207	5660.042750835419
97	61413.984	375.38455	61857.83	60962.918	61507.344	320.0033	62025.27	61175.24	1000.0	1000.0	387999	17211.338	697.4615	18946.832	12307.329	17211.33	697.5565	20822.457	12312.678	-17219.62	2689.0547	5719.1309633255005
98	61441.887	804.8305	61982.71	60050.41	61688.418	326.84375	62006.07	60873.258	1000.0	1000.0	391999	17250.854	697.2687	18035.332	12339.311	17250.861	697.1849	18297.031	12342.333	-17258.037	2783.8232	5778.473101615906
99	60879.3	694.25415	61938.953	60062.44	61462.76	282.31534	61991.484	61122.215	1000.0	1000.0	395999	17286.639	696.00256	18927.33	12386.36	17286.639	695.9547	18724.828	12391.317	-17294.402	2773.6487	5838.033003807068
100	61391.92	781.7365	62064.47	60136.355	61591.906	269.79193	62075.465	61269.64	1000.0	1000.0	399999	17318.805	698.887	18633.818	12460.907	17318.805	698.9774	18539.287	12398.349	-17324.262	2569.145	5897.0414962768555
101	61021.324	965.5629	62053.1	60005.516	61473.406	290.02213	62055.906	61196.33	1000.0	1000.0	403999	17354.91	694.463	18804.027	12440.242	17354.918	694.43115	19043.271	12421.866	-17360.855	2632.6	5956.3485016822815
102	60943.33	920.48175	62051.707	60013.68	61524.72	332.54916	61979.887	60943.902	1000.0	1000.0	407999	17386.63	693.8591	18202.604	12400.957	17386.63	693.8078	18208.828	12368.627	-17393.965	2526.5134	6015.728610277176
103	57614.77	7337.938	62139.418	44908.99	61409.2	343.12204	61978.277	60813.207	1000.0	1000.0	411999	17419.697	701.7231	18851.283	12391.874	17419.703	701.70874	18938.85	12349.281	-17426.8	2788.9004	6075.486672401428
104	57527.004	7596.8447	61988.945	44369.68	61261.938	275.3781	61856.14	60633.03	1000.0	1000.0	415999	17443.762	735.0798	18622.574	12291.806	17443.766	735.0739	18450.662	12303.347	-17451.229	2855.2854	6135.501606941223
105	61485.46	841.4609	62025.332	60029.15	61300.98	904.4732	62024.39	59060.21	1000.0	1000.0	419999	17467.893	761.49677	18416.035	11292.593	17467.9	761.523	19104.928	11837.902	-17475.25	3203.5137	6194.810822486877
106	60854.664	1160.7112	61981.207	59273.45	61641.98	276.74106	62004.992	61250.207	1000.0	1000.0	423999	17498.482	767.91693	18516.832	12205.137	17498.48	767.9532	18694.482	11939.447	-17505.658	2924.655	6254.071637392044
107	60994.77	838.5045	61925.703	59831.727	61631.45	269.6871	61938.863	61280.258	1000.0	1000.0	427999	17523.242	771.9382	19356.229	11779.942	17523.242	772.01306	18379.447	11396.882	-17529.598	2867.1042	6313.5834176540375
108	60880.145	953.8591	61902.176	59911.246	61711.605	297.3354	62012.543	61206.734	1000.0	1000.0	431999	17555.135	774.58813	18470.328	11941.334	17555.135	774.5993	19010.303	11651.219	-17562.293	2702.6736	6372.339260816574
109	61467.88	747.7361	62060.39	60184.92	61423.46	195.316	61766.39	61243.86	1000.0	1000.0	435999	17585.184	776.834	18633.432	11760.783	17585.18	776.8682	19060.08	11496.357	-17591.977	2795.963	6431.97346663475
110	61502.977	827.44653	62054.62	60072.016	61544.242	261.80396	61942.504	61220.605	1000.0	1000.0	439999	17612.777	786.8295	18602.336	11669.118	17612.777	786.8725	19417.818	11444.876	-17617.814	2853.9666	6491.066512346268
111	61976.81	87.32777	62086.9	61873.594	61386.25	388.2108	61830.406	60555.395	1000.0	1000.0	443999	17640.234	792.4515	18839.379	11504.449	17640.225	792.5004	19192.4	11301.329	-17647.604	2918.5774	6550.344651699066
112	61013.18	999.78784	62041.848	59884.082	61514.305	263.4231	61917.477	61253.99	1000.0	1000.0	447999	17671.578	790.36816	19064.555	11070.482	17671.576	790.35156	18746.432	11353.637	-17677.957	2669.2505	6609.616902112961
113	61461.25	841.71136	62015.65	60006.0	61233.93	573.9479	61932.203	59832.15	1000.0	1000.0	451999	17694.488	794.3556	18531.324	11277.144	17694.486	794.4264	18988.432	11342.049	-17701.932	2677.7834	6668.698333501816
114	61084.414	896.1134	62032.043	60106.367	61612.312	291.51172	61999.95	61291.223	1000.0	1000.0	455999	17722.164	795.85077	19080.873	11310.904	17722.168	795.8709	18997.71	11296.785	-17729.393	2791.9026	6727.510970592499
115	61097.28	1236.8383	61951.58	58962.633	61677.883	266.0516	62021.324	61292.03	1000.0	1000.0	459999	17742.902	797.4236	18596.398	11241.325	17742.9	797.49817	18931.38	11117.389	-17748.664	2762.6404	6786.653825759888
116	61209.68	836.7731	62000.586	59872.105	61698.82	274.53412	61997.758	61233.08	1000.0	1000.0	463999	17770.602	797.56433	18566.496	11041.454	17770.602	797.57056	19384.93	10822.79	-17778.46	2785.869	6845.545397758484
117	61378.45	804.55835	62038.836	60002.2	61405.445	353.0698	62044.348	60830.273	1000.0	1000.0	467999	17794.29	797.6533	19882.588	10917.656	17794.297	797.6371	19167.393	10706.765	-17800.432	2856.403	6903.573129653931
