Epoch	AverageTestEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet0	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	Averagealpha	Stdalpha	Maxalpha	Minalpha	Time
191	11171.023	167.2119	11354.037	10930.961	11256.271	128.0634	11389.527	10921.009	1000.0	1000.0	763999	934.90533	934.90533	-933.9486	51.24312	2.371829	0.06043325	2.5519562	2.1573303	1.3966782	0.04689716	1.5303227	1.2855371	16030.733057022095
192	11264.463	152.90416	11469.622	11047.686	11268.458	127.09613	11518.36	11049.611	1000.0	1000.0	767999	936.137	936.1367	-935.05536	52.60272	2.3706572	0.05924272	2.6299038	2.169473	1.4626522	0.06500886	1.6135631	1.3271636	16116.465417861938
193	11362.391	60.317455	11446.295	11284.218	11546.143	95.75984	11732.879	11416.7705	1000.0	1000.0	771999	939.41254	939.41223	-938.59406	53.166824	2.388854	0.05840326	2.5926235	2.1752434	1.3410547	0.035649665	1.452923	1.2623465	16200.725826501846
194	11303.958	154.02798	11568.706	11188.795	11200.606	96.96069	11333.126	11043.862	1000.0	1000.0	775999	941.76733	941.7671	-941.0366	53.20476	2.3903813	0.058663905	2.5775595	2.1526997	1.3211243	0.057629295	1.4122813	1.2035263	16285.095681905746
195	11309.119	142.08289	11488.494	11091.85	11396.881	78.27966	11549.901	11262.809	1000.0	1000.0	779999	944.73456	944.734	-943.8694	54.61964	2.3898308	0.056668703	2.567743	2.19679	1.362119	0.048833173	1.4431888	1.2582121	16369.899632692337
196	11364.779	147.04785	11489.426	11118.6875	9611.58	3256.9885	11604.829	1264.4236	1000.0	1000.0	783999	946.32513	946.3256	-945.5141	53.85377	2.389954	0.06044192	2.5723107	2.1267388	1.3334281	0.052018385	1.4487542	1.2353129	16454.421790361404
197	11269.884	149.91139	11479.448	11056.901	11680.654	112.95124	11796.22	11443.154	1000.0	1000.0	787999	948.2337	948.233	-947.30774	52.889587	2.3896773	0.059054103	2.6036875	2.183611	1.374975	0.045786634	1.4827163	1.2755312	16539.31273150444
198	11441.768	99.48207	11596.41	11338.353	11442.757	50.353645	11517.81	11349.542	1000.0	1000.0	791999	949.5412	949.5409	-948.6559	53.131012	2.3905957	0.059505902	2.5833702	2.1592138	1.3609245	0.029880201	1.4219801	1.300523	16624.908427000046
199	11497.92	135.3163	11677.202	11360.048	11624.109	171.06787	12000.601	11344.633	1000.0	1000.0	795999	952.20306	952.2028	-951.29474	54.057556	2.3899639	0.05772455	2.5829525	2.1750686	1.3705697	0.030492196	1.4396464	1.3022751	16707.687141418457
200	11312.096	155.7152	11527.265	11131.556	11566.964	76.40279	11667.559	11440.1045	1000.0	1000.0	799999	955.11664	955.1166	-954.2398	53.43472	2.3902578	0.058540523	2.5913503	2.1952565	1.3507068	0.055984065	1.4651386	1.2296487	16792.282295942307
201	11438.629	49.9376	11508.593	11388.326	11651.257	121.2404	11823.8125	11417.428	1000.0	1000.0	803999	955.61993	955.6202	-954.6525	55.440727	2.388739	0.05827481	2.5874112	2.197896	1.3908352	0.041139707	1.4752135	1.2950884	16878.654441595078
202	11435.31	83.85986	11535.492	11328.23	11244.45	44.817387	11305.235	11171.306	1000.0	1000.0	807999	957.2534	957.2536	-956.26733	52.020985	2.3914065	0.058925644	2.5766535	2.16188	1.3876567	0.047210734	1.5103513	1.2923874	16962.51516699791
203	11370.73	118.33363	11548.449	11241.779	11352.053	97.2006	11537.311	11244.309	1000.0	1000.0	811999	959.07465	959.07416	-958.07336	50.911465	2.389696	0.057660602	2.589128	2.2069826	1.3815583	0.04584455	1.487527	1.2950443	17048.810337543488
204	11439.039	65.411575	11518.025	11349.763	11500.242	209.52907	11725.388	11100.676	1000.0	1000.0	815999	960.9751	960.9752	-959.92413	53.2275	2.390305	0.05823834	2.6134055	2.1383615	1.4064578	0.040367775	1.4920299	1.3379767	17135.27206802368
205	11415.492	135.19736	11622.086	11250.17	11671.8955	117.78487	11865.923	11461.266	1000.0	1000.0	819999	962.4689	962.4692	-961.5565	52.482887	2.3891647	0.05858995	2.5952687	2.1782143	1.3442355	0.045039736	1.4508462	1.2741227	17219.977613925934
206	11462.864	101.00968	11631.039	11363.741	11636.732	153.85664	11876.555	11344.043	1000.0	1000.0	823999	964.12494	964.12463	-963.10425	52.446648	2.3911517	0.059456166	2.5935469	2.1562817	1.3987682	0.03771028	1.4986408	1.3050569	17304.93444442749
207	11388.929	50.89482	11458.977	11317.597	11497.912	58.018383	11608.422	11405.106	1000.0	1000.0	827999	965.6398	965.6397	-964.5363	52.757374	2.3897963	0.058778875	2.5712547	2.1450882	1.444007	0.046460472	1.5651494	1.3630328	17388.397154331207
208	11184.219	421.46124	11525.611	10465.844	11097.026	80.97098	11272.916	10995.456	1000.0	1000.0	831999	967.77167	967.7721	-966.7047	54.42772	2.3909812	0.059317295	2.6021764	2.118275	1.4193026	0.04534652	1.5283766	1.3385595	17471.47743821144
209	11230.234	357.88138	11586.986	10637.836	11505.094	131.72739	11763.087	11316.852	1000.0	1000.0	835999	970.03015	970.0296	-968.957	55.71375	2.3888123	0.058598727	2.6029527	2.1448226	1.4130533	0.05474371	1.545069	1.2805197	17555.983580827713
210	11341.316	193.53018	11599.822	11066.61	11363.881	75.75067	11475.829	11245.763	1000.0	1000.0	839999	972.1558	972.15625	-971.0601	57.50229	2.3898656	0.05872594	2.5816035	2.1793041	1.4155593	0.035361044	1.509387	1.346128	17639.986613988876
211	11640.6045	69.63002	11723.111	11569.471	11610.112	123.429184	11805.305	11419.409	1000.0	1000.0	843999	973.2359	973.2359	-972.2401	55.055424	2.3900468	0.058504295	2.5965579	2.1718912	1.3719685	0.047703028	1.4789596	1.2647244	17725.323536634445
212	9655.035	3165.522	11547.014	4172.8887	11469.174	67.94109	11616.975	11391.7295	1000.0	1000.0	847999	972.7621	972.76215	-971.68604	59.968437	2.3897076	0.057642493	2.591373	2.1784616	1.4127104	0.02872107	1.471452	1.3476769	17812.504603385925
213	11427.541	73.7831	11550.851	11360.102	11125.389	70.90873	11273.483	11022.885	1000.0	1000.0	851999	974.8342	974.83307	-973.6721	60.459106	2.391239	0.059214897	2.602758	2.1791277	1.4555203	0.05460304	1.581078	1.3439778	17897.537642478943
214	11459.078	96.16586	11591.6045	11362.474	11548.3545	108.14967	11789.095	11369.296	1000.0	1000.0	855999	976.1059	976.10547	-974.90265	55.061207	2.3887396	0.059517425	2.5806742	2.1651275	1.4364016	0.05042397	1.5781367	1.3674728	17981.424367427826
215	11649.995	144.064	11774.803	11406.809	11403.363	122.00272	11545.484	11177.362	1000.0	1000.0	859999	977.07965	977.07947	-976.0077	54.456425	2.388327	0.057329044	2.589014	2.1734364	1.393345	0.053977143	1.5066602	1.221836	18065.635242700577
216	11405.568	106.97886	11559.559	11290.018	11736.747	93.34581	11853.158	11533.505	1000.0	1000.0	863999	978.8035	978.80365	-977.6625	53.47057	2.3919773	0.05680449	2.5935764	2.1556795	1.4079473	0.056685627	1.5174185	1.223326	18151.202295303345
217	11481.742	82.3084	11552.961	11348.229	11714.618	104.57123	11896.731	11587.063	1000.0	1000.0	867999	979.1243	979.1246	-977.9092	55.166946	2.3906302	0.05783083	2.6217415	2.1736596	1.4365193	0.044938575	1.5123914	1.3417513	18235.534171819687
218	11419.504	86.48679	11520.519	11305.618	11445.072	57.976925	11524.182	11321.406	1000.0	1000.0	871999	980.51306	980.5126	-979.34076	53.646313	2.3892658	0.056952592	2.561263	2.1952581	1.4163773	0.056975085	1.5200338	1.3113691	18320.466304063797
219	11656.063	133.99312	11793.903	11436.715	11770.806	84.49948	11937.67	11638.185	1000.0	1000.0	875999	980.6173	980.6174	-979.517	53.779736	2.3901358	0.057994504	2.604092	2.1649017	1.3801217	0.045958783	1.4709558	1.2955678	18405.367186307907
220	11464.199	384.6078	11773.122	10804.78	11753.17	110.982285	11939.198	11542.21	1000.0	1000.0	879999	982.7098	982.70966	-981.456	57.961384	2.3907344	0.058004692	2.5865595	2.1744294	1.4646817	0.04738188	1.5813591	1.3839983	18489.518260002136
221	11271.06	155.08244	11510.106	11085.994	11520.697	122.10688	11724.414	11301.445	1000.0	1000.0	883999	983.8662	983.8666	-982.67804	56.18406	2.3894932	0.056717675	2.6229212	2.1971905	1.4185078	0.045575995	1.5407928	1.3132229	18574.180869817734
222	11584.461	47.886276	11653.792	11531.565	11683.063	124.75239	11824.036	11363.27	1000.0	1000.0	887999	985.7897	985.78937	-984.60175	60.46236	2.399399	0.05977261	2.6580052	2.160226	1.4308585	0.08178654	1.6270064	1.269683	18658.104573965073
223	11626.461	145.5234	11848.366	11443.486	11534.748	86.14193	11677.744	11375.185	1000.0	1000.0	891999	987.21954	987.2193	-986.0746	53.65111	2.4107263	0.05745833	2.6342387	2.1795154	1.3781189	0.05082795	1.5127017	1.2661726	18742.018229722977
224	11574.045	94.958885	11735.028	11494.76	11429.911	226.52379	11659.656	10801.181	1000.0	1000.0	895999	988.079	988.0792	-986.84924	55.784485	2.4087217	0.05820598	2.6187713	2.13484	1.4181179	0.07283282	1.5445728	1.2837412	18827.23749279976
225	11533.71	105.20629	11675.255	11380.83	11613.431	75.6986	11764.277	11502.623	1000.0	1000.0	899999	988.95306	988.9529	-987.73126	56.303783	2.410194	0.057629827	2.6497872	2.1999414	1.4063301	0.048090454	1.5181406	1.3254898	18910.615919828415
226	11661.4	47.942673	11711.502	11583.034	11706.2705	72.22728	11796.481	11569.586	1000.0	1000.0	903999	989.9918	989.99194	-988.8074	53.172203	2.4096525	0.05568358	2.585676	2.1740339	1.3898236	0.042310905	1.4803269	1.316042	18994.02942109108
227	11667.342	124.55501	11806.057	11513.294	11803.915	66.77188	11887.347	11668.753	1000.0	1000.0	907999	991.6621	991.662	-990.55676	56.365707	2.4108138	0.057646908	2.6029906	2.2046278	1.3687472	0.04582035	1.4733001	1.2976853	19080.09334540367
228	11622.321	51.98721	11690.934	11545.481	11416.101	194.85092	11676.252	11039.374	1000.0	1000.0	911999	993.10046	993.1004	-991.91174	52.776154	2.408894	0.057824537	2.6083345	2.1812375	1.3871336	0.0524317	1.4933071	1.2933025	19164.765241146088
229	11669.845	87.065346	11796.481	11564.603	11862.34	93.53421	12002.2295	11647.486	1000.0	1000.0	915999	995.8733	995.87354	-994.79156	57.640358	2.4088466	0.057194445	2.6200705	2.2096722	1.351745	0.04422313	1.4475986	1.2498062	19248.813629865646
230	9776.118	3197.5476	11790.951	4243.9194	11720.537	101.074875	11905.644	11566.145	1000.0	1000.0	919999	995.7024	995.70215	-994.61176	58.2345	2.412126	0.056108017	2.6333077	2.1864984	1.3506454	0.05256272	1.4610853	1.237084	19331.74548792839
231	10577.507	1916.7437	11785.2295	7259.546	11760.566	84.463135	11887.574	11619.75	1000.0	1000.0	923999	996.8241	996.8246	-995.5482	58.02486	2.4097114	0.056925572	2.6011608	2.2048204	1.4389454	0.044972114	1.5470948	1.3471346	19414.777188301086
232	11693.662	58.42178	11760.264	11611.085	11801.062	86.39779	11902.954	11664.845	1000.0	1000.0	927999	998.882	998.8818	-997.5903	58.268524	2.4094117	0.05813809	2.645707	2.1684124	1.4326541	0.043060653	1.5445945	1.3614662	19497.150261878967
233	11676.876	120.489075	11834.183	11511.37	11240.323	101.649185	11358.866	10986.905	1000.0	1000.0	931999	1000.2853	1000.2852	-999.09937	59.392216	2.4105093	0.057015263	2.6215696	2.2132623	1.4020525	0.05159862	1.5357585	1.319016	19582.540425539017
234	11549.539	250.97055	11747.3	11121.134	11811.807	90.501045	12005.121	11668.18	1000.0	1000.0	935999	1002.47125	1002.4712	-1001.2836	58.47814	2.4104235	0.056301523	2.5986254	2.2008038	1.3791695	0.060587645	1.4978626	1.2045727	19666.41225862503
235	11735.721	40.562485	11781.798	11673.42	11243.919	1907.5686	11990.641	5528.237	1000.0	1000.0	939999	1003.15375	1003.1536	-1001.83527	59.298443	2.4092958	0.056203283	2.5965862	2.2048721	1.4438809	0.072919175	1.59904	1.3312384	19751.443744659424
236	11651.186	73.64	11748.827	11557.914	11674.211	75.627174	11760.171	11543.353	1000.0	1000.0	943999	1005.085	1005.085	-1003.7049	54.09445	2.4115033	0.057969075	2.6333191	2.1867416	1.4521323	0.0591587	1.5764377	1.3275888	19835.194813251495
237	11624.03	129.30449	11759.651	11429.96	10596.251	2972.5032	11793.918	1687.5927	1000.0	1000.0	947999	1005.2164	1005.216	-1003.82214	58.665142	2.4096496	0.05589451	2.6577766	2.2065942	1.4513707	0.057289857	1.558556	1.345552	19918.836084365845
238	11696.702	155.25697	11905.088	11488.376	11801.674	137.90346	12013.059	11600.1045	1000.0	1000.0	951999	1006.14545	1006.1454	-1004.64685	60.520096	2.4152281	0.05749053	2.5996566	2.1804698	1.480154	0.055196986	1.620629	1.3817326	20004.2072660923
239	11831.959	162.85834	12027.53	11577.048	11331.435	110.75229	11591.387	11223.421	1000.0	1000.0	955999	1006.81586	1006.81616	-1005.5804	61.52618	2.43	0.056215033	2.6585467	2.2386303	1.38892	0.048680793	1.488966	1.2989135	20090.445018291473
240	11693.163	100.57827	11838.574	11567.438	11779.385	90.58697	11937.924	11636.909	1000.0	1000.0	959999	1009.03174	1009.0316	-1007.93964	61.80568	2.4295678	0.05621925	2.623894	2.2174878	1.3450464	0.033458803	1.4207541	1.2490023	20174.843595981598
241	11534.365	201.77347	11722.93	11194.158	11717.321	162.6184	11992.363	11455.93	1000.0	1000.0	963999	1011.6182	1011.61774	-1010.5133	60.932095	2.4307516	0.05620949	2.6243894	2.2287455	1.349626	0.036067273	1.4418428	1.2767742	20256.417460680008
242	11772.484	130.94598	11931.64	11628.8	12051.354	105.59317	12213.189	11896.676	1000.0	1000.0	967999	1013.65265	1013.65265	-1012.5748	51.5198	2.4286063	0.055606145	2.6064823	2.2381103	1.3043492	0.051558558	1.431398	1.2195386	20339.34209918976
243	11681.857	69.12451	11755.451	11572.058	11751.915	114.14807	11948.8	11565.932	1000.0	1000.0	971999	1014.1259	1014.12573	-1012.97314	55.028694	2.4304805	0.057749275	2.6374962	2.2345793	1.3307741	0.046637956	1.4224871	1.2287829	20425.50122332573
244	11588.535	50.693893	11665.299	11528.157	11991.606	65.81226	12081.487	11867.946	1000.0	1000.0	975999	1014.73016	1014.7295	-1013.56775	62.810257	2.4302268	0.05840235	2.6257331	2.192056	1.3546017	0.06823823	1.5193242	1.2107536	20510.817200422287
245	11885.738	97.470245	12051.406	11805.314	11655.148	126.53446	11837.839	11379.875	1000.0	1000.0	979999	1015.2931	1015.29346	-1014.0965	59.062874	2.4293272	0.058622427	2.6223166	2.213407	1.3581836	0.045649506	1.4470533	1.2649242	20594.665726661682
246	11747.666	134.98415	11910.126	11535.107	11826.643	102.76188	12002.952	11666.437	1000.0	1000.0	983999	1016.68414	1016.68384	-1015.51324	53.944733	2.430148	0.05626011	2.642137	2.227397	1.3474832	0.06797661	1.4784075	1.2470505	20680.18005490303
247	11735.775	64.65838	11812.363	11641.692	11846.51	111.374664	12019.061	11626.957	1000.0	1000.0	987999	1017.3413	1017.34106	-1016.13586	56.331284	2.4317698	0.056375053	2.6322234	2.222503	1.3527755	0.06595473	1.5313551	1.2394137	20766.936245918274
248	11683.312	129.41928	11867.507	11542.608	11906.349	103.456245	12086.673	11728.763	1000.0	1000.0	991999	1017.8681	1017.8679	-1016.61676	55.249622	2.4290013	0.05531121	2.6253412	2.2445605	1.359797	0.06790454	1.5039337	1.2520586	20852.220071554184
249	11627.376	102.5748	11727.905	11456.089	11991.421	89.19101	12173.423	11826.567	1000.0	1000.0	995999	1019.52704	1019.52673	-1018.208	58.481117	2.430311	0.05792876	2.6400042	2.2075858	1.3960313	0.03652943	1.474451	1.3263634	20935.524621009827
250	11725.457	58.82406	11817.341	11662.5205	11513.395	168.61021	11744.6	11214.734	1000.0	1000.0	999999	1020.88293	1020.8829	-1019.76025	55.541782	2.4287283	0.055742297	2.6035173	2.2343247	1.3155439	0.046463925	1.4393469	1.2395904	21019.632485866547
251	11831.349	128.34491	11945.049	11613.981	11771.756	117.46747	11931.534	11556.758	1000.0	1000.0	1003999	1021.8429	1021.8427	-1020.6251	55.66311	2.4301147	0.05625653	2.6122384	2.1978855	1.3261633	0.04210917	1.4180466	1.2300473	21103.81853866577
252	11854.698	70.576485	11928.708	11742.043	11294.63	204.196	11684.411	10959.662	1000.0	1000.0	1007999	1024.8529	1024.8528	-1023.51416	58.347866	2.4304986	0.056317452	2.613685	2.2121809	1.3791646	0.041895095	1.4858587	1.2965566	21187.147003412247
253	11906.695	16.333664	11925.155	11883.401	11715.545	135.11115	11924.959	11486.799	1000.0	1000.0	1011999	1026.8049	1026.805	-1025.402	53.055878	2.4300175	0.056380767	2.6322331	2.226759	1.4118633	0.069670945	1.5514888	1.3052318	21271.656490802765
254	11893.262	31.253887	11922.436	11847.742	12007.928	100.36166	12174.875	11819.463	1000.0	1000.0	1015999	1031.9293	1031.9296	-1030.3947	52.336864	2.4300542	0.057622142	2.651995	2.2278554	1.4519475	0.05671408	1.564963	1.3110877	21357.316931962967
255	11751.626	80.220345	11832.682	11656.082	11876.435	75.28001	12002.497	11730.863	1000.0	1000.0	1019999	1034.1798	1034.1798	-1032.7277	52.34184	2.4316537	0.055806827	2.6107862	2.2318053	1.4055349	0.048590135	1.5439293	1.3226686	21439.93884396553
256	11624.634	145.80066	11872.513	11502.872	11783.457	169.44356	12079.226	11577.471	1000.0	1000.0	1023999	1036.2076	1036.2073	-1034.7091	53.16469	2.428148	0.057538413	2.6435382	2.1985073	1.4238193	0.049614508	1.5547578	1.3191291	21521.66559934616
257	11857.471	100.88656	11977.876	11699.253	10863.372	2088.8193	11756.912	4606.9775	1000.0	1000.0	1027999	1038.5356	1038.5356	-1036.9725	54.448513	2.4301953	0.055727072	2.631394	2.2427263	1.448293	0.055008523	1.5711436	1.3390449	21605.938357114792
258	9850.471	3236.8044	11790.406	4244.873	11922.003	171.9897	12159.101	11573.167	1000.0	1000.0	1031999	1041.0867	1041.0858	-1039.6764	52.41907	2.4323685	0.057399154	2.6824243	2.2220185	1.3749429	0.09572309	1.6172056	1.2362409	21691.008794546127
259	11908.769	24.188633	11940.457	11874.141	11770.443	73.2461	11863.669	11642.367	1000.0	1000.0	1035999	1042.8413	1042.8411	-1041.4802	52.24045	2.4395416	0.054788884	2.6353672	2.2441773	1.3275142	0.033765234	1.3952708	1.2375771	21776.25830435753
260	11868.877	32.00572	11905.619	11834.454	11330.125	2451.2898	12276.039	3984.0159	1000.0	1000.0	1039999	1044.7069	1044.7069	-1043.2937	51.789314	2.439483	0.056581777	2.685794	2.2139754	1.3503411	0.03159545	1.4433689	1.2867953	21860.975692749023
261	11843.498	133.25212	12013.873	11675.986	11734.785	90.34078	11834.802	11585.408	1000.0	1000.0	1043999	1044.9746	1044.9744	-1043.6604	56.959755	2.4412446	0.05604142	2.6261346	2.2535903	1.3021684	0.049106464	1.4200385	1.1908182	21946.866503953934
262	11944.786	122.46412	12059.979	11755.284	12024.985	155.91934	12244.144	11781.404	1000.0	1000.0	1047999	1047.6942	1047.6942	-1046.2357	50.083435	2.4394937	0.055408295	2.654751	2.233763	1.3663093	0.043310337	1.4493771	1.2710235	22032.866151094437
263	11745.167	295.56937	11946.107	11234.297	12028.248	71.713234	12125.189	11911.021	1000.0	1000.0	1051999	1049.9772	1049.9774	-1048.3948	56.800377	2.4398491	0.056593392	2.6218178	2.237979	1.3991036	0.035100885	1.4779896	1.3151953	22115.00808405876
264	11959.465	175.79486	12168.164	11710.939	11822.893	81.80227	12011.238	11669.663	1000.0	1000.0	1055999	1051.6339	1051.6337	-1050.166	56.496677	2.4397275	0.05464932	2.6482866	2.2527993	1.3412373	0.0417376	1.4156786	1.2475647	22198.874582529068
265	11941.063	69.82504	12052.346	11878.823	11911.539	107.28876	12072.657	11744.235	1000.0	1000.0	1059999	1053.8757	1053.8762	-1052.2555	60.925915	2.4411418	0.058309004	2.6678202	2.1985357	1.3910353	0.040287606	1.46734	1.2928861	22284.60433292389
266	11901.711	72.099106	12007.229	11804.189	12130.354	107.57403	12263.586	11899.536	1000.0	1000.0	1063999	1055.2546	1055.2534	-1053.5955	53.348194	2.4398794	0.056179255	2.6208842	2.2485871	1.399347	0.06907368	1.5382892	1.263447	22368.028620243073
267	11841.461	89.555534	11965.281	11717.304	12069.002	114.857574	12254.438	11815.067	1000.0	1000.0	1067999	1056.9374	1056.9376	-1055.2684	58.45807	2.440288	0.057283632	2.660569	2.235154	1.4122158	0.06576542	1.5620502	1.266273	22449.271143436432
268	11872.129	133.39479	12011.684	11663.651	11822.522	115.98902	12012.961	11633.867	1000.0	1000.0	1071999	1059.9119	1059.9124	-1058.1049	52.28603	2.4397948	0.055905093	2.6239557	2.2442908	1.4523184	0.07381226	1.599129	1.3052876	22532.854195833206
269	11856.215	62.820465	11947.75	11775.404	12183.026	87.877205	12369.191	12027.793	1000.0	1000.0	1075999	1061.6517	1061.6517	-1059.9692	53.79883	2.4402149	0.055748906	2.633511	2.2483838	1.3821166	0.0458239	1.4761924	1.3047009	22614.7339990139
270	11889.123	145.9839	12020.835	11642.377	12029.464	64.577805	12170.685	11936.218	1000.0	1000.0	1079999	1063.0967	1063.0969	-1061.3251	53.52005	2.441211	0.057124626	2.6728508	2.2512558	1.4203087	0.062491745	1.5701079	1.3132435	22697.882769584656
271	11789.128	145.78644	11956.011	11557.097	11744.811	246.35736	11956.068	11114.374	1000.0	1000.0	1083999	1064.0336	1064.0339	-1062.279	57.49583	2.439023	0.055035606	2.6380475	2.201166	1.4154432	0.05537014	1.5681484	1.3162285	22781.420429229736
272	11967.35	143.07983	12135.842	11799.9	11965.753	128.67603	12164.105	11735.232	1000.0	1000.0	1087999	1067.0771	1067.077	-1065.2638	52.187695	2.4381592	0.054713853	2.6465437	2.2155437	1.4372375	0.049842905	1.5417031	1.2943926	22863.90840291977
273	11889.537	131.59265	12054.941	11688.142	11738.784	60.33948	11878.941	11650.721	1000.0	1000.0	1091999	1068.5795	1068.5792	-1066.9385	56.5693	2.440986	0.055650335	2.6398768	2.2419868	1.334103	0.047652483	1.4473789	1.2522191	22947.798570156097
274	11983.65	86.34352	12091.06	11850.42	11880.5	67.59215	12014.956	11771.366	1000.0	1000.0	1095999	1070.1097	1070.1091	-1068.1772	48.0704	2.4412827	0.055871185	2.6230195	2.2283635	1.4460826	0.04866601	1.53046	1.3356348	23032.567900180817
275	11884.38	37.143745	11930.74	11832.437	11769.302	174.88745	12082.744	11478.999	1000.0	1000.0	1099999	1072.0618	1072.0619	-1070.0433	58.38345	2.4466558	0.05426577	2.6576796	2.2594755	1.4877416	0.051098637	1.602478	1.3681551	23113.87850522995
276	11862.939	143.67245	11982.116	11618.36	12103.939	74.70321	12216.409	11932.611	1000.0	1000.0	1103999	1073.011	1073.0109	-1071.0995	52.03431	2.4486	0.05352695	2.6209877	2.2441385	1.432717	0.055389658	1.5588595	1.334643	23197.81699037552
277	11933.85	152.18459	12147.739	11759.546	12216.601	122.39094	12368.292	11998.128	1000.0	1000.0	1107999	1076.1986	1076.1985	-1074.448	48.905758	2.4511797	0.054840032	2.634012	2.2596953	1.3560667	0.07610814	1.5254779	1.2241881	23281.123504638672
278	11845.383	115.079575	11953.485	11655.726	12128.147	71.27231	12246.357	12044.801	1000.0	1000.0	1111999	1077.5099	1077.5096	-1075.7595	47.840862	2.4480388	0.05594207	2.6621807	2.24846	1.3408496	0.055193514	1.4610361	1.2481114	23365.10657596588
279	12044.027	89.822945	12140.265	11909.651	12069.451	89.38812	12238.836	11930.883	1000.0	1000.0	1115999	1078.7936	1078.7936	-1076.8785	54.36251	2.4515762	0.055032454	2.6713784	2.2357512	1.403553	0.05797002	1.5017041	1.2748436	23449.9078874588
280	11984.366	116.0548	12064.161	11783.843	11665.064	1103.6908	12247.704	8390.233	1000.0	1000.0	1119999	1079.761	1079.7612	-1077.9491	58.16788	2.449026	0.054721773	2.6315598	2.2556	1.3842382	0.07539725	1.5424724	1.2450624	23533.701538801193
281	12070.305	43.73686	12126.51	12003.775	11996.698	94.88106	12154.92	11799.0625	1000.0	1000.0	1123999	1082.8301	1082.8297	-1081.15	48.098423	2.4514303	0.054837763	2.6593874	2.2784445	1.2973574	0.09737838	1.4903817	1.1332281	23617.260771512985
282	10386.701	2826.909	12034.655	5490.405	11964.5	128.06439	12171.543	11824.506	1000.0	1000.0	1127999	1083.5483	1083.5482	-1081.5148	49.77111	2.4493563	0.0544629	2.6561816	2.262976	1.4263886	0.041385554	1.55365	1.3490044	23700.891610622406
283	12003.262	153.14987	12216.584	11783.54	12048.744	61.14616	12189.128	11980.32	1000.0	1000.0	1131999	1084.6345	1084.634	-1082.7435	52.41208	2.451035	0.056167513	2.6677382	2.267366	1.3626636	0.07715154	1.618912	1.2516876	23782.870267391205
284	11965.364	203.32845	12231.377	11659.788	11941.968	127.59684	12133.502	11722.224	1000.0	1000.0	1135999	1086.0078	1086.0084	-1084.0933	54.294342	2.4586558	0.054424293	2.6431963	2.2517836	1.3588758	0.042865105	1.4848645	1.2840159	23867.178874254227
285	11925.174	113.458916	12058.64	11779.06	11976.751	64.7468	12065.337	11872.471	1000.0	1000.0	1139999	1087.7467	1087.7461	-1085.9001	53.225315	2.4598155	0.05503599	2.6549633	2.2779377	1.329161	0.07022229	1.4580247	1.1680063	23951.856634140015
286	12004.049	168.301	12146.83	11730.254	11975.588	91.51627	12152.883	11849.601	1000.0	1000.0	1143999	1089.3939	1089.3938	-1087.4885	54.13674	2.4608245	0.05343994	2.6347325	2.2628417	1.3390332	0.04359037	1.4279789	1.234978	24032.418145656586
287	12038.565	40.62967	12073.4375	11971.883	12194.37	71.156044	12327.966	12092.458	1000.0	1000.0	1147999	1091.204	1091.2041	-1089.2275	54.23483	2.4588115	0.05638361	2.6431017	2.2679842	1.377492	0.06575133	1.5078447	1.2646852	24116.89014005661
288	12031.149	259.5191	12388.802	11657.746	12196.577	115.35322	12368.696	11922.274	1000.0	1000.0	1151999	1092.6199	1092.6193	-1090.6647	50.189766	2.4605384	0.053345416	2.6559317	2.2522776	1.3650187	0.05891533	1.505872	1.2576907	24200.693755865097
289	11969.079	48.93945	12020.117	11904.965	12331.221	109.11449	12461.899	12110.417	1000.0	1000.0	1155999	1093.9818	1093.9814	-1092.1223	55.327335	2.4603448	0.05471097	2.654801	2.2747824	1.3247821	0.07047263	1.4671952	1.191756	24284.338666439056
290	12065.338	49.09666	12109.63	11989.804	12093.389	151.85727	12352.997	11860.052	1000.0	1000.0	1159999	1095.7896	1095.7898	-1093.7509	54.367897	2.4578228	0.056010235	2.6862473	2.2478645	1.3923854	0.087020375	1.5910358	1.1648281	24368.317647457123
291	11999.329	81.59595	12085.585	11866.501	11829.219	87.79585	11966.855	11677.926	1000.0	1000.0	1163999	1096.9833	1096.9833	-1095.0713	51.590813	2.4620519	0.055207636	2.678316	2.266462	1.3312278	0.106287636	1.5336682	1.1655794	24452.395477056503
292	11958.966	139.19527	12143.333	11806.382	12262.563	100.14944	12405.327	12092.713	1000.0	1000.0	1167999	1098.3728	1098.3726	-1096.3866	50.606503	2.4598825	0.055290066	2.6250868	2.2358537	1.3341676	0.04604264	1.4199722	1.228012	24538.032729148865
293	11994.346	77.12479	12109.463	11894.179	12323.532	69.75447	12470.395	12176.242	1000.0	1000.0	1171999	1099.4938	1099.4935	-1097.3475	52.994408	2.4602633	0.056937944	2.6715198	2.2783556	1.4032251	0.07120839	1.5578431	1.2779831	24622.12568640709
