Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	$\alpha$	Stdalpha	Maxalpha	Minalpha	Time
14	65245.867	1462.9819	66712.69	62809.31	72802.63	7651.809	84264.41	61735.17	1000.0	1000.0	55999	245.75804	245.7586	-243.93683	41.427788	0.97968185	0.05923898	1.2058297	0.8066737	1.7999997	2.3841858e-07	1.8	1.8	3406.829443693161
15	76715.59	6783.217	87559.41	70008.5	75808.81	9508.143	90156.76	61385.543	1000.0	1000.0	59999	251.42342	251.42393	-249.50491	43.27358	0.9787746	0.051306147	1.1812241	0.8243807	1.7999997	2.3841858e-07	1.8	1.8	3654.2512090206146
16	77848.06	7886.6216	88225.97	66241.945	77422.04	6822.4697	89764.234	67311.12	1000.0	1000.0	63999	257.1323	257.1323	-255.14542	44.19688	0.98402244	0.054821704	1.1858283	0.77941924	1.7999997	2.3841858e-07	1.8	1.8	3903.324471950531
17	80001.31	14911.05	103316.586	66670.72	87459.016	15475.13	110602.92	60957.83	1000.0	1000.0	67999	260.60672	260.60693	-258.5839	45.594772	1.0043843	0.060185	1.3034662	0.82113284	1.7999997	2.3841858e-07	1.8	1.8	4154.191005945206
18	75761.81	9605.733	89287.98	65395.625	80430.195	8540.972	94672.27	67578.97	1000.0	1000.0	71999	265.0747	265.07455	-262.99814	49.206867	1.0190929	0.05660184	1.2635314	0.8491737	1.7999997	2.3841858e-07	1.8	1.8	4402.035031080246
19	85961.49	10474.62	102559.86	73553.45	90035.95	10224.555	110135.27	72732.266	1000.0	1000.0	75999	268.4276	268.42795	-266.32974	50.351654	1.0242548	0.06365902	1.2678806	0.78830796	1.7999997	2.3841858e-07	1.8	1.8	4650.09405875206
20	89165.73	8373.979	97609.17	79014.625	90279.336	12914.595	112931.984	74071.94	1000.0	1000.0	79999	273.67438	273.6743	-271.52338	53.16975	1.0560396	0.06029387	1.3114213	0.8414841	1.7999997	2.3841858e-07	1.8	1.8	4898.953995466232
21	91982.805	14857.885	106791.76	68590.75	91341.61	21122.277	129255.66	70504.52	1000.0	1000.0	83999	279.75293	279.75293	-277.53244	57.603367	1.1360208	0.06922357	1.4031909	0.9185836	1.7999997	2.3841858e-07	1.8	1.8	5146.292296171188
22	81098.08	10755.667	95476.45	65325.47	106389.86	17403.123	129753.68	74709.25	1000.0	1000.0	87999	284.6271	284.62762	-282.36432	59.22678	1.118547	0.06042038	1.325523	0.93985707	1.7999997	2.3841858e-07	1.8	1.8	5394.12135720253
23	96315.94	17540.83	113000.4	67117.305	90582.89	17814.553	119867.664	66003.59	1000.0	1000.0	91999	289.01086	289.01123	-286.71317	61.87018	1.1345227	0.06574928	1.377014	0.9263641	1.7999997	2.3841858e-07	1.8	1.8	5642.570340394974
24	96509.88	19337.635	113518.766	63961.68	92314.85	15439.96	122027.79	70191.56	1000.0	1000.0	95999	293.2883	293.28827	-290.94125	63.294342	1.1603432	0.06809875	1.4404824	0.97080135	1.7999997	2.3841858e-07	1.8	1.8	5891.97628569603
25	93039.04	20099.285	119510.38	63231.77	87764.33	11394.196	106562.61	68429.23	1000.0	1000.0	99999	297.6741	297.67465	-295.30313	64.38001	1.1643366	0.06692766	1.406166	0.9563135	1.7999997	2.3841858e-07	1.8	1.8	6144.218287944794
26	91189.23	11952.385	107511.445	73852.84	90905.89	18399.494	117812.72	62287.023	1000.0	1000.0	103999	302.3666	302.36713	-299.96115	65.77563	1.2006153	0.07249206	1.4780331	0.9668383	1.7999997	2.3841858e-07	1.8	1.8	6394.375177621841
27	99194.07	4202.566	104287.875	93310.305	103571.28	18672.049	130581.69	69553.45	1000.0	1000.0	107999	306.756	306.75595	-304.31827	67.1598	1.1869057	0.06154533	1.4098397	0.98865944	1.7999997	2.3841858e-07	1.8	1.8	6644.727787733078
28	110102.766	8268.428	119189.24	97804.69	108768.89	23717.703	136368.34	68070.87	1000.0	1000.0	111999	311.76556	311.76633	-309.27588	71.8202	1.2561485	0.06968496	1.5219105	1.0291783	1.7999997	2.3841858e-07	1.8	1.8	6896.217154502869
29	91563.58	23337.568	125785.03	60686.047	108322.52	16884.959	140323.25	83157.98	1000.0	1000.0	115999	315.87793	315.87823	-313.33313	72.53853	1.2244577	0.07481594	1.5457612	0.9768652	1.7999997	2.3841858e-07	1.8	1.8	7148.633027791977
30	92499.45	10372.518	109476.7	82016.6	116135.54	24534.625	143851.53	71888.52	1000.0	1000.0	119999	319.27127	319.2713	-316.72372	74.0469	1.2863919	0.081519075	1.5449268	1.027171	1.7999997	2.3841858e-07	1.8	1.8	7401.373781204224
31	106862.2	25574.816	132196.25	71285.91	117286.85	16135.628	136521.5	79309.766	1000.0	1000.0	123999	324.50208	324.5021	-321.897	75.777245	1.2988373	0.07511545	1.6302488	1.0650048	1.7999997	2.3841858e-07	1.8	1.8	7653.721369743347
32	91061.5	19924.736	111971.97	65566.98	115825.6	16694.098	133490.16	87192.266	1000.0	1000.0	127999	327.8723	327.87225	-325.23212	77.05227	1.2849759	0.08399723	1.5862597	1.0116678	1.7999997	2.3841858e-07	1.8	1.8	7905.681179285049
33	100401.02	16736.154	120736.75	83411.555	109698.836	22209.514	139172.19	66507.805	1000.0	1000.0	131999	330.6159	330.6167	-327.92776	77.522156	1.2937012	0.06885255	1.5942262	1.0512658	1.7999997	2.3841858e-07	1.8	1.8	8156.455063819885
34	95118.96	24641.164	133707.9	66614.25	91493.234	22289.553	138707.95	65059.043	1000.0	1000.0	135999	332.52585	332.52557	-329.83542	78.56612	1.3095573	0.07237152	1.5870376	1.0327249	1.7999997	2.3841858e-07	1.8	1.8	8407.132124900818
35	110537.29	7992.6973	118981.305	97413.54	110628.25	21433.475	148367.86	83199.25	1000.0	1000.0	139999	335.40964	335.41016	-332.66205	81.67783	1.3234363	0.090124704	1.6905885	1.0517229	1.7999997	2.3841858e-07	1.8	1.8	8659.757225990295
36	99725.42	13426.07	119190.86	85182.4	115522.86	22563.05	150550.02	76562.266	1000.0	1000.0	143999	336.64273	336.64407	-333.8394	82.4243	1.3028492	0.06977439	1.5541304	1.0631299	1.7999997	2.3841858e-07	1.8	1.8	8911.280282020569
37	125898.25	14974.674	143491.34	103246.37	114816.625	21086.639	148809.92	79872.47	1000.0	1000.0	147999	338.34607	338.34647	-335.5372	80.493256	1.2797222	0.07218843	1.539288	1.0141572	1.7999997	2.3841858e-07	1.8	1.8	9163.450686216354
38	121714.19	15446.279	138477.3	99316.28	125760.42	25512.338	157016.45	88316.51	1000.0	1000.0	151999	340.5959	340.59616	-337.76425	81.44737	1.3334216	0.07282229	1.6145446	1.0861746	1.7999997	2.3841858e-07	1.8	1.8	9415.263654470444
39	126273.69	5206.16	132521.56	121028.25	113497.89	25499.379	151564.81	72723.0	1000.0	1000.0	155999	344.77527	344.77496	-341.8839	83.58107	1.3260661	0.074584186	1.5921695	1.0858743	1.7999997	2.3841858e-07	1.8	1.8	9669.271746397018
40	108963.42	12618.767	129973.664	98067.35	123904.4	20635.328	153656.36	99728.92	1000.0	1000.0	159999	346.99313	346.9937	-344.07794	84.10174	1.336959	0.07254069	1.6069887	1.1115307	1.7999997	2.3841858e-07	1.8	1.8	9924.48890376091
41	133366.83	10744.862	151432.77	123914.42	121918.17	20811.727	148279.48	86508.56	1000.0	1000.0	163999	350.39395	350.3951	-347.46515	83.33978	1.3098892	0.06959112	1.5817177	1.0699899	1.7999997	2.3841858e-07	1.8	1.8	10177.812882900238
42	103370.516	21508.605	128214.914	79560.766	138721.69	12498.84	150628.12	116047.8	1000.0	1000.0	167999	352.429	352.43008	-349.46945	84.2727	1.3262451	0.07693341	1.6155921	1.0603149	1.7999997	2.3841858e-07	1.8	1.8	10432.722321748734
43	107330.766	30676.742	140567.45	70036.21	135312.62	18562.48	153783.55	95487.0	1000.0	1000.0	171999	355.22763	355.22696	-352.26593	85.26673	1.3632793	0.08073974	1.635181	1.0759025	1.7999997	2.3841858e-07	1.8	1.8	10688.592673301697
44	114336.78	19339.236	135477.34	83030.38	135439.4	16750.91	150283.94	101711.836	1000.0	1000.0	175999	357.8984	357.8992	-354.94238	85.267	1.347002	0.07560743	1.6001589	1.1094936	1.7999997	2.3841858e-07	1.8	1.8	10942.732949733734
45	108720.14	20737.977	143826.89	90978.85	111827.98	26966.771	149185.58	84573.75	1000.0	1000.0	179999	361.6952	361.6957	-358.72784	89.42546	1.4203606	0.092322215	1.7109977	1.1227547	1.7999997	2.3841858e-07	1.8	1.8	11197.913056612015
46	128066.74	20293.535	150461.67	100607.51	128023.89	24889.79	156901.03	76140.91	1000.0	1000.0	183999	367.65405	367.65515	-364.64752	92.527374	1.4657385	0.07409016	1.7164525	1.2352091	1.7999997	2.3841858e-07	1.8	1.8	11454.283737659454
47	130624.33	20134.418	145867.48	96198.83	153709.4	3229.6487	157718.72	147228.7	1000.0	1000.0	187999	372.41013	372.4103	-369.3611	92.70773	1.419226	0.081417136	1.7295713	1.1964114	1.7999997	2.3841858e-07	1.8	1.8	11709.40023946762
48	122386.08	21026.258	143843.95	90174.02	116684.36	19701.05	149430.08	89377.76	1000.0	1000.0	191999	375.74716	375.74768	-372.6777	92.52464	1.4395039	0.077161565	1.667509	1.1559844	1.7999997	2.3841858e-07	1.8	1.8	11966.27600479126
49	125249.78	11536.813	137633.73	107353.67	137553.17	12262.415	154163.77	114847.914	1000.0	1000.0	195999	378.4445	378.44492	-375.34488	91.83597	1.3995808	0.07000585	1.6526127	1.1549774	1.7999997	2.3841858e-07	1.8	1.8	12222.607677936554
50	131515.16	3388.9482	134275.23	125872.984	140302.38	12796.601	153419.17	117831.766	1000.0	1000.0	199999	379.8455	379.84476	-376.72458	92.615685	1.3782196	0.071297266	1.6248591	1.1698371	1.7999997	2.3841858e-07	1.8	1.8	12481.820082902908
51	118305.695	21481.389	136357.11	81627.11	144675.5	13348.947	154897.86	113753.33	1000.0	1000.0	203999	382.18057	382.18137	-379.0647	91.93064	1.3900758	0.07319211	1.6619819	1.1499496	1.7999997	2.3841858e-07	1.8	1.8	12739.672953605652
52	133181.9	9347.009	143338.0	121847.3	133562.34	26440.32	152914.05	72056.766	1000.0	1000.0	207999	384.23416	384.23413	-381.0862	92.498055	1.4074037	0.08204437	1.6987046	1.125	1.7999997	2.3841858e-07	1.8	1.8	12998.051312208176
53	142795.95	6781.4956	149797.64	131621.6	137463.4	27962.926	155202.72	73354.0	1000.0	1000.0	211999	387.0382	387.03787	-383.88855	91.32202	1.4333403	0.081334844	1.7939769	1.2012005	1.7999997	2.3841858e-07	1.8	1.8	13255.823063135147
54	134740.0	10331.277	146013.47	119979.64	144191.4	16631.953	156923.1	109828.57	1000.0	1000.0	215999	390.93063	390.93048	-387.76123	92.93139	1.4557053	0.07512877	1.7139281	1.1835293	1.7999997	2.3841858e-07	1.8	1.8	13512.230470180511
55	124632.625	11805.181	142542.06	112830.35	154121.45	3243.3884	159414.05	148915.23	1000.0	1000.0	219999	395.3668	395.36725	-392.17822	92.83803	1.4764681	0.074056074	1.7249655	1.2461855	1.7999997	2.3841858e-07	1.8	1.8	13770.102516412735
56	130511.05	15033.867	147344.7	109777.75	144753.31	21468.766	156340.98	82855.75	1000.0	1000.0	223999	399.4968	399.4966	-396.28262	93.93349	1.506959	0.07646747	1.7763594	1.2454338	1.7999997	2.3841858e-07	1.8	1.8	14026.599479198456
57	138650.12	8245.756	145190.44	124923.734	148379.22	21113.42	159757.86	85641.31	1000.0	1000.0	227999	403.74237	403.74265	-400.512	93.08835	1.4962361	0.08026487	1.7876205	1.221673	1.7999997	2.3841858e-07	1.8	1.8	14284.003609895706
58	139939.06	10032.113	156790.4	130649.41	150698.72	9797.658	157113.27	128284.68	1000.0	1000.0	231999	407.26395	407.26443	-404.00153	95.15169	1.4930041	0.086888134	1.8417586	1.2198044	1.7999997	2.3841858e-07	1.8	1.8	14540.182611703873
59	132838.44	13362.805	148594.94	118437.11	145452.2	21579.627	158311.33	91450.2	1000.0	1000.0	235999	410.19412	410.1935	-406.90344	94.94048	1.4706266	0.076498576	1.796806	1.2244037	1.7999997	2.3841858e-07	1.8	1.8	14795.04263663292
60	134377.31	960.4622	136001.58	133566.42	141822.22	29914.11	158535.06	80036.54	1000.0	1000.0	239999	411.29553	411.2956	-407.98306	94.401184	1.4415467	0.072679035	1.7068915	1.223358	1.7999997	2.3841858e-07	1.8	1.8	15049.8270611763
61	137004.06	7501.8364	149876.53	131752.6	133572.17	24130.293	159039.45	81793.21	1000.0	1000.0	243999	412.6582	412.658	-409.3592	95.373795	1.4826031	0.07511212	1.7793591	1.2254969	1.7999997	2.3841858e-07	1.8	1.8	15304.84273648262
62	143728.25	5168.5293	149966.84	135944.77	137307.47	21589.44	157754.52	91279.58	1000.0	1000.0	247999	415.73438	415.7351	-412.40982	94.85056	1.5083442	0.07691595	1.785824	1.248357	1.7999997	2.3841858e-07	1.8	1.8	15559.467006206512
63	139469.4	5964.979	144305.27	129281.016	147927.34	16477.54	158442.58	101543.73	1000.0	1000.0	251999	418.92325	418.9224	-415.56467	93.54036	1.4808999	0.07318069	1.7953767	1.2407279	1.7999997	2.3841858e-07	1.8	1.8	15815.55336856842
64	136856.38	6263.9126	147656.62	132626.55	153360.69	4369.248	159438.0	145268.58	1000.0	1000.0	255999	421.37573	421.3763	-418.0229	94.903656	1.5128894	0.06979617	1.7579763	1.2207203	1.7999997	2.3841858e-07	1.8	1.8	16070.239916324615
65	139724.33	3570.6838	142714.0	133895.23	149725.98	10984.106	158420.36	124512.83	1000.0	1000.0	259999	424.65436	424.65375	-421.27783	95.50419	1.5162778	0.074343935	1.781857	1.2745155	1.7999997	2.3841858e-07	1.8	1.8	16325.368844747543
66	142481.62	5876.707	147948.1	133626.6	143383.81	19764.156	158871.5	97726.195	1000.0	1000.0	263999	427.8315	427.83127	-424.4532	94.599884	1.5292734	0.075784646	1.8726976	1.2989148	1.7999997	2.3841858e-07	1.8	1.8	16579.737061977386
67	142522.56	6722.103	149005.02	132623.69	156209.77	2686.2285	160109.86	151307.47	1000.0	1000.0	267999	431.1407	431.141	-427.73312	94.859955	1.5151975	0.071448855	1.7737827	1.3003105	1.7999997	2.3841858e-07	1.8	1.8	16836.06455039978
68	142994.55	2573.1943	145054.56	138635.36	137271.52	24005.234	155651.53	81817.48	1000.0	1000.0	271999	433.96948	433.9683	-430.5631	93.9949	1.5353606	0.07913597	1.8229386	1.311145	1.7999997	2.3841858e-07	1.8	1.8	17091.641015052795
69	147659.38	2016.6708	150781.22	145267.81	150046.69	19176.314	159520.08	93480.06	1000.0	1000.0	275999	438.088	438.08865	-434.69046	94.777245	1.5766985	0.07566174	1.8266199	1.3101248	1.7999997	2.3841858e-07	1.8	1.8	17346.993582487106
70	142328.66	4477.14	147701.05	136261.27	154069.5	3631.8105	159222.44	148693.69	1000.0	1000.0	279999	441.28735	441.28723	-437.86386	94.79438	1.5261962	0.082419515	1.8450613	1.2383721	1.7999997	2.3841858e-07	1.8	1.8	17601.730744838715
71	133972.3	18173.338	146524.45	102574.625	155733.45	2006.1251	159083.0	152033.7	1000.0	1000.0	283999	443.3776	443.37747	-439.93588	93.52623	1.5086308	0.07654135	1.7802668	1.2398837	1.7999997	2.3841858e-07	1.8	1.8	17856.320421218872
72	143895.33	5027.021	150254.44	137160.08	154424.66	2002.2012	158033.16	151732.1	1000.0	1000.0	287999	445.47464	445.47348	-442.0255	95.48888	1.5721084	0.07391509	1.9094532	1.3296995	1.7999997	2.3841858e-07	1.8	1.8	18109.42393064499
73	143177.92	3323.7725	146745.39	137796.62	154482.03	10055.402	161467.25	125368.32	1000.0	1000.0	291999	449.38837	449.38895	-445.90475	95.25637	1.5878699	0.0773392	1.9105855	1.3386047	1.7999997	2.3841858e-07	1.8	1.8	18363.95541548729
74	141265.19	7482.119	150672.45	129907.71	150238.58	18179.113	157993.47	95816.35	1000.0	1000.0	295999	451.42087	451.42017	-447.91708	95.96158	1.5397917	0.07376172	1.8183174	1.317019	1.7999997	2.3841858e-07	1.8	1.8	18618.06454396248
75	144592.8	927.1403	146010.42	143445.11	150429.62	13937.525	160041.84	112311.03	1000.0	1000.0	299999	453.7974	453.79733	-450.2842	96.2236	1.5815195	0.07298533	1.8121232	1.3432233	1.7999997	2.3841858e-07	1.8	1.8	18870.359095096588
76	144726.05	5948.902	150288.4	134964.89	132410.7	29717.432	158041.16	79768.99	1000.0	1000.0	303999	455.5298	455.52893	-452.03018	93.779686	1.5323089	0.07888653	1.8247257	1.3051406	1.7999997	2.3841858e-07	1.8	1.8	19121.72303366661
77	144455.56	6164.719	150522.08	134788.31	137699.34	22843.459	161838.97	90854.71	1000.0	1000.0	307999	458.0232	458.02365	-454.50412	94.20275	1.5746607	0.08504596	1.8648375	1.3161179	1.7999997	2.3841858e-07	1.8	1.8	19373.44584298134
78	142579.23	5639.6626	151891.19	137665.39	158210.84	3291.1482	163830.33	152535.25	1000.0	1000.0	311999	460.9843	460.98416	-457.44574	94.96565	1.5716485	0.072989725	1.8514029	1.3497351	1.7999997	2.3841858e-07	1.8	1.8	19623.442427635193
79	140920.47	4428.678	144649.06	133396.2	157379.11	2219.4067	161083.61	152036.83	1000.0	1000.0	315999	461.9537	461.95273	-458.39343	94.036705	1.5276557	0.074126884	1.7915906	1.2913082	1.7999997	2.3841858e-07	1.8	1.8	19875.43674850464
80	136079.34	14624.28	147298.39	110932.68	150663.6	22836.338	161193.16	82462.96	1000.0	1000.0	319999	462.28552	462.28552	-458.71863	95.742065	1.5559652	0.08924551	1.8337702	1.2846649	1.7999997	2.3841858e-07	1.8	1.8	20125.924521923065
81	129907.88	29926.432	149777.06	78357.24	156109.34	3333.1418	160885.14	150268.19	1000.0	1000.0	323999	465.19577	465.19543	-461.64264	96.87697	1.6111352	0.07438423	1.8884203	1.3586929	1.7999997	2.3841858e-07	1.8	1.8	20378.37310409546
82	146717.72	3100.2217	151878.67	143851.02	156422.64	4223.435	162425.67	149098.0	1000.0	1000.0	327999	467.5351	467.53485	-463.92993	96.51185	1.5462078	0.06700579	1.7957665	1.2748147	1.7999997	2.3841858e-07	1.8	1.8	20629.839753627777
83	148773.06	4320.839	154508.44	142859.92	148677.34	20270.977	162975.81	92046.26	1000.0	1000.0	331999	469.07056	469.0702	-465.51334	96.463455	1.5831946	0.07950644	1.9023447	1.331961	1.7999997	2.3841858e-07	1.8	1.8	20881.607204914093
84	140285.88	14041.291	152923.44	116640.22	157808.1	7180.5293	162186.42	136884.55	1000.0	1000.0	335999	471.51965	471.51965	-467.94244	95.588425	1.6002456	0.07145857	1.8682435	1.361258	1.7999997	2.3841858e-07	1.8	1.8	21132.697026014328
85	139973.69	16213.608	152420.34	112185.58	142521.64	26921.643	162306.92	82917.07	1000.0	1000.0	339999	474.104	474.10297	-470.5232	94.72368	1.5798174	0.068406664	1.8443571	1.3310443	1.7999997	2.3841858e-07	1.8	1.8	21383.4548432827
86	148337.1	2599.4592	150405.66	143878.06	154085.84	13547.091	162867.11	115958.04	1000.0	1000.0	343999	475.88248	475.88144	-472.29135	95.478485	1.5649141	0.071754135	1.8299634	1.3254641	1.7999997	2.3841858e-07	1.8	1.8	21634.820832967758
87	148208.64	3221.5945	152046.97	143198.95	159751.9	1127.5778	161735.3	157722.62	1000.0	1000.0	347999	478.078	478.07812	-474.4933	96.6924	1.6241951	0.072339	1.8690927	1.3910707	1.7999997	2.3841858e-07	1.8	1.8	21885.890137910843
88	146128.3	3176.6702	150204.83	142004.92	159339.33	2551.4138	163209.48	153426.81	1000.0	1000.0	351999	479.89835	479.89783	-476.29294	94.77505	1.5575238	0.07448093	1.8052634	1.2833384	1.7999997	2.3841858e-07	1.8	1.8	22137.47720360756
89	146615.38	7718.8774	156413.69	138177.7	153387.78	16502.293	161497.75	104549.414	1000.0	1000.0	355999	480.78177	480.78256	-477.15994	94.66934	1.5917629	0.076106355	1.8524616	1.3208122	1.7999997	2.3841858e-07	1.8	1.8	22390.427302122116
90	146117.56	5614.6646	152674.33	137161.05	157660.23	9401.048	166439.58	130629.04	1000.0	1000.0	359999	484.37827	484.3782	-480.76862	93.79012	1.6201166	0.06581253	1.9000854	1.3814229	1.7999997	2.3841858e-07	1.8	1.8	22641.61346912384
91	148017.19	1867.5404	149954.06	145408.56	158871.16	2191.5527	162438.53	154408.61	1000.0	1000.0	363999	485.8973	485.8969	-482.2377	93.020004	1.5765474	0.06607187	1.8396643	1.3565673	1.7999997	2.3841858e-07	1.8	1.8	22893.82725095749
92	147730.23	5561.794	153649.66	138652.42	157372.9	9049.754	169528.31	132794.12	1000.0	1000.0	367999	486.77823	486.7779	-483.15628	92.807945	1.5802121	0.067964874	1.8418424	1.3568541	1.7999997	2.3841858e-07	1.8	1.8	23145.253071546555
93	150478.81	5783.9053	156059.55	140871.56	154488.12	13700.772	162767.72	113860.2	1000.0	1000.0	371999	487.96576	487.96503	-484.3348	92.495926	1.5806843	0.07597104	1.8524256	1.3050311	1.7999997	2.3841858e-07	1.8	1.8	23395.467093229294
94	149578.06	4103.1943	153320.52	143009.02	141246.72	34772.477	166088.64	69816.22	1000.0	1000.0	375999	489.1483	489.14816	-485.51874	93.84678	1.5896136	0.07442542	1.8516728	1.3371463	1.7999997	2.3841858e-07	1.8	1.8	23648.633418798447
95	146500.84	5353.6885	153570.2	139247.45	151254.95	25845.928	166095.9	74117.1	1000.0	1000.0	379999	490.72025	490.721	-487.08807	92.11701	1.5763543	0.06402302	1.8036969	1.3415552	1.7999997	2.3841858e-07	1.8	1.8	23899.061564445496
96	150382.5	1296.3584	151479.2	148173.73	145437.7	32150.125	165354.53	74450.09	1000.0	1000.0	383999	492.70728	492.70688	-489.07364	92.19519	1.6464329	0.079741634	1.9206251	1.3990661	1.7999997	2.3841858e-07	1.8	1.8	24150.176837444305
97	148475.81	1493.3776	150217.36	146726.89	154752.42	7855.0874	161792.84	132759.14	1000.0	1000.0	387999	495.67355	495.67252	-492.02444	91.59874	1.5909874	0.07101571	1.8424834	1.3709296	1.7999997	2.3841858e-07	1.8	1.8	24401.115075826645
98	143937.66	3776.6123	148935.56	139177.95	153316.53	19809.277	165693.78	94331.48	1000.0	1000.0	391999	495.85483	495.85495	-492.198	90.57434	1.5600104	0.06682037	1.7975447	1.344922	1.7999997	2.3841858e-07	1.8	1.8	24652.21111559868
99	136965.6	21542.102	154327.11	100085.04	153796.84	14376.978	162807.6	111429.0	1000.0	1000.0	395999	497.05844	497.05804	-493.4152	90.28342	1.5942937	0.07144312	1.8829503	1.3542721	1.7999997	2.3841858e-07	1.8	1.8	24902.52608346939
100	137920.25	22128.16	153173.3	99685.945	156664.62	9984.86	166647.69	136189.31	1000.0	1000.0	399999	498.41156	498.41156	-494.7725	89.61414	1.5956094	0.06479776	1.8412666	1.3783875	1.7999997	2.3841858e-07	1.8	1.8	25152.543691396713
101	142648.3	16724.887	156841.48	114136.72	156363.1	11387.395	165222.28	124842.5	1000.0	1000.0	403999	501.9152	501.9146	-498.26422	90.24328	1.6379532	0.08404085	1.9580641	1.3942522	1.7999997	2.3841858e-07	1.8	1.8	25402.034738779068
102	142042.28	13652.667	150842.81	118415.766	160158.5	1938.7875	163609.56	156661.06	1000.0	1000.0	407999	502.72556	502.72653	-499.068	89.66412	1.5642687	0.0681068	1.8481652	1.2724471	1.7999997	2.3841858e-07	1.8	1.8	25651.567874908447
103	136561.52	20761.246	155867.84	101531.39	150957.7	26842.047	168431.39	73897.414	1000.0	1000.0	411999	502.9475	502.94736	-499.264	90.11934	1.5660818	0.07355905	1.8217841	1.3242259	1.7999997	2.3841858e-07	1.8	1.8	25899.800797462463
