Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
45	6539.4854	10.169821	6549.382	6522.834	6947.745	70.358315	7046.3423	6808.0054	1000.0	1000.0	179999	475.99628	135.30463	577.75854	-56.69198	475.9961	135.30424	577.9914	-61.85813	-478.11328	34.726246	2102.99538564682
46	6513.798	110.764084	6684.8735	6396.3154	7032.032	51.423103	7118.618	6969.198	1000.0	1000.0	183999	480.67715	134.94305	583.50287	-52.906128	480.678	134.94212	584.3955	-48.494102	-482.87994	35.170563	2150.1109778881073
47	6663.7964	59.266933	6739.896	6578.9077	6928.005	63.652775	7033.4365	6810.4165	1000.0	1000.0	187999	484.8675	135.11598	585.6992	-71.40475	484.86725	135.1147	586.785	-61.162823	-487.18005	34.60872	2197.104204893112
48	6674.8643	102.145485	6748.1763	6500.3486	6962.418	63.02815	7050.2	6819.704	1000.0	1000.0	191999	489.4163	134.83397	591.2178	-69.84575	489.4164	134.83304	590.2878	-56.642033	-491.94806	34.71353	2243.913633823395
49	6727.535	64.2712	6804.12	6639.8706	7125.354	71.70803	7268.046	6982.678	1000.0	1000.0	195999	493.84995	133.85857	595.05334	-75.85986	493.85068	133.85779	595.5711	-41.543903	-495.73355	33.319523	2291.019596338272
50	6628.2373	80.54086	6747.9497	6525.695	7225.396	86.85434	7360.1704	7107.0024	1000.0	1000.0	199999	497.459	134.20335	598.7522	-41.42733	497.4596	134.20119	599.9096	-46.052177	-499.92145	33.915215	2337.911482334137
51	6812.458	36.99942	6868.623	6775.454	7169.022	87.282166	7288.512	7024.55	1000.0	1000.0	203999	501.64703	133.91716	601.95764	-63.22172	501.64716	133.91594	602.23987	-62.78522	-503.6788	33.32258	2384.998991727829
52	6763.0977	62.359222	6813.8833	6657.488	7118.6494	126.26397	7325.619	6906.207	1000.0	1000.0	207999	505.64795	133.38689	605.47546	-41.024387	505.6486	133.38602	605.32904	-112.468544	-507.51126	34.120594	2431.8619277477264
53	6808.0586	38.732838	6860.9087	6763.403	7130.081	75.32411	7318.672	7041.548	1000.0	1000.0	211999	509.09088	133.24019	609.94806	-46.698925	509.09116	133.23938	611.24536	-54.959145	-511.0225	33.61216	2478.7637910842896
54	6845.961	83.25226	6986.0674	6769.581	7382.4727	87.649284	7516.099	7234.8086	1000.0	1000.0	215999	513.0875	132.65015	614.15704	-39.283417	513.08826	132.65063	616.2365	-34.971428	-515.3468	34.81658	2525.822751045227
55	6900.6987	98.90393	7010.2373	6743.7666	6993.6943	87.87288	7150.3276	6856.705	1000.0	1000.0	219999	516.4618	132.49251	616.7852	-39.504265	516.4619	132.492	616.6924	-51.73585	-518.54333	34.76626	2572.6051778793335
56	6838.1577	143.65302	6979.4614	6637.404	7241.047	113.25318	7391.477	6975.6826	1000.0	1000.0	223999	519.8702	132.27257	617.95056	-39.393616	519.8704	132.27202	618.8121	-62.501892	-521.7955	34.155018	2619.582377433777
57	6788.1235	312.2947	7090.2734	6293.599	7412.7764	56.103416	7504.5728	7319.1797	1000.0	1000.0	227999	523.3193	132.30844	625.09515	-69.61095	523.32007	132.30772	624.98035	-36.507874	-525.4989	34.353683	2666.573278903961
58	6948.879	79.52203	7059.0317	6850.927	7388.0063	88.00896	7508.3594	7216.6455	1000.0	1000.0	231999	526.53424	132.40614	626.9057	-62.511753	526.53436	132.40457	624.617	-62.054413	-528.4651	36.86667	2713.3763942718506
59	7011.321	74.09268	7076.045	6885.99	7523.6235	98.14317	7666.0625	7299.2427	1000.0	1000.0	235999	529.576	132.31339	627.3468	-89.30081	529.5764	132.31306	627.8391	-79.35267	-532.0249	36.693325	2759.9554471969604
60	7074.003	70.776794	7163.086	6967.848	7271.496	54.073696	7354.5312	7173.8022	1000.0	1000.0	239999	532.85565	132.43251	632.2395	-143.02821	532.85596	132.43137	632.56665	-135.54335	-534.653	38.82989	2806.878406047821
61	6686.687	478.2245	7116.3716	5889.632	7069.1455	70.679794	7202.744	6953.7866	1000.0	1000.0	243999	535.49713	132.48805	635.4841	-138.45003	535.49756	132.48892	637.2386	-160.35966	-537.267	39.617672	2853.598620891571
62	7112.541	122.47572	7260.159	6983.054	7341.0806	71.069984	7439.8086	7174.446	1000.0	1000.0	247999	538.1269	132.94518	640.4755	-115.41013	538.1272	132.94481	640.045	-124.348724	-540.89294	39.93898	2900.428431034088
63	7098.3022	165.26253	7355.205	6894.2227	7571.1484	87.28794	7708.5195	7409.7266	1000.0	1000.0	251999	541.44696	132.1073	641.18726	-129.13846	541.44727	132.107	641.09534	-140.63245	-543.73224	40.48853	2947.710038423538
64	5515.0176	2664.4365	7095.235	900.31635	7564.353	88.92103	7691.053	7440.5234	1000.0	1000.0	255999	542.66724	135.2669	646.13086	-191.68741	542.66766	135.26584	646.1208	-257.39426	-544.8231	44.413437	2994.5962636470795
65	7071.9165	37.38038	7108.4956	7012.2534	7541.3467	72.02563	7649.1797	7430.074	1000.0	1000.0	259999	544.7506	135.79288	647.12756	-158.84926	544.7515	135.79056	646.84686	-185.86256	-546.9183	40.62975	3041.2833836078644
66	7112.586	116.94965	7248.6562	6926.1655	7712.2393	96.55355	7845.436	7523.874	1000.0	1000.0	263999	547.8827	135.34895	649.9955	-267.0602	547.8834	135.34767	649.11584	-265.1902	-550.14435	40.48132	3088.1131041049957
67	7163.9814	92.635994	7304.7485	7045.574	7562.5024	97.25677	7752.6113	7412.4146	1000.0	1000.0	267999	550.952	134.55449	651.99316	-259.35358	550.95233	134.55312	651.3628	-263.70563	-552.68964	42.968704	3134.7314257621765
68	7076.1533	66.73102	7153.1426	6993.699	7583.1367	83.79179	7742.898	7500.072	1000.0	1000.0	271999	553.6143	134.59967	654.4902	-183.43968	553.6146	134.59804	653.85913	-207.92123	-555.71375	41.443783	3181.597989320755
69	7243.4434	31.176928	7267.9375	7190.3374	7553.13	107.97495	7734.4707	7400.4185	1000.0	1000.0	275999	556.27094	134.11942	656.19763	-146.5453	556.2722	134.11752	654.076	-148.75624	-558.7916	39.71819	3228.3778965473175
70	7135.2876	96.405334	7222.067	6972.012	7454.0186	95.78892	7648.695	7304.589	1000.0	1000.0	279999	558.39014	134.03677	659.1791	-135.77826	558.39087	134.03316	658.1182	-150.11522	-560.1686	38.442844	3275.1203093528748
71	7323.827	127.11855	7496.9834	7138.473	7435.5693	112.21713	7579.3994	7243.0503	1000.0	1000.0	283999	560.88916	133.45361	660.9633	-84.8444	560.88947	133.4516	659.7542	-85.52492	-563.1415	38.945915	3321.959089279175
72	7297.3013	86.542366	7410.9556	7167.28	7713.5337	75.79084	7831.152	7592.335	1000.0	1000.0	287999	563.4957	133.25627	661.4943	-129.0089	563.49664	133.25407	661.52496	-161.2331	-565.44556	40.321754	3368.5777549743652
73	7339.2095	43.893177	7398.8286	7283.47	6932.267	1781.168	7876.438	1978.9237	1000.0	1000.0	291999	566.49567	132.60535	664.7988	-100.58904	566.49634	132.60332	663.1917	-125.311935	-568.5144	39.60094	3415.4683649539948
74	7186.4287	109.61607	7334.778	7049.148	7749.0615	45.071293	7851.1846	7660.702	1000.0	1000.0	295999	568.89	131.94469	667.63226	-110.13581	568.89026	131.94293	666.63885	-114.78353	-570.79614	39.89661	3462.14151763916
75	7251.4634	97.83178	7401.0117	7134.7183	7708.9873	63.8047	7799.3164	7604.0347	1000.0	1000.0	299999	570.7184	132.4274	671.303	-82.35464	570.71906	132.42694	671.6709	-101.472595	-572.5665	39.362522	3509.0225536823273
76	7388.8643	40.70221	7442.6025	7329.1494	7855.8296	129.27916	8042.2085	7613.285	1000.0	1000.0	303999	573.17773	131.73178	671.9125	-119.65495	573.1779	131.73193	670.80725	-113.37338	-575.2625	38.838154	3556.048264503479
77	7349.027	137.85295	7565.0376	7201.793	7918.84	42.63748	8001.771	7870.5635	1000.0	1000.0	307999	575.1808	131.85065	672.8842	-81.729576	575.1815	131.84859	672.5862	-92.92199	-577.5035	38.743114	3603.030620574951
78	7421.8623	40.010506	7470.4595	7359.084	7749.4766	133.55116	7956.217	7453.192	1000.0	1000.0	311999	577.7417	130.98341	676.61957	-131.40163	577.7427	130.98203	678.2067	-177.13948	-579.79	38.880444	3649.7403593063354
79	7468.248	60.28442	7520.969	7368.1724	7621.372	87.77577	7745.3735	7464.2744	1000.0	1000.0	315999	579.7858	131.15746	677.0467	-97.40728	579.7861	131.15634	677.34467	-135.0321	-581.94244	38.26775	3696.9547917842865
80	7399.4336	56.94205	7493.0156	7350.861	7898.397	79.33001	8072.2285	7760.909	1000.0	1000.0	319999	582.2353	130.24753	680.5126	-133.93176	582.23596	130.24654	680.07184	-130.73651	-584.20154	38.055634	3744.2083888053894
81	7525.9277	29.928394	7565.7974	7494.4927	8057.202	74.09805	8146.6245	7859.354	1000.0	1000.0	323999	583.9298	131.26532	678.74506	-138.94931	583.9302	131.26453	680.0857	-129.2537	-586.09015	38.256676	3791.1483504772186
82	7409.03	138.70471	7617.622	7270.276	7707.7314	87.74204	7843.0996	7538.334	1000.0	1000.0	327999	586.22046	130.53975	683.86365	-102.08311	586.22107	130.53902	682.67633	-114.32656	-588.2642	37.949947	3838.273447036743
83	7482.997	101.28437	7594.6113	7324.359	7805.082	88.92045	8009.3853	7655.3774	1000.0	1000.0	331999	588.2252	130.29933	683.68353	-75.328026	588.22485	130.30045	686.15344	-84.44553	-590.1702	38.73854	3885.1496465206146
84	7403.322	101.9342	7525.715	7264.8174	7949.7046	43.22235	7987.315	7840.9634	1000.0	1000.0	335999	590.4316	129.79965	690.5687	-88.70456	590.4323	129.79994	689.2959	-97.434975	-592.5841	37.095955	3932.1607205867767
85	7444.794	64.36361	7521.9023	7346.975	7943.1885	93.36776	8059.2764	7762.0454	1000.0	1000.0	339999	592.41016	129.83495	691.3582	-74.532715	592.4106	129.83449	689.82196	-71.788025	-594.5842	36.242725	3979.1439888477325
86	7462.106	64.728386	7534.038	7395.736	8057.478	64.29604	8169.807	7953.504	1000.0	1000.0	343999	594.68713	128.69543	691.1957	-91.75314	594.6875	128.69635	693.0883	-73.22729	-596.4443	37.358017	4026.1139714717865
87	6411.882	1925.3491	7619.725	3078.6624	8109.1743	104.5239	8248.95	7889.862	1000.0	1000.0	347999	596.4996	128.93011	694.38684	-104.85851	596.49994	128.92982	695.6203	-111.8266	-598.3505	38.41679	4073.1442670822144
88	7510.0405	114.03358	7703.3613	7413.4946	7979.021	61.399326	8066.3154	7867.476	1000.0	1000.0	351999	597.7354	129.80142	696.506	-74.2218	597.7361	129.80072	698.77356	-78.13631	-599.72925	40.21122	4120.153153181076
89	7642.0537	84.17855	7744.598	7515.5283	7932.62	67.26905	8013.554	7798.004	1000.0	1000.0	355999	599.05426	130.21994	696.5642	-74.9992	599.05475	130.2196	696.0632	-108.61032	-601.3515	38.663044	4166.989597320557
90	7553.0967	139.79567	7729.869	7412.6167	8206.068	98.885475	8325.213	8030.4004	1000.0	1000.0	359999	600.6437	130.34135	699.575	-95.975204	600.6439	130.34184	700.94867	-93.837776	-602.77484	39.67181	4214.048655509949
91	7580.917	108.61871	7718.312	7418.661	7768.3193	112.53426	7984.6567	7630.1436	1000.0	1000.0	363999	602.6404	129.42055	699.17004	-129.1221	602.6408	129.41951	699.8655	-138.7617	-604.6357	39.66992	4261.109565973282
92	7615.168	98.510284	7772.0	7500.118	7726.9287	97.80099	7875.2607	7588.053	1000.0	1000.0	367999	604.23444	130.07971	703.60284	-129.47583	604.2351	130.08015	704.31354	-166.96625	-606.1863	39.172554	4308.238280057907
93	7592.1143	97.948395	7746.9546	7479.9067	7921.151	71.04321	8064.2983	7845.364	1000.0	1000.0	371999	605.54376	130.01472	705.272	-131.425	605.54395	130.01506	704.984	-142.29886	-607.7946	40.298412	4355.101587772369
94	7700.3203	63.02229	7787.0273	7611.7783	7574.017	160.23068	7804.1494	7302.208	1000.0	1000.0	375999	607.6217	128.9837	703.79047	-129.51288	607.6216	128.98552	704.3894	-134.51227	-609.4155	39.46776	4402.496639966965
95	7624.8145	181.3354	7904.4883	7409.0938	8148.383	75.69711	8276.853	8026.017	1000.0	1000.0	379999	609.1366	128.42738	705.8306	-115.56883	609.1372	128.42593	706.3013	-110.268425	-610.9227	40.127483	4449.594748020172
96	7659.662	89.482445	7809.224	7585.758	8230.369	68.08579	8351.273	8081.92	1000.0	1000.0	383999	610.728	128.32764	705.9191	-138.10013	610.7285	128.32693	706.261	-143.0359	-612.9623	40.63479	4496.665567159653
97	7561.6733	66.13708	7637.7295	7467.8203	8051.418	78.47996	8201.706	7953.866	1000.0	1000.0	387999	612.2949	127.211525	707.28784	-116.956505	612.29474	127.21412	708.8749	-160.92046	-614.19305	39.34346	4543.628013134003
98	7614.2974	85.342804	7707.321	7475.151	7923.499	71.95758	8055.761	7829.1123	1000.0	1000.0	391999	613.18567	127.88813	709.3677	-154.9895	613.18634	127.88774	709.04706	-143.10866	-615.1001	39.831665	4590.976187944412
99	7552.3438	140.07155	7637.952	7309.912	8002.267	125.96893	8168.0566	7744.7217	1000.0	1000.0	395999	614.8766	127.007484	711.9805	-101.125244	614.87665	127.007805	710.44934	-113.83513	-616.8577	39.734024	4638.163676023483
100	7606.4736	87.82585	7719.706	7490.166	7900.6147	81.48804	8036.146	7805.0195	1000.0	1000.0	399999	615.9156	126.741936	713.57733	-103.23392	615.91565	126.742905	714.0623	-96.09965	-618.2987	40.006874	4685.07137465477
101	7639.6	83.4887	7742.691	7549.7305	8242.695	61.57282	8353.035	8149.7144	1000.0	1000.0	403999	617.0967	126.54722	711.99384	-135.9429	617.09656	126.547585	709.98724	-142.24202	-619.3285	40.558723	4731.939821004868
102	7623.966	131.6767	7818.663	7490.587	8146.5713	63.029522	8240.366	8070.548	1000.0	1000.0	407999	618.05725	126.36776	714.2992	-157.08496	618.05774	126.367195	714.98663	-178.28609	-620.29663	40.921207	4778.648296117783
103	7608.4155	200.14288	7787.8013	7284.8823	8031.329	106.831345	8220.688	7896.6523	1000.0	1000.0	411999	618.90967	126.737366	713.18726	-107.090355	618.90985	126.73823	712.1061	-97.817	-621.17645	40.582687	4825.58540892601
104	7688.0	91.412544	7819.359	7561.195	7896.1064	110.06931	8089.9146	7783.2935	1000.0	1000.0	415999	620.0516	126.44887	712.22626	-116.59185	620.05206	126.44928	714.88947	-168.39278	-622.378	40.215694	4872.5881361961365
105	7711.971	42.51536	7768.693	7667.3066	8005.056	86.67335	8149.4175	7867.7373	1000.0	1000.0	419999	621.40015	125.50648	715.2059	-145.06558	621.4008	125.50576	714.06995	-150.44698	-623.1459	40.41152	4919.492108821869
106	7693.1816	71.45698	7788.902	7598.841	8174.513	84.08086	8297.434	8051.641	1000.0	1000.0	423999	622.51965	124.99626	715.63605	-175.92577	622.5198	124.99762	716.6727	-196.59152	-624.5243	40.014095	4966.548223495483
107	7751.1094	149.87186	7946.448	7546.047	8229.505	88.85613	8370.287	8075.841	1000.0	1000.0	427999	623.4206	124.761345	716.2292	-145.17537	623.42065	124.76295	718.25903	-152.40646	-625.30963	40.530155	5013.378950357437
108	7734.7085	104.464966	7857.5015	7568.711	8127.1445	62.98742	8215.6875	8034.786	1000.0	1000.0	431999	624.69006	124.40494	717.33905	-145.80443	624.6903	124.40498	717.15	-148.50142	-626.51776	40.173508	5060.04832983017
109	7722.401	68.800606	7792.925	7619.9785	8051.482	101.78778	8294.561	7910.522	1000.0	1000.0	435999	626.0125	123.581924	717.8658	-161.21744	626.0126	123.58245	716.69244	-197.65918	-627.69196	38.985126	5106.664400339127
110	7687.9795	206.4691	7903.5312	7402.8057	8121.8735	110.37529	8262.804	7862.007	1000.0	1000.0	439999	627.4685	122.538155	717.80457	-96.850716	627.46906	122.5386	719.08856	-121.90468	-629.5166	38.026413	5153.491459369659
111	7695.829	140.67459	7927.56	7547.639	8167.325	56.212563	8265.292	8095.4067	1000.0	1000.0	443999	627.8416	123.03853	717.2075	-98.155266	627.84186	123.037506	718.4043	-118.03676	-629.8979	40.313103	5200.392117738724
112	7845.309	107.81184	7997.7227	7702.9624	8252.965	104.52849	8386.752	7998.588	1000.0	1000.0	447999	628.9863	122.04128	719.0842	-177.72957	628.98663	122.04357	719.80286	-155.7764	-630.9625	39.001484	5247.4501140117645
113	7823.0723	102.676994	7892.319	7646.01	8178.94	63.457767	8293.311	8058.6636	1000.0	1000.0	451999	629.4618	123.25725	725.3192	-141.03058	629.4616	123.25797	725.9533	-158.887	-631.64215	38.98407	5294.321758985519
114	7773.1333	134.15762	7945.515	7585.2515	8286.434	81.63497	8368.829	8087.449	1000.0	1000.0	455999	630.7475	122.48009	727.5523	-116.84151	630.7478	122.480774	727.8305	-106.13071	-632.8535	38.27852	5341.098306894302
