Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	Averagesh_penalty	Stdsh_penalty	Maxsh_penalty	Minsh_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
16	114493.47	17901.49	128929.82	83813.57	72499.086	3932.403	76118.24	62188.234	1000.0	1000.0	63999	588.7724	116.41853	892.8835	219.88666	588.77295	116.41973	892.9833	215.57658	-587.00183	40.964703	4.1071653	0.067504056	4.327292	3.8159297	0.21342911	0.035833824	0.30853948	0.067693904	13.738836	0.49535567	15.90321	12.352893	2693.5320160388947
17	72005.03	6244.1494	78788.11	61875.156	124624.836	1336.0529	127567.195	122594.87	1000.0	1000.0	67999	595.89	113.447136	856.42725	245.21823	595.8899	113.450005	857.74884	245.89766	-593.94446	44.70329	4.01937	0.07520213	4.2648516	3.6886392	0.2136409	0.036818866	0.33343658	0.06555846	13.444159	0.44335672	15.375831	11.991255	2867.01172208786
18	102434.64	22019.145	124336.12	72669.24	113346.516	20878.803	135829.58	68696.14	1000.0	1000.0	71999	601.69	108.430046	843.4985	258.89233	601.6904	108.42902	844.4076	258.12155	-599.7725	45.771954	4.008349	0.068787925	4.246818	3.763396	0.21199034	0.037749387	0.3182253	0.06648295	13.722434	0.56185365	15.844437	12.058923	3041.6191580295563
19	117933.78	13760.372	131433.48	95048.516	104304.02	27930.705	131767.03	62043.555	1000.0	1000.0	75999	609.30023	103.559616	886.8765	289.24002	609.301	103.55838	887.25006	288.5687	-607.489	45.95282	4.053925	0.078765064	4.276044	3.821424	0.2107407	0.037138686	0.34216627	0.059990074	14.34609	0.51052976	16.283632	12.437706	3214.2436003684998
20	114009.92	26660.527	130880.37	67867.516	70948.48	6684.821	80253.76	55609.535	1000.0	1000.0	79999	623.4225	102.29484	903.89404	306.7545	623.4224	102.29485	901.3364	308.1356	-621.6519	46.9984	4.142195	0.06277463	4.3405986	3.9187257	0.21116245	0.03701436	0.30772248	0.060657524	14.779111	0.5610263	16.717161	12.963818	3388.3626272678375
21	95905.375	24105.225	127532.89	67603.49	86036.234	18081.36	126498.47	57280.29	1000.0	1000.0	83999	636.1475	101.72862	902.0298	327.34106	636.1474	101.729485	900.6053	329.68628	-634.45636	44.43076	4.0952296	0.054164235	4.2772818	3.8966148	0.20508112	0.036147904	0.31301045	0.06522074	15.285259	0.52592474	17.568068	13.516171	3562.0171320438385
22	114952.74	26797.865	135443.97	68857.2	133589.64	169.80765	133886.8	133286.86	1000.0	1000.0	87999	646.52234	101.65718	890.2537	346.1576	646.5223	101.657295	889.37683	343.5449	-644.77264	43.237267	4.083162	0.058170855	4.279673	3.8812244	0.20469007	0.036650024	0.30892694	0.056786712	15.58332	0.549272	17.71864	13.75219	3736.79439163208
23	113728.08	28931.475	132350.4	63674.516	100025.52	20774.742	131778.7	73673.58	1000.0	1000.0	91999	657.16473	97.37313	947.5157	355.83517	657.16534	97.37442	944.0582	356.14432	-655.4846	43.039223	4.1940413	0.087408125	4.4584746	3.91241	0.19953088	0.03719346	0.29275638	0.04879943	15.0152445	0.51118076	17.006704	12.938487	3910.1064801216125
24	120337.42	14029.696	130708.61	96478.7	124602.15	4035.2588	131507.7	119377.266	1000.0	1000.0	95999	671.7987	94.66876	1007.07935	372.08844	671.79785	94.67067	1001.54535	371.6518	-670.20575	44.1551	4.2941527	0.07182934	4.5212717	4.0290895	0.19451822	0.03771697	0.27732354	0.04719182	14.81057	0.46026042	16.550066	13.21288	4080.5954706668854
25	129031.375	7685.0576	138403.0	119920.016	88196.07	17287.947	121576.84	62539.496	1000.0	1000.0	99999	681.63464	91.46479	1058.5421	381.31897	681.63513	91.464134	1060.5178	380.08884	-679.88	43.013165	4.1032043	0.08490075	4.3835306	3.7932558	0.1884058	0.036981173	0.29394117	0.04578857	14.7215805	0.4936113	16.466377	12.945391	4250.230769634247
