Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
19	121450.83	20359.117	141051.12	87450.01	97321.95	29996.375	128950.94	51717.125	1000.0	1000.0	75999	507.3308	95.56189	886.88306	255.32465	507.32956	95.56648	892.51514	259.07382	-508.51263	51.060192	5.709739	0.016708031	5.781683	5.646252	17.556927	0.73576295	21.48183	15.283288	3523.043608903885
20	116992.85	19160.006	140473.34	91923.74	121307.734	20394.338	133890.16	76467.41	1000.0	1000.0	79999	510.99823	93.56416	868.26764	260.68915	510.99796	93.56903	871.85614	264.30087	-512.3351	48.52543	5.718532	0.016479407	5.785874	5.661719	18.073425	0.7359385	20.969347	15.212145	3726.2693717479706
21	100158.88	30871.234	132805.62	67330.125	122331.56	17675.168	139821.73	76315.79	1000.0	1000.0	83999	515.3978	93.74091	865.7137	259.90326	515.39746	93.74589	865.79236	262.0142	-516.5998	48.084118	5.7181554	0.01639107	5.7792716	5.655396	18.364817	0.7554544	20.98471	16.142895	3922.435463666916
22	99004.02	21610.723	130389.35	71332.75	109325.65	25637.83	135453.77	71441.79	1000.0	1000.0	87999	517.52704	93.25062	868.7399	263.52277	517.5266	93.25331	867.0602	266.1721	-518.5944	47.2857	5.719461	0.016304603	5.77489	5.6638136	18.35402	0.7693257	21.66585	15.924589	4118.799705505371
23	89410.64	24940.604	131379.06	65873.31	131849.95	16865.31	147132.44	83434.43	1000.0	1000.0	91999	517.5316	95.76829	873.57654	269.66376	517.53156	95.77367	877.098	271.7527	-518.54504	47.089314	5.7202797	0.01671037	5.7722845	5.6587806	18.781658	0.7990019	21.764345	15.796933	4313.826516151428
24	123285.234	23673.545	141739.19	82842.555	132392.84	21992.764	142030.17	67021.43	1000.0	1000.0	95999	518.3568	95.54096	885.65784	264.78787	518.3567	95.543045	884.2014	265.01025	-519.3175	46.698242	5.7207694	0.016364742	5.7736974	5.6609187	18.964579	0.7670852	21.889215	16.176247	4509.657697916031
25	125739.16	35906.594	146526.05	63547.145	129018.48	32554.498	146570.89	63939.605	1000.0	1000.0	99999	521.38654	95.74442	899.0436	266.64297	521.38586	95.74845	897.3103	265.312	-522.32904	45.399155	5.7255826	0.015902868	5.78178	5.6650705	19.385656	0.79451007	22.37204	16.69282	4705.630578041077
26	123508.2	33875.402	146661.97	65079.58	104037.21	35348.492	146678.05	59432.79	1000.0	1000.0	103999	524.814	96.94691	912.9422	264.1135	524.813	96.95048	914.2378	263.39413	-525.78796	44.533108	5.7270703	0.015869625	5.773823	5.665255	19.44702	0.7738419	22.549055	16.785006	4899.613021373749
27	132071.39	18282.35	145289.44	100537.78	129996.984	23757.924	146244.19	62074.605	1000.0	1000.0	107999	529.1088	100.707466	946.84985	266.12137	529.1088	100.707634	952.12305	263.06134	-530.0549	46.05608	5.7298346	0.015830955	5.7831836	5.666243	20.251312	0.7871328	23.110493	17.513906	5095.636860609055
28	131248.11	22252.615	146337.5	92927.94	137722.6	5614.7886	142368.3	130327.49	1000.0	1000.0	111999	534.2938	103.99661	989.3897	270.09534	534.2935	103.99985	987.12714	266.8669	-535.24786	46.054695	5.7283974	0.016061744	5.79039	5.65626	20.43725	0.84079254	23.684793	17.853228	5289.463933944702
29	135754.6	13277.366	146756.92	113050.96	115476.29	34929.836	146675.48	65775.65	1000.0	1000.0	115999	542.17236	108.65734	1080.7681	272.3084	542.17224	108.66152	1085.254	271.48102	-543.25775	49.20632	5.7284503	0.015459909	5.7819743	5.676466	21.517778	0.90283346	25.244843	18.521902	5485.607386112213
