Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time	$\alpha$
1	34849.426	4851.686	42995.6	30526.607	36522.473	58.2894	36637.082	36436.47	1000.0	1000.0	3999	10.419179	6.088016	36.378914	-8.1873276e-07	10.419275	6.087922	36.941963	-5.858814e-07	-10.021762	0.20011324	0.34788334	0.010069678	0.38708356	0.31973138	1.4851573	0.7351132	2.948795	2.108745e-07	157.9604721069336	1.0
2	34014.17	1420.3711	35256.64	31598.22	70668.93	1029.5388	72370.7	69263.18	1000.0	1000.0	7999	33.937294	9.1166115	75.63399	14.205067	33.937325	9.116573	75.65603	14.179946	-33.532093	0.66891	0.41067907	0.032643296	0.50782096	0.3516859	3.7428112	0.6031846	5.2323394	2.4815078	357.65085005760193	1.0
3	51263.15	19421.496	78995.16	32996.566	66228.0	8229.654	79310.65	56150.43	1000.0	1000.0	11999	61.8245	12.736741	126.306335	28.591406	61.82432	12.737286	126.57658	28.587345	-61.453365	4.896791	0.9043458	0.3497734	2.0396788	0.44589463	5.5485487	0.5322735	7.2955675	4.233752	552.8201699256897	1.0
4	62062.62	5199.971	68432.984	55774.094	68976.22	5220.4185	76673.69	60677.617	1000.0	1000.0	15999	90.34637	18.812368	212.17372	13.454185	90.34651	18.811733	211.07677	11.911802	-89.893875	9.248258	1.0637898	0.15159048	1.7853369	0.80178815	5.857624	0.48606417	7.3133435	4.5714917	752.0300400257111	1.0
5	75117.36	5337.5093	83456.16	70073.13	78966.664	8615.835	92235.69	67735.7	1000.0	1000.0	19999	128.50456	36.79809	282.255	18.938984	128.50455	36.798477	282.38455	20.263353	-128.3399	15.312547	2.047355	0.32966456	2.935536	1.28665	8.299704	0.98216975	11.067476	6.3269672	957.1619753837585	1.0
6	73699.086	3875.986	80070.78	70334.94	73498.984	4297.9624	81374.16	65428.086	1000.0	1000.0	23999	179.39069	53.69558	348.3604	46.388832	179.39032	53.69607	349.6558	46.496456	-179.02528	25.946505	2.1186237	0.24272409	2.8633919	1.5432506	9.365777	0.4391938	11.200942	8.184513	1154.391527891159	1.0
7	70737.125	2070.057	72848.125	67529.17	69148.33	12182.273	89195.57	47474.094	1000.0	1000.0	27999	215.8343	57.62126	398.18652	49.365322	215.83427	57.62107	401.05466	47.373226	-215.0942	34.353985	2.1299028	0.26861387	2.9927917	1.4982289	9.867746	0.67022413	11.91306	8.021665	1353.5796463489532	1.0
8	70700.195	1908.9501	72968.086	67782.94	83197.83	6420.898	96191.41	72445.93	1000.0	1000.0	31999	248.54512	66.92649	453.57275	66.93823	248.54543	66.92468	450.6687	64.34291	-247.60818	42.944016	2.149857	0.15812948	2.7995598	1.7374657	10.493194	0.3683029	11.869311	9.266283	1550.4461679458618	1.0
9	77559.17	7902.5977	88576.02	68215.695	89374.83	11658.008	112027.18	70411.8	1000.0	1000.0	35999	267.45712	71.0998	480.16104	77.9118	267.4571	71.09963	476.1458	77.135605	-266.2333	46.304928	1.6628894	0.18457173	2.4609816	1.2837085	10.052776	0.33453408	11.5015955	9.021163	1746.6041042804718	1.0
10	91835.086	7251.353	103946.09	85038.945	93770.1	7564.0303	103760.97	80602.484	1000.0	1000.0	39999	283.01746	71.75966	486.72397	90.2474	283.01715	71.759514	486.63763	89.65382	-281.6717	48.070827	2.0827188	0.22315446	2.7363176	1.4515162	10.430662	0.3979122	11.81191	9.226144	1946.4616389274597	1.0
11	87256.1	12901.145	96709.82	65171.01	97438.57	11362.225	120197.13	82728.01	1000.0	1000.0	43999	300.3543	70.529366	528.3331	104.681786	300.35455	70.52907	528.4554	101.724144	-298.82758	53.191048	1.8965931	0.2099766	2.5251677	1.3370179	10.3899555	0.3650541	11.642121	9.163873	2141.9378547668457	1.0
12	106083.24	17838.137	130960.016	84840.16	93704.22	13200.012	112107.55	73918.734	1000.0	1000.0	47999	309.3576	69.518524	551.5998	110.78392	309.3576	69.52063	553.2944	121.46341	-307.70142	54.48875	1.8425139	0.14101422	2.3029778	1.463253	10.633922	0.36844867	12.1102705	9.354291	2338.950183391571	1.0
13	101608.21	10581.027	117744.914	90601.12	94667.21	13768.7705	118076.875	75028.25	1000.0	1000.0	51999	317.5005	70.285194	550.03046	118.85777	317.4995	70.28685	549.4346	124.7711	-315.81903	53.34999	1.9299649	0.21352984	2.7144237	1.5054971	11.02666	0.4377006	12.505695	9.670036	2536.9345076084137	1.0
14	98413.48	18494.303	122088.25	78743.125	116568.58	15522.094	136928.56	83561.44	1000.0	1000.0	55999	331.62823	72.08485	542.5238	139.76433	331.62875	72.0862	547.2345	142.54874	-329.86667	56.491898	2.1106431	0.12989603	2.5486493	1.7315288	11.293711	0.3540126	12.607232	9.937426	2734.6301698684692	1.0
