Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
88	654.2228	451.99637	1425.6145	324.65793	1205.606	480.29462	2016.4366	212.14822	1000.0	1000.0	351999	-1.7315267	36.677036	155.1077	-360.07117	-1.7312546	36.684	159.02295	-354.5586	-0.014417841	42.30611	4168.605764627457
89	740.28046	520.5899	1597.0686	212.28485	768.3939	500.3162	1479.3855	-47.312313	1000.0	1000.0	355999	-1.2999424	36.91835	158.90105	-361.7466	-1.2971768	36.923252	163.0309	-366.14807	-0.31669006	42.568428	4216.386579275131
90	665.4931	253.45085	1058.6328	361.12314	977.18567	581.7929	1906.3888	149.53247	1000.0	1000.0	359999	-0.9677897	37.338207	165.2047	-379.8432	-0.96854687	37.347443	169.61867	-377.51782	-0.6951881	43.525547	4263.804539203644
91	680.9688	299.5457	1192.1312	427.67123	915.7584	379.47903	1572.7573	464.1897	1000.0	1000.0	363999	-0.6269587	37.807354	169.9879	-371.74094	-0.6268533	37.813076	174.73756	-377.32144	-0.92906386	43.31829	4311.35114979744
92	1115.2993	474.68652	1751.3171	580.1991	923.292	487.29947	1777.7202	309.2399	1000.0	1000.0	367999	-0.35297364	37.948814	173.53677	-388.43713	-0.35309073	37.952686	179.20073	-392.37802	-1.3511314	43.63896	4358.908238887787
93	492.1228	52.823105	562.9027	416.587	1188.7859	393.79773	1997.7035	504.81232	1000.0	1000.0	371999	-0.46495032	37.9551	179.32295	-352.00653	-0.4646146	37.963593	184.0954	-343.94177	-1.3339103	43.725628	4406.439792394638
94	654.3433	304.89447	1054.927	208.39653	490.55426	153.48402	770.5845	197.25923	1000.0	1000.0	375999	-0.4323815	38.267914	180.17845	-343.5138	-0.4315647	38.276234	183.09663	-363.09766	-1.2210091	44.588936	4454.174834489822
95	605.0386	275.1782	1066.2262	362.48456	803.6245	447.2107	1731.0071	202.83252	1000.0	1000.0	379999	-0.8635304	38.72299	185.57533	-391.36432	-0.8635189	38.729626	189.83621	-399.8774	-0.7935188	45.19355	4501.654125452042
96	514.5001	101.57213	663.58057	386.48248	929.1398	498.22098	2024.1332	206.40952	1000.0	1000.0	383999	-0.99454546	38.698784	190.08595	-419.65146	-0.9931595	38.702183	191.38097	-415.32043	-0.7261079	45.102272	4549.298916578293
97	585.60156	48.156353	649.36444	519.7633	1102.7689	414.8102	1691.4624	475.84384	1000.0	1000.0	387999	-0.6757632	38.840977	191.14207	-414.06012	-0.6755822	38.849102	195.07748	-393.58252	-0.98027754	45.12169	4596.891079902649
98	509.27942	610.05994	1559.2617	57.914875	880.3613	398.59695	1789.7823	556.9453	1000.0	1000.0	391999	-0.7678217	38.907005	195.18953	-399.4794	-0.7664228	38.91276	201.35138	-387.98398	-0.72193515	45.039257	4644.509159088135
99	791.1385	764.8248	2071.2456	198.97794	742.6084	453.04617	2054.5	472.04807	1000.0	1000.0	395999	-0.7655657	38.99041	195.5352	-401.13403	-0.76423305	38.994083	198.08504	-392.1303	-0.8262226	44.99677	4692.097900152206
100	1026.7954	257.69357	1462.1796	790.8175	674.65076	491.4674	1347.1484	-120.90383	1000.0	1000.0	399999	-0.6741321	38.985256	197.36078	-379.9227	-0.67345595	38.99397	199.63094	-385.68823	-0.9228915	44.80642	4739.627873659134
