Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	Averagealpha	Stdalpha	Maxalpha	Minalpha	Time
51	2488.9492	150.19302	2718.9153	2300.356	2412.1125	172.39365	2698.4944	2166.9568	1000.0	1000.0	203999	176.64642	39.89146	292.69904	53.758064	176.6459	39.890896	294.35678	51.33302	-176.87813	14.6570215	2.2536263	0.027012944	2.343151	2.1559608	0.006738183	1.1234488e-06	0.0067420094	0.006734436	5188.153416395187
52	2433.5488	187.40979	2638.5657	2227.797	2621.47	163.26305	2874.4395	2315.211	1000.0	1000.0	207999	179.04002	40.62103	294.3621	64.020386	179.04	40.62103	294.53583	69.58034	-179.2838	14.890278	2.245715	0.027547948	2.3342957	2.1451764	0.0067381663	1.1085356e-06	0.006741948	0.006734542	5286.40003156662
53	2475.3306	94.73682	2578.1777	2337.7703	2322.46	150.67014	2582.4053	2109.9587	1000.0	1000.0	211999	181.86168	41.107613	294.23648	65.950325	181.86148	41.107525	295.0361	66.895035	-182.09666	14.674115	2.241695	0.027530666	2.3345003	2.1498697	0.006738172	1.1687252e-06	0.0067420476	0.0067346515	5385.052590608597
54	2516.594	151.75021	2672.6455	2286.0176	2500.56	112.56084	2684.318	2330.233	1000.0	1000.0	215999	183.5108	41.51705	295.1723	63.947815	183.51118	41.51588	296.3294	64.21649	-183.6677	14.186842	2.229652	0.028895946	2.3333259	2.1151345	0.0067381477	1.0952816e-06	0.0067420155	0.0067346096	5487.944536447525
55	2476.4043	274.9091	2819.5557	2155.8342	2591.9565	223.0024	2909.3367	2252.3533	1000.0	1000.0	219999	185.07149	41.206375	297.5088	62.142746	185.07149	41.20374	297.67014	65.73916	-185.28009	14.099613	2.2403018	0.028913753	2.3503628	2.1333776	0.0067381836	1.2020513e-06	0.006742819	0.0067337425	5592.931150436401
56	2490.2542	101.07426	2615.7114	2351.152	2466.1284	137.499	2635.8823	2183.8428	1000.0	1000.0	223999	187.25977	40.850464	296.1294	73.77677	187.25967	40.848152	295.3215	75.37093	-187.45262	14.615605	2.2290287	0.028789192	2.3325145	2.128993	0.0067381766	1.1787594e-06	0.0067419806	0.0067349495	5692.722071647644
57	2674.3506	183.39307	2897.7542	2415.4055	2592.495	53.265446	2686.97	2488.88	1000.0	1000.0	227999	189.36264	41.727036	303.77173	72.33217	189.36285	41.722748	304.35358	72.16408	-189.55331	14.907382	2.2178247	0.028961208	2.3139684	2.1088884	0.006738139	1.0347292e-06	0.00674189	0.0067344615	5803.524825334549
58	2731.2976	163.46724	2970.79	2567.2212	2680.8293	141.98561	2873.6436	2479.257	1000.0	1000.0	231999	191.00746	42.88046	305.01273	74.26827	191.00745	42.876915	307.5371	70.34158	-191.18677	14.677322	2.2289662	0.029162567	2.3197045	2.120757	0.0067381533	1.0766921e-06	0.0067418646	0.006734542	5906.408922433853
59	2622.7124	168.10309	2847.9666	2411.5115	2822.1655	79.10655	2908.461	2655.0493	1000.0	1000.0	235999	192.97627	43.741676	305.0432	38.299294	192.97601	43.739136	306.84845	37.89827	-193.16022	14.706467	2.2200103	0.028514719	2.323469	2.1045973	0.0067381286	1.0474159e-06	0.0067417775	0.006734539	6012.501459360123
60	2696.2327	344.8613	2960.5623	2108.5754	2556.0112	79.52686	2647.612	2378.957	1000.0	1000.0	239999	194.92938	44.54258	311.0213	26.368639	194.92932	44.538975	312.61353	32.549828	-195.11041	14.394549	2.2256174	0.029092036	2.3285353	2.1213365	0.0067381533	1.0844758e-06	0.0067419675	0.0067344233	6113.744074106216
