Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time	$\alpha$
1	-135.85959	44.749268	-88.923996	-190.50305	171.86844	3.6170192	179.2959	165.92012	1000.0	1000.0	3999	0.13454519	4.114711	23.028376	-26.152967	0.13469808	4.1146274	23.16756	-25.924164	-0.14676917	0.22766092	0.53484845	0.46442923	1.5703053	0.12576537	1.3714417	0.83353496	3.300707	9.6890005e-08	64.0740396976471	0.7
2	-44.367493	201.36221	296.97125	-225.66225	218.68857	1.6846708	220.65111	214.69316	1000.0	1000.0	7999	22.767973	19.915293	123.17427	-25.581509	22.768023	19.914099	121.8783	-25.54447	-24.234856	2.315799	1.7348746	0.15303324	2.0489628	1.3933908	4.8804603	1.4657733	8.279568	2.4316049	147.68482756614685	0.7
3	68.46265	131.1231	196.62944	-147.1559	341.07416	25.064632	378.69357	305.95673	1000.0	1000.0	11999	77.06991	32.681633	179.88292	-9.437994	77.069916	32.681145	180.07257	-8.05311	-78.918076	6.305446	1.9174721	0.070786126	2.0766385	1.658264	6.4095583	0.8988675	8.608565	3.9349642	225.72087025642395	0.7
4	556.0422	184.80467	843.7433	328.98636	478.62354	30.905586	520.1806	422.54172	1000.0	1000.0	15999	101.87434	29.433836	199.6218	6.166231	101.87447	29.43432	199.88547	5.3424535	-102.36871	4.572674	1.6102835	0.07043792	1.8514642	1.4180462	4.282143	0.29984596	5.318134	3.4336553	315.70687651634216	0.7
5	345.7417	72.42879	436.17593	258.6414	388.39758	61.203777	524.284	302.98416	1000.0	1000.0	19999	113.36491	29.424185	212.06195	28.803122	113.36505	29.42377	213.11171	28.890152	-113.54398	3.7865365	1.4947188	0.07120062	1.7599082	1.2557505	3.712386	0.2882294	4.8071585	2.8915753	407.3186273574829	0.7
6	333.21387	49.613056	409.0662	273.45605	223.40349	3.848867	229.07951	218.17842	1000.0	1000.0	23999	114.67296	33.71996	217.7269	44.118546	114.67312	33.721058	217.54495	44.80928	-114.48354	3.3976934	1.3102728	0.09144326	1.609227	1.0587728	3.1214526	0.2549191	4.172922	2.252787	494.0445487499237	0.7
7	379.3712	99.32838	541.2784	279.51703	264.74762	22.620657	332.46603	255.41501	1000.0	1000.0	27999	113.12657	36.92729	221.52168	-0.5539352	113.12668	36.927616	220.8534	-1.9468596	-113.12739	3.8428946	1.497237	0.12885454	1.7617332	1.1493704	3.4119039	0.32531667	4.6209426	2.5087588	590.6625556945801	0.7
8	289.07892	69.26076	376.38107	191.68193	209.54843	3.9754221	218.30815	204.36499	1000.0	1000.0	31999	114.4263	42.53052	227.22897	-23.422247	114.42631	42.531403	228.24396	-25.258072	-114.2794	3.6381924	1.3828511	0.061074115	1.6511412	1.1926818	3.1588209	0.23064077	4.1457	2.3991606	689.772702217102	0.7
9	388.63443	121.79167	551.0445	259.18936	770.8807	79.70048	857.50385	558.7463	1000.0	1000.0	35999	113.69518	49.101593	247.66331	-26.367641	113.69513	49.102165	245.54288	-26.510782	-113.59025	3.9382348	1.3625876	0.06405149	1.5811776	1.1356629	3.2041686	0.25569808	4.368171	2.4058146	771.7420234680176	0.7
10	532.8328	147.04292	681.1109	355.14532	257.91568	30.566204	319.4877	232.36606	1000.0	1000.0	39999	112.6162	55.115894	248.52563	-26.143332	112.61613	55.116356	248.31665	-27.48661	-112.404625	3.8388984	1.4112236	0.07009643	1.6529533	1.1678972	3.0696552	0.23065557	3.9254532	2.358902	864.2207567691803	0.7
11	316.9973	38.424873	366.46304	259.41238	413.35004	12.601889	431.84558	393.70935	1000.0	1000.0	43999	107.97722	57.91708	247.90462	-39.253845	107.97724	57.916832	247.99144	-38.445324	-107.66358	3.5020962	1.1859888	0.111257724	1.5103524	0.88435555	2.710986	0.21418501	3.5132136	2.0393195	962.5595889091492	0.7
12	473.78348	83.638275	545.4927	337.46054	948.05457	225.71506	1128.0184	299.47772	1000.0	1000.0	47999	101.83731	55.767918	242.90602	-43.450356	101.83763	55.767685	243.46059	-43.066826	-101.58917	3.2517385	1.1499764	0.087461576	1.3928112	0.8957953	2.7546368	0.23733601	3.7316473	2.059272	1051.5470085144043	0.7
13	564.81494	247.37605	921.2417	304.34808	970.73145	43.936836	1049.4484	889.3785	1000.0	1000.0	51999	100.09238	53.02282	227.61555	-48.51654	100.09274	53.02251	228.4842	-48.46589	-99.844406	3.1736255	1.1576643	0.071749926	1.4082304	0.9216862	2.720384	0.21423858	3.4248388	2.0578737	1135.952088356018	0.7
14	727.95374	81.2127	831.55365	621.68616	1017.46826	21.183943	1063.4532	989.0215	1000.0	1000.0	55999	98.86876	49.992348	219.0818	-54.33951	98.86915	49.991985	219.84814	-53.26972	-98.71352	3.3349164	1.2813362	0.09046419	1.563099	0.98253936	2.8478556	0.22327526	3.8533092	2.2054498	1218.7131640911102	0.7
15	770.7627	23.305792	799.90393	738.40936	322.08392	1.8558239	325.45853	319.4887	1000.0	1000.0	59999	98.93341	47.61308	214.55637	-62.491646	98.93335	47.612404	214.81403	-62.33224	-98.6595	3.3798885	1.128931	0.099322915	1.4399941	0.87355536	2.7084398	0.21990314	3.5324202	2.0375655	1298.0952453613281	0.7
