Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time	$\alpha$
28	6419.1074	65.323326	6504.963	6331.956	6363.954	104.37707	6504.2925	6106.7583	1000.0	1000.0	111999	503.30084	109.03113	612.6647	115.95275	503.30075	109.02907	614.1937	115.45477	-504.28442	21.033699	2.8730814	0.034423713	2.9923477	2.7450583	14.099835	0.6870338	17.007965	11.990358	2188.242756128311	0.0
29	5611.227	1617.3098	6588.244	2811.4036	4142.956	2234.5315	6378.533	993.50604	1000.0	1000.0	115999	512.78094	109.33454	628.25183	116.9644	512.7806	109.332794	626.2136	117.09378	-513.74774	21.293583	2.885415	0.034132347	3.0088565	2.7647405	14.199886	0.7102646	16.767467	11.757855	2270.372052192688	0.0
30	6581.3887	126.85438	6757.8447	6423.5503	6335.8037	872.7478	6816.637	3727.4353	1000.0	1000.0	119999	519.4451	113.30867	631.7307	98.91637	519.4454	113.30588	633.75195	93.66178	-520.3766	21.961863	2.8780193	0.035480905	3.0035796	2.738333	14.301308	0.7297316	17.544031	11.326808	2350.3984684944153	0.0
31	6675.9673	71.83179	6761.5166	6595.7466	6530.999	168.94582	6758.847	6181.2354	1000.0	1000.0	123999	527.5436	113.579926	642.2467	94.611595	527.5437	113.5774	644.34064	96.04399	-528.4617	22.974714	2.8670814	0.0358976	2.9876888	2.726159	14.43623	0.74228674	17.477396	11.754997	2431.606104850769	0.0
32	5681.8823	1464.0481	6678.1343	3155.2158	6589.5806	79.82335	6705.434	6469.041	1000.0	1000.0	127999	534.4589	115.87427	651.14056	79.86705	534.4589	115.87164	650.4601	76.68693	-535.3428	23.094664	2.8750582	0.035220686	2.9918177	2.745467	14.503103	0.7659212	17.724792	11.977485	2508.041743993759	0.0
33	6728.789	65.29091	6835.738	6659.686	6706.7666	121.81402	6912.4814	6503.37	1000.0	1000.0	131999	540.069	119.46412	652.13605	88.52035	540.0687	119.46095	653.93866	84.23737	-540.9647	23.05195	2.866191	0.03639281	2.998649	2.73172	14.557315	0.7475323	17.532248	12.011887	2592.296748161316	0.0
34	6779.0312	66.035446	6849.3286	6677.1685	6802.1343	97.260254	6942.0024	6692.273	1000.0	1000.0	135999	546.7566	120.57461	659.9279	80.185455	546.7569	120.57225	660.7167	78.91631	-547.6457	23.161922	2.8696036	0.03539622	2.9954922	2.7471566	14.5657015	0.73921263	17.097834	11.917412	2673.517803668976	0.0
35	6892.837	206.71062	7168.9736	6604.753	7000.581	82.71997	7171.0454	6898.899	1000.0	1000.0	139999	553.5546	121.654594	667.9257	68.83678	553.55444	121.65221	667.50793	66.77332	-554.4634	23.257328	2.870155	0.036481816	2.992005	2.7341652	14.769069	0.77347887	17.743738	11.843237	2753.0792906284332	0.0
36	6968.0806	123.101456	7137.651	6789.7163	6424.96	1386.2401	7081.6	2287.3945	1000.0	1000.0	143999	560.15826	122.68077	676.5435	62.174988	560.1582	122.678535	674.51697	58.653168	-561.0521	22.944963	2.8679237	0.035352957	3.012511	2.7542267	14.885172	0.7805951	18.013103	12.320317	2832.008120059967	0.0
37	6922.4756	95.91875	7046.2705	6784.769	7149.819	93.93906	7272.4927	6934.2314	1000.0	1000.0	147999	566.767	123.89394	680.6938	69.093315	566.76697	123.89232	680.3537	66.13662	-567.68134	23.836323	2.8707898	0.035733156	2.9872103	2.7420614	14.981469	0.77232957	18.069008	11.918462	2910.2394025325775	0.0
