Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
19	355.64807	388.70795	909.22064	-184.3521	550.8633	138.20673	830.40344	331.14398	1000.0	1000.0	75999	120.78447	34.300972	244.08105	2.7510455	120.78389	34.301414	244.59665	5.0537043	-121.45857	18.239544	3.255293	0.025118798	3.3334894	3.1694953	4.2930636	0.21167637	5.1842875	3.61657	1718.745877981186
20	778.569	226.26527	940.37335	388.27237	809.7254	196.04997	1211.0608	486.11893	1000.0	1000.0	79999	115.38426	36.411724	244.84702	-37.31191	115.38367	36.41159	246.38524	-38.46011	-116.006935	18.438633	3.2650294	0.024035709	3.3493676	3.1735659	4.2301593	0.21395521	5.174376	3.3660333	1809.8923408985138
21	654.43884	247.96684	1066.5682	419.62158	-21.319515	156.26619	213.8326	-281.3988	1000.0	1000.0	83999	110.19037	37.66485	238.90466	-38.360443	110.18999	37.666386	238.53453	-41.665543	-110.76442	19.268559	3.2701724	0.02390356	3.3563027	3.183623	4.271054	0.20937501	5.1831827	3.6393204	1901.8677093982697
22	732.91614	109.45894	857.0465	567.2826	739.72076	124.235466	939.2677	582.5188	1000.0	1000.0	87999	105.72343	39.461502	237.6516	-43.96171	105.72227	39.46425	235.51508	-43.338936	-106.290375	19.35399	3.2786987	0.022047568	3.3565834	3.1893907	4.2756433	0.20874862	5.103137	3.6035357	1993.9386069774628
23	542.5535	233.41418	808.6899	307.30286	602.3577	210.62854	1013.62695	229.13547	1000.0	1000.0	91999	101.37618	40.374954	232.34897	-46.812115	101.37526	40.378372	231.50952	-44.190765	-101.86366	19.312597	3.274875	0.022886591	3.357541	3.1867857	4.216855	0.20377049	4.987299	3.5268896	2085.2343015670776
24	93.700485	211.07106	342.00174	-219.26265	294.0069	272.9206	1042.4269	69.126755	1000.0	1000.0	95999	96.52087	39.7592	217.21393	-49.964565	96.52022	39.763508	216.51556	-53.20468	-96.958885	19.228039	3.2752345	0.023003248	3.3463497	3.1831582	4.122724	0.20014827	4.9032903	3.5105095	2177.6702842712402
25	550.6781	194.37683	843.3835	309.52237	361.49127	257.81064	876.6618	92.26771	1000.0	1000.0	99999	91.56344	37.954796	212.04282	-75.72823	91.56306	37.958702	208.95207	-76.43295	-91.96316	20.102055	3.2759254	0.022683099	3.3630033	3.1920667	4.1414165	0.21139188	5.093379	3.4324193	2269.201140165329
26	716.8852	141.49715	864.56256	512.123	363.26666	287.1912	959.82214	-76.31772	1000.0	1000.0	103999	87.85217	37.09224	205.39261	-73.860245	87.85216	37.094036	204.73862	-72.0725	-88.23132	20.409492	3.279608	0.02233637	3.3569796	3.1714988	4.187784	0.2087714	5.014634	3.5307348	2361.645180940628
27	836.59784	188.16035	1117.5522	650.0823	1032.5812	256.47784	1514.6625	697.75073	1000.0	1000.0	107999	84.70144	35.758842	203.62378	-66.004196	84.70094	35.76154	202.25156	-69.13936	-85.07742	20.28227	3.2773125	0.022720551	3.3650978	3.1814573	4.145981	0.21128716	5.116105	3.3909411	2453.9288194179535
28	815.2792	174.6888	1011.0079	534.23236	841.8284	367.4961	1522.3099	306.88443	1000.0	1000.0	111999	82.445045	35.222977	200.50635	-64.60577	82.445145	35.22454	201.70378	-68.00541	-82.77541	20.672537	3.2805064	0.022454735	3.3538337	3.1933227	4.187553	0.20988221	4.925346	3.4930089	2545.4351098537445
