Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
18	5765.783	131.20398	5924.007	5634.2017	5936.4834	119.519615	6148.4805	5796.3057	1000.0	1000.0	71999	426.33295	101.59571	535.869	26.560265	426.33286	101.5969	535.30096	24.05366	-427.39172	19.128265	2.8273637	0.04353942	2.9593956	2.6475563	13.419367	0.7502402	16.407095	10.867908	1437.7667734622955
19	6042.6914	142.55421	6262.725	5876.8027	5908.664	40.652775	5968.0767	5848.057	1000.0	1000.0	75999	441.6349	101.677605	553.72107	24.450886	441.63464	101.67853	552.3757	28.05111	-442.652	18.899574	2.8415878	0.044390913	3.0292828	2.6840856	13.676198	0.766663	16.677307	11.434294	1519.0583124160767
20	5927.225	45.0611	5972.573	5870.63	6106.4697	69.07727	6239.2246	5996.61	1000.0	1000.0	79999	456.24072	100.99016	569.5112	33.283875	456.2405	100.99122	570.3822	28.161015	-457.25275	19.08461	2.858819	0.043106254	3.0233366	2.7044797	13.973801	0.7890561	17.353498	11.478761	1601.223513841629
21	6143.4053	86.373055	6284.8516	6053.3633	6212.087	111.46432	6437.316	6047.7876	1000.0	1000.0	83999	469.283	100.86439	576.7656	44.701775	469.283	100.864914	577.3018	43.83272	-470.2604	18.476364	2.8699725	0.042565364	3.015327	2.7154768	14.047674	0.7847753	17.396366	11.411867	1680.9618763923645
22	6378.62	91.69665	6503.7764	6266.3784	6398.4043	160.17195	6678.9604	6048.34	1000.0	1000.0	87999	481.54037	100.67673	594.1616	48.032005	481.53992	100.67779	595.4643	47.17927	-482.49707	18.869312	2.8850327	0.04339751	3.0279884	2.727943	14.187713	0.80191654	17.473562	11.449968	1762.1649310588837
23	6386.3125	73.37275	6455.5938	6263.5605	6253.249	96.454185	6438.0337	6132.7676	1000.0	1000.0	91999	493.46167	100.26038	605.4878	56.696213	493.4623	100.260864	605.22095	53.259697	-494.40417	18.723976	2.9029536	0.042355224	3.0552206	2.7630324	14.587073	0.8163881	17.909903	11.78916	1844.8957653045654
24	6405.7427	20.93803	6431.155	6377.0796	6561.5156	142.5289	6823.0435	6321.051	1000.0	1000.0	95999	504.9773	100.33183	611.014	54.675755	504.977	100.33224	611.62286	56.1757	-505.9219	18.834005	2.9154122	0.042378753	3.0565283	2.7611988	14.751004	0.83018136	18.478249	12.20353	1927.7278423309326
25	6308.872	94.78611	6443.4717	6195.288	6400.655	63.972004	6489.176	6311.508	1000.0	1000.0	99999	515.2968	100.92082	621.67914	57.179276	515.2967	100.92158	620.05927	58.296597	-516.2477	19.172262	2.9253583	0.042444605	3.06015	2.7928028	14.975592	0.8313543	18.495056	12.28336	2009.1809837818146
26	6339.744	154.56961	6593.966	6190.351	6466.9478	53.597256	6588.58	6390.385	1000.0	1000.0	103999	525.05865	100.70902	629.5423	64.58892	525.0584	100.70983	630.15125	58.421413	-525.9771	19.303398	2.929188	0.041166663	3.0563219	2.7944677	15.13665	0.8427775	18.619734	12.386847	2090.422879219055
27	6554.6514	108.21079	6691.61	6432.8735	6566.629	123.064095	6742.1675	6322.6953	1000.0	1000.0	107999	534.2776	100.87823	637.9965	59.760212	534.2777	100.87903	639.82666	48.066174	-535.17615	19.289972	2.9348354	0.04221558	3.0827951	2.7604063	15.310506	0.8455536	18.059368	12.596032	2173.7037093639374
