Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	Averagealpha	Stdalpha	Maxalpha	Minalpha	Time
13	905.5844	72.785225	1029.4283	844.02734	1294.3445	110.18456	1506.468	1153.8871	1000.0	1000.0	51999	109.13329	109.13345	-109.16895	4.254456	1.7422432	0.049246166	1.9114362	1.5491766	0.44590545	0.025546078	0.50590956	0.3967788	1168.224898815155
14	1077.1414	177.28358	1368.918	896.7314	1067.5942	125.88904	1270.3605	899.0651	1000.0	1000.0	55999	110.24261	110.24288	-110.28	4.2761564	1.7366463	0.053141363	1.9015702	1.5247164	0.3959608	0.029586943	0.49242055	0.3491557	1259.6467397212982
15	1191.698	71.52394	1311.7892	1123.3868	1181.2261	97.07302	1346.7949	1034.5883	1000.0	1000.0	59999	111.1616	111.16151	-111.23366	4.5191426	1.7431742	0.049689077	1.9127175	1.5632533	0.4413366	0.042187717	0.5223598	0.3506669	1351.3577585220337
16	1155.5685	224.10854	1500.5659	919.785	1265.8597	150.89543	1513.1257	1008.6149	1000.0	1000.0	63999	113.53056	113.53071	-113.509285	4.337477	1.7376661	0.051507458	1.9431052	1.577152	0.4114256	0.027135024	0.48390478	0.36963218	1443.9847667217255
17	1341.45	184.62877	1628.6675	1163.0768	1405.7769	213.34477	1889.752	1103.5747	1000.0	1000.0	67999	113.46396	113.46398	-113.375755	4.437122	1.7402995	0.05010992	1.9386871	1.5347669	0.3973432	0.018771693	0.45290583	0.35806677	1535.8851568698883
18	1607.2158	88.97985	1716.6154	1488.46	1687.0035	120.831535	1857.7708	1518.8955	1000.0	1000.0	71999	114.05967	114.05981	-113.94307	4.552961	1.7405697	0.05118637	1.9249202	1.5324633	0.43819335	0.026512735	0.49538836	0.39126486	1627.61696434021
19	1603.489	184.52745	1796.1422	1398.2384	1410.7014	123.26104	1637.5017	1266.3082	1000.0	1000.0	75999	116.44444	116.44451	-116.3355	4.914917	1.7398467	0.052510303	1.9605448	1.5649022	0.43643877	0.018453032	0.4686673	0.3871955	1719.5506517887115
20	1478.1831	79.37153	1607.6731	1392.4235	1799.3806	130.82922	2048.2751	1596.7604	1000.0	1000.0	79999	118.85749	118.85742	-118.7202	5.3517647	1.7415655	0.05183407	1.9236064	1.5622674	0.4566273	0.020996463	0.5014624	0.41574994	1811.014175415039
21	1848.1819	169.51125	2065.1892	1644.4498	1857.7643	619.51245	2332.475	192.62128	1000.0	1000.0	83999	121.68965	121.68954	-121.51706	5.8882723	1.7393575	0.05663461	1.9446497	1.5245346	0.46013448	0.02203584	0.5134928	0.4101849	1902.0551011562347
22	1664.2346	67.785385	1781.1688	1616.1305	1347.0488	183.72957	1621.0515	996.5957	1000.0	1000.0	87999	124.63926	124.63941	-124.50153	6.3957705	1.7405097	0.053072806	1.9182745	1.5611439	0.467491	0.017303284	0.51760584	0.43159172	1993.8546104431152
23	1693.9017	224.12057	2044.9586	1437.6549	1808.6094	410.23447	2300.7324	809.62415	1000.0	1000.0	91999	129.15562	129.1556	-129.01855	6.7646356	1.739005	0.05130931	1.932174	1.5532345	0.47354195	0.019404689	0.508448	0.41161063	2084.990254878998
24	1875.1831	103.47581	2031.1755	1742.6372	2276.7822	161.36569	2554.9521	1973.7559	1000.0	1000.0	95999	133.13753	133.13773	-132.99368	7.246568	1.7407995	0.05132354	1.9260685	1.5408341	0.472757	0.014841646	0.5025107	0.44054958	2176.581517934799
25	2067.5945	35.528328	2114.722	2016.7488	1979.8811	112.80344	2158.284	1806.4467	1000.0	1000.0	99999	137.0028	137.00272	-136.85976	7.2575536	1.7390316	0.052375365	1.9521044	1.5222359	0.44697344	0.024113322	0.50104064	0.39414802	2267.8305110931396
26	2055.209	114.90963	2165.6226	1862.6494	2020.1768	95.68449	2220.5588	1880.8077	1000.0	1000.0	103999	140.43839	140.43823	-140.21413	7.3341312	1.7420859	0.052372504	1.9290905	1.5471412	0.47018662	0.024924027	0.5512591	0.42896852	2359.42817234993
27	2271.7424	63.820343	2374.533	2204.8	2499.5144	93.439415	2707.8728	2364.6929	1000.0	1000.0	107999	142.76778	142.76785	-142.458	7.518293	1.740605	0.054707672	1.9323478	1.5280389	0.5077086	0.03148833	0.606404	0.45531484	2452.1645131111145
28	2261.1973	83.84887	2344.1404	2121.176	2204.1108	91.24051	2386.9001	2060.623	1000.0	1000.0	111999	146.38177	146.38162	-146.03648	7.9191856	1.740167	0.05168114	1.9639306	1.5553635	0.56499624	0.02031036	0.61172545	0.53084356	2543.409063100815
29	2423.8772	99.51555	2508.1072	2257.3267	2109.0852	199.76524	2262.779	1695.5201	1000.0	1000.0	115999	151.15474	151.15446	-150.85683	8.084362	1.7388071	0.05000012	1.9097781	1.5631413	0.54809767	0.022323653	0.60776	0.50018317	2635.3854756355286
30	2452.609	32.884777	2505.9211	2415.936	2325.7656	42.978027	2402.2188	2257.2922	1000.0	1000.0	119999	156.09831	156.09848	-155.81346	7.989734	1.7418301	0.0534072	1.9441794	1.5533047	0.5368933	0.019572254	0.58855283	0.49358526	2727.0811030864716
31	2505.6987	47.420444	2578.651	2457.4062	2497.8975	59.506756	2622.0435	2424.1692	1000.0	1000.0	123999	160.59402	160.59375	-160.28429	8.313991	1.7381499	0.050816078	1.92131	1.5653075	0.53724504	0.019527383	0.58419114	0.49470794	2819.0799770355225
32	2503.6387	102.41006	2646.666	2358.4724	2513.6296	36.15221	2567.84	2463.0513	1000.0	1000.0	127999	165.09685	165.09676	-164.76196	8.5181055	1.7420138	0.0514779	1.9373332	1.5509279	0.5664957	0.031367563	0.62548214	0.49397066	2910.6055946350098
33	2529.2559	71.17524	2650.2576	2474.5398	2319.1763	31.896456	2361.8691	2272.8628	1000.0	1000.0	131999	170.15962	170.15958	-169.85262	8.69649	1.7399465	0.051206257	1.924478	1.5642871	0.56823885	0.024111515	0.6160789	0.5126893	3001.309339761734
34	2559.512	143.63228	2780.0684	2380.0344	2591.2622	17.283812	2631.0007	2565.5266	1000.0	1000.0	135999	175.02599	175.02615	-174.68633	8.655547	1.7403153	0.050753217	1.9014678	1.5755847	0.5759432	0.022729276	0.647008	0.5209912	3092.058885574341
35	2565.9126	97.26369	2681.4385	2430.3774	2689.2983	69.307556	2821.0718	2566.6714	1000.0	1000.0	139999	179.70064	179.70032	-179.3272	8.603211	1.7391064	0.05022472	1.9408937	1.5682166	0.601708	0.020569399	0.66883826	0.55902505	3184.060229539871
36	2560.2383	68.193954	2672.4998	2505.259	2590.731	80.03983	2712.3435	2478.1594	1000.0	1000.0	143999	184.35242	184.35246	-184.00146	8.78169	1.7405392	0.047663424	1.917355	1.5648025	0.58785594	0.02660768	0.64852345	0.5391693	3275.9407031536102
37	2648.9304	65.22697	2724.5117	2567.9636	2669.8127	54.97705	2772.8916	2584.3945	1000.0	1000.0	147999	189.03728	189.03735	-188.7097	8.864165	1.73878	0.05180266	1.9309844	1.5584456	0.5631034	0.036090706	0.62365276	0.47739586	3367.655497074127
38	2526.69	139.3508	2767.4578	2435.4583	2561.7441	45.247765	2667.554	2475.8137	1000.0	1000.0	151999	192.51443	192.51424	-192.15044	9.116934	1.7409505	0.050456855	1.9037641	1.556826	0.5698481	0.02982571	0.64392906	0.5153497	3459.491996526718
39	2592.941	49.078693	2667.264	2545.1064	2504.8071	79.524796	2605.0168	2369.4146	1000.0	1000.0	155999	195.85472	195.85452	-195.50093	8.859561	1.738148	0.050976112	1.9218763	1.5754107	0.5497786	0.02682541	0.6145968	0.49387324	3551.415470600128
40	2596.7664	123.02934	2805.5627	2487.237	2585.9822	85.99333	2691.9512	2443.4424	1000.0	1000.0	159999	198.3191	198.31906	-197.97319	8.8501	1.7430736	0.048816927	1.9084607	1.5299574	0.5436906	0.034228966	0.6335725	0.46620953	3643.7227675914764
41	2593.5938	101.2113	2694.962	2425.6582	2701.1848	123.42071	2904.144	2552.2698	1000.0	1000.0	163999	201.85638	201.85634	-201.53903	9.206175	1.7372557	0.04969695	1.920099	1.5588747	0.56960404	0.023643909	0.63492584	0.51453406	3735.788977622986
42	2635.6277	68.97419	2746.6626	2557.7483	2595.4355	47.678173	2648.3542	2477.7861	1000.0	1000.0	167999	206.04234	206.04228	-205.73598	9.419004	1.7395798	0.050554235	1.9740555	1.5533495	0.54361916	0.03835032	0.6204607	0.4539497	3827.526978492737
43	2710.673	58.0293	2802.4895	2659.1794	2565.7542	70.23021	2680.7297	2454.7927	1000.0	1000.0	171999	208.781	208.78082	-208.48192	8.653617	1.7405679	0.0508259	1.9129666	1.5751753	0.5130515	0.024506116	0.58218956	0.4679323	3919.1822271347046
44	2682.0684	65.66915	2747.495	2573.5566	2847.7415	47.141766	2917.7126	2752.4905	1000.0	1000.0	175999	210.524	210.52393	-210.13293	8.408783	1.7399713	0.052106336	1.9672145	1.5655805	0.52061325	0.024342433	0.58505714	0.47773162	4011.2718064785004
45	2626.9517	40.999363	2683.336	2583.895	-110.956894	1.6455413	-109.20448	-113.88223	1000.0	1000.0	179999	212.06425	212.06429	-211.69553	8.211529	1.7407683	0.04951386	1.9281678	1.5447028	0.52314466	0.0246278	0.6065671	0.4764821	4103.214366674423
46	2723.9758	38.52209	2758.2163	2658.5754	2631.9077	49.37842	2702.1338	2542.4434	1000.0	1000.0	183999	214.12984	214.12997	-213.7314	8.279902	1.7402557	0.05259591	1.9343187	1.5647887	0.55481166	0.024050843	0.64456224	0.5113992	4194.562722206116
47	2770.1956	53.283756	2837.1328	2701.4255	2793.5193	48.48632	2886.1987	2725.597	1000.0	1000.0	187999	217.08823	217.08829	-216.72606	8.726351	1.7401961	0.053124044	1.9453626	1.5386817	0.5758133	0.019464295	0.6291306	0.5347672	4286.535884380341
48	2938.2546	32.30839	2993.61	2913.4521	2828.2573	106.59395	2987.5513	2621.0212	1000.0	1000.0	191999	221.35023	221.35034	-221.00655	8.818742	1.7406873	0.054588266	1.9804269	1.5532362	0.5787175	0.02421757	0.65265155	0.5378967	4378.367956876755
49	2811.6274	36.677177	2856.0608	2769.605	2923.153	71.63573	3025.5996	2738.3782	1000.0	1000.0	195999	225.05026	225.04984	-224.68443	8.728463	1.7390898	0.054617938	1.9343094	1.5517911	0.56309974	0.025021628	0.6187864	0.50401294	4469.9707589149475
50	2773.916	64.318825	2882.0466	2712.6626	2745.148	89.70764	2911.6257	2610.4854	1000.0	1000.0	199999	227.46432	227.4639	-227.06993	8.897694	1.7391431	0.054317966	1.9451987	1.5354706	0.5589768	0.02884046	0.66722697	0.5152959	4561.660586357117
51	2857.754	59.224243	2917.3755	2779.8008	2877.2563	117.46921	3027.2725	2681.1387	1000.0	1000.0	203999	229.50464	229.50491	-229.14731	8.714402	1.7400757	0.053637005	1.9288727	1.5089768	0.5452338	0.03056364	0.60220516	0.48618618	4653.9740035533905
52	2852.6387	59.34889	2892.802	2750.5083	2946.6665	21.798935	2989.3945	2924.6802	1000.0	1000.0	207999	232.4113	232.41116	-232.06291	8.807324	1.740567	0.05423455	1.9544327	1.5049614	0.55553854	0.024694175	0.61452633	0.4999145	4745.857695579529
53	2879.9453	110.96112	2970.091	2696.111	2889.378	57.43869	2995.3777	2817.659	1000.0	1000.0	211999	234.93636	234.93607	-234.58296	9.297816	1.7401797	0.054880917	1.9460727	1.5540571	0.5367971	0.027823683	0.60708624	0.47640914	4837.7191796302795
54	2880.506	71.413765	2943.7253	2759.3555	2891.9954	67.5971	2967.687	2720.6394	1000.0	1000.0	215999	237.4285	237.4285	-237.11458	9.946541	1.7396191	0.05582051	1.9234807	1.5461686	0.54745144	0.025163399	0.6049715	0.48771945	4930.2014746665955
55	2928.101	30.792662	2970.9058	2892.5981	-26.024668	1.1447343	-24.228975	-28.292313	1000.0	1000.0	219999	241.06674	241.0667	-240.83179	11.625484	1.7400268	0.05271529	1.9111848	1.5669838	0.55848134	0.021569574	0.60393035	0.5074031	5021.83124423027
56	-81.8135	175.81384	173.9985	-250.4328	-5.989772	70.95595	185.77419	-79.583115	1000.0	1000.0	223999	246.91228	246.912	-246.70398	13.405297	1.7409838	0.053681295	1.9300992	1.5243524	0.55582005	0.04569167	0.6530835	0.481888	5114.915397405624
57	-41.00813	250.11751	386.29855	-244.67955	0.06509342	36.83234	33.059692	-59.628693	1000.0	1000.0	227999	247.01674	247.01633	-246.70154	18.088198	1.756134	0.056155905	1.9890691	1.5877429	0.71765584	0.04132828	0.82924825	0.6138315	5208.366619348526
58	537.05426	1048.7458	2351.271	-153.04974	-57.92406	17.6652	-14.939868	-85.37899	1000.0	1000.0	231999	248.99335	248.9935	-248.73506	16.237703	1.7571172	0.054254767	1.9493297	1.5664271	0.62499917	0.048408855	0.7578661	0.54974765	5300.9324452877045
59	-38.9099	20.221636	-12.657223	-66.93968	-88.60486	19.380096	-50.58553	-107.69416	1000.0	1000.0	235999	245.19316	245.19315	-244.63985	16.716719	1.7599362	0.0571805	1.9904873	1.5686814	0.652976	0.037645333	0.7541759	0.57731104	5393.616100311279
60	-270.8559	305.91385	75.94794	-750.6708	-7.5095053	124.60965	242.42949	-246.55884	1000.0	1000.0	239999	237.97346	237.97327	-237.54865	15.719976	1.7599152	0.051459186	1.9974694	1.5954869	0.6318088	0.030877912	0.6868039	0.54403985	5485.668423175812
61	-165.81593	288.76993	226.51631	-468.57492	-3.3778749	0.40261894	-2.5916483	-4.020863	1000.0	1000.0	243999	232.61871	232.61862	-232.02594	15.883518	1.7567179	0.056531366	1.9899371	1.5416865	0.6199751	0.059505455	0.7149395	0.4809537	5578.100545167923
62	1388.79	870.9139	2112.8398	-62.89013	906.05	549.0541	1621.5604	230.40344	1000.0	1000.0	247999	228.39804	228.39758	-227.94543	15.418514	1.761911	0.05783582	1.9898553	1.5672404	0.46318376	0.038432457	0.5471915	0.40192026	5669.767426252365
63	2735.088	309.98828	3048.6318	2260.5574	2702.7754	111.08252	2844.241	2512.7036	1000.0	1000.0	251999	225.59674	225.5971	-225.13872	15.853019	1.7573987	0.05750849	1.9830487	1.5747434	0.48149183	0.03765173	0.5603901	0.4057008	5761.291978597641
64	2675.9053	195.41939	2935.2053	2484.6985	2566.559	74.39787	2651.152	2381.9702	1000.0	1000.0	255999	224.53133	224.53123	-224.08885	15.586569	1.7614436	0.052719835	1.9335726	1.5463593	0.5141435	0.028284045	0.57761997	0.4565243	5852.195519447327
65	2612.029	99.35327	2776.4536	2525.9097	2678.4429	79.56995	2798.689	2535.4573	1000.0	1000.0	259999	224.39946	224.3995	-223.96011	15.369423	1.7582893	0.05105453	1.9537077	1.5727053	0.4797874	0.02231156	0.5331908	0.44237983	5943.437689781189
66	2636.776	156.95987	2845.0447	2418.2234	2950.3335	100.27718	3048.3306	2723.9214	1000.0	1000.0	263999	224.01144	224.01163	-223.54475	14.793805	1.7612816	0.05187224	1.9331703	1.5746785	0.5004569	0.019964099	0.5740265	0.4572945	6035.042629480362
67	2768.9106	25.156542	2790.0632	2726.0662	2769.0786	80.88719	2943.417	2624.6382	1000.0	1000.0	267999	223.64714	223.64732	-223.22366	14.40464	1.7604637	0.05445112	2.002394	1.5524664	0.467727	0.022475936	0.51325023	0.4015503	6127.388718366623
68	2657.3455	70.178825	2736.5908	2576.8376	2765.7983	78.195854	2882.1836	2621.882	1000.0	1000.0	271999	223.4139	223.414	-222.92244	14.148592	1.7584587	0.05696669	1.9592024	1.5394961	0.49870715	0.025416484	0.5515209	0.44669622	6219.467294454575
69	2728.9583	59.10877	2794.3184	2637.5017	2663.044	112.53566	2840.864	2464.9487	1000.0	1000.0	275999	223.3817	223.38193	-222.91609	14.158861	1.761845	0.05423881	1.98578	1.5914572	0.49309972	0.01867037	0.54744256	0.447842	6311.057643413544
70	2711.8022	88.112686	2850.4797	2608.5806	2935.4995	25.755552	3001.374	2902.3813	1000.0	1000.0	279999	223.40082	223.40125	-222.92215	13.903943	1.7591194	0.053213064	2.0280418	1.5436853	0.5119957	0.02529379	0.5694323	0.47487983	6402.238681793213
71	2853.0596	94.046814	3007.2397	2754.86	2829.3545	100.5439	2956.6238	2642.267	1000.0	1000.0	283999	224.37744	224.37746	-223.86589	13.427878	1.760757	0.055981945	1.9657053	1.549665	0.51438236	0.021579372	0.5756785	0.47345042	6495.139030694962
72	2864.3215	67.589226	2933.9387	2753.9807	2774.5488	82.80582	2910.9858	2651.9219	1000.0	1000.0	287999	224.42796	224.42816	-223.96703	13.152338	1.7585549	0.054201063	1.954021	1.557944	0.4701142	0.017739696	0.5334422	0.4400135	6586.707637548447
73	2830.98	25.319084	2867.4768	2798.0464	3057.0535	73.17574	3198.7053	2969.5503	1000.0	1000.0	291999	224.67944	224.67937	-224.21756	13.187472	1.759183	0.052789927	1.9442278	1.5998573	0.47212702	0.021845711	0.5286143	0.4261216	6678.387758016586
74	2880.0671	103.931465	2998.7178	2728.3904	2584.2437	91.88574	2732.8816	2433.1519	1000.0	1000.0	295999	225.3643	225.36426	-224.90353	13.288086	1.7625853	0.053684793	1.9301646	1.593236	0.48605558	0.028963113	0.54934555	0.42250624	6770.158032655716
75	2827.6604	70.8875	2932.8088	2738.9336	2830.189	22.0996	2867.703	2794.0994	1000.0	1000.0	299999	226.49413	226.49376	-226.06293	13.358423	1.7590975	0.054532275	1.9747397	1.5339172	0.48069763	0.022684498	0.56341517	0.43726176	6862.0073158741
76	2825.9182	244.45502	3070.9807	2574.017	3021.1733	88.31092	3146.7834	2840.815	1000.0	1000.0	303999	227.6653	227.6655	-227.1444	13.206314	1.758882	0.053654183	1.9538828	1.5696969	0.51617056	0.029524779	0.5889381	0.4497967	6953.345986843109
77	2845.3523	68.33784	2961.1096	2787.8596	2913.1548	139.4769	3205.45	2694.756	1000.0	1000.0	307999	228.50513	228.50539	-228.05756	12.530379	1.7609404	0.054906506	2.0464168	1.5886377	0.46526	0.027580136	0.53157836	0.39889815	7044.802494525909
78	2820.0674	164.44562	3089.6204	2650.5752	2889.46	129.96155	3040.8064	2592.9216	1000.0	1000.0	311999	229.18158	229.18134	-228.68471	12.325121	1.7583418	0.0542479	1.9491854	1.5681167	0.48726264	0.025701338	0.5424271	0.4314636	7136.5878138542175
79	2785.5532	95.24923	2885.4253	2629.629	2936.5635	91.350624	3063.7512	2748.4023	1000.0	1000.0	315999	230.21275	230.21275	-229.75797	12.216455	1.7604085	0.052025404	1.940539	1.5645704	0.4698594	0.021722652	0.5212686	0.42588937	7227.966494321823
80	2823.5916	61.563633	2910.5898	2738.058	2974.1753	46.202538	3040.5374	2876.8308	1000.0	1000.0	319999	231.01892	231.01929	-230.5888	11.862737	1.7599595	0.051287733	1.9415257	1.5747993	0.44898707	0.019284025	0.5039502	0.40994146	7320.952185630798
81	2903.2698	39.52884	2948.979	2862.6123	2867.5112	114.16974	3032.683	2677.967	1000.0	1000.0	323999	231.80812	231.80782	-231.34047	12.316748	1.7594211	0.052029714	1.9531678	1.5731454	0.4581039	0.021622498	0.51190484	0.40277803	7412.838114976883
82	2893.6445	119.68273	3020.551	2702.3804	3002.2239	57.51925	3095.7947	2906.3499	1000.0	1000.0	327999	232.4384	232.4387	-232.04749	11.995189	1.7589484	0.054530196	1.9637978	1.5658729	0.422296	0.016680442	0.46366212	0.38424242	7504.48779797554
83	2956.2666	86.9439	3075.5244	2843.9487	2853.405	66.992226	2991.7788	2766.9333	1000.0	1000.0	331999	233.35086	233.35062	-232.95575	12.055444	1.7600082	0.05488537	1.9324125	1.5801136	0.4277622	0.024631362	0.48194665	0.37823355	7596.088334798813
84	2911.2524	42.596546	2969.4023	2853.9685	3051.6108	76.54419	3179.7334	2923.0894	1000.0	1000.0	335999	234.35014	234.34988	-233.93362	12.041783	1.7597039	0.056726795	1.959312	1.5727034	0.42726627	0.038834605	0.5028028	0.36541942	7687.3294858932495
85	2933.6167	55.070297	3008.7566	2857.519	2988.8545	44.3808	3050.3008	2913.9863	1000.0	1000.0	339999	235.56892	235.56876	-235.19391	11.860104	1.7596147	0.057049572	2.0000885	1.5356278	0.414477	0.024878742	0.46119115	0.35745683	7778.59085893631
86	2988.6265	52.767563	3046.5347	2902.6587	2921.5728	72.2231	3038.1702	2800.7441	1000.0	1000.0	343999	236.39214	236.39188	-236.02742	11.449089	1.7617294	0.05453279	1.9665661	1.5612166	0.39956522	0.019336965	0.45176134	0.368653	7870.302098989487
87	3001.7446	43.124214	3049.477	2957.951	2899.7075	64.81222	2999.9446	2787.1228	1000.0	1000.0	347999	237.05528	237.05547	-236.62935	11.39446	1.7600892	0.052937977	1.9365727	1.5650805	0.41882116	0.022593684	0.4707303	0.37613764	7961.969563961029
88	2987.747	26.421852	3014.1384	2958.2896	2827.28	65.8266	2966.33	2716.8052	1000.0	1000.0	351999	237.61835	237.61804	-237.24419	11.396546	1.7597228	0.055704948	1.960683	1.5400672	0.39649823	0.04111654	0.46907464	0.32010183	8053.131571769714
89	2899.6404	69.30526	2985.4192	2794.9553	2939.431	46.83746	3021.6892	2858.9888	1000.0	1000.0	355999	238.2535	238.25386	-237.85437	11.782154	1.7581255	0.05591389	1.9547583	1.5346963	0.40439576	0.034578875	0.48145548	0.3482351	8144.11763715744
90	2937.7197	127.83046	3113.2068	2764.678	2995.896	47.53583	3072.3696	2916.8674	1000.0	1000.0	359999	239.05865	239.05858	-238.72018	11.316231	1.760517	0.055624645	1.9620135	1.5821307	0.38100532	0.021049272	0.42472038	0.33776638	8235.03536772728
91	2980.9717	52.061253	3052.678	2905.5232	2865.7097	111.79344	2964.375	2594.9893	1000.0	1000.0	363999	239.73608	239.7357	-239.39804	11.068404	1.759209	0.05497212	1.9528235	1.5772502	0.36853114	0.02365457	0.41559356	0.32442674	8326.820638418198
92	2986.0876	59.164383	3045.0952	2902.2537	2948.1833	21.166601	2986.2456	2912.436	1000.0	1000.0	367999	240.62357	240.62364	-240.30315	11.008711	1.7601143	0.056413066	1.9610738	1.5700687	0.3630325	0.030170275	0.42720494	0.31409726	8418.718723773956
93	2909.5127	77.7988	3023.3123	2806.5024	3098.1116	36.03422	3141.4207	3028.4192	1000.0	1000.0	371999	241.30542	241.30516	-240.942	10.977625	1.7579206	0.056355894	1.955965	1.561056	0.37166387	0.025110293	0.42516744	0.29907984	8510.750639915466
94	2900.4597	23.743994	2932.7302	2872.1306	2876.9136	13.198284	2896.1436	2856.8145	1000.0	1000.0	375999	241.63626	241.6365	-241.21344	10.917545	1.749311	0.05469386	1.9628137	1.538625	0.40432435	0.019871071	0.44355065	0.36804637	8602.96068072319
95	2973.8428	84.979225	3084.553	2869.7332	2998.7998	103.579056	3235.4895	2865.4756	1000.0	1000.0	379999	241.7848	241.7845	-241.33406	10.783405	1.7519816	0.054221038	1.9425914	1.5739706	0.4068006	0.03570874	0.4900718	0.33807585	8694.624861478806
96	2964.1106	84.625084	3048.8748	2849.823	2928.006	62.17438	2985.669	2785.7507	1000.0	1000.0	383999	242.21333	242.21342	-241.74242	10.965012	1.7479122	0.05533963	1.9259845	1.5609511	0.4321347	0.030019544	0.5042128	0.3766604	8785.710691928864
97	2903.2583	35.28699	2954.3086	2868.1753	3050.1248	70.29777	3176.8079	2946.446	1000.0	1000.0	387999	243.16933	243.16924	-242.75958	10.960003	1.7498103	0.05759147	1.9684341	1.5334932	0.4070284	0.019847697	0.4520536	0.3638695	8878.016013145447
98	2960.6042	116.060036	3100.248	2795.362	2934.365	117.411575	3113.427	2746.7556	1000.0	1000.0	391999	244.46518	244.465	-244.04535	11.003571	1.7540442	0.058702823	1.973389	1.5394565	0.416752	0.02451157	0.49938568	0.37693098	8969.875490188599
99	2983.1355	115.98789	3172.6938	2857.5056	3009.7546	22.282326	3064.9749	2984.618	1000.0	1000.0	395999	245.34271	245.34293	-244.92374	10.419697	1.7455889	0.05654444	1.9471542	1.545537	0.40514892	0.037101798	0.52021664	0.35637662	9061.39073419571
100	2963.3281	60.67117	3029.856	2865.126	2901.408	14.503668	2922.0654	2874.0525	1000.0	1000.0	399999	246.40114	246.40094	-246.03761	10.442713	1.7497747	0.053007964	1.9233718	1.5719136	0.37386036	0.026868612	0.4304085	0.32056367	9153.257799386978
