Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	Averagesh_penalty	Stdsh_penalty	Maxsh_penalty	Minsh_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
26	5265.4087	113.72045	5378.079	5103.38	5407.5703	102.43429	5626.156	5228.3687	1000.0	1000.0	103999	393.956	75.83003	483.63135	4.7463026	393.95575	75.8299	482.39117	4.737893	-393.30612	12.551156	1.5277036	0.06189966	1.7335482	1.2998737	0.32944593	0.039178014	0.5873786	0.18655412	9.197696	0.47050697	11.160358	7.672563	1825.1642434597015
27	5339.9653	68.69948	5404.7373	5230.3506	5704.624	119.112915	5813.9785	5444.206	1000.0	1000.0	107999	406.07428	77.07982	495.1046	-0.10174155	406.07452	77.07984	493.90073	2.0407119	-405.4176	12.908854	1.5589665	0.061501384	1.7756902	1.3280725	0.32815278	0.039092284	0.5085233	0.19657187	9.318375	0.4818781	11.301141	7.7786713	1896.4333777427673
28	5586.485	60.260727	5680.606	5517.015	5809.466	43.252934	5863.743	5745.797	1000.0	1000.0	111999	417.93597	77.69107	507.75977	2.2782876	417.93588	77.69137	508.7696	0.43910217	-417.2707	12.719701	1.5935216	0.06114477	1.8614696	1.3587523	0.325153	0.037109036	0.4620276	0.18214004	9.437002	0.4836338	11.380128	7.7465343	1967.4752278327942
29	5692.409	56.37129	5758.331	5603.933	5858.657	56.0099	5956.426	5784.4424	1000.0	1000.0	115999	429.61877	78.03711	520.838	4.51891	429.61856	78.03672	521.3682	6.955393	-428.91922	12.874372	1.6365722	0.05862742	1.8583232	1.4043573	0.32276526	0.039016746	0.4924529	0.17472693	9.570364	0.4873918	11.353372	7.885261	2038.154016494751
30	5819.218	102.35743	5888.7417	5642.338	5745.7	1205.6554	6311.3154	2144.1973	1000.0	1000.0	119999	440.8077	78.39216	535.0865	9.132672	440.80777	78.3925	532.97864	8.196559	-440.1232	13.053898	1.6740879	0.059161257	1.8729919	1.4476459	0.31784278	0.038234632	0.510519	0.17386653	9.729132	0.5101574	11.5296755	8.1842165	2108.1523566246033
31	5971.7607	130.26204	6082.099	5757.519	6394.2295	63.26033	6499.824	6286.181	1000.0	1000.0	123999	452.1982	78.56235	545.97235	15.826477	452.19803	78.56254	545.6486	17.654667	-451.5219	13.213506	1.7094089	0.05984962	1.9274774	1.5081091	0.31343433	0.038453117	0.47069097	0.16297187	9.887778	0.5090575	11.626223	8.205872	2179.045445919037
32	6139.4746	152.93407	6359.796	5930.4966	5401.5693	1758.5975	6526.8726	574.35144	1000.0	1000.0	127999	464.52472	77.71679	569.1742	28.030684	464.5248	77.71692	568.26825	27.604122	-463.8555	13.694379	1.756715	0.058510058	1.9801477	1.55991	0.31102338	0.041073542	0.5191649	0.15830557	10.120693	0.5221175	12.030723	8.285712	2249.148115634918
33	6211.4033	59.999157	6278.733	6122.917	6618.37	123.46947	6813.3027	6359.614	1000.0	1000.0	131999	476.3826	77.29754	581.2366	43.159256	476.3828	77.29791	582.5846	44.646732	-475.72293	14.475781	1.7962234	0.060099885	2.0054276	1.5667417	0.31014183	0.040402927	0.52800477	0.15845235	10.354906	0.51517713	12.412726	8.5143175	2319.564222574234
34	6481.178	205.88577	6762.73	6183.882	6787.8657	219.882	7171.9307	6330.8613	1000.0	1000.0	135999	488.52924	77.16465	598.9565	54.663746	488.52908	77.16506	599.07764	54.09368	-487.87518	15.002632	1.8286337	0.057678893	2.0223012	1.6093664	0.30522546	0.04083879	0.45648786	0.14961578	10.614772	0.52828485	12.618261	8.81094	2390.4000566005707
35	6765.8086	94.934074	6885.926	6627.8145	7060.5244	59.755035	7195.1255	6964.103	1000.0	1000.0	139999	500.9431	77.75818	613.929	62.803654	500.94327	77.75795	612.978	64.967094	-500.3497	15.511188	1.8720857	0.065351635	2.0837686	1.6276762	0.2979974	0.041003026	0.5180031	0.13104509	10.92434	0.5410875	13.14761	9.041273	2460.831410884857
36	6934.474	153.80753	7091.0566	6733.981	7709.2656	66.10284	7791.2227	7601.631	1000.0	1000.0	143999	514.8734	77.3588	635.39984	73.747185	514.8731	77.35937	634.3326	74.624405	-514.3143	16.475542	1.9216515	0.060694665	2.137276	1.725568	0.29529676	0.04045448	0.47317705	0.13990174	11.22941	0.53850186	13.184061	9.443731	2532.001502275467
37	7232.036	154.75679	7438.8184	7025.854	7290.4595	121.92229	7470.1846	7070.2114	1000.0	1000.0	147999	529.1287	77.42671	657.3923	98.6832	529.1285	77.42746	657.2004	97.97289	-528.5991	17.383797	1.9771585	0.061156962	2.188737	1.7481028	0.29431623	0.042371184	0.45190158	0.140294	11.668879	0.5629293	13.588894	9.854438	2602.815319776535
38	7408.2197	157.23747	7659.269	7232.1636	7840.0557	69.733	7922.6396	7737.2544	1000.0	1000.0	151999	543.88306	77.996475	674.7668	114.1786	543.8832	77.99634	676.5008	115.20512	-543.3959	18.578253	2.0199	0.05944924	2.2253826	1.7678319	0.28969097	0.043483056	0.48321617	0.108815536	12.089704	0.5856427	14.532468	9.926851	2673.8095078468323
39	7619.768	113.08497	7812.6504	7525.6777	7581.5146	78.77783	7691.506	7465.614	1000.0	1000.0	155999	559.35254	78.63613	698.84766	132.93399	559.3528	78.635826	696.2635	133.64902	-558.9117	19.742418	2.0680468	0.061486743	2.2863467	1.8250352	0.28528368	0.045575347	0.47096214	0.113441095	12.498865	0.6090051	14.718546	10.615524	2744.613652229309
40	7818.75	65.65233	7922.456	7752.1816	7547.4375	78.533035	7694.3574	7438.5024	1000.0	1000.0	159999	575.29254	79.250175	718.3711	152.5827	575.2922	79.24984	720.598	152.26396	-574.9107	20.722921	2.1055803	0.0621479	2.3091874	1.9073161	0.281927	0.046180777	0.47644216	0.10296427	12.965328	0.6178165	15.307253	10.678574	2815.3723664283752
41	7844.819	133.17166	7972.401	7625.3267	8244.593	104.69814	8444.181	8035.9233	1000.0	1000.0	163999	591.5466	77.644104	732.8031	177.37611	591.54675	77.64373	732.79004	177.71925	-591.206	21.287855	2.1507347	0.060042515	2.414536	1.9466851	0.27001387	0.045354575	0.43842122	0.097520046	13.335468	0.6304177	16.16209	11.245977	2885.6012196540833
42	8044.3604	69.70994	8134.869	7972.5586	8024.9766	104.35588	8201.712	7896.6084	1000.0	1000.0	167999	606.90466	75.96944	745.9235	229.28954	606.9048	75.96868	746.405	229.1226	-606.4783	21.11997	2.1658168	0.06012495	2.3611662	1.9474155	0.2719545	0.045762517	0.44254825	0.09157714	13.513349	0.6402996	15.890054	11.538914	2955.751587867737
43	8129.2695	79.55652	8229.315	8022.6895	7417.095	598.17114	7832.4893	5678.547	1000.0	1000.0	171999	621.142	75.08973	764.3592	256.8882	621.1417	75.08906	763.0393	255.5107	-620.7716	21.677416	2.212346	0.059441153	2.3970563	1.9871818	0.26302183	0.048967764	0.48072845	0.08183774	13.942123	0.6722825	16.847313	11.4987135	3026.7744929790497
44	8230.71	89.01434	8360.669	8130.7354	8006.275	246.19772	8413.291	7514.7944	1000.0	1000.0	175999	635.4671	73.39054	784.7761	307.2266	635.467	73.38991	786.5664	307.4659	-635.1047	21.921791	2.2304685	0.061384335	2.4376583	2.012297	0.25403956	0.044461623	0.42272946	0.06530111	14.208488	0.69287205	16.955078	11.98	3096.6774530410767
45	8315.089	168.5468	8483.049	8034.0737	8389.261	78.372955	8494.57	8273.143	1000.0	1000.0	179999	649.0881	71.402054	801.1549	370.91812	649.0881	71.4004	802.9804	375.81454	-648.67487	22.267284	2.2598472	0.061544597	2.4579823	2.0669873	0.25643793	0.04859332	0.45190158	0.0712531	14.53974	0.7126073	16.924265	11.929135	3166.3462796211243
46	8330.722	134.05951	8498.15	8138.7607	8466.415	85.10892	8675.741	8332.278	1000.0	1000.0	183999	662.24603	70.18943	807.5813	424.3605	662.2461	70.18848	807.76935	424.91202	-661.86523	23.220118	2.289211	0.06060167	2.5050938	2.0777729	0.25148	0.047450557	0.43720004	0.071037374	14.8898	0.7208368	17.715313	12.351453	3237.112003326416
47	8476.427	92.97464	8614.29	8355.552	8467.201	94.26708	8591.442	8303.107	1000.0	1000.0	187999	674.70496	70.113594	819.76886	467.34778	674.7052	70.11194	817.7103	464.01855	-674.34717	23.417818	2.2967386	0.061552316	2.4951317	2.0724497	0.2484932	0.0465436	0.47641402	0.068409055	15.243725	0.75673145	18.29433	12.939774	3306.9460272789
48	8573.752	121.98832	8755.934	8429.972	8113.1655	56.218025	8182.5527	8026.598	1000.0	1000.0	191999	686.74915	71.14393	829.9266	484.7355	686.7492	71.1422	829.04016	484.40002	-686.3249	23.631948	2.3135748	0.06068505	2.5131836	2.1102862	0.25061077	0.048362926	0.44003624	0.067437634	15.392563	0.78280514	18.305872	12.791602	3376.935074329376
49	8591.66	62.826927	8660.959	8494.816	8919.049	48.87992	9009.392	8860.164	1000.0	1000.0	195999	697.5056	73.01908	840.8154	493.08716	697.5056	73.01784	839.95526	495.3724	-697.062	23.108303	2.331761	0.05894676	2.5333483	2.1517823	0.24658388	0.04790402	0.4271748	0.04925231	15.516224	0.77072316	18.723316	12.535418	3447.634137392044
50	8767.516	126.38534	8883.895	8553.978	8754.921	74.4609	8911.433	8674.021	1000.0	1000.0	199999	707.4636	74.85311	851.09503	501.91455	707.46387	74.852325	850.0481	499.1464	-707.0018	23.084946	2.3410342	0.05869271	2.5558014	2.0926702	0.24284342	0.04859471	0.4822677	0.04573061	15.738218	0.7870321	18.943264	12.668128	3517.8661193847656
51	8897.808	93.77168	9004.191	8748.287	8921.96	103.560135	9072.385	8762.652	1000.0	1000.0	203999	717.10864	77.097084	861.90326	504.86847	717.1084	77.09662	861.1249	505.01028	-716.6635	23.085548	2.3663046	0.058381774	2.5708642	2.1492815	0.2426327	0.048762195	0.4145239	0.05700932	15.952138	0.8147759	18.779823	13.503163	3587.854208469391
52	8980.694	118.62226	9166.888	8842.76	8957.85	112.54646	9165.956	8798.595	1000.0	1000.0	207999	726.77167	79.21821	875.16187	502.43146	726.77167	79.21699	877.64044	499.75156	-726.2861	23.744238	2.3848758	0.058467917	2.6235445	2.1847663	0.2402993	0.047805957	0.40181392	0.052217565	16.243473	0.8447328	19.445862	13.125389	3658.630624771118
53	8919.129	110.35133	9070.646	8803.404	8943.664	146.4137	9177.305	8682.993	1000.0	1000.0	211999	735.9063	81.23273	890.6881	512.16406	735.906	81.23258	889.4156	511.01477	-735.4356	23.439238	2.388024	0.05823297	2.6256483	2.1890485	0.23842597	0.04831534	0.43168798	0.049947497	16.330538	0.8324068	19.196123	13.715487	3728.7320132255554
